match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_shotOffTarget,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalOffside,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,player_sofascoreId,stat_goals
11067569,home,Fortaleza,Thiago Galhardo,thiago-galhardo,T. Galhardo,F,,182,1617,M,165677,EUR,616896000,F,91,91,False,19.0,13.0,,,5.0,6.0,13.0,1.0,,74.0,31.0,6.5,11.0,0.2167,0.0,0.0111253,3,,8.0,,,3.0,1.0,6.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,,,2.0,,1.0,2.0,,,,1.0,,,,,,,,
11067569,home,Fortaleza,Yago Pikachu,yago-pikachu,Y. Pikachu,M,22,170,1544,M,363688,EUR,707702400,M,22,22,True,18.0,14.0,,,3.0,3.0,18.0,4.0,,26.0,30.0,6.7,9.0,0.035,0.0,0.00959024,1,,11.0,3.0,,2.0,1.0,2.0,2.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,
11067569,home,Fortaleza,Calebe Gonçalves,calebe,Calebe,M,20,173,641,M,1046796,EUR,957052800,M,27,27,True,17.0,15.0,1.0,1.0,2.0,3.0,18.0,,,27.0,30.0,6.7,9.0,0.053,0.019,0.0182327,2,,13.0,4.0,,,,4.0,3.0,4.0,3.0,1.0,,,2.0,,,,,2.0,,,1.0,Calebe,,1.0,,,,,,,,,
11067569,home,Fortaleza,Lucas Crispim,lucas-crispim,L. Crispim,M,10,178,449,M,795178,EUR,771984000,M,10,10,True,25.0,25.0,,,2.0,2.0,25.0,1.0,,17.0,30.0,7.0,2.0,0.0473,0.0,0.0888993,1,,25.0,2.0,2.0,,,2.0,,2.0,,,,,,3.0,,,,,,1.0,,,,,,,,1.0,,,,,
11067569,home,Fortaleza,Guilherme,guilherme,Guilherme,M,11,178,3515,M,844605,EUR,797731200,F,29,29,True,10.0,8.0,2.0,1.0,2.0,2.0,12.0,1.0,,16.0,18.0,7.0,6.0,0.0171,0.0,0.00335063,1,,6.0,4.0,,,,,2.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,
11067569,home,Fortaleza,Silvio Romero,silvio-romero,S. Romero,F,,175,133,M,174937,EUR,585532800,F,18,18,True,,,,,,,,,,16.0,1.0,6.7,,0.105,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,
11067569,home,Fortaleza,Fernando Miguel,fernando-miguel,F. Miguel,G,16,191,318,M,358418,EUR,476150400,G,16,16,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067569,home,Fortaleza,Bernardo Schappo,schappo-bernardo,B. Schappo,D,14,191,183,M,1017590,EUR,922060800,D,14,14,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067569,home,Fortaleza,Dudu,dudu,Dudu,D,53,175,147,M,859083,EUR,864950400,D,20,20,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067569,home,Fortaleza,Gonzalo Escobar,gonzalo-escobar,G. Escobar,D,31,171,1242,M,840500,EUR,858470400,D,33,33,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067569,home,Fortaleza,Romarinho,romarinho,Romarinho,M,11,168,592,M,870578,EUR,762480000,F,11,11,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067569,home,Fortaleza,Vinicius Zanocelo,vinicius-zanocelo,Vinicius Zanocelo,M,25,184,587,M,973841,EUR,980812800,M,25,25,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067569,home,Fortaleza,Lucas Sasha,lucas-sasha,L. Sasha,M,88,177,479,M,123225,EUR,636249600,M,88,88,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067569,away,Cuiabá,Walter,walter,Walter,G,22,188,774,M,329055,EUR,564192000,G,1,1,False,23.0,11.0,18.0,6.0,7.0,9.0,14.0,12.0,,90.0,34.0,8.2,13.0,0.0,0.0,0.00145407,0,0.6243,4.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,2.0,4.0,6.0,,
11067569,away,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188,291,M,953736,EUR,923443200,D,2,2,False,30.0,19.0,2.0,,9.0,13.0,17.0,5.0,,90.0,55.0,6.6,20.0,0.0,0.0,0.0229348,0,,10.0,,,,1.0,5.0,4.0,,,,3.0,,1.0,,,3.0,2.0,,,,,,,2.0,2.0,,,,,,,,
11067569,away,Cuiabá,Marllon,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,4,4,False,24.0,15.0,4.0,1.0,12.0,14.0,10.0,5.0,,90.0,36.0,7.3,9.0,0.0805,0.0,0.00202379,1,,3.0,,,1.0,2.0,2.0,4.0,,,,5.0,,1.0,,1.0,2.0,2.0,,,1.0,,,,,,2.0,,,,,,,
11067569,away,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186,199,M,373740,EUR,763257600,D,33,33,False,24.0,19.0,9.0,5.0,10.0,10.0,14.0,5.0,,90.0,31.0,6.6,6.0,0.0,0.0,0.00619996,0,,9.0,,,2.0,1.0,4.0,3.0,,,,3.0,2.0,,,,,,1.0,,,,,,2.0,,,,,,,,,
11067569,away,Cuiabá,Rikelme,rikelme,Rikelme,D,16,184,260,M,1102383,EUR,1058313600,D,20,20,False,21.0,12.0,3.0,,4.0,8.0,14.0,4.0,,90.0,53.0,7.3,17.0,0.0125,0.0,0.00402988,1,,8.0,1.0,,2.0,2.0,4.0,7.0,,,,5.0,,,,,5.0,3.0,1.0,,1.0,,,,2.0,,3.0,,,,,,,
11067569,away,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,False,22.0,17.0,2.0,,8.0,10.0,13.0,8.0,,76.0,37.0,6.8,8.0,0.017,0.0,0.0183982,2,,10.0,1.0,1.0,1.0,2.0,5.0,6.0,,,,3.0,1.0,1.0,1.0,,3.0,2.0,2.0,,1.0,1.0,,,2.0,1.0,1.0,,,,,,,
11067569,away,Cuiabá,Raniele,raniele,Raniele,M,14,184,6186,M,866392,EUR,851990400,M,14,14,False,11.0,6.0,2.0,,2.0,2.0,9.0,3.0,,76.0,22.0,6.6,8.0,0.0169,0.0,0.0226519,1,,4.0,,,2.0,1.0,7.0,4.0,,,,2.0,1.0,3.0,,1.0,2.0,1.0,1.0,,1.0,,,,,2.0,1.0,,,,,,R14niele,
11067569,away,Cuiabá,Pablo Ceppelini,pablo-ceppelini,P. Ceppelini,M,,181,476,M,146599,EUR,684547200,M,10,10,False,29.0,23.0,3.0,2.0,10.0,11.0,20.0,5.0,,90.0,41.0,6.4,9.0,0.0,0.0,0.19795,0,,14.0,2.0,1.0,,,8.0,2.0,,,,4.0,1.0,3.0,2.0,,1.0,,1.0,,,,,,4.0,1.0,,,,,,,,
11067569,away,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175,197,M,790103,EUR,679104000,F,7,7,False,11.0,9.0,,,1.0,1.0,10.0,,,63.0,30.0,6.6,12.0,0.0,0.0,0.0182806,0,,8.0,,,2.0,2.0,8.0,8.0,3.0,1.0,,,2.0,2.0,,,3.0,2.0,6.0,,,,,,1.0,1.0,1.0,,,,,,,
11067569,away,Cuiabá,Deyverson,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,16,16,False,16.0,11.0,,,3.0,5.0,11.0,3.0,,76.0,30.0,7.4,9.0,0.4734,0.4743,0.00471106,1,,8.0,,,2.0,2.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,1.0
11067569,away,Cuiabá,Clayson,clayson,Clayson,M,29,166,372,M,811308,EUR,795571200,F,29,29,False,10.0,4.0,1.0,,1.0,2.0,8.0,1.0,,54.0,15.0,6.4,7.0,0.084,0.0,0.00092821,1,,3.0,,,1.0,1.0,4.0,3.0,,,,,2.0,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,
11067569,away,Cuiabá,Wellington Silva,wellington-silva,Wellington Silva,M,37,170,241,M,121264,EUR,726278400,M,11,11,True,5.0,4.0,,,1.0,2.0,3.0,1.0,,36.0,16.0,7.0,2.0,0.0,0.0,0.00494231,0,,3.0,,,1.0,1.0,2.0,8.0,2.0,2.0,,1.0,3.0,,,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,
11067569,away,Cuiabá,Iury Castilho,iury-castilho,I. Castilho,F,77,185,294,M,795020,EUR,810345600,F,99,99,True,6.0,5.0,,,3.0,3.0,3.0,3.0,,27.0,12.0,6.3,4.0,0.0,0.0,0.00304718,0,,2.0,,,1.0,1.0,6.0,3.0,1.0,,,,2.0,2.0,,,,,2.0,,,,,,2.0,,,1.0,,,,,,
11067569,away,Cuiabá,Filipe Augusto,filipe-augusto,Filipe Augusto,M,6,182,119,M,254561,EUR,745113600,M,5,5,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,14.0,5.0,6.7,,0.0,0.0,0.0004642,0,,1.0,,,1.0,,1.0,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11067569,away,Cuiabá,Denilson,denilson,Denilson,M,8,180,370,M,1175760,EUR,985305600,M,27,27,True,6.0,4.0,1.0,,2.0,3.0,3.0,3.0,,14.0,8.0,6.7,2.0,0.0,0.0,0.0129265,0,,2.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,Denilson,,1.0,,,,,,,,,
11067569,away,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183,1815,M,979861,EUR,934588800,F,9,9,True,2.0,1.0,,,,1.0,1.0,,,14.0,6.0,6.5,3.0,0.0,0.0,7.464e-05,0,,1.0,,,2.0,,3.0,2.0,,,,,2.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,
11067569,away,Cuiabá,João Carlos,joao-carlos,J. Carlos,G,12,190,52,M,795227,EUR,576288000,G,21,21,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067569,away,Cuiabá,Vinicius Barreta,vinicius-barreta,Vinicius Barreta,G,12,188,20,M,875177,EUR,924220800,G,26,26,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067569,away,Cuiabá,Vitão,vitao,Vitão,D,34,194,85,M,1467772,EUR,969148800,D,3,3,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067569,away,Cuiabá,Allyson,allyson,Allyson,D,3,184,69,M,809194,EUR,656640000,D,34,34,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067569,away,Cuiabá,Patric Calmon,patric-calmon,P. Calmon,D,94,181,131,M,987168,EUR,773366400,D,94,94,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067569,away,Cuiabá,Uendel,uendel,Uendel,D,,179,34,,123357,EUR,592272000,D,6,6,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067569,away,Cuiabá,Emerson Ramon,emerson-ramon,Emerson Ramon,M,94,178,125,M,1130178,EUR,975024000,F,17,17,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,Emerson Ramon,,,,,,,,,,,
