match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_keyPass,player_sofascoreId,captain,stat_challengeLost,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialLost,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,player_lastName,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_outfielderBlock,stat_lastManTackle,stat_errorLeadToAShot
14429535,home,Al-Qadsiah,Koen Casteels,koen-casteels,K. Casteels,G,1,197.0,1420,M,70987,EUR,709430400,G,1,1,False,26.0,26.0,1.0,1.0,0.0,25.0,25.0,1.0,1.0,9.0,2.0,3.0,90.0,37.0,6.7,0.00026294,13.43811001233,3.0,2.73,2.73,0.0237,0,-0.4554,0.08,0.0,-0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429535,home,Al-Qadsiah,Mohammed Abu Al-Shamat,mohammed-waheeb-abu-al-shamat,M. A. Al-Shamat,M,2,170.0,199,M,1804369,EUR,1029024000,D,2,2,False,51.0,49.0,4.0,4.0,1.0,22.0,22.0,27.0,29.0,2.0,,,90.0,78.0,8.9,0.914644,138.87539748077,19.0,64.155,13.755,,0,,1.0,0.1,-0.02,,Mohammed Waheeb Abu Al-Shamat,3.0,2.0,1.0,2.0,8.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
14429535,home,Al-Qadsiah,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180.0,14931,M,69404,EUR,632620800,D,6,6,False,70.0,66.0,11.0,7.0,0.0,47.0,47.0,19.0,23.0,4.0,,,90.0,78.0,7.2,0.0141065,283.40544175649,36.0,155.715,15.96,,0,,0.38,0.15,-0.12,,,,,2.0,1.0,2.0,,,,6.0,2.0,,,,,,4.0,,nachofdez90,True,1.0,15.561409190687,1.0,,,,,,,,,,,,,,,,,,
14429535,home,Al-Qadsiah,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184.0,492,M,980578,EUR,953856000,D,17,17,False,70.0,68.0,3.0,1.0,0.0,50.0,51.0,18.0,19.0,3.0,,,90.0,72.0,6.5,0.00536081,195.58755087442,31.0,34.965,11.025,,0,,0.19,0.07,-0.19,,,,,,1.0,,,,,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
14429535,home,Al-Qadsiah,Yasir Al-Shahrani,yasir-al-shahrani,Y. Al-Shahrani,D,12,171.0,762,M,160923,EUR,706752000,D,12,12,False,42.0,40.0,1.0,,0.0,22.0,23.0,18.0,19.0,1.0,,,85.0,59.0,6.4,0.0466483,48.606824325064,9.0,-3.045,7.665,,0,,0.2,0.05,-0.18,,,2.0,1.0,1.0,3.0,2.0,,,,,1.0,1.0,1.0,,,1.0,5.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
14429535,home,Al-Qadsiah,Nahitan Nández,nahitan-nandez,N. Nandez,M,8,175.0,1910,M,589620,EUR,820108800,M,8,8,False,34.0,29.0,3.0,1.0,1.0,6.0,7.0,23.0,27.0,2.0,,,90.0,46.0,7.8,0.503808,215.43704804556,19.0,141.225,24.15,,0,,0.62,0.28,0.15,,,5.0,2.0,,2.0,4.0,1.0,1.0,3.0,,,2.0,2.0,1.0,1.0,,10.0,3.0,,,,157.97644017805,7.0,1.0,1.0,,,,,,,,,,,,,,,,
14429535,home,Al-Qadsiah,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,False,42.0,36.0,1.0,,0.0,19.0,19.0,17.0,23.0,3.0,,,78.0,49.0,6.6,0.017538,106.05128698255,17.0,47.04,9.87,,1,,-0.01,0.13,-0.05,,,,,,2.0,3.0,,,,,,2.0,2.0,1.0,1.0,2.0,8.0,,,,,17.335478072439,1.0,,1.0,1.0,0.0167,-0.01,,,,,,,,,,,,,
14429535,home,Al-Qadsiah,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175.0,850,M,1106234,EUR,1056067200,M,10,10,False,74.0,62.0,4.0,2.0,0.0,20.0,21.0,42.0,53.0,2.0,,,78.0,82.0,6.5,0.158343,187.87869512866,30.0,59.325,11.55,,1,,0.1,-0.27,-0.07,,Musab Fahz Aljuwayr,3.0,2.0,,1.0,,1.0,,1.0,,,,,2.0,,,16.0,2.0,,,,9.4077263990828,1.0,,,,0.0482,0.1,1.0,0.1744,,,,,,,,,,,
14429535,home,Al-Qadsiah,Turki Al-Ammar,turki-al-ammar,T. Al-Ammar,M,7,170.0,151,M,965177,EUR,938044800,M,7,7,False,18.0,18.0,1.0,1.0,1.0,4.0,4.0,14.0,14.0,,,,61.0,32.0,6.8,0.238351,62.153850329974,10.0,24.36,10.815,,2,,0.33,-0.14,-0.05,,,2.0,1.0,,4.0,2.0,3.0,1.0,,,,1.0,,1.0,,1.0,5.0,2.0,,,,9.5101421650783,1.0,,1.0,1.0,0.1653,-0.32,1.0,0.4004,1.0,,,,,,,,,,
14429535,home,Al-Qadsiah,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186.0,15780,M,914501,EUR,925344000,F,32,32,False,16.0,11.0,1.0,1.0,0.0,7.0,9.0,4.0,7.0,2.0,,,90.0,34.0,7.9,0.00513159,37.148266633563,8.0,16.485,5.04,,7,,-0.42,0.43,0.0,,,1.0,,2.0,7.0,5.0,2.0,,,,,2.0,,1.0,1.0,3.0,9.0,,mateoretegui,,,,,2.0,,,1.4628,0.55,5.0,1.7148,,3.0,2.0,2.0,,,,,,,
