match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_dispossessed,stat_penaltyConceded,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,captain,player_firstName,player_lastName,stat_totalOffside,stat_hitWoodwork
10433903,home,Adana Demirspor,Ertaç Özbir,ertac-ozbir,E. Özbir,G,186,92,M,126077,EUR,625276800,G,25,25,False,42.0,38.0,9.0,5.0,37.0,41.0,1.0,1.0,10.0,1.0,1.0,2.0,1.0,1.0,90.0,49.0,6.5,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433903,home,Adana Demirspor,Jonas Svensson,jonas-svensson,J. Svensson,D,170,1475,M,98199,EUR,731376000,D,22,22,False,39.0,31.0,2.0,1.0,11.0,13.0,20.0,26.0,3.0,,,,,,90.0,59.0,6.6,9.0,1,71,1.0,1.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
10433903,home,Adana Demirspor,Jorge Morel,jorge-morel,J. Morel,M,180,146,M,1175757,EUR,885427200,D,5,5,False,67.0,58.0,7.0,3.0,41.0,45.0,17.0,22.0,6.0,,,,,,90.0,82.0,6.9,10.0,1,5,1.0,3.0,1.0,5.0,,,,7.0,1.0,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10433903,home,Adana Demirspor,Semih Güler,semih-guler,S. Güler,D,184,112,M,325155,EUR,786153600,D,4,4,False,82.0,68.0,13.0,5.0,51.0,54.0,17.0,28.0,3.0,,,,,,90.0,95.0,6.5,16.0,0,6,1.0,1.0,2.0,2.0,,,,6.0,2.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,
10433903,home,Adana Demirspor,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,169,248,M,234232,EUR,762825600,D,77,77,False,34.0,26.0,3.0,2.0,12.0,16.0,18.0,24.0,6.0,,,,,,86.0,59.0,8.1,13.0,0,77,1.0,2.0,5.0,10.0,1.0,2.0,,2.0,1.0,6.0,2.0,1.0,1.0,3.0,,,1.0,1.0,,2.0,6.0,4.0,1.0,1.0,,,,,,,
10433903,home,Adana Demirspor,Yusuf Sarı,yusuf-sari,Y. Sarı,M,168,562,M,896364,EUR,911520000,M,26,26,False,29.0,27.0,5.0,4.0,10.0,10.0,19.0,23.0,9.0,,,,,,89.0,57.0,7.8,9.0,4,7,1.0,,4.0,8.0,1.0,5.0,2.0,,1.0,2.0,2.0,1.0,1.0,3.0,,,2.0,2.0,,,4.0,2.0,5.0,,2.0,1.0,,,,,
10433903,home,Adana Demirspor,Benjamin Stambouli,benjamin-stambouli,B. Stambouli,M,180,161,M,105951,EUR,650505600,M,90,90,False,57.0,46.0,7.0,4.0,27.0,29.0,19.0,29.0,8.0,,,,,,76.0,70.0,6.9,14.0,0,21,1.0,1.0,3.0,4.0,,2.0,,4.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,1.0,,,,True,,,,
10433903,home,Adana Demirspor,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,180,427,M,228342,EUR,656985600,M,17,17,False,43.0,35.0,4.0,2.0,15.0,18.0,20.0,25.0,6.0,,,,,,90.0,65.0,6.8,13.0,2,,1.0,,6.0,9.0,2.0,2.0,2.0,,2.0,4.0,2.0,3.0,1.0,2.0,,,3.0,2.0,,,,,2.0,,,,,,,,
10433903,home,Adana Demirspor,Henry Onyekuru,henry-onyekuru,H. Onyekuru,F,175,741,M,809220,EUR,865468800,M,7,7,False,11.0,9.0,,,1.0,3.0,8.0,8.0,3.0,,,,,,84.0,19.0,6.7,5.0,2,7,1.0,,3.0,,,,1.0,,,,,,,2.0,,,1.0,2.0,,1.0,,,,,1.0,,,,,2.0,
10433903,home,Adana Demirspor,Cherif Ndiaye,ndiaye-cherif,C. Ndiaye,F,188,6602,M,868268,EUR,822355200,F,29,29,False,12.0,10.0,,,5.0,5.0,5.0,7.0,6.0,,,,,,90.0,35.0,7.5,10.0,4,19,3.0,1.0,6.0,8.0,,3.0,2.0,1.0,,5.0,3.0,1.0,1.0,1.0,,,4.0,1.0,,,,,1.0,,2.0,1.0,,,,,
