match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,player_firstName,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_fouls,stat_totalOffside,captain,stat_shotOffTarget,stat_keyPass,stat_aerialLost,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_errorLeadToAGoal,player_lastName
14083117,home,Barcelona,Joan García,joan-garcia,J. García,G,13,193,111965,M,930267,EUR,988934400,G,13,13,False,41.0,39.0,4.0,2.0,0.0,38.0,39.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,9.0,1.0,2.0,3.0,1.0,1.0,90.0,53.0,7.2,3.0,0.00047428,19.4313467179,3.0,2.31,3.675,0.0163,0,0.23,0.03,0.0,0.31,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083117,home,Barcelona,Eric García,eric-garcia,E. García,D,24,182,56393,M,876214,EUR,978998400,D,24,24,False,87.0,79.0,9.0,6.0,0.0,55.0,59.0,24.0,28.0,,3.0,5.0,,2.0,6.0,2.0,,,,,90.0,112.0,7.8,11.0,0.0646257,116.38991911536,16.0,86.73,18.27,,1,,0.3,0.06,0.3,,ericgm3,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0567,-0.12,,,,,,,,,,,,,,,,,,,
14083117,home,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184,156448,M,1402913,EUR,1169424000,D,5,5,False,86.0,85.0,2.0,2.0,0.0,67.0,68.0,18.0,18.0,3.0,,7.0,,2.0,6.0,,,,,,90.0,98.0,7.6,2.0,0.0144375,277.8671362074,31.0,82.11,15.96,,0,,0.25,0.1,0.2,,PauCubarsí,,,,,,1.0,3.0,4.0,1.0,,,Pau Cubarsí,1.0,16.456541070346,1.0,,,,,,,,,,,,,,,
14083117,home,Barcelona,Gerard Martín,gerard-martin,G. Martín,D,18,186,43738,M,1094827,EUR,1014681600,D,18,18,False,41.0,37.0,3.0,2.0,0.0,28.0,30.0,9.0,11.0,,1.0,,,3.0,2.0,,,,,,45.0,45.0,6.6,4.0,0.00439301,130.26885099139,16.0,42.21,12.285,,0,,0.03,0.05,0.13,,gerardmaartin,,,,,,,,,,,,Gerard,,,,1.0,,,,,,,,,,,,,,
14083117,home,Barcelona,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90478,M,138892,EUR,769996800,D,2,2,False,31.0,28.0,3.0,1.0,0.0,11.0,12.0,17.0,19.0,,6.0,2.0,,,6.0,1.0,,,,,60.0,44.0,6.8,8.0,0.0474362,217.15468580737,16.0,158.34,33.285,,0,,0.19,0.27,-0.06,,JCancelo,,,2.0,3.0,,,,1.0,1.0,,,,2.0,113.57237240759,5.0,1.0,1.0,,,,,,,,,,,,,
14083117,home,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,795222,EUR,863395200,M,21,21,False,72.0,68.0,3.0,2.0,0.0,32.0,34.0,36.0,38.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,,,,,90.0,88.0,7.4,9.0,0.0605532,259.15093598634,32.0,145.53,28.98,,1,,-0.06,0.69,0.3,,Frenkie,,,,,,2.0,2.0,,,0.1414,-0.14,,3.0,66.180502047015,3.0,,,True,1.0,,,,,,,,,,,
14083117,home,Barcelona,Marc Casadó,marc-casado,M. Casadó,M,17,172,64339,M,1000483,EUR,1063497600,M,17,17,False,80.0,66.0,6.0,2.0,0.0,33.0,37.0,33.0,43.0,2.0,2.0,3.0,,,4.0,1.0,,,,,90.0,84.0,6.9,15.0,0.0519196,171.9182247327,24.0,82.11,11.235,,0,,0.25,0.14,-0.05,,marccasado,1.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,
14083117,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1693852,M,1402912,EUR,1184284800,M,10,10,False,36.0,31.0,1.0,,0.0,8.0,8.0,23.0,28.0,,10.0,5.0,3.0,,1.0,4.0,,,,,79.0,68.0,8.0,16.0,0.52507,181.14881135007,19.0,110.04,19.215,,2,,0.53,0.33,-0.02,,Lamiyamal,3.0,3.0,,3.0,,,2.0,,,0.1297,0.51,,6.0,94.97784959009,6.0,4.0,1.0,,,4.0,1.0,1.0,1.0,2.0,1.0,0.8105,,,,
14083117,home,Barcelona,Dani Olmo,dani-olmo,D. Olmo,M,20,179,191682,M,789071,EUR,894499200,M,20,20,False,49.0,44.0,4.0,3.0,1.0,17.0,19.0,27.0,30.0,,,2.0,,3.0,4.0,,,,,,75.0,66.0,8.7,9.0,0.1095,60.996250203667,7.0,22.575,10.395,,4,,0.25,0.25,0.27,,DaniOlmo,3.0,,,1.0,2.0,,1.0,1.0,1.0,0.4096,0.51,,1.0,10.642820866669,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,0.6929,1.0,,,
14083117,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,831005,EUR,850521600,M,11,11,False,27.0,21.0,4.0,3.0,0.0,7.0,7.0,14.0,20.0,,4.0,2.0,3.0,,2.0,,,,,,60.0,46.0,8.2,16.0,0.276413,46.046114620559,8.0,18.27,8.715,,2,,0.37,0.4,0.0,,Raphinha,7.0,3.0,,2.0,,,,1.0,,0.5147,0.49,,2.0,17.090606003042,2.0,,,,,4.0,,1.0,2.0,2.0,1.0,0.9061,,,,
14083117,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,41789,EUR,588124800,F,9,9,False,17.0,13.0,1.0,,0.0,8.0,9.0,5.0,8.0,2.0,1.0,3.0,,,1.0,1.0,,,,,90.0,29.0,6.1,8.0,0.019026,25.355961390546,3.0,13.965,8.295,,5,,-0.12,0.04,-0.01,,Lewa,,,,,1.0,,1.0,,,0.8338,-0.7,,3.0,,,,1.0,,2.0,,1.0,,,2.0,,0.3556,3.0,,,
14083117,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,827212,EUR,910828800,D,23,23,True,35.0,30.0,,,0.0,17.0,19.0,13.0,16.0,,2.0,2.0,1.0,1.0,2.0,2.0,,,,,45.0,46.0,6.7,7.0,0.0130717,58.995083546583,10.0,31.71,10.185,,0,,-0.12,0.13,-0.05,,JKoundé,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083117,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,997035,EUR,1066435200,D,3,3,True,24.0,18.0,,,0.0,10.0,13.0,8.0,11.0,,5.0,5.0,1.0,1.0,3.0,2.0,,,,,30.0,44.0,6.6,12.0,0.00934684,140.05308615272,13.0,84.63,20.475,,0,,-0.45,0.28,0.22,,AlejandroBalde,,,,4.0,,,,2.0,2.0,,,,2.0,53.941614467266,3.0,1.0,,,,,,1.0,,,,,,,,
14083117,home,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176,179218,M,1153270,EUR,1052611200,M,16,16,True,28.0,25.0,,,0.0,7.0,8.0,18.0,20.0,,3.0,2.0,,,1.0,1.0,,,,,30.0,33.0,7.0,4.0,0.0364605,104.59415863376,9.0,68.46,19.95,,0,,0.26,0.27,0.15,,FermínLópez,,,,1.0,,,,1.0,,,,Fermín López,,31.579627926877,1.0,,,,,,2.0,,,,,,,,,
14083117,home,Barcelona,Marc Bernal,marc-bernal,M. Bernal,M,22,191,55696,M,1526618,EUR,1180137600,M,22,22,True,15.0,15.0,1.0,1.0,0.0,6.0,6.0,9.0,9.0,,1.0,1.0,,,,,,,,,15.0,19.0,6.8,,0.0156666,31.562288870933,4.0,3.15,3.885,,0,,0.07,0.02,0.14,,marc_bernal,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,
14083117,home,Barcelona,Roony Bardghji,roony-bardghji,R. Bardghji,F,19,173,97322,M,1162107,EUR,1132012800,F,19,19,True,9.0,8.0,,,0.0,4.0,4.0,4.0,5.0,,1.0,,1.0,,1.0,,,,,,11.0,13.0,6.6,5.0,0.0558766,48.974092826844,7.0,-5.04,7.77,,0,,0.24,0.03,0.0,,,3.0,,,,,,,,,,,,,9.8907684231307,1.0,,,,,1.0,,,1.0,,,,,,,
14083117,home,Barcelona,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,50490,EUR,640396800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,wojciech.szczesny1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083117,home,Barcelona,Diego Kochen,kochen-diego,D. Kochen,G,31,188,12521,M,1402907,EUR,1142726400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Diego Kochen,,,,,,,,,,,,,,,,,,
14083117,home,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191,137257,M,925097,EUR,920764800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,RAraújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083117,home,Barcelona,Tomás Marqués,tomas-marques,T. Marqués,M,43,185,9510,M,1939137,EUR,1162166400,M,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Tomás Marqués,,,,,,,,,,,,,,,,,,
14083117,home,Barcelona,Marcus Rashford,marcus-rashford,M. Rashford,M,14,185,357139,M,814590,EUR,878256000,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083117,home,Barcelona,Toni Fernández,toni-fernandez,T. Fernández,M,29,175,28254,M,1590761,EUR,1216080000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,toni.fernandez10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083117,home,Barcelona,Juan Hernández,juan-hernandez,J. Hernández,F,41,178,4780,M,1493491,EUR,1184976000,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Juan Hernández,,,,,,,,,,,,,,,,,,
14083117,away,Real Oviedo,Aarón Escandell,aaron-escandell,A. Escandell,G,13,188,1011,M,368922,EUR,812160000,G,13,13,False,26.0,15.0,18.0,8.0,0.0,8.0,13.0,7.0,13.0,,,,,1.0,12.0,,4.0,4.0,2.0,1.0,90.0,44.0,6.7,11.0,0.00174387,28.363357941357,6.0,6.195,3.78,0.4618,0,-0.2349,0.11,0.0,-0.23,0.28,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,4.0,,
14083117,away,Real Oviedo,Lucas Ahijado,lucas-ahijado,L. Ahijado,D,24,173,119,M,597876,EUR,791424000,D,24,24,False,15.0,13.0,1.0,,0.0,10.0,11.0,3.0,4.0,,1.0,8.0,,3.0,6.0,1.0,,,,,66.0,32.0,6.9,5.0,0.00086425,86.423709990416,9.0,47.67,19.635,,0,,0.03,0.13,-0.17,,,,,,,,,,7.0,3.0,,,,2.0,,,1.0,,,,,,,,,,,,,,
14083117,away,Real Oviedo,David Costas,david-costas,D. Costas,D,4,183,276,M,345333,EUR,796176000,D,4,4,False,26.0,19.0,8.0,3.0,0.0,17.0,19.0,2.0,7.0,,2.0,,,6.0,2.0,,,,,,90.0,37.0,5.5,8.0,0.00054537,60.785870968111,9.0,40.74,9.135,,0,,-0.08,0.05,-0.6,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,True,,1.0,1.0,,,,,,,,1.0,
14083117,away,Real Oviedo,David Carmo,david-carmo,D. Carmo,D,16,196,2256,M,892235,EUR,932342400,D,16,16,False,32.0,28.0,2.0,,0.0,22.0,25.0,6.0,7.0,2.0,1.0,4.0,,3.0,5.0,,,,,,90.0,43.0,5.8,5.0,0.00247635,16.690156368112,4.0,-3.99,0.315,,1,,0.01,0.0,-0.74,,,,,,,,1.0,1.0,2.0,,0.013,-0.05,,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,
