match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,captain,stat_goalAssist,stat_bigChanceCreated,stat_fouls,player_sofascoreId,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_hitWoodwork,stat_bigChanceMissed,stat_outfielderBlock
10407190,home,Royal Antwerp FC,Jean Butez,jean-butez,J. Butez,G,1,188,1319,M,599114,EUR,802569600,G,1,1,False,30.0,19.0,20.0,9.0,13.0,14.0,6.0,16.0,6.0,2.0,3.0,90.0,37.0,7.6,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407190,home,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175,223,M,889387,EUR,927158400,D,34,34,False,78.0,67.0,4.0,4.0,33.0,37.0,36.0,46.0,5.0,,,90.0,105.0,8.0,15.0,0,5.0,2.0,1.0,1.0,3.0,7.0,1.0,1.0,2.0,1.0,5.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,
10407190,home,Royal Antwerp FC,Toby Alderweireld,toby-alderweireld,T. Alderweireld,D,,186,1451,M,44575,EUR,604800000,D,23,23,False,118.0,111.0,13.0,10.0,52.0,55.0,59.0,63.0,9.0,,,90.0,123.0,7.9,8.0,0,,,1.0,1.0,3.0,1.0,,,4.0,,,,,1.0,True,1.0,1.0,2.0,,,,,,,,,,,,,,
10407190,home,Royal Antwerp FC,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25491,M,979480,EUR,1003190400,D,51,51,False,103.0,87.0,5.0,1.0,41.0,50.0,46.0,53.0,10.0,,,90.0,108.0,7.1,18.0,0,,,,3.0,,5.0,,,1.0,,1.0,1.0,,,,,,,pachowilliam,1.0,1.0,,,,,,,,,,,
10407190,home,Royal Antwerp FC,Sam Vines,sam-vines,S. Vines,D,3,178,116,M,894157,EUR,928108800,D,21,21,False,64.0,55.0,2.0,2.0,22.0,25.0,33.0,39.0,1.0,,,90.0,74.0,6.8,12.0,0,,,2.0,4.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10407190,home,Royal Antwerp FC,Pieter Gerkens,pieter-gerkens,P. Gerkens,M,18,180,176,M,190401,EUR,808272000,M,16,16,False,48.0,44.0,2.0,2.0,13.0,15.0,31.0,34.0,4.0,,,90.0,57.0,7.5,6.0,2,1.0,,2.0,4.0,4.0,5.0,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,
10407190,home,Royal Antwerp FC,Alhassan Yusuf,alhassan-yusuf,A. Yusuf,M,80,175,922,M,943114,EUR,963878400,M,8,8,False,66.0,57.0,3.0,2.0,31.0,33.0,26.0,34.0,9.0,,,86.0,76.0,7.3,10.0,1,1.0,,2.0,4.0,5.0,9.0,1.0,,,1.0,4.0,2.0,1.0,1.0,,,1.0,3.0,,,,,,,,,1.0,,,,,
10407190,home,Royal Antwerp FC,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,520,M,890695,EUR,912297600,M,11,11,False,35.0,29.0,3.0,2.0,15.0,19.0,14.0,17.0,5.0,,,63.0,49.0,6.5,14.0,1,1.0,,5.0,1.0,12.0,4.0,,2.0,,1.0,2.0,2.0,,1.0,,,,3.0,,3.0,1.0,Arbnor,Muja,1.0,,,,3.0,2.0,,,
10407190,home,Royal Antwerp FC,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1146,M,904887,EUR,954892800,M,24,24,False,28.0,18.0,2.0,2.0,8.0,9.0,10.0,19.0,4.0,,,63.0,39.0,7.0,14.0,2,,,,1.0,3.0,4.0,,2.0,,1.0,2.0,2.0,1.0,,,,,,,1.0,,,,2.0,,,,1.0,,1.0,,
10407190,home,Royal Antwerp FC,Calvin Stengs,calvin-stengs,C. Stengs,M,23,187,1745,M,857480,EUR,913939200,M,14,14,False,39.0,28.0,2.0,1.0,7.0,8.0,21.0,32.0,2.0,,,90.0,47.0,6.7,15.0,1,1.0,,,,2.0,2.0,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,1.0,3.0,,,,
10407190,home,Royal Antwerp FC,Vincent Janssen,vincent-janssen,V. Janssen,F,18,184,1446,M,339901,EUR,771552000,F,18,18,False,22.0,16.0,3.0,3.0,3.0,3.0,13.0,19.0,2.0,,,89.0,37.0,7.0,10.0,0,,,3.0,4.0,5.0,9.0,,,1.0,1.0,1.0,,3.0,1.0,,,,4.0,,2.0,1.0,,,,,,,1.0,3.0,,,
10407190,home,Royal Antwerp FC,Ritchie De Laet,ritchie-de-laet,R. De Laet,D,,186,91,M,30420,EUR,596678400,D,2,2,True,43.0,40.0,3.0,2.0,19.0,19.0,21.0,24.0,1.0,,,27.0,45.0,6.8,3.0,0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
