match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_wonTackle,stat_errorLeadToAGoal,player_firstName,player_lastName,stat_challengeLost,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_punches
10385601,home,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183.0,3191,M,,1006387,EUR,1006819200,F,9,9,False,21.0,14.0,,,3.0,4.0,11.0,18.0,6.0,,,77.0,35.0,6.6,10.0,0.0314905,3,,1.0,3.0,8.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9424,3.0,,,,1.0,1.0,1.0,,,,,,,1.0,0.5089,,1.0,,,1.0,,,,,
10385601,home,Brentford,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183.0,4631,M,,885864,EUR,883612800,M,15,15,True,6.0,4.0,,,2.0,3.0,2.0,3.0,2.0,,,45.0,11.0,6.5,2.0,0.00153079,2,,,,1.0,2.0,,,1.0,,,1.0,1.0,0.4865,,1.0,,,1.0,,,,,,,,,1.0,0.0783,,,,,1.0,,,,,
10385601,home,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180.0,3593,M,,907072,EUR,962582400,M,24,24,True,7.0,4.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,,,14.0,9.0,6.4,3.0,0.00093793,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10385601,home,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176.0,50158,M,yowissa,805123,EUR,841708800,M,11,11,True,1.0,1.0,,,,,1.0,1.0,,,,13.0,1.0,6.3,,0.00142744,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10385601,home,Brentford,Joshua Dasilva,joshua-dasilva,J. D. Silva,M,10,184.0,464,M,,856260,EUR,909100800,M,10,10,True,2.0,1.0,,,,,1.0,2.0,,,,1.0,3.0,,1.0,0.00093979,0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385601,home,Brentford,Matthew Cox,matthew-cox,M. Cox,G,1,183.0,149,M,,1065525,EUR,1051833600,G,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Matthew Cox,,,,,,,,,,,,,,,,
10385601,home,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184.0,428,M,,826057,EUR,930182400,D,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Mads,Roerslev,,,,,,,,,,,,,,,
10385601,home,Brentford,Zanka,zanka,Zanka,D,,189.0,466,M,,26404,EUR,640828800,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385601,home,Brentford,Shandon Baptiste,shandon-baptiste,S. Baptiste,M,26,180.0,115,M,,892111,EUR,891993600,M,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385601,home,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177.0,2079,M,,548050,EUR,747273600,F,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385601,away,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195.0,61053,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,24.0,10.0,19.0,5.0,8.0,10.0,2.0,14.0,10.0,2.0,2.0,45.0,34.0,6.9,14.0,0.00021088,0,0.2126,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
10385601,away,Aston Villa,Ashley Young,ashley-young,A. Young,D,15,180.0,1712,M,,10589,EUR,489715200,D,18,18,False,26.0,20.0,3.0,1.0,16.0,18.0,4.0,8.0,7.0,,,66.0,36.0,6.5,8.0,0.00080177,0,,,,1.0,2.0,,,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10385601,away,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183.0,3197,M,,827679,EUR,877564800,D,4,4,False,54.0,47.0,4.0,1.0,30.0,34.0,17.0,20.0,13.0,,,90.0,57.0,6.7,7.0,0.00824628,0,,,,1.0,3.0,,,,,,,1.0,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10385601,away,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195.0,1992,M,,303638,EUR,731980800,D,5,5,False,58.0,50.0,7.0,3.0,36.0,39.0,14.0,19.0,6.0,,,90.0,70.0,6.7,8.0,0.0239525,1,,,,1.0,4.0,,,1.0,,,,,0.0202,4.0,8.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,
10385601,away,Aston Villa,Álex Moreno,alex-moreno,Á. Moreno,D,24,179.0,1206,M,,294593,EUR,739497600,D,15,15,False,14.0,14.0,,,11.0,11.0,3.0,5.0,1.0,,,66.0,34.0,6.1,8.0,0.00316935,1,,2.0,1.0,7.0,2.0,3.0,1.0,1.0,,1.0,1.0,,0.0234,,,,2.0,,,1.0,,,,3.0,,1.0,,,,,,,,,,,,
10385601,away,Aston Villa,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188.0,1679,M,,190405,EUR,797904000,M,32,32,False,25.0,22.0,,,11.0,14.0,11.0,11.0,,,,66.0,32.0,6.6,4.0,0.00374996,0,,,,1.0,,,,,,,,,,,3.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
10385601,away,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175.0,11801,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,False,51.0,43.0,4.0,3.0,20.0,22.0,23.0,32.0,6.0,,,90.0,71.0,7.6,14.0,0.0198922,2,,3.0,,5.0,8.0,3.0,2.0,1.0,,1.0,3.0,1.0,0.4427,,1.0,1.0,1.0,3.0,1.0,1.0,,,,2.0,,1.0,1.0,0.5025,,,,,,1.0,,,,
10385601,away,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175.0,3895,M,,250223,EUR,782438400,M,7,7,False,27.0,23.0,2.0,2.0,7.0,7.0,17.0,23.0,3.0,,,90.0,43.0,6.9,9.0,0.018548,2,,3.0,3.0,6.0,5.0,,,2.0,,,2.0,2.0,0.0716,1.0,3.0,,3.0,2.0,,1.0,,,,1.0,1.0,,,,True,,,,,,,,,
10385601,away,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170.0,7699,M,EM10Buendia,783126,EUR,851472000,M,10,10,False,36.0,21.0,,,9.0,13.0,12.0,24.0,4.0,,,90.0,62.0,7.3,26.0,0.931113,3,,1.0,5.0,15.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,0.3466,,,,3.0,2.0,4.0,,,,,2.0,,5.0,1.0,0.3225,,,1.0,2.0,,,,,,
10385601,away,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180.0,3186,M,,975937,EUR,991008000,M,41,41,False,24.0,21.0,,,11.0,11.0,10.0,13.0,6.0,,,90.0,38.0,6.3,7.0,0.0269517,3,,,,7.0,4.0,4.0,2.0,3.0,,,1.0,1.0,0.4897,,1.0,,1.0,1.0,2.0,,,,,3.0,,1.0,,,,1.0,,,1.0,,,,,
10385601,away,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179.0,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,19.0,15.0,,,4.0,4.0,11.0,15.0,,,,90.0,25.0,6.6,5.0,0.0138376,2,,,4.0,5.0,2.0,,,2.0,,,,1.0,0.341,2.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,
10385601,away,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198.0,1289,M,,26025,EUR,631756800,G,25,25,True,17.0,8.0,13.0,4.0,5.0,7.0,3.0,10.0,4.0,1.0,2.0,45.0,24.0,6.3,11.0,0.00038019,0,-0.2548,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0
10385601,away,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183.0,598,M,,227942,EUR,790560000,D,16,16,True,12.0,10.0,1.0,,3.0,4.0,8.0,11.0,1.0,,,24.0,17.0,6.9,4.0,0.158195,0,,3.0,3.0,3.0,,,,,,,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,
10385601,away,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178.0,4442,M,LDigne,96538,EUR,743126400,D,27,27,True,21.0,16.0,1.0,,8.0,10.0,11.0,16.0,,,,24.0,28.0,6.8,7.0,0.451171,0,,5.0,1.0,2.0,3.0,,,,,,,,,3.0,,,,,2.0,,,,,1.0,3.0,,,,,,,,,,,,,
10385601,away,Aston Villa,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180.0,34194,M,bertrandtraore10,218160,EUR,810345600,M,9,9,True,14.0,13.0,1.0,1.0,2.0,2.0,11.0,12.0,1.0,,,24.0,20.0,6.6,2.0,0.00907325,0,,,1.0,2.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,
10385601,away,Aston Villa,Viljami Sinisalo,viljami-sinisalo,V. Sinisalo,G,12,190.0,347,M,,995654,EUR,1002758400,G,38,38,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385601,away,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185.0,2746,M,,604232,EUR,732153600,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385601,away,Aston Villa,Travis Patterson,travis-patterson,T. Patterson,D,55,,148,M,,1135879,EUR,1128556800,M,66,66,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385601,away,Aston Villa,Sebastian Revan,revan-sebastian,S. Revan,M,23,181.0,99,M,,1014459,EUR,1058140800,D,56,56,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385601,away,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185.0,32368,M,jaderduran9,974577,EUR,1071273600,F,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
