match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_keyPass,captain,stat_totalCross,stat_blockedScoringAttempt,stat_shotOffTarget,stat_totalOffside,stat_dispossessed,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_interceptionWon,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_lastManTackle
10385712,home,Arsenal,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,False,29.0,19.0,14.0,4.0,17.0,19.0,2.0,10.0,2.0,90.0,31.0,6.8,10.0,0.0,0.0,0.00061338,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385712,home,Arsenal,Thomas Partey,,,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,D,5,5,False,56.0,53.0,4.0,3.0,19.0,20.0,34.0,36.0,4.0,90.0,71.0,7.4,8.0,0.0,0.0,0.0403033,0,3.0,2.0,4.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10385712,home,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,43.0,42.0,,,27.0,28.0,15.0,15.0,1.0,90.0,47.0,6.7,2.0,0.0,0.0,0.00696714,0,1.0,,3.0,1.0,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10385712,home,Arsenal,Gabriel Magalhães,,,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,57.0,53.0,3.0,1.0,35.0,38.0,18.0,19.0,5.0,90.0,67.0,7.2,5.0,0.0,0.0,0.0111062,0,2.0,4.0,3.0,7.0,,,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10385712,home,Arsenal,Jakub Kiwior,,,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,False,18.0,16.0,1.0,,10.0,11.0,6.0,7.0,4.0,80.0,29.0,7.6,2.0,0.0908,0.2486,0.00462524,1,2.0,1.0,4.0,5.0,1.0,1.0,,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10385712,home,Arsenal,Martin Ødegaard,,,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,49.0,38.0,1.0,1.0,7.0,7.0,31.0,44.0,5.0,75.0,57.0,7.4,13.0,0.0425,0.0,0.439036,1,,,3.0,4.0,3.0,3.0,,1.0,1.0,,,1.0,2.0,,,,3.0,True,2.0,1.0,,,,,,,,,,,,,,
10385712,home,Arsenal,Jorginho,,,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,False,61.0,54.0,5.0,5.0,26.0,26.0,28.0,35.0,4.0,90.0,74.0,7.1,9.0,0.0348,0.0,0.0445109,1,,,5.0,5.0,2.0,1.0,1.0,4.0,4.0,1.0,,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,
10385712,home,Arsenal,Granit Xhaka,,,granit-xhaka,G. Xhaka,M,34,185,15717,M,Granit_Xhaka,117777,EUR,717552000,M,34,34,False,24.0,22.0,,,12.0,13.0,10.0,11.0,1.0,75.0,33.0,8.5,3.0,1.0406,1.5799,0.0177795,3,,,1.0,1.0,,,2.0,1.0,1.0,1.0,,1.0,,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,
10385712,home,Arsenal,Bukayo Saka,,,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,20.0,16.0,,,2.0,2.0,14.0,22.0,2.0,60.0,37.0,7.6,11.0,0.2611,0.3785,0.0624555,3,1.0,,7.0,6.0,2.0,2.0,,2.0,2.0,,2.0,,3.0,2.0,1.0,,1.0,,4.0,,1.0,,3.0,,,,,,,,,,,
10385712,home,Arsenal,Gabriel Jesus,,,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,False,39.0,35.0,2.0,1.0,11.0,12.0,25.0,28.0,4.0,90.0,56.0,8.3,8.0,0.3387,0.5144,0.383869,1,,1.0,6.0,5.0,4.0,1.0,2.0,2.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,
