match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_totalContest,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wonContest,player_firstName,player_lastName,stat_totalCross,stat_shotOffTarget,stat_wasFouled,stat_totalOffside,stat_challengeLost,stat_dispossessed,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_accurateCross,stat_goals,captain,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId
10411658,home,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191.0,564,M,253391,EUR,820454400,G,1,1,False,21.0,3.0,21.0,3.0,1.0,4.0,2.0,17.0,1.0,5.0,1.0,3.0,1.0,90.0,27.0,7.4,18.0,0.0,0.0,0.00067887,0,1.1773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411658,home,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190.0,252,M,812829,EUR,812764800,D,23,23,False,20.0,12.0,3.0,,10.0,12.0,2.0,8.0,3.0,5.0,,,,65.0,27.0,6.8,8.0,0.0,0.0,0.00225657,0,,3.0,2.0,5.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10411658,home,Hellas Verona,Isak Hien,hien-isak,I. Hien,D,4,191.0,2306,M,1157713,EUR,916185600,D,6,6,False,22.0,15.0,4.0,,13.0,17.0,2.0,5.0,3.0,8.0,,,,90.0,33.0,6.3,9.0,0.0,0.0,0.00035753,0,,,8.0,1.0,,1.0,,3.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10411658,home,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192.0,1399,M,1050692,EUR,1072569600,D,42,42,False,35.0,21.0,5.0,2.0,14.0,21.0,7.0,14.0,3.0,5.0,,,,90.0,47.0,7.2,16.0,0.0,0.0,0.00299466,0,,6.0,3.0,9.0,1.0,2.0,2.0,,3.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,
10411658,home,Hellas Verona,Fabio Depaoli,fabio-depaoli,F. Depaoli,M,23,178.0,224,M,830288,EUR,861840000,M,29,29,False,14.0,8.0,1.0,,3.0,5.0,5.0,10.0,1.0,4.0,,,,90.0,31.0,7.0,7.0,0.1,0.0,0.00208329,1,,1.0,3.0,6.0,1.0,3.0,2.0,1.0,2.0,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
10411658,home,Hellas Verona,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182.0,371,M,139235,EUR,760320000,M,61,61,False,41.0,32.0,4.0,2.0,16.0,19.0,16.0,22.0,2.0,7.0,,,,90.0,55.0,6.7,12.0,0.0,0.0,0.0288832,0,,2.0,5.0,3.0,,,,1.0,,1.0,,2.0,1.0,,,,,,,3.0,1.0,3.0,,,,,,,,,,
10411658,home,Hellas Verona,Ondrej Duda,ondrej-duda,O. Duda,M,11,181.0,1121,M,246319,EUR,786585600,M,33,33,False,33.0,28.0,4.0,4.0,8.0,8.0,20.0,25.0,,12.0,,,,86.0,56.0,7.1,11.0,0.3562,0.1395,0.18977,3,,3.0,6.0,11.0,1.0,1.0,,,2.0,5.0,,2.0,2.0,,,,1.0,5.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,
10411658,home,Hellas Verona,Josh Doig,josh-doig,J. Doig,D,3,189.0,836,M,989276,EUR,1021680000,M,3,3,False,17.0,9.0,2.0,1.0,3.0,6.0,6.0,13.0,1.0,4.0,,,,86.0,38.0,6.5,14.0,0.0,0.0,0.0142088,0,,,7.0,2.0,,,,2.0,3.0,2.0,,,1.0,,,2.0,,1.0,,1.0,,,,,,1.0,,,,,,
10411658,home,Hellas Verona,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179.0,1937,M,877037,EUR,959299200,F,26,26,False,13.0,9.0,,,1.0,2.0,9.0,12.0,,3.0,,,,77.0,41.0,7.1,18.0,0.4064,0.474,0.0209908,5,,,15.0,4.0,,,,1.0,9.0,4.0,,8.0,1.0,,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,2.0,2.0,,1.0,1.0,,,,
10411658,home,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181.0,680,M,41157,EUR,653356800,F,8,8,False,30.0,20.0,2.0,,7.0,10.0,14.0,28.0,3.0,9.0,,,,90.0,56.0,7.5,22.0,0.1825,0.1405,0.166233,3,,,4.0,3.0,2.0,3.0,2.0,,1.0,1.0,,1.0,,,,8.0,1.0,,1.0,2.0,,3.0,,1.0,1.0,,1.0,,True,1.0,1.0,
10411658,home,Hellas Verona,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189.0,833,M,940692,EUR,919987200,F,38,38,False,18.0,11.0,,,4.0,4.0,7.0,14.0,,1.0,,,,65.0,37.0,6.5,15.0,0.1399,0.0,0.00529984,2,,3.0,13.0,7.0,1.0,,,1.0,8.0,3.0,,2.0,1.0,,,,1.0,3.0,,,3.0,1.0,,,1.0,,,,,,,
10411658,home,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188.0,1744,M,288321,EUR,800928000,D,27,27,True,7.0,5.0,,,4.0,6.0,1.0,1.0,2.0,4.0,,,,25.0,11.0,6.7,2.0,0.0,0.0,0.00247696,0,,2.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10411658,home,Hellas Verona,Oliver Abildgaard,oliver-abildgaard,O. Abildgaard,M,28,190.0,213,M,798664,EUR,834364800,M,28,28,True,12.0,7.0,,,5.0,7.0,2.0,5.0,2.0,4.0,,,,25.0,17.0,6.7,5.0,0.0,0.0,0.00223125,0,,3.0,2.0,5.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
10411658,home,Hellas Verona,Kevin Lasagna,kevin-lasagna,K. Lasagna,F,15,181.0,317,M,587962,EUR,713404800,F,11,11,True,3.0,1.0,,,,,1.0,3.0,,,,,,13.0,6.0,6.5,2.0,0.0,0.0,0.00145011,0,,,6.0,1.0,1.0,,,,6.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
10411658,home,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180.0,300,M,32040,EUR,688348800,D,5,5,True,1.0,,1.0,,,,,1.0,,1.0,,,,11.0,3.0,6.5,1.0,0.0,0.0,0.00024233,0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10411658,home,Hellas Verona,Simone Verdi,simone-verdi,S. Verdi,M,99,174.0,614,M,98058,EUR,710899200,M,7,7,True,2.0,2.0,,,,,2.0,2.0,,,,,,11.0,5.0,6.5,1.0,0.0,0.0,0.00399662,0,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
10411658,home,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185.0,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411658,home,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195.0,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411658,home,Hellas Verona,Deyovaisio Zeefuik,deyovaisio-zeefuik,D. Zeefuik,D,42,185.0,212,M,843156,EUR,889574400,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
