match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,captain,stat_wonContest,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded,stat_clearanceOffLine,player_sofascoreId
11408298,home,Boavista,Martim Tavares,tavares-martim,M. Tavares,F,183,92,M,1136423,EUR,1068422400,F,59,59,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,2.0,,,11.0,5.0,6.8,,0.0146195,1,,79,,,1.0,1.0,2.0,,,1.0,,,,,,,,,1.0,,,1.0,,0.0529,,1.0,,,,,,,,,,,
11408298,home,Boavista,Berna,berna,Berna,M,169,81,M,1133287,EUR,1063584000,M,80,80,True,4.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,1.0,,,18.0,9.0,6.6,3.0,0.0006509,0,,20,1.0,,,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,Berna,,,,,,1.0,,,,
11408298,home,Boavista,César Dutra,cesar-dutra,C. Dutra,G,194,270,M,158269,EUR,696470400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408298,home,Boavista,Gonçalo Miguel,goncalo-almeida,G. Miguel,D,181,26,M,1517733,EUR,1052179200,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,17,,,,,,,,,,,,,,,,,,,,,,,,,Gonçalo Miguel,Cardoso de Almeida,,,,,,,,,
11408298,home,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,190,520,M,976145,EUR,917222400,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408298,home,Boavista,Tiago Machado,machado-tiago,T. Machado,F,185,33,M,1494437,EUR,1080864000,F,90,90,True,,,,,,,,,,,,,,,,,,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,Tiago,Machado,,,,,,,,,
11408298,away,Vizela,Fabijan Buntić,fabijan-buntic,F. Buntić,G,194,2915,M,827377,EUR,856742400,G,97,97,False,42.0,26.0,21.0,6.0,0.0,24.0,29.0,2.0,13.0,,6.0,2.0,2.0,90.0,45.0,6.5,16.0,0.00076089,0,-0.8115,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
11408298,away,Vizela,Tomás Silva,tomas-silva,Tomás,D,172,134,M,1176102,EUR,939945600,D,82,82,False,51.0,41.0,2.0,,0.0,15.0,20.0,26.0,32.0,8.0,6.0,,,90.0,77.0,6.5,11.0,0.0725624,3,,10,1.0,,4.0,6.0,3.0,2.0,,,,1.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2534,,,,,1.0,,0.2318,,,,1.0,,
11408298,away,Vizela,Jota Gonçalves,jota-goncalves,J. Gonçalves,D,186,40,M,987565,EUR,961200000,D,4,4,False,71.0,63.0,5.0,1.0,0.0,45.0,48.0,18.0,23.0,13.0,4.0,,,90.0,95.0,7.7,11.0,0.0208303,0,,6,,,3.0,5.0,6.0,,1.0,,,3.0,,2.0,1.0,2.0,,1.0,4.0,,,,1.0,,,,,,,,,,,,,1.0,
11408298,away,Vizela,Rodrigo Escoval,rodrigo-escoval,R. Escoval,D,188,59,M,825675,EUR,863049600,D,25,25,False,41.0,34.0,6.0,2.0,0.0,20.0,22.0,14.0,19.0,7.0,3.0,,,90.0,55.0,6.6,8.0,0.0077165,0,,26,,,1.0,2.0,5.0,,,,,,2.0,2.0,1.0,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,
11408298,away,Vizela,Orest Lebedenko,orest-lebedenko,O. Lebedenko,D,174,156,M,844409,EUR,906508800,D,19,19,False,46.0,39.0,4.0,1.0,0.0,25.0,28.0,14.0,18.0,8.0,3.0,,,90.0,64.0,7.5,8.0,0.219627,2,,17,,,,3.0,3.0,1.0,1.0,,,,,1.0,1.0,,,1.0,2.0,,1.0,,1.0,0.1874,,,,,1.0,1.0,0.5186,,1.0,,,,
11408298,away,Vizela,Diogo Nascimento,diogo-nascimento,D. Nascimento,M,166,875,M,997022,EUR,1036195200,M,90,90,False,70.0,64.0,8.0,6.0,0.0,35.0,37.0,29.0,33.0,1.0,10.0,,,90.0,87.0,7.3,10.0,0.0192373,2,,8,,,3.0,8.0,5.0,1.0,4.0,3.0,,1.0,1.0,,,,2.0,,,,1.0,,,0.2051,,3.0,,,1.0,,0.2197,,,,,,
11408298,away,Vizela,Pedro Ortiz,ortiz-pedro,P. Ortiz,M,184,91,M,964981,EUR,966643200,M,34,34,False,68.0,62.0,3.0,1.0,0.0,33.0,35.0,29.0,33.0,4.0,2.0,,,90.0,83.0,6.6,10.0,0.0275684,0,,24,,,,4.0,6.0,,3.0,1.0,1.0,,,2.0,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11408298,away,Vizela,Matías Lacava,matias-lacava,M. Lacava,F,167,825,M,1016029,EUR,1034208000,M,17,17,False,18.0,18.0,,,1.0,5.0,5.0,14.0,15.0,,1.0,,,84.0,32.0,6.7,9.0,0.355645,1,,36,2.0,1.0,,6.0,1.0,1.0,2.0,3.0,1.0,,,,,3.0,,2.0,,,,1.0,1.0,0.0181,,1.0,,,,,,,,,,,
11408298,away,Vizela,Samu,samu,Samu,M,170,212,M,785808,EUR,830044800,M,20,20,False,55.0,42.0,5.0,1.0,0.0,15.0,19.0,27.0,38.0,1.0,2.0,,,90.0,76.0,6.8,19.0,0.028299,3,,20,2.0,,1.0,6.0,7.0,,1.0,3.0,,1.0,,2.0,1.0,1.0,3.0,1.0,1.0,,1.0,2.0,2.0,0.1968,True,1.0,,,,,,,,,,,
11408298,away,Vizela,Matheus Pereira,matheus-pereira,M. Pereira,M,172,198,M,1016898,EUR,977356800,M,6,6,False,20.0,16.0,1.0,,1.0,2.0,3.0,15.0,19.0,2.0,4.0,,,73.0,35.0,8.4,8.0,0.165585,1,,3,2.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,1.0,,,,,2.0,3.0,2.0,,,,,1.0,0.5922,,2.0,,,1.0,1.0,0.8133,,,,,,
11408298,away,Vizela,Domingos Quina,domingos-quina,D. Quina,M,173,417,M,842582,EUR,942883200,F,10,10,False,26.0,22.0,2.0,1.0,0.0,10.0,11.0,12.0,15.0,1.0,5.0,,,64.0,46.0,6.9,10.0,0.0110168,1,,8,,,1.0,4.0,7.0,,,3.0,,,,3.0,1.0,3.0,4.0,2.0,,,,1.0,,0.041,,,,,,,,,,,,,
11408298,away,Vizela,Hugo Oliveira,oliveira-hugo,H. Oliveira,D,174,21,M,1093052,EUR,1013299200,D,2,2,True,7.0,4.0,,,0.0,1.0,3.0,3.0,4.0,2.0,1.0,,,26.0,15.0,6.6,5.0,0.0016705,0,,2,,,1.0,1.0,3.0,,,1.0,,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
11408298,away,Vizela,Alex Méndez,alex-mendez,A. Méndez,M,178,126,M,985125,EUR,968198400,M,8,8,True,13.0,11.0,,,0.0,4.0,5.0,7.0,8.0,,5.0,,,17.0,17.0,6.6,3.0,0.0130104,0,,19,,,3.0,3.0,2.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
11408298,away,Vizela,Aleksandar Busnić,aleksandar-busnic,A. Busnić,M,191,34,M,905761,EUR,881193600,M,22,22,True,2.0,2.0,,,0.0,2.0,2.0,,,2.0,,,,18.0,5.0,6.5,,2.477e-05,0,,22,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11408298,away,Vizela,Francesco Ruberto,francesco-ruberto,F. Ruberto,G,184,22,M,335305,EUR,732499200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408298,away,Vizela,Nikola Bursać,nikola-bursac,N. Bursać,G,191,22,M,1022222,EUR,1000166400,G,73,73,True,,,,,,,,,,,,,,,,,,,0,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408298,away,Vizela,Bruno Costa,bruno-costa,B. Costa,M,174,140,M,343619,EUR,861408000,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408298,away,Vizela,Osama Rashid,osama-rashid,O. Rashid,M,180,711,M,786038,EUR,695260800,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408298,away,Vizela,Samuel Essende,samuel-essende,S. Essende,F,192,6433,M,855808,EUR,885513600,F,99,99,True,,,,,,,,,,,,,,,,,,,0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,essende.s
11408298,away,Vizela,Amadou Ba-Sy,ba-sy-amadou,A. Ba-Sy,F,191,58,M,1389688,EUR,991958400,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
