match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_lastManTackle,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,player_sofascoreId,stat_errorLeadToAShot,stat_totalOffside,stat_dispossessed,captain,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12501506,home,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,35,189,1760,M,913762,EUR,1000684800,G,35,35,False,31.0,26.0,9.0,5.0,0.0,24.0,25.0,2.0,6.0,16.0,1.0,2.0,3.0,90.0,41.0,6.8,5.0,0.00047042,0,-0.4047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501506,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,False,71.0,65.0,3.0,1.0,0.0,20.0,22.0,48.0,59.0,4.0,,,,90.0,97.0,6.5,19.0,0.0806356,1,,10.0,3.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0222,2.0,,,,,,,,,,,,,,,,,,,,,,,
12501506,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,965828,EUR,967507200,D,34,34,False,95.0,86.0,8.0,7.0,0.0,35.0,36.0,52.0,60.0,9.0,,,,90.0,116.0,7.5,12.0,0.0598794,0,,1.0,1.0,4.0,2.0,9.0,1.0,,5.0,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,
12501506,home,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,227864,EUR,789868800,D,13,13,False,72.0,67.0,3.0,2.0,0.0,30.0,32.0,37.0,40.0,4.0,,,,90.0,85.0,7.0,8.0,0.0146294,1,,,,2.0,8.0,6.0,1.0,1.0,2.0,,,2.0,0.0774,1.0,,,6.0,,,,4.0,3.0,1.0,1.0,,,,,,,,,,,,,
12501506,home,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1350,M,826186,EUR,920764800,D,3,3,False,51.0,44.0,4.0,1.0,1.0,21.0,23.0,25.0,36.0,4.0,,,,90.0,81.0,7.2,19.0,0.163627,1,,8.0,2.0,,2.0,2.0,2.0,,3.0,,3.0,,0.2608,2.0,,,1.0,,1.0,,1.0,,,,2.0,1.0,1.0,0.523,,,,,,,,,
12501506,home,Lazio,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179,2966,M,937324,EUR,1007424000,M,6,6,False,75.0,70.0,5.0,4.0,0.0,20.0,20.0,50.0,55.0,3.0,,,,71.0,82.0,7.1,5.0,0.0341958,1,,,,,3.0,3.0,1.0,,,,,1.0,0.0475,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,
12501506,home,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,852404,EUR,924048000,M,8,8,False,83.0,75.0,3.0,2.0,0.0,16.0,17.0,59.0,66.0,9.0,,,,90.0,97.0,7.2,11.0,0.0474742,1,,,,,4.0,3.0,1.0,,,,2.0,1.0,0.094,1.0,,,1.0,1.0,,1.0,1.0,1.0,2.0,,,,1.0,0.2383,,MatteoGuendouzi,,,,,,,
12501506,home,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181,3333,M,976381,EUR,987638400,M,18,18,False,37.0,32.0,1.0,,0.0,6.0,7.0,26.0,35.0,2.0,,,,71.0,53.0,6.2,14.0,0.0409623,1,,5.0,,,4.0,2.0,3.0,,,,2.0,,0.3645,1.0,,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,0.5407,,,1.0,1.0,,,,,
12501506,home,Lazio,Boulaye Dia,dia-boulaye,B. Dia,F,19,180,11046,M,960080,EUR,848102400,M,19,19,False,21.0,19.0,,,0.0,3.0,3.0,16.0,18.0,1.0,,,,57.0,28.0,6.7,5.0,0.0229881,1,,,,,1.0,2.0,,,,,1.0,,0.0218,1.0,,,,,,,,,2.0,,,,,,1.0,boulaye_dia,,,1.0,,,,
12501506,home,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,293581,EUR,803260800,M,10,10,False,20.0,18.0,2.0,2.0,0.0,2.0,2.0,16.0,19.0,,,,,71.0,28.0,6.8,7.0,0.126323,1,,1.0,,,2.0,1.0,,,,,3.0,1.0,0.0874,1.0,,,1.0,,,,,,1.0,,1.0,,,,1.0,,,3.0,,True,,,
