match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_lastManTackle,stat_errorLeadToAGoal,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_accurateCross,stat_dispossessed,player_firstName,player_lastName,stat_bigChanceCreated,stat_errorLeadToAShot,stat_goals,stat_punches,stat_totalOffside,stat_bigChanceMissed,stat_clearanceOffLine
14025280,home,Everton,Thierno Barry,thierno-barry,T. Barry,F,11,195.0,5887,M,t.barry29,1395746,EUR,1035158400,F,11,11,False,9.0,5.0,,,0.0,2.0,4.0,3.0,5.0,4.0,1.0,2.0,1.0,,,,,90.0,20.0,7.3,9.0,0.00108031,26.771690825144,4.0,-0.94499999999999,9.24,,2,,-0.05,-0.09,0.15,,6.0,3.0,8.0,1.0,,,,,,,,2.0,,,0.1132,0.1977,,,,0.5,,,3.0,1.0,,,1.0,,,,,1.0,,,,
14025280,home,Everton,Merlin Röhl,merlin-rohl,M. Röhl,M,34,191.0,737,M,,1064082,EUR,1025827200,M,34,34,True,13.0,7.0,,,0.0,2.0,3.0,5.0,10.0,2.0,,1.0,,,,,,45.0,24.0,6.2,11.0,0.0925508,12.518968277434,3.0,0.84000000000002,3.99,,1,,0.05,0.04,-0.17,,1.0,1.0,3.0,,,,,1.0,1.0,,,,,,0.0307,,,,2.0,-0.14,,1.0,2.0,,3.0,2.0,2.0,,,,,,,,,
14025280,home,Everton,Beto,beto,Beto,F,9,194.0,3398,M,,987489,EUR,886204800,F,9,9,True,4.0,2.0,,,0.0,,,2.0,4.0,4.0,,1.0,,,,,,45.0,15.0,7.4,5.0,0.00299137,10.324844260327,1.0,-2.835,-2.835,,3,,-0.06,-0.56,-0.01,,4.0,2.0,5.0,1.0,1.0,,,1.0,,,,1.0,,,0.1196,0.3867,,,,0.54,1.0,1.0,3.0,1.0,,,,,,,,1.0,,,,
14025280,home,Everton,Harrison Armstrong,harrison-armstrong,H. Armstrong,M,45,185.0,581,M,,1627560,EUR,1169164800,M,45,45,True,13.0,13.0,,,0.0,4.0,4.0,9.0,9.0,,,2.0,,,,,,13.0,17.0,6.6,2.0,0.0458475,85.980913472036,5.0,46.41,37.485,,0,,0.23,0.12,-0.05,,,,1.0,,,,,,,,,,,,,,57.840111775593,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,,
14025280,home,Everton,Mark Travers,mark-travers,M. Travers,G,12,191.0,619,M,,856720,EUR,926985600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025280,home,Everton,Tom King,tom-king,T. King,G,31,186.0,326,M,,603922,EUR,794707200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025280,home,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189.0,661,M,,1020141,EUR,1003190400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nathan,Patterson,,,,,,,
14025280,home,Everton,Adam Aznou,adam-aznou,A. Aznou,D,39,178.0,13456,M,adamaznou,1466124,EUR,1149206400,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adam Aznou,,,,,,,,
14025280,home,Everton,Reece Welch,reece-welch,R. Welch,D,4,,101,M,,1101370,EUR,1063929600,D,64,64,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reece,Welch,,,,,,,
14025280,home,Everton,Elijah Campbell,elijah-campbell,E. Campbell,D,27,182.0,89,M,,1144949,EUR,1091404800,D,73,73,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025280,away,Brentford,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188.0,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,1,1,False,43.0,26.0,25.0,8.0,0.0,23.0,24.0,3.0,19.0,,2.0,12.0,,2.0,4.0,,,90.0,61.0,6.7,17.0,0.00046076,60.265752333356,11.0,22.47,11.445,0.3984,0,-0.8367,0.23,0.02,-0.16,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
14025280,away,Brentford,Michael Kayode,michael-kayode,M. Kayode,D,33,179.0,2419,M,,1137431,EUR,1089417600,D,33,33,False,37.0,33.0,3.0,2.0,0.0,20.0,22.0,13.0,15.0,6.0,2.0,6.0,1.0,,,,,90.0,54.0,6.2,8.0,0.027164,54.706338159726,8.0,20.16,9.66,,0,,0.13,0.0,-0.44,,2.0,4.0,5.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
14025280,away,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196.0,1144,M,,576384,EUR,892771200,D,20,20,False,45.0,35.0,9.0,1.0,0.0,29.0,30.0,6.0,15.0,6.0,8.0,4.0,1.0,,,,,90.0,60.0,6.2,11.0,0.00264558,86.746784865891,11.0,44.205,12.915,,0,,0.08,0.06,-0.28,,3.0,4.0,6.0,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,
14025280,away,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193.0,1556,M,,958916,EUR,988588800,D,22,22,False,48.0,42.0,7.0,3.0,1.0,34.0,37.0,8.0,11.0,7.0,4.0,3.0,1.0,,,,,90.0,62.0,8.0,6.0,0.00291869,117.53761566725,13.0,91.98,29.82,,1,,0.19,0.06,-0.15,,7.0,4.0,7.0,,,2.0,1.0,2.0,2.0,True,,1.0,,,0.2777,0.6651,31.241322891325,1.0,1.0,0.43,,,,,,,,,,1.0,,1.0,,,,
14025280,away,Brentford,Aaron Hickey,hickey-aaron,A. Hickey,D,2,185.0,842,M,,966869,EUR,1023667200,D,2,2,False,40.0,34.0,1.0,,0.0,23.0,27.0,11.0,13.0,3.0,1.0,1.0,1.0,,,,,76.0,58.0,6.4,9.0,0.00341226,51.418776201945,7.0,4.515,9.87,,0,,-0.14,0.0,-0.07,,2.0,1.0,5.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,
14025280,away,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180.0,2555,M,,1031258,EUR,1078099200,M,18,18,False,59.0,47.0,7.0,3.0,0.0,29.0,34.0,18.0,25.0,6.0,,11.0,,,,,,90.0,70.0,6.3,16.0,0.0205425,106.4894269255,11.0,54.915,27.09,,0,,0.06,0.02,-0.27,,1.0,1.0,6.0,1.0,,,,5.0,3.0,,2.0,,,,,,27.481802633743,1.0,,,,,2.0,2.0,1.0,1.0,,,,,1.0,,,,,
14025280,away,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184.0,1191,M,,814873,EUR,894758400,M,27,27,False,48.0,41.0,7.0,1.0,2.0,27.0,28.0,14.0,20.0,3.0,3.0,4.0,1.0,,,,,90.0,69.0,8.4,12.0,0.415486,61.987120384826,9.0,9.975,14.7,,1,,0.71,0.03,0.49,,1.0,2.0,3.0,1.0,,2.0,3.0,1.0,1.0,,1.0,,,,0.0106,,,,2.0,-0.05,1.0,,1.0,,4.0,2.0,,,,2.0,,,,,,
14025280,away,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180.0,1047,M,,799251,EUR,820454400,M,8,8,False,38.0,30.0,4.0,2.0,0.0,12.0,14.0,18.0,24.0,1.0,1.0,5.0,,,,,,64.0,53.0,7.5,15.0,0.475429,23.408889193435,4.0,-2.835,0.52500000000001,,1,,0.64,-0.44,-0.06,,1.0,,6.0,2.0,1.0,,,,,,2.0,,,,0.2133,,,,3.0,0.0,1.0,,2.0,,2.0,,2.0,,,1.0,,,,,,
14025280,away,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180.0,3593,M,,907072,EUR,962582400,M,24,24,False,46.0,34.0,5.0,1.0,0.0,15.0,17.0,19.0,29.0,8.0,1.0,10.0,2.0,,,,,90.0,71.0,6.7,23.0,0.0833445,119.09045663663,11.0,35.28,23.52,,0,,0.19,0.3,-0.13,,1.0,2.0,10.0,4.0,1.0,,2.0,3.0,,,2.0,,,,,,45.939527229089,2.0,2.0,,,,3.0,,3.0,2.0,4.0,,,1.0,,,,1.0,,
14025280,away,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183.0,3191,M,,1006387,EUR,1006819200,M,7,7,False,9.0,8.0,,,1.0,2.0,2.0,6.0,7.0,6.0,,4.0,2.0,,,,,64.0,29.0,6.7,7.0,0.00099337,58.202830818597,6.0,49.77,16.59,,2,,-0.35,0.39,0.16,,3.0,,7.0,2.0,1.0,,2.0,3.0,1.0,,,1.0,,,0.2629,0.1669,29.516463423548,2.0,1.0,-0.48,,1.0,3.0,1.0,,,2.0,,,1.0,,,,,1.0,
14025280,away,Brentford,Igor Thiago,igor-thiago,I. Thiago,F,9,191.0,31181,M,,1016907,EUR,993513600,F,9,9,False,19.0,11.0,,,0.0,9.0,12.0,2.0,7.0,6.0,,1.0,,,,,,89.0,41.0,10.0,13.0,0.080761,79.331417646098,8.0,53.235,29.505,,6,,-0.12,0.57,0.35,,7.0,5.0,11.0,3.0,1.0,1.0,,,,,1.0,5.0,,,1.8916,2.2642,58.779486605731,3.0,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,3.0,,1.0,1.0,1.0
14025280,away,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170.0,1089,M,,972421,EUR,982800000,F,23,23,True,6.0,4.0,1.0,,0.0,1.0,2.0,3.0,4.0,,,,,,,,,26.0,11.0,6.4,5.0,0.0711947,3.3283803869149,1.0,2.73,2.73,,0,,0.03,-0.09,0.0,,,,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,
14025280,away,Brentford,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183.0,6378,M,jordanhenderson,42694,EUR,645580800,M,6,6,True,14.0,9.0,4.0,,0.0,6.0,7.0,3.0,7.0,1.0,,2.0,,,,,,26.0,18.0,6.2,6.0,0.143636,15.430690289931,2.0,5.67,6.405,,0,,-0.09,0.04,-0.11,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025280,away,Brentford,Rico Henry,rico-henry,R. Henry,D,3,175.0,712,M,,599128,EUR,868320000,D,3,3,True,3.0,1.0,1.0,,0.0,1.0,1.0,,2.0,1.0,2.0,1.0,,,,,,14.0,9.0,6.2,2.0,3.41e-05,8.8558618439991,1.0,5.145,5.145,,0,,0.0,0.01,-0.27,,,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14025280,away,Brentford,Myles Peart-Harris,myles-peart-harris,M. Peart-Harris,M,44,187.0,213,M,,980649,EUR,1032307200,M,25,25,True,,,,,0.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14025280,away,Brentford,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195.0,496,M,,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025280,away,Brentford,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192.0,2094,M,,924378,EUR,1008806400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025280,away,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194.0,1052,M,,855864,EUR,738633600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025280,away,Brentford,Reiss Nelson,reiss-nelson,R. Nelson,M,11,175.0,4847,M,reissnelson,826139,EUR,944784000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025280,away,Brentford,Romelle Donovan,donovan-romelle,R. Donovan,F,45,171.0,264,M,,1586020,EUR,1164844800,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
