match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalCross,player_firstName,player_lastName,stat_goalAssist,stat_aerialWon,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_goals,player_sofascoreId,stat_blockedScoringAttempt,stat_hitWoodwork
11981882,home,Feyenoord,Justin Bijlow,bijlow-justin,J. Bijlow,G,16,190,1387,M,556696,EUR,885427200,G,1,1,False,53.0,37.0,27.0,13.0,29.0,34.0,8.0,19.0,1.0,10.0,1.0,3.0,2.0,2.0,1.0,1.0,90.0,61.0,7.6,16.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11981882,home,Feyenoord,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2491,M,856739,EUR,963878400,D,4,4,False,18.0,15.0,2.0,1.0,11.0,12.0,4.0,6.0,6.0,4.0,1.0,,,,,,90.0,44.0,7.3,14.0,0,3.0,2.0,3.0,3.0,5.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11981882,home,Feyenoord,Gernot Trauner,gernot-trauner,G. Trauner,D,18,183,610,M,121588,EUR,701481600,D,18,18,False,32.0,29.0,4.0,4.0,20.0,23.0,9.0,9.0,1.0,4.0,,,,,,,90.0,40.0,7.4,3.0,1,3.0,,2.0,2.0,,,,,True,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11981882,home,Feyenoord,Dávid Hancko,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,47.0,35.0,12.0,4.0,24.0,27.0,11.0,21.0,1.0,6.0,1.0,,,,,,90.0,61.0,7.1,17.0,1,2.0,,2.0,2.0,,,3.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11981882,home,Feyenoord,Quilindschy Hartman,quilindschy-hartman,Q. Hartman,D,3,183,1255,M,1392044,EUR,1005696000,D,5,5,False,31.0,23.0,2.0,1.0,13.0,15.0,10.0,16.0,3.0,3.0,,,,,,,90.0,53.0,7.4,12.0,0,3.0,1.0,,2.0,2.0,1.0,1.0,,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
11981882,home,Feyenoord,Mats Wieffer,mats-wieffer,M. Wieffer,M,27,188,2173,M,959628,EUR,942710400,M,20,20,False,48.0,35.0,3.0,3.0,18.0,21.0,17.0,28.0,13.0,3.0,,,,,,,90.0,67.0,7.0,19.0,2,10.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,,3.0,,,,,1.0,,,,9.0,,2.0,1.0,2.0,,,,,,,
11981882,home,Feyenoord,Calvin Stengs,calvin-stengs,C. Stengs,M,23,187,1731,M,857480,EUR,913939200,M,10,10,False,36.0,29.0,1.0,1.0,10.0,10.0,21.0,28.0,4.0,6.0,2.0,,,,,,90.0,50.0,7.5,10.0,0,4.0,,,1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,,,2.0,,,,,3.0,1.0,,,2.0,1.0,1.0,,,,
11981882,home,Feyenoord,Quinten Timber,quinten-timber,Q. Timber,M,27,177,8638,M,959805,EUR,992736000,M,8,8,False,22.0,17.0,3.0,1.0,3.0,5.0,14.0,17.0,4.0,7.0,1.0,,,,,,90.0,45.0,7.3,14.0,2,8.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,,,5.0,,1.0,,,,,,1.0,2.0,1.0,,1.0,,,,1.0,,,
11981882,home,Feyenoord,Bart Nieuwkoop,bart-nieuwkoop,B. Nieuwkoop,D,2,180,337,M,797279,EUR,826156800,F,2,2,False,14.0,6.0,,,,3.0,7.0,15.0,5.0,2.0,,,,,,,72.0,33.0,6.9,17.0,0,8.0,2.0,,1.0,4.0,3.0,2.0,,,2.0,,,,,4.0,,,,1.0,2.0,4.0,,,1.0,,,,,,
11981882,home,Feyenoord,Santiago Giménez,santiago-gimenez,S. Giménez,F,7,182,32463,M,892141,EUR,987552000,F,29,29,False,8.0,5.0,1.0,,1.0,1.0,4.0,8.0,5.0,2.0,,,,,,,90.0,30.0,7.0,13.0,2,10.0,,2.0,,3.0,2.0,5.0,2.0,,4.0,2.0,,2.0,,1.0,,,,2.0,2.0,2.0,,,,,1.0,,sant.gimenez,,
