match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_fouls,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_shotOffTarget,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_totalOffside,stat_lastManTackle
14025283,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,13.0,8.0,1.0,,0.0,3.0,4.0,5.0,9.0,2.0,4.0,1.0,,,,,,,82.0,23.0,9.3,5.0,0.012056,,6,,0.05,0.78,0.15,,,,1.0,1.0,,2.0,2.0,,,,,,,,,1.0,4.0,2.0,1.3313,0.8465,,0.8,,,,,2.0,,,,,,
14025283,home,Manchester City,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,tijjanireijnders,893549,EUR,901670400,M,4,4,True,14.0,12.0,,,0.0,3.0,3.0,9.0,11.0,,,,1.0,,,,,,17.0,19.0,6.6,4.0,0.0151024,,2,,-0.03,0.3,0.0,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,0.1102,0.045,,-0.2,,,1.0,,,,,,,,
14025283,home,Manchester City,Savinho,savio,Savinho,M,26,176,52457,M,Savinho,1046795,EUR,1081555200,F,26,26,True,10.0,9.0,,,0.0,3.0,3.0,6.0,7.0,,1.0,1.0,,,,,,,17.0,21.0,7.1,6.0,0.154608,,0,,0.28,0.45,0.16,,,,1.0,4.0,,4.0,1.0,,,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,
14025283,home,Manchester City,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196585,M,OMarmoush,873554,EUR,918345600,F,7,7,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,,,,,,,,,8.0,3.0,6.3,,0.00022705,,1,,0.04,0.01,-0.02,,,,,,,,,1.0,,,,,,,,,,,0.1455,,,-0.58,,,,,1.0,,,,,,
14025283,home,Manchester City,Rodri,rodri,Rodri,M,16,191,88553,M,Rodri,827606,EUR,835401600,M,16,16,True,10.0,9.0,1.0,1.0,0.0,4.0,5.0,5.0,5.0,,,,,,,,,,1.0,10.0,,1.0,0.00362826,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025283,home,Manchester City,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,r_aitnouri,931278,EUR,991785600,D,21,21,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,1.0,,,,,,,,1.0,5.0,,,0.00220938,,0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14025283,home,Manchester City,James Trafford,james-trafford,J. Trafford,G,1,197,21722,M,,980643,EUR,1034208000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025283,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,nathanake,149663,EUR,793065600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025283,home,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22354,M,johnstones5,152077,EUR,770083200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025283,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Rico Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025283,away,Bournemouth,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,dj.petrovic12,882604,EUR,939340800,G,1,1,False,26.0,24.0,4.0,2.0,0.0,24.0,25.0,,1.0,,,3.0,7.0,,,3.0,4.0,2.0,90.0,41.0,5.4,2.0,5.967e-05,0.2287,0,-1.6073,0.02,0.01,-0.4,-0.86,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,1.0,,,
14025283,away,Bournemouth,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177,3553,M,,1184308,EUR,1115510400,D,20,20,False,31.0,25.0,4.0,2.0,0.0,14.0,18.0,11.0,13.0,,5.0,1.0,4.0,,2.0,,,,62.0,43.0,6.7,10.0,0.00611585,,0,,0.05,0.13,-0.46,,Alejandro Jiménez,,,5.0,1.0,,,,3.0,3.0,2.0,1.0,,,,,,,,,,,,4.0,,,,,,,1.0,,
14025283,away,Bournemouth,Bafodé Diakité,bafode-diakite,B. Diakité,D,18,182,1863,M,,962408,EUR,978739200,D,18,18,False,66.0,62.0,9.0,7.0,0.0,46.0,48.0,16.0,18.0,2.0,5.0,3.0,2.0,,,,,,90.0,76.0,6.7,4.0,0.00578983,,0,,0.18,0.07,-0.41,,,,1.0,3.0,,,,1.0,3.0,2.0,,,,,,,,,,,,,,2.0,,,,,,,,1.0,
14025283,away,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,5,5,False,75.0,62.0,10.0,3.0,0.0,35.0,39.0,27.0,36.0,,2.0,9.0,10.0,,,,,,90.0,93.0,7.1,16.0,0.182401,,0,,0.27,0.23,0.66,,,,1.0,4.0,1.0,,,1.0,2.0,,1.0,2.0,,1.0,,,,,,,1.0,,,2.0,,,,,,,,,1.0
14025283,away,Bournemouth,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,,999028,EUR,1006214400,D,3,3,False,65.0,57.0,3.0,1.0,0.0,31.0,34.0,26.0,31.0,3.0,9.0,4.0,6.0,,1.0,,,,90.0,93.0,6.7,16.0,0.011364,,1,,-0.21,0.12,-0.19,,,,,4.0,,2.0,1.0,1.0,4.0,3.0,,1.0,1.0,6.0,,,,,0.0473,,,-0.15,,2.0,,,1.0,,,,,,
14025283,away,Bournemouth,Tyler Adams,tyler-adams,T. Adams,M,12,175,2918,M,,800419,EUR,918950400,M,12,12,False,63.0,60.0,4.0,2.0,0.0,35.0,35.0,25.0,28.0,,3.0,1.0,2.0,,,,,,80.0,75.0,7.9,5.0,0.0333297,,1,,0.15,0.07,-0.11,,,,,1.0,,,,1.0,3.0,1.0,2.0,,1.0,,,,1.0,1.0,0.3594,0.9148,,0.51,,,,,,,,,,,
14025283,away,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178,2382,M,,1104986,EUR,1061424000,M,8,8,False,36.0,31.0,2.0,1.0,0.0,19.0,21.0,12.0,15.0,,3.0,2.0,1.0,,2.0,,,,73.0,47.0,6.6,10.0,0.0583616,,0,,-0.13,0.05,-0.11,,Alex Scott,,,,,1.0,1.0,,,,2.0,,,3.0,,,,,,,1.0,,,,,,,,,,,,
14025283,away,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1281,M,,855731,EUR,868320000,M,7,7,False,16.0,14.0,1.0,1.0,0.0,2.0,2.0,12.0,14.0,,4.0,1.0,4.0,,2.0,,,,62.0,26.0,6.6,5.0,0.0552137,,1,,-0.47,0.46,-0.13,,,,,,,,,,2.0,,1.0,,,1.0,,,1.0,,0.0118,0.0107,1.0,-0.08,True,,,,,,,,,,
14025283,away,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,False,37.0,34.0,,,0.0,10.0,11.0,24.0,26.0,,,3.0,3.0,,,,,,90.0,50.0,5.9,9.0,0.029517,,1,,-0.38,0.24,-0.13,,,,1.0,4.0,1.0,1.0,,,,,2.0,,1.0,2.0,,,,,0.0191,,,-0.13,,,1.0,,,,,,,,
14025283,away,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,M,24,24,False,28.0,25.0,2.0,2.0,0.0,8.0,8.0,17.0,20.0,2.0,5.0,,5.0,,,,,,90.0,55.0,6.4,19.0,0.0233515,,2,,-0.1,0.34,-0.28,,,,,8.0,1.0,4.0,1.0,,2.0,,7.0,,3.0,3.0,1.0,,2.0,,0.0338,0.3747,,-0.04,,1.0,,,,,,,,,
14025283,away,Bournemouth,Eli Junior Kroupi,eli-junior-kroupi,E. J. Kroupi,F,22,179,7447,M,,1426228,EUR,1151020800,F,22,22,False,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,2.0,,1.0,,1.0,,,,62.0,13.0,6.4,2.0,0.058305,,2,,-0.07,0.1,0.16,,,,1.0,3.0,1.0,,,1.0,1.0,,,,1.0,,,,1.0,,0.2527,0.2421,1.0,-0.53,,,,,1.0,,,,,1.0,
14025283,away,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6976,M,justinkluivert,851596,EUR,925862400,F,19,19,True,15.0,15.0,3.0,3.0,0.0,5.0,5.0,10.0,10.0,,,,,,,,,,28.0,17.0,6.4,1.0,0.00916836,,0,,0.01,-0.17,-0.01,,,,1.0,3.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
14025283,away,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,True,31.0,27.0,3.0,2.0,0.0,14.0,16.0,13.0,15.0,,1.0,,3.0,,,,,,28.0,37.0,7.0,5.0,0.0230694,,0,,0.14,0.04,0.14,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
14025283,away,Bournemouth,Evanilson,evanilson,Evanilson,F,9,181,7635,M,evanilsonlima99,998490,EUR,939168000,F,9,9,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,,28.0,1.0,6.3,,1.749e-05,,0,,0.0,,0.0,,,,2.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,
14025283,away,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,M,10,10,True,15.0,13.0,1.0,,0.0,9.0,9.0,4.0,6.0,,2.0,,,,,,,,17.0,18.0,6.7,3.0,0.00356365,,0,,-0.11,0.07,0.14,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
14025283,away,Bournemouth,Ben Gannon-Doak,ben-doak,B. Doak,M,11,174,6791,M,bendoak._,1154861,EUR,1131667200,F,11,11,True,10.0,6.0,,,0.0,,1.0,6.0,9.0,,1.0,,,,,,,,10.0,13.0,6.3,5.0,0.00725798,,0,,-0.28,0.13,-0.02,,Ben Doak,,1.0,2.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14025283,away,Bournemouth,Will Dennis,will-dennis,W. Dennis,G,40,188,242,M,,991001,EUR,963187200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025283,away,Bournemouth,Veljko Milosavljević,milosavljevic-veljko,V. Milosavljević,D,44,192,1769,M,,1406130,EUR,1182988800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025283,away,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025283,away,Bournemouth,Amine Adli,amine-adli,A. Adli,F,21,174,17519,M,amine_ad10,991478,EUR,957916800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
