match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,player_id,player_name,playerName,reason,rescinded,confirmed,description
12421227,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12421227,,,,,90,1.0,,1,,,substitution,123588002.0,False,True,regular,,,,,,,,
12421227,,,,,90,1.0,,1,,,substitution,123588001.0,False,True,regular,,,,,,,,
12421227,,,,,90,0.0,,1,,,injuryTime,,,,,7.0,,,,,,,
12421227,,,,,88,,,3,,,substitution,123587945.0,False,False,regular,,,,,,,,
12421227,,,,,88,,,3,,,substitution,123587944.0,False,False,regular,,,,,,,,
12421227,,,,,82,,,9,,,substitution,123587921.0,False,False,regular,,,,,,,,
12421227,,,,,81,,,10,,,substitution,123587920.0,False,True,regular,,,,,,,,
12421227,,1.0,1.0,,72,,,19,,,goal,217724720.0,,True,regular,,1122552.0,Alan Minda,,,,,
12421227,,,,,71,,,20,,,card,121992750.0,,True,yellow,,94290.0,Hannes Van Der Bruggen,Hannes Van Der Bruggen,Foul,False,,
12421227,,,,,67,,,24,,,substitution,123587854.0,False,True,regular,,,,,,,,
12421227,,,,,64,,,27,,,substitution,123587822.0,False,False,regular,,,,,,,,
12421227,,,,,62,,,29,,,varDecision,31382.0,,True,goalAwarded,,1185568.0,Lawrence Agyekum,,,,False,
12421227,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12421227,,,,,45,0.0,,1,,,injuryTime,,,,,5.0,,,,,,,
12421227,,,,,44,,,2,,,inGamePenalty,118516747.0,,True,missed,,1106681.0,Felipe Augusto,,goalkeeperSave,,,Goalkeeper save
12421227,,,,,43,,,3,,,varDecision,31380.0,,True,penaltyNotAwarded,,990265.0,Gary Magnee,,,,False,
12421227,,,,,41,,,5,,,card,121992250.0,,False,yellow,,997153.0,Emin Bayram,Emin Bayram,Foul,False,,
12421227,,0.0,1.0,,27,,,19,,,goal,217398924.0,,False,regular,,1126245.0,Isa Sakamoto,,,,,
12421227,,,,,15,,,31,,,card,121992140.0,,False,yellow,,1126245.0,Isa Sakamoto,Isa Sakamoto,Foul,False,,
