match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,captain,stat_unsuccessfulTouch,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_totalOffside,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,stat_accurateCross,stat_shotOffTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_hitWoodwork
12476425,home,Stockport County,Ben Hinchliffe,Ben,Hinchliffe,ben-hinchliffe,B. Hinchliffe,G,1,178.0,21,M,860349,EUR,592358400.0,G,1,1,False,30.0,11.0,21.0,2.0,0.0,10.0,13.0,1.0,17.0,2.0,5.0,5.0,6.0,1.0,90.0,38.0,6.7,19.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476425,home,Stockport County,Nathaniel Mapengu,Nathaniel Mapengu,,nathaniel-mapengu,N. Mapengu,D,46,,5,M,1909794,EUR,1189296000.0,D,46,46,False,29.0,21.0,4.0,2.0,0.0,17.0,22.0,4.0,7.0,7.0,2.0,,,,82.0,43.0,6.1,8.0,1,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12476425,home,Stockport County,Sam Hughes,,,sam-hughes,S. Hughes,D,5,187.0,24,M,825453,EUR,861062400.0,D,5,5,False,20.0,14.0,7.0,2.0,0.0,13.0,15.0,1.0,5.0,3.0,,,,,39.0,26.0,5.9,8.0,0,1.0,1.0,,,1.0,,True,2.0,,,,,,,,,,,,,,,,,,,
12476425,home,Stockport County,Ibou Touray,,,ibou-touray,I. Touray,D,3,177.0,175,M,606856,EUR,788227200.0,D,3,3,False,39.0,30.0,5.0,3.0,0.0,16.0,21.0,14.0,20.0,4.0,5.0,,,,90.0,60.0,6.4,14.0,0,1.0,1.0,,,1.0,2.0,,,2.0,2.0,7.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,
12476425,home,Stockport County,Jid Okeke,Jid Okeke,,jid-okeke,J. Okeke,D,25,,24,M,1638032,EUR,1100131200.0,M,29,29,False,26.0,21.0,,,0.0,12.0,13.0,9.0,13.0,1.0,6.0,,,,90.0,41.0,6.2,9.0,0,7.0,9.0,,,,1.0,,2.0,,2.0,4.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,,,,
12476425,home,Stockport County,Tyler Onyango,Tyler,Onyango,tyler-onyango,T. Onyango,M,24,190.0,346,M,1004342,EUR,1046736000.0,M,24,24,False,45.0,39.0,8.0,4.0,0.0,25.0,27.0,14.0,18.0,7.0,4.0,,,,90.0,65.0,6.6,8.0,0,,3.0,,,1.0,3.0,,1.0,,,3.0,,,3.0,2.0,,1.0,1.0,,1.0,,,,,,,
12476425,home,Stockport County,Odin Bailey,Odin,Bailey,odin-bailey,O. Bailey,M,27,178.0,26,M,930855,EUR,944611200.0,M,27,27,False,31.0,30.0,,,0.0,16.0,17.0,14.0,14.0,,6.0,,,,90.0,38.0,6.3,4.0,0,1.0,4.0,,,,,,3.0,,,2.0,1.0,1.0,1.0,,,1.0,,,2.0,1.0,,,,,,
12476425,home,Stockport County,Freddie Redshaw,Freddie Redshaw,,freddie-redshaw,F. Redshaw,F,27,,1,M,1909792,EUR,1139702400.0,M,54,54,False,8.0,,3.0,,0.0,,2.0,,6.0,1.0,1.0,,,,45.0,13.0,6.2,11.0,0,2.0,2.0,,,,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,
12476425,home,Stockport County,Che Gardner,Che,Gardner,che-gardner,C. Gardner,F,48,175.0,36,M,1893330,EUR,1180742400.0,F,31,31,False,15.0,11.0,1.0,,0.0,6.0,7.0,5.0,9.0,2.0,,,,,90.0,29.0,6.4,9.0,0,1.0,2.0,,,,1.0,,3.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,
12476425,home,Stockport County,Lee Williams,Lee Williams,,lee-williams,L. Williams,F,66,188.0,61,M,1909793,EUR,1175472000.0,F,56,56,False,6.0,4.0,1.0,,0.0,4.0,4.0,,2.0,,,,,,45.0,12.0,6.3,4.0,1,5.0,6.0,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,
