match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_keyPass,player_firstName,player_lastName,captain,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_unsuccessfulTouch,stat_penaltyConceded,stat_challengeLost,stat_totalContest,stat_totalOffside,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_goalAssist,stat_punches,stat_hitWoodwork,stat_penaltyWon,stat_penaltyMiss
11067480,home,Athletico,Vitor Roque,vitor-roque,V. Roque,F,9,174,72751,M,1150391,EUR,1109548800,F,9,9,False,18.0,17.0,,,4.0,4.0,13.0,14.0,,3.0,,,,,,90.0,49.0,7.3,10.0,0.9292,1.2299,0.0430714,4,,,,1.0,,12.0,9.0,1.0,,3.0,3.0,Vitor Roque,,,,2.0,,2.0,1.0,,1.0,9.0,,3.0,5.0,,1.0,2.0,1.0,1.0,VRoque,,,,,
11067480,home,Athletico,Alex Santana,alex-santana,A. Santana,M,80,182,2736,M,358166,EUR,800323200,M,80,80,True,33.0,30.0,2.0,2.0,11.0,13.0,19.0,20.0,,3.0,,,,,,45.0,45.0,7.4,4.0,0.0786,0.0,0.096725,3,,,,1.0,,3.0,6.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,3.0,1.0,,1.0,2.0,,,2.0,,,,1.0,,,,,,,
11067480,home,Athletico,Madson,madson,Madson,D,22,182,227,M,243439,EUR,695260800,D,22,22,True,8.0,5.0,,,1.0,1.0,4.0,8.0,,1.0,,,,,,19.0,14.0,7.1,5.0,0.0,0.0,0.372954,0,,1.0,,,,2.0,,,,2.0,3.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,
11067480,home,Athletico,Tomás Cuello,tomas-cuello,T. Cuello,M,28,176,1951,M,871273,EUR,952214400,F,28,28,True,11.0,8.0,,,2.0,3.0,6.0,9.0,,1.0,,,,,,19.0,18.0,7.1,5.0,0.2015,0.0,0.176084,2,,1.0,,,1.0,1.0,1.0,2.0,,,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,
11067480,home,Athletico,David Terans,david-terans,David Terans,M,80,176,906,M,586662,EUR,776563200,M,10,10,True,4.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,,,,,,,,11.0,5.0,6.7,,0.0,0.0,0.0170523,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067480,home,Athletico,Marcelo Cirino,marcelo-cirino,Marcelo Cirino,F,,182,127,M,329027,EUR,696038400,F,7,7,True,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067480,home,Athletico,Gabriel Pereira,gabriel-pereira,G. Pereira,G,1,196,143,M,1064298,EUR,1025568000,G,43,43,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Gabriel Pereira,,,,,,,,,,,,,,,,,,,,,,,,
11067480,home,Athletico,Mycael,mycael,Mycael,G,1,191,790,M,1128850,EUR,1079049600,G,41,41,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Mycael,,,,,,,,,,,,,,,,,,,,,,,,
11067480,home,Athletico,Matheus Felipe,matheus-felipe,M. Felipe,D,4,186,105,M,1110173,EUR,910569600,D,42,42,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067480,home,Athletico,Kaique Rocha,kaique-rocha,K. Rocha,D,27,195,456,M,963990,EUR,983318400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067480,home,Athletico,Vinicius Kauê,vinicius-kaue,Vinicius Kauê,D,,181,36,M,1116334,EUR,1046476800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067480,home,Athletico,Léo Cittadini,leo-cittadini,L. Cittadini,M,20,178,378,M,332171,EUR,762307200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067480,home,Athletico,Luciano Arriagada,luciano-arriagada,Luciano Arriagada,F,16,184,286,M,1014798,EUR,1020124800,F,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067480,away,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,243529,EUR,566352000,G,21,21,False,36.0,21.0,23.0,8.0,15.0,16.0,6.0,20.0,1.0,8.0,1.0,1.0,3.0,,,90.0,46.0,6.4,15.0,0.0,0.0,0.00452911,0,0.6124,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Weverton,,1.0,,,
11067480,away,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,220833,EUR,736646400,D,15,15,False,53.0,39.0,11.0,4.0,31.0,38.0,8.0,15.0,4.0,1.0,,,,,,90.0,65.0,6.1,14.0,0.0,0.0,0.00414376,0,,,,,1.0,7.0,4.0,,2.0,1.0,,,,True,1.0,2.0,1.0,1.0,,,6.0,,,,,,,,,,gustavogomez,,,,,
11067480,away,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,874729,EUR,859420800,D,26,26,False,36.0,34.0,9.0,7.0,23.0,23.0,11.0,13.0,3.0,2.0,,,,,,90.0,49.0,7.2,2.0,0.0,0.0,0.00207297,0,,,,,,2.0,5.0,,2.0,1.0,,,,,,4.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,
11067480,away,Palmeiras,Kaiky Naves,kaiky-naves,K. Naves,D,4,186,1828,M,1167068,EUR,1020816000,D,34,34,False,35.0,30.0,7.0,5.0,18.0,18.0,12.0,17.0,4.0,2.0,,,,,,69.0,48.0,6.9,8.0,0.0,0.0,0.00311457,0,,,,1.0,,3.0,3.0,,,1.0,,Kaiky Naves,,,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,
11067480,away,Palmeiras,Gustavo García,gustavo-garcia,G. García,D,2,175,676,M,1002443,EUR,1010102400,M,32,32,False,29.0,25.0,8.0,4.0,18.0,18.0,7.0,13.0,2.0,2.0,,,,,,66.0,44.0,5.7,7.0,0.0202,0.0,0.00346327,1,,2.0,,2.0,,3.0,3.0,1.0,,1.0,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,
11067480,away,Palmeiras,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4593,M,1464248,EUR,1139443200,M,31,31,False,21.0,17.0,1.0,1.0,6.0,7.0,11.0,15.0,1.0,,,,,,,58.0,33.0,6.9,8.0,0.0211,0.0,0.193407,1,,1.0,,,,1.0,3.0,,,1.0,2.0,Luis Guilherme,,,1.0,,,2.0,2.0,,,1.0,1.0,,1.0,,,,1.0,,guilhermelira06,,,,,
11067480,away,Palmeiras,Richard Ríos,richard-rios,R. Ríos,M,20,185,34402,M,1015292,EUR,959904000,M,27,27,False,19.0,15.0,1.0,1.0,7.0,7.0,8.0,12.0,,4.0,,,,,,45.0,29.0,6.6,6.0,0.0,0.0,0.0069288,0,,,,,,5.0,5.0,,1.0,,,,,,2.0,1.0,,2.0,,,3.0,2.0,,2.0,2.0,,,,,,richardrios,,,,,
11067480,away,Palmeiras,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178,2841,M,1167069,EUR,1031529600,M,40,40,False,36.0,32.0,3.0,1.0,10.0,10.0,22.0,27.0,2.0,8.0,,,,,,90.0,60.0,6.5,13.0,0.0,0.0,0.0834556,0,,1.0,,1.0,,10.0,6.0,,,,4.0,Jhon Jhon,,,3.0,1.0,1.0,2.0,1.0,,4.0,4.0,1.0,4.0,3.0,,,,,,,,,,,
11067480,away,Palmeiras,Vanderlan,vanderlan,Vanderlan,D,6,183,1727,M,1067640,EUR,1031356800,M,6,6,False,28.0,24.0,1.0,,12.0,14.0,12.0,16.0,5.0,4.0,,,,,,90.0,45.0,6.7,7.0,0.0,0.0,0.0255309,0,,2.0,,1.0,,1.0,2.0,,,,,Vanderlan,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,
11067480,away,Palmeiras,Endrick,endrick,Endrick,F,9,173,417542,M,1174937,EUR,1153440000,F,9,9,False,9.0,5.0,,,1.0,2.0,4.0,7.0,1.0,2.0,,,,,,69.0,27.0,7.1,13.0,1.2749,1.9076,0.00357465,4,,,,3.0,5.0,6.0,6.0,2.0,,1.0,,,,,,,,1.0,5.0,,,2.0,,,,,1.0,2.0,,1.0,Endrick,,,1.0,1.0,1.0
11067480,away,Palmeiras,Breno Lopes,breno-lopes,B. Lopes,M,26,178,1395,M,937552,EUR,822441600,F,19,19,False,20.0,14.0,,,3.0,6.0,12.0,15.0,,2.0,,,,,,69.0,32.0,8.1,10.0,0.2028,0.3188,0.304799,3,,1.0,1.0,1.0,3.0,2.0,6.0,,,,2.0,,,,1.0,,,3.0,1.0,,,,1.0,1.0,,1.0,,2.0,1.0,,,2.0,,,,
11067480,away,Palmeiras,Gabriel Menino,gabriel-menino,G. Menino,M,25,176,2791,M,974556,EUR,970185600,M,25,25,True,29.0,23.0,4.0,2.0,10.0,11.0,14.0,21.0,,3.0,,,,,,45.0,40.0,6.9,10.0,0.0344,0.1126,0.111917,1,,3.0,1.0,2.0,1.0,5.0,5.0,,,2.0,1.0,,,,,1.0,1.0,2.0,1.0,,,2.0,,,1.0,,,1.0,,1.0,,,,,,
11067480,away,Palmeiras,Fabinho,fabinho,Fabinho,M,5,178,1291,M,1117513,EUR,1018310400,M,35,35,True,13.0,11.0,1.0,,6.0,7.0,5.0,6.0,,1.0,,,,,,32.0,18.0,6.4,3.0,0.0,0.0,0.00326355,0,,,,2.0,,3.0,2.0,,,1.0,,,,,1.0,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,
11067480,away,Palmeiras,Mayke,mayke,Mayke,D,12,178,2322,M,273329,EUR,721353600,D,12,12,True,9.0,9.0,,,5.0,5.0,4.0,6.0,,2.0,,,,,,21.0,18.0,6.5,4.0,0.0,0.0,0.00551074,0,,2.0,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
11067480,away,Palmeiras,Luan Garcia,luan,L. Garcia,D,13,186,749,M,250351,EUR,736992000,D,13,13,True,6.0,6.0,1.0,1.0,3.0,3.0,3.0,3.0,,,,,,,,21.0,9.0,6.4,1.0,0.0695,0.0,0.00055158,1,,,,,1.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,
11067480,away,Palmeiras,Rony,rony,Rony,F,11,167,5631,M,835260,EUR,800150400,F,10,10,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,21.0,8.0,6.6,1.0,0.0,0.0,0.00049631,0,,,,3.0,,4.0,2.0,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,Rony,,,,,
11067480,away,Palmeiras,Marcelo Lomba,marcelo-lomba,M. Lomba,G,14,187,2235,M,34141,EUR,535248000,G,42,42,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067480,away,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,881110,EUR,903916800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067480,away,Palmeiras,Bruno Tabata,bruno-tabata,B. Tabata,M,17,175,1114,M,845433,EUR,859680000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067480,away,Palmeiras,José López,jose-lopez,J. López,F,42,188,16738,M,1094179,EUR,976060800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,José López,,,,,,,,,,,,,,,,,,,,,,,,
11067480,away,Palmeiras,Rafael Navarro,rafael-navarro,R. Navarro,F,9,183,1148,M,985427,EUR,955670400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
