match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,playerName,reason,rescinded,player_id,player_name,from,confirmed,description
11067480,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
11067480,,,,,90,7.0,,1,,,substitution,121872899.0,False,True,regular,,,,,,,,,
11067480,,,,,90,0.0,,1,,,injuryTime,,,,,8.0,,,,,,,,
11067480,,,,,85,,,6,,,card,120815091.0,,True,yellow,,Madson,Foul,False,243439.0,Madson,,,
11067480,,,,,81,,,10,,,card,120815080.0,,True,yellow,,Vitor Roque,Time wasting,False,1150391.0,Vitor Roque,,,
11067480,,,,,79,,,12,,,substitution,121872867.0,True,True,injury,,,,,,,,,
11067480,,,,,74,,,17,,,card,120815068.0,,True,yellow,,Vitor Bueno,Foul,False,808785.0,Vitor Bueno,,,
11067480,,2.0,2.0,,73,,,18,,,goal,169914553.0,,True,regular,,,,,1150391.0,Vitor Roque,,,
11067480,,,,,71,,,20,,,substitution,121872839.0,False,True,regular,,,,,,,,,
11067480,,,,,71,,,20,,,substitution,121872838.0,False,True,regular,,,,,,,,,
11067480,,,,,69,,,22,,,substitution,121872831.0,False,False,regular,,,,,,,,,
11067480,,,,,69,,,22,,,substitution,121872829.0,False,False,regular,,,,,,,,,
11067480,,,,,69,,,22,,,substitution,121872830.0,False,False,regular,,,,,,,,,
11067480,,1.0,2.0,,67,,,24,,,goal,169914343.0,,True,penalty,,,,,808785.0,Vitor Bueno,penalty,,
11067480,,,,,66,,,25,,,card,120815055.0,,False,yellowRed,,Gustavo Garcia,Handball,False,1002443.0,Gustavo García,,,
11067480,,,,,65,,,26,,,varDecision,18724.0,,True,penaltyNotAwarded,,,,,1150391.0,Vitor Roque,,False,
11067480,,,,,58,,,33,,,substitution,121872790.0,False,False,regular,,,,,,,,,
11067480,,0.0,2.0,,57,,,34,,,goal,169914168.0,,False,regular,,,,,974556.0,Gabriel Menino,,,
11067480,,,,,46,,,45,,,substitution,121872745.0,False,False,regular,,,,,,,,,
11067480,,,,,46,,,45,,,substitution,121872744.0,False,True,regular,,,,,,,,,
11067480,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
11067480,,,,,45,4.0,,1,,,card,120815010.0,,False,yellow,,Gustavo Garcia,Time wasting,False,1002443.0,Gustavo García,,,
11067480,,,,,45,0.0,,1,,,injuryTime,,,,,7.0,,,,,,,,
11067480,,0.0,1.0,,22,,,24,,,goal,169912545.0,,False,regular,,,,,1174937.0,Endrick,,,
11067480,,,,,4,,,42,,,inGamePenalty,118426592.0,,False,missed,,,goalkeeperSave,,1174937.0,Endrick,,,Goalkeeper save
11067480,,,,,3,,,43,,,card,120814956.0,,True,yellow,,Zé Ivaldo,Foul,False,844602.0,Zé Ivaldo,,,
11067480,,,,,2,,,44,,,varDecision,18721.0,,False,penaltyNotAwarded,,,,,1174937.0,Endrick,,False,
