match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_dispossessed,stat_outfielderBlock,stat_ownGoals,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_errorLeadToAShot,stat_wasFouled,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_hitWoodwork
10389852,home,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,13.0,12.0,6.0,5.0,11.0,12.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,90.0,20.0,6.5,1.0,0.0,0.0,0.00027345,0,-0.6649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389852,home,Stade Rennais,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,27,27,False,79.0,72.0,5.0,2.0,32.0,33.0,41.0,48.0,5.0,,,6.0,,90.0,95.0,6.8,9.0,0.0,0.0,0.112309,0,,,,hamarintos27,True,2.0,1.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,
10389852,home,Stade Rennais,Joe Rodon,rodon-joe,J. Rodon,D,6,193,1190,M,828640,EUR,877478400,D,2,2,False,91.0,84.0,1.0,1.0,62.0,64.0,22.0,27.0,3.0,,,7.0,,90.0,98.0,6.7,7.0,0.1442,0.0,0.0118901,1,,,,,,,,3.0,4.0,1.0,2.0,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,,
10389852,home,Stade Rennais,Arthur Theate,arthur-theate,A. Theate,D,3,186,2210,M,965778,EUR,959212800,D,5,5,False,101.0,93.0,8.0,5.0,67.0,70.0,26.0,31.0,3.0,,,9.0,,90.0,110.0,6.7,9.0,0.0,0.0,0.0134562,0,,,,,,,,1.0,6.0,1.0,2.0,,2.0,2.0,3.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
10389852,home,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,False,49.0,44.0,3.0,1.0,21.0,22.0,23.0,31.0,6.0,2.0,1.0,4.0,,90.0,79.0,6.4,13.0,0.0571,0.0,0.0278879,1,,,,,,4.0,,2.0,9.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,,,2.0,,,1.0,1.0,,,,,,,,,,
10389852,home,Stade Rennais,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,21,21,False,33.0,28.0,1.0,1.0,5.0,6.0,23.0,30.0,3.0,5.0,2.0,9.0,,68.0,50.0,6.2,14.0,0.332,0.0,0.0899737,3,,,,lovromajer,,3.0,,,7.0,,,,1.0,,3.0,2.0,,1.0,2.0,,,2.0,1.0,1.0,,,,,,,,,
10389852,home,Stade Rennais,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,8,8,False,74.0,69.0,2.0,1.0,35.0,35.0,34.0,40.0,8.0,,,9.0,,90.0,91.0,6.8,10.0,0.0,0.0,0.0845281,0,,,,,,1.0,,3.0,7.0,2.0,,3.0,5.0,4.0,,,1.0,,4.0,1.0,,,,,,,,,,,,,
10389852,home,Stade Rennais,Flavien Tait,flavien-tait,F. Tait,M,,175,102,M,312388,EUR,728611200,M,20,20,False,45.0,40.0,3.0,1.0,16.0,17.0,24.0,28.0,2.0,1.0,1.0,3.0,,73.0,52.0,6.5,8.0,0.168,0.0,0.0550621,1,,,,,,,,,3.0,,,,1.0,1.0,,,,,3.0,,,1.0,,,,,,,,,,,
10389852,home,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,324399,EUR,758505600,F,14,14,False,45.0,34.0,1.0,,8.0,11.0,29.0,42.0,1.0,1.0,,3.0,,73.0,62.0,7.0,19.0,0.0365,0.0,0.162088,2,,,,,,8.0,3.0,,5.0,2.0,,,,,1.0,3.0,,2.0,1.0,,,,1.0,,1.0,,,,,,,,
10389852,home,Stade Rennais,Gaëtan Laborde,gaetan-laborde,G. Laborde,F,9,181,848,M,149730,EUR,767923200,F,24,24,False,18.0,13.0,,,7.0,7.0,6.0,12.0,3.0,,,2.0,,73.0,28.0,6.8,10.0,0.4023,0.0874,0.0263255,3,,,,,,1.0,,2.0,3.0,,,,1.0,1.0,,,,,3.0,,,1.0,1.0,,,2.0,,,,,,,
