match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_clearanceOffLine,stat_outfielderBlock,stat_errorLeadToAGoal,stat_keyPass,player_firstName,player_lastName,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,player_sofascoreId,stat_totalOffside
12530762,home,Kayserispor,Duckens Nazon,duckens-nazon,D. Nazon,F,9,181,19636,M,796023,EUR,765676800,F,9,9,False,23.0,17.0,,,0.0,4.0,7.0,13.0,16.0,2.0,8.0,4.0,1.0,4.0,,,,,,90.0,40.0,8.8,9.0,0.0491706,5,,,7.0,10.0,,1.0,1.0,,,1.0,1.0,,,,,2.0,,,2.0,1.0,2.0,2.0,1.0,,0.8721,1.0986,,,,2.0,nazon,
12530762,home,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180,183,M,332963,EUR,769564800,D,3,3,True,7.0,6.0,,,0.0,4.0,5.0,2.0,2.0,1.0,4.0,,2.0,1.0,,,,,,45.0,14.0,6.7,1.0,0.0004739,0,,,,1.0,,,,3.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,
12530762,home,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,79,79,True,9.0,6.0,1.0,,0.0,2.0,3.0,4.0,6.0,,1.0,2.0,1.0,,,,,,,13.0,10.0,6.6,3.0,0.0041327,0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12530762,home,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172,61,M,781408,EUR,822268800,M,28,28,True,6.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,,3.0,2.0,1.0,2.0,,,,,,13.0,9.0,6.9,3.0,0.0030954,0,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
12530762,home,Kayserispor,Majid Hosseini,majid-hosseini,M. Hosseini,D,5,187,803,M,359332,EUR,835228800,D,5,5,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,15.0,5.0,6.5,1.0,0.00015404,0,,,,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12530762,home,Kayserispor,Nurettin Korkmaz,korkmaz-nurettin,N. Korkmaz,F,77,172,36,M,976993,EUR,1025136000,M,77,77,True,1.0,,,,0.0,,,,1.0,,1.0,,1.0,,,,,,,11.0,5.0,6.6,2.0,,0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12530762,home,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530762,home,Kayserispor,Batuhan Özgan,batuhan-ozgan,B. Özgan,D,35,182,9,M,1858304,EUR,1167955200,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Batuhan Özgan,,,,,,,,,,,,,,,
12530762,home,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182,95,M,1215110,EUR,1125014400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Baran Ali Gezek,,,,,,,,,,,,,,,
12530762,home,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186,87,M,1088715,EUR,1074384000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530762,home,Kayserispor,Alperen Oztas,alperen-oztas,A. Öztaş,F,11,176,8,M,2040366,EUR,1175126400,F,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Alperen Oztas,,,,,,,,,,,,,,,
12530762,away,Konyaspor,Jakub Słowik,jakub-slowik,J. Słowik,G,24,190,232,M,95437,EUR,683596800,G,27,27,False,37.0,30.0,11.0,4.0,0.0,27.0,27.0,3.0,10.0,,,6.0,,,1.0,3.0,5.0,,,90.0,49.0,7.0,7.0,0.00720289,0,-0.8219,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12530762,away,Konyaspor,Nikola Boranijašević,nikola-boranijasevic,N. Boranijašević,D,28,180,43,M,150667,EUR,706233600,D,24,24,False,29.0,24.0,5.0,1.0,0.0,20.0,20.0,4.0,9.0,,2.0,6.0,,2.0,,,,,,45.0,44.0,6.4,7.0,0.00984501,2,,,1.0,2.0,,,,2.0,2.0,,1.0,,,,,,,,1.0,,2.0,,,,0.0607,,,,,,,
12530762,away,Konyaspor,Riechedly Bazoer,riechedly-bazoer,R. Bazoer,D,20,184,356,M,227196,EUR,845078400,D,20,20,False,84.0,74.0,18.0,11.0,0.0,46.0,49.0,28.0,36.0,,1.0,5.0,1.0,,,,,,,90.0,95.0,6.7,12.0,0.0208241,0,,1.0,2.0,4.0,1.0,,,6.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,
12530762,away,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,4,182,168,M,787949,EUR,881712000,D,4,4,False,48.0,37.0,8.0,5.0,0.0,26.0,30.0,11.0,18.0,9.0,13.0,2.0,1.0,2.0,,,,,,90.0,67.0,7.1,11.0,0.0378119,2,,,4.0,5.0,,1.0,1.0,7.0,2.0,,,,,1.0,,,,,1.0,,2.0,,,,0.1317,,,,,,,
12530762,away,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,33.0,22.0,10.0,3.0,0.0,7.0,12.0,20.0,32.0,1.0,3.0,4.0,2.0,,,,,,,90.0,61.0,6.6,19.0,0.371325,0,,11.0,2.0,5.0,,1.0,,4.0,,,,True,,,,4.0,,,1.0,1.0,,,,,,,5.0,,,,,
12530762,away,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,M,35,35,False,35.0,27.0,1.0,,0.0,17.0,21.0,12.0,16.0,1.0,6.0,2.0,2.0,3.0,,,,,,83.0,52.0,6.6,9.0,0.0428065,0,,2.0,2.0,3.0,,,,1.0,2.0,,1.0,,,,,,Ogulcan Ülgün,,1.0,,,,,,,,2.0,,,,,
12530762,away,Konyaspor,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194,134,M,310068,EUR,743472000,M,16,16,False,28.0,19.0,3.0,,1.0,9.0,11.0,10.0,17.0,2.0,2.0,4.0,,,,,,,,61.0,38.0,7.0,10.0,0.202086,2,,,,2.0,,,,2.0,2.0,,,,,,,2.0,,,1.0,1.0,1.0,,1.0,,0.0705,,,1.0,,,,
12530762,away,Konyaspor,Muhammet Tunahan Taşçı,muhammet-tunahan-tasci,M. T. Tasci,F,7,172,136,M,980612,EUR,1020038400,M,7,7,False,23.0,17.0,1.0,,0.0,9.0,9.0,9.0,18.0,,5.0,3.0,,4.0,,,,,,60.0,39.0,6.5,13.0,0.0362891,1,,4.0,,2.0,,3.0,1.0,,,,2.0,,,,,1.0,,,,,,1.0,,,0.1682,,1.0,,1.0,,,
12530762,away,Konyaspor,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,137,M,45377,EUR,672969600,M,9,9,False,31.0,19.0,3.0,2.0,0.0,8.0,11.0,11.0,22.0,4.0,6.0,4.0,1.0,,,,,,,90.0,42.0,7.6,16.0,0.0110872,3,,2.0,1.0,3.0,,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0,,3.0,,,0.5422,1.2519,,,,1.0,,
12530762,away,Konyaspor,Yusuf Erdoğan,yusuf-erdogan,Y. Erdoğan,M,10,172,204,M,256663,EUR,713145600,M,10,10,False,11.0,7.0,,,0.0,1.0,1.0,6.0,12.0,1.0,2.0,3.0,,1.0,,,,,,61.0,16.0,6.3,7.0,0.00320618,0,,2.0,1.0,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0
12530762,away,Konyaspor,Blaž Kramer,blaz-kramer,B. Kramer,F,99,191,607,M,804405,EUR,833587200,F,99,99,False,12.0,7.0,,,0.0,4.0,4.0,3.0,8.0,3.0,6.0,1.0,1.0,2.0,,,,,,90.0,30.0,7.4,12.0,0.00657645,3,,,1.0,7.0,,3.0,,,,1.0,1.0,,,,,1.0,,,,3.0,1.0,2.0,,,0.1584,1.1544,,,,1.0,,
12530762,away,Konyaspor,Louka Prip,prip-louka,L. Prip,M,,182,142,M,976127,EUR,867542400,F,11,11,True,13.0,13.0,,,0.0,5.0,5.0,9.0,10.0,,1.0,3.0,,,,,,,,45.0,23.0,6.8,5.0,0.0713943,2,,2.0,1.0,3.0,,2.0,1.0,,,,1.0,,,,,1.0,,,,1.0,2.0,,,,0.1785,,1.0,,,,,
12530762,away,Konyaspor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191,738,M,284767,EUR,741225600,F,22,22,True,8.0,4.0,,,0.0,,1.0,4.0,7.0,2.0,3.0,1.0,,,,,,,,30.0,13.0,7.1,4.0,0.0124408,2,,,4.0,4.0,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,0.0495,0.1299,,,,,,
12530762,away,Konyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176,333,M,1016033,EUR,851040000,F,18,18,True,10.0,9.0,,,0.0,3.0,3.0,6.0,8.0,,,,,,,,,,,29.0,19.0,6.2,6.0,0.00824835,1,,1.0,,4.0,1.0,2.0,,,,,1.0,,,,,,,,,1.0,,,1.0,,0.0301,,,,,,,
12530762,away,Konyaspor,Emmanuel Boateng,emmanuel-boateng,E. Boateng,M,,175,174,M,943485,EUR,866505600,M,26,26,True,25.0,22.0,1.0,1.0,0.0,10.0,12.0,12.0,13.0,1.0,2.0,6.0,,1.0,,,,,,30.0,32.0,6.2,5.0,0.00449076,0,,,,5.0,,,,2.0,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,
12530762,away,Konyaspor,Hamidou Keyta,hamidou-keyta,H. Keyta,F,7,186,642,M,829610,EUR,787622400,F,28,28,True,3.0,,1.0,,0.0,,2.0,,2.0,,1.0,1.0,,,,,,,,17.0,9.0,6.5,6.0,,0,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0
12530762,away,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,1,194,250,M,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Deniz Ertas,,,,,,,,,,,,,,,
12530762,away,Konyaspor,Josip Ćalušić,josip-calusic,J. Ćalušić,D,15,184,78,M,172331,EUR,750297600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530762,away,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530762,away,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530762,away,Konyaspor,Melih Bostan,melih-bostan,M. Bostan,F,91,173,184,M,1133195,EUR,1081382400,F,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
