match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_aerialLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_sofascoreId,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_bigChanceCreated,stat_goals,captain,stat_savedShotsFromInsideTheBox,stat_totalOffside
12499290,home,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,35,189,1760,M,913762,EUR,1000684800,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499290,home,Lazio,Samuel Gigot,samuel-gigot,S. Gigot,D,2,187,808,M,339231,EUR,750384000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499290,home,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1350,M,826186,EUR,920764800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499290,home,Lazio,Patric,patric,Patric,D,4,184,495,M,217784,EUR,735004800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499290,home,Lazio,Fisayo Dele-Bashiru,dele-bashiru-oluwafisayo,F. Dele-Bashiru,M,7,186,3803,M,910121,EUR,981417600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499290,home,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,35428,EUR,554428800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Pedro,,,,,,,,,,,,,,,
12499290,away,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,20.0,14.0,11.0,5.0,0.0,13.0,17.0,1.0,3.0,,1.0,,5.0,,1.0,5.0,,90.0,31.0,7.3,7.0,0.00012909,0,0.2937,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,
12499290,away,Hellas Verona,Flavius Daniliuc,flavius-daniliuc,F. Daniliuc,D,24,186,441,M,901885,EUR,988329600,D,4,4,False,40.0,34.0,4.0,1.0,0.0,25.0,30.0,9.0,10.0,3.0,3.0,1.0,2.0,,,,,89.0,45.0,6.2,6.0,0.0123193,1,,,3.0,,,,,,,,,1.0,,,,,,3.0,,,,,,0.0505,,1.0,,,,,
12499290,away,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,False,66.0,60.0,4.0,3.0,0.0,51.0,55.0,9.0,11.0,3.0,4.0,4.0,3.0,,,,,90.0,75.0,6.6,6.0,0.00227364,0,,,7.0,,1.0,1.0,1.0,,,,5.0,2.0,,,,,,2.0,,,,,,,,,,,,,
12499290,away,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188,1744,M,288321,EUR,800928000,D,27,27,False,61.0,58.0,4.0,3.0,0.0,41.0,41.0,17.0,20.0,4.0,6.0,3.0,3.0,,,,,90.0,68.0,6.8,3.0,0.00399255,0,,,2.0,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
12499290,away,Hellas Verona,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,1096210,EUR,1000425600,M,38,38,False,26.0,21.0,3.0,2.0,0.0,9.0,11.0,12.0,17.0,3.0,5.0,2.0,2.0,,,,,90.0,43.0,7.0,11.0,0.0102048,1,,2.0,1.0,1.0,1.0,,,1.0,,,,1.0,2.0,2.0,2.0,,,,,1.0,,,1.0,0.1131,,,,,,,1.0
12499290,away,Hellas Verona,Reda Belahyane,reda-belahyane,R. Belahyane,M,21,173,4290,M,1389689,EUR,1086048000,M,6,6,False,48.0,40.0,4.0,2.0,0.0,20.0,23.0,20.0,25.0,,4.0,,6.0,,,,,90.0,58.0,6.8,10.0,0.0105012,0,,,2.0,3.0,,2.0,2.0,,Reda Belahyane,,,1.0,,,,reda.belahyane,,,1.0,2.0,,,,,,,,,,,
12499290,away,Hellas Verona,Dani Silva,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,21,21,False,56.0,50.0,1.0,,0.0,29.0,32.0,21.0,26.0,1.0,4.0,1.0,12.0,,,,,89.0,69.0,6.9,9.0,0.0120091,0,,2.0,2.0,,,2.0,,1.0,,,,3.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,
12499290,away,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181,680,M,41157,EUR,653356800,M,8,8,False,29.0,23.0,2.0,1.0,0.0,13.0,15.0,11.0,19.0,,2.0,2.0,5.0,,,,,67.0,46.0,6.6,11.0,0.0512212,0,,5.0,2.0,1.0,,1.0,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,True,,1.0
12499290,away,Hellas Verona,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,28,179,526,M,791566,EUR,886118400,F,20,20,False,10.0,5.0,,,1.0,2.0,3.0,3.0,9.0,,2.0,,,,,,,53.0,18.0,7.1,9.0,0.153053,0,,2.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,
12499290,away,Hellas Verona,Casper Tengstedt,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,957937,EUR,959817600,F,11,11,False,14.0,10.0,3.0,1.0,0.0,7.0,8.0,3.0,7.0,1.0,5.0,3.0,5.0,,,,,90.0,30.0,7.3,9.0,0.0047813,1,,1.0,7.0,1.0,,,,4.0,,,4.0,1.0,3.0,2.0,,,,,,,,1.0,,0.587,0.5199,,,1.0,,,
12499290,away,Hellas Verona,Abdou Harroui,abdou-harroui,A. Harroui,M,21,181,1064,M,915812,EUR,884649600,F,18,18,False,17.0,11.0,1.0,,0.0,4.0,8.0,7.0,11.0,2.0,4.0,1.0,3.0,,,,,67.0,33.0,6.5,13.0,0.00202153,1,,2.0,6.0,2.0,,1.0,1.0,1.0,,,,,1.0,2.0,,,,,2.0,,,,,0.0355,,1.0,,,,,
12499290,away,Hellas Verona,Daniel Mosquera,daniel-mosquera,D. Mosquera,F,25,180,1031,M,1018179,EUR,940377600,F,35,35,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,1.0,3.0,,1.0,,,,,37.0,13.0,6.5,4.0,0.00540927,1,,,6.0,2.0,,,,1.0,,,1.0,,,2.0,,,,,2.0,1.0,,,,0.0165,,1.0,,,,,1.0
12499290,away,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,300,M,32040,EUR,688348800,D,5,5,True,9.0,6.0,1.0,,0.0,4.0,4.0,2.0,7.0,,1.0,1.0,1.0,,,,,23.0,16.0,6.5,5.0,0.00085765,0,,2.0,5.0,,,1.0,1.0,,,,2.0,,,1.0,,,,2.0,,,,,,,,,,,,,
12499290,away,Hellas Verona,Faride Alidou,alidou-faride,F. Alidou,F,10,186,309,M,994197,EUR,995414400,F,29,29,True,5.0,4.0,,,0.0,2.0,3.0,3.0,3.0,,2.0,1.0,,1.0,,,,23.0,15.0,6.6,3.0,0.0154056,1,,1.0,1.0,3.0,,,,,,,,,1.0,,1.0,,1.0,,,2.0,,,,0.0081,,1.0,,,,,
12499290,away,Hellas Verona,Alphadjo Cissè,alphadjo-cisse,A. Cissè,M,80,181,1026,M,1169409,EUR,1161475200,F,80,80,True,6.0,5.0,,,0.0,3.0,4.0,2.0,2.0,,,,,,,,,1.0,8.0,,1.0,0.00215803,1,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0207,0.0177,,,,,,
12499290,away,Hellas Verona,Amin Sarr,sarr-amin,A. Sarr,F,9,190,942,M,1022204,EUR,984268800,F,9,9,True,2.0,1.0,,,0.0,1.0,2.0,,,1.0,3.0,,1.0,,,,,1.0,7.0,,2.0,4.92e-06,0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
12499290,away,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499290,away,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499290,away,Hellas Verona,Yllan Okou,yllan-okou,Y. Okou,D,99,189,111,M,1167514,EUR,1040601600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Yllan Okou,,,,,,,,,,,,,,,,,,,,,,
12499290,away,Hellas Verona,Daniele Ghilardi,daniele-ghilardi,D. Ghilardi,D,87,189,1128,M,1384847,EUR,1041811200,D,87,87,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499290,away,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190,252,M,812829,EUR,812764800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499290,away,Hellas Verona,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,897594,EUR,944784000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499290,away,Hellas Verona,Ayanda Sishuba,sishuba-ayanda,A. Sishuba,M,28,169,460,M,1514294,EUR,1107302400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499290,away,Hellas Verona,Mathis Lambourde,lambourde-mathis,M. Lambourde,F,93,179,291,M,1426235,EUR,1136764800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499290,away,Hellas Verona,Dailon Rocha Livramento,dailon-rocha-livramento,D. R. Livramento,F,10,185,1923,M,1155358,EUR,988934400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499290,away,Hellas Verona,Junior Ajayi,junior-ajayi,J. Ajayi,F,72,183,131,M,1474846,EUR,1094860800,F,72,72,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
