match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_wonContest,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_errorLeadToAShot
12514166,home,FC Porto,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193,14784,M,samuaghehowa9,1503836,EUR,1083715200,F,9,9,False,,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,,,90.0,14.0,6.6,5.0,0.0277292,0,Samuel,Aghehowa,,,1.0,1.0,3.0,2.0,,,,3.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
12514166,home,FC Porto,Francisco Moura,francisco-moura,F. Moura,D,74,181,1191,M,,985138,EUR,934761600,D,74,74,True,,16.0,12.0,,,0.0,6.0,6.0,6.0,10.0,,,22.0,21.0,6.6,4.0,0.00341486,0,,,,,,,1.0,3.0,,,,,1.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,
12514166,home,FC Porto,Iván Jaime,ivan-jaime,I. Jaime,M,11,180,1015,M,,951986,EUR,969926400,M,17,17,True,,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,,21.0,10.0,6.6,4.0,0.00069648,0,,,,,,1.0,1.0,3.0,,,,2.0,1.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,
12514166,home,FC Porto,Rodrigo Mora,mora-rodrigo,R. Mora,M,86,168,13996,M,,1410240,EUR,1178323200,M,86,86,True,,4.0,3.0,,,1.0,1.0,1.0,2.0,3.0,,,12.0,6.0,6.9,2.0,0.0101116,0,Rodrigo Mora,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
12514166,home,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177,5689,M,alan_varela01,1066560,EUR,994204800,M,22,22,True,,4.0,4.0,,,0.0,1.0,1.0,4.0,4.0,,,1.0,5.0,,,0.0386466,0,Alan Varela,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514166,home,FC Porto,Gonçalo Borges,goncalo-borges,G. Borges,F,11,184,1083,M,,979221,EUR,985824000,F,70,70,True,,,,,,0.0,,,,,,,7.0,1.0,7.4,,,1,,,,,,,,,,,,,,,,,1.0,,,0.0297,0.1885,,,,,,,1.0,,,,,,,,,
12514166,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514166,home,FC Porto,Tiago Djaló,tiago-djalo,T. Djaló,D,35,190,2965,M,,892735,EUR,955238400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514166,home,FC Porto,Vasco Sousa,vasco-sousa,V. Sousa,M,15,169,899,M,,1006995,EUR,1049328000,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514166,home,FC Porto,Deniz Gül,deniz-gul,D. Gül,F,27,190,3437,M,,1407720,EUR,1088726400,F,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514166,away,CF Estrela Amadora,Bruno Brígido,bruno-brigido,B. Brígido,G,1,187,51,M,,329079,EUR,668476800,G,30,30,False,,31.0,19.0,19.0,7.0,0.0,14.0,15.0,5.0,16.0,11.0,,90.0,43.0,6.8,12.0,0.0007725,0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,-0.3055,
12514166,away,CF Estrela Amadora,Danilo Veiga,danilo-veiga,D. Veiga,D,17,183,380,M,,1002045,EUR,1032912000,D,77,77,False,,22.0,12.0,5.0,1.0,0.0,10.0,14.0,2.0,10.0,4.0,,74.0,45.0,5.6,19.0,0.00137423,0,,,2.0,,1.0,1.0,6.0,5.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,1.0,3.0,,1.0,,,,,,,,,,,
12514166,away,CF Estrela Amadora,Tiago Gabriel,tiago-gabriel,T. Gabriel,D,44,194,1285,M,,1651825,EUR,1104019200,D,44,44,False,,23.0,19.0,3.0,1.0,0.0,18.0,21.0,1.0,2.0,4.0,,90.0,42.0,6.8,5.0,0.00024272,0,Tiago Gabriel,,,,2.0,1.0,5.0,5.0,1.0,9.0,3.0,,,1.0,,,,4.0,2.0,,,,1.0,,,,,,,,,,,,,,
12514166,away,CF Estrela Amadora,Issiar Drame,issiar-drame,I. Drame,D,5,196,173,M,,857766,EUR,919123200,D,5,5,False,,11.0,11.0,3.0,3.0,0.0,8.0,8.0,3.0,3.0,1.0,,90.0,31.0,6.9,3.0,0.00217096,0,,,,,5.0,1.0,7.0,4.0,,9.0,2.0,3.0,1.0,2.0,,,,2.0,,,,,,,3.0,,,,,,,,,,,,1.0
12514166,away,CF Estrela Amadora,Rúben Lima,ruben-lima,R. Lima,D,,176,41,M,,59772,EUR,623376000,D,28,28,False,,31.0,24.0,7.0,2.0,0.0,14.0,16.0,10.0,18.0,,,90.0,42.0,6.2,11.0,0.00770831,0,,,3.0,,1.0,,3.0,,,5.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
12514166,away,CF Estrela Amadora,Nilton Varela,nilton-varela,N. Varela,M,75,182,76,M,,998414,EUR,990748800,D,25,25,False,,17.0,9.0,3.0,,0.0,3.0,4.0,6.0,14.0,3.0,,90.0,40.0,6.4,14.0,0.00766808,0,,,1.0,,3.0,2.0,6.0,4.0,,2.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,
12514166,away,CF Estrela Amadora,Paulo Moreira,paulo-daniel-valente-moreira,P. Moreira,M,19,176,52,M,,1090646,EUR,950745600,M,19,19,False,,11.0,10.0,1.0,,0.0,5.0,5.0,5.0,8.0,3.0,,65.0,27.0,6.2,10.0,0.00279257,0,Paulo,Moreira,2.0,,,,6.0,3.0,3.0,1.0,,1.0,1.0,,,,,2.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,
12514166,away,CF Estrela Amadora,Igor Jesus,igor-jesus,Igor Jesus,M,6,179,1490,M,,1170912,EUR,1046995200,M,6,6,False,,15.0,13.0,2.0,2.0,0.0,7.0,8.0,6.0,8.0,3.0,,79.0,27.0,6.4,5.0,0.00341067,0,,,1.0,,2.0,,7.0,2.0,1.0,,2.0,1.0,1.0,5.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
12514166,away,CF Estrela Amadora,Léo Cordeiro,leo-cordeiro,L. Cordeiro,M,22,174,96,M,,869461,EUR,812160000,M,22,22,False,True,22.0,20.0,2.0,2.0,0.0,6.0,6.0,14.0,17.0,2.0,,79.0,35.0,7.1,4.0,0.0306236,2,,,1.0,,,,2.0,8.0,,,1.0,1.0,2.0,2.0,,,,4.0,1.0,0.1208,,,,2.0,,2.0,2.0,,,,,,,,,,
12514166,away,CF Estrela Amadora,Rodrigo Pinho,rodrigo-pinho,Rodrigo Pinho,F,9,185,213,M,,801339,EUR,675561600,F,9,9,False,,7.0,4.0,,,0.0,,,4.0,9.0,2.0,,65.0,20.0,6.4,9.0,0.00140814,1,,,2.0,,1.0,,7.0,3.0,2.0,2.0,,,3.0,1.0,,,,,,0.0339,,1.0,1.0,2.0,,,1.0,,,,,,,,,,
12514166,away,CF Estrela Amadora,Kikas,kikas,Kikas,F,98,176,231,M,,869875,EUR,905990400,F,98,98,False,,12.0,8.0,,,0.0,6.0,6.0,2.0,6.0,1.0,,65.0,21.0,6.7,6.0,0.00101575,0,,,,,3.0,4.0,6.0,9.0,1.0,1.0,,,3.0,,,,,1.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,
12514166,away,CF Estrela Amadora,André Luiz,andre-luiz,André Luiz,M,17,185,1296,M,,1133282,EUR,1014422400,F,7,7,True,,3.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,25.0,9.0,6.6,4.0,0.00026564,0,André Luiz,,1.0,,1.0,,1.0,2.0,,,,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12514166,away,CF Estrela Amadora,Leonel Bucca,leonel-bucca,L. Bucca,M,8,189,78,M,,989867,EUR,921801600,M,26,26,True,,5.0,2.0,,,0.0,1.0,2.0,1.0,3.0,,,25.0,7.0,6.2,4.0,0.00012637,0,,,,,2.0,,4.0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
12514166,away,CF Estrela Amadora,Jovane Cabral,jovane-cabral,J. Cabral,F,11,176,1128,M,,845802,EUR,897782400,F,97,97,True,,6.0,2.0,,,0.0,1.0,4.0,1.0,3.0,1.0,,25.0,9.0,6.6,5.0,0.00786628,0,,,1.0,,3.0,2.0,5.0,4.0,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,
12514166,away,CF Estrela Amadora,Diogo Travassos,diogo-travassos,D. Travassos,D,2,175,511,M,,1142578,EUR,1080691200,D,2,2,True,,2.0,2.0,,,0.0,2.0,2.0,,1.0,,,11.0,8.0,6.2,2.0,0.00013487,0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,
12514166,away,CF Estrela Amadora,Manuel Keliano,keliano-manuel,M. Keliano,M,42,185,351,M,,1464131,EUR,1042675200,M,42,42,True,,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,2.0,,11.0,10.0,6.2,1.0,0.00027438,0,Manuel Keliano,,,,,,3.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
12514166,away,CF Estrela Amadora,Marko Gudžulić,marko-gudzulic,M. Gudžulić,G,23,196,40,M,,1147582,EUR,1025827200,G,93,93,True,,,,,,,,,,,,,,,,,,0,Marko Gudzulic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514166,away,CF Estrela Amadora,Till Cissokho,till-cissokho,T. Cissokho,D,,200,62,M,,859022,EUR,949968000,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514166,away,CF Estrela Amadora,Guilherme Montóia,guilherme-montoia,G. Montóia,M,23,185,110,M,,1006996,EUR,1063497600,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514166,away,CF Estrela Amadora,Manu,manu,Manu,F,81,175,34,M,,1510878,EUR,1131494400,F,81,81,True,,,,,,,,,,,,,,,,,,0,Manu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
