match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_lastName,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_clearanceOffLine,stat_fouls,stat_blockedScoringAttempt,stat_interceptionWon,stat_shotOffTarget,stat_penaltyConceded,stat_wonContest,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_goals,stat_penaltyWon,stat_bigChanceMissed
12499552,home,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,True,28.0,15.0,15.0,2.0,0.0,15.0,17.0,11.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,90.0,38.0,6.5,13.0,8.211e-05,0,0.6058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499552,home,TSG Hoffenheim,Tim Drexler,drexler-tim,T. Drexler,D,21,185,185,M,1152499,EUR,1110067200,D,4,4,False,,40.0,35.0,7.0,3.0,0.0,23.0,24.0,16.0,1.0,6.0,4.0,1.0,,,,,,,76.0,54.0,6.6,7.0,0.0145089,0,,Tim Drexler,12.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499552,home,TSG Hoffenheim,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,D,16,16,False,,46.0,41.0,5.0,2.0,0.0,16.0,21.0,25.0,,,5.0,5.0,,,,,,,90.0,60.0,6.3,9.0,0.0340716,2,,,25.0,2.0,4.0,,,,,1.0,,,,1.0,1.0,2.0,0.0463,0.0287,,,,,,,,,,,,,,,
12499552,home,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,False,,55.0,51.0,4.0,2.0,0.0,27.0,29.0,28.0,2.0,6.0,4.0,5.0,,,,,,,90.0,70.0,7.3,6.0,0.0249263,0,,,24.0,1.0,3.0,,3.0,4.0,1.0,,,,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,
12499552,home,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,266,M,109296,EUR,704160000,M,3,3,False,,31.0,25.0,1.0,1.0,0.0,13.0,15.0,18.0,1.0,3.0,4.0,2.0,,,,,,,90.0,52.0,6.7,9.0,0.020983,1,,,12.0,3.0,6.0,2.0,,2.0,1.0,,,1.0,,1.0,,,0.0197,,2.0,,,1.0,3.0,,,,,,,,,,
12499552,home,TSG Hoffenheim,Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,27,187,755,M,186719,EUR,807753600,M,11,11,False,,62.0,54.0,9.0,5.0,0.0,22.0,24.0,39.0,1.0,7.0,5.0,5.0,,,,,,,90.0,80.0,7.3,11.0,0.220667,1,,,32.0,2.0,3.0,,,5.0,4.0,1.0,1.0,,,,1.0,,0.0215,,1.0,,,,1.0,1.0,,,,,,,,,
12499552,home,TSG Hoffenheim,Dennis Geiger,dennis-geiger,D. Geiger,M,8,172,160,M,795004,EUR,897436800,M,8,8,False,,31.0,26.0,,,0.0,8.0,9.0,23.0,,5.0,,5.0,,,,,,,90.0,45.0,6.6,8.0,0.0608573,1,,,18.0,1.0,6.0,,,3.0,2.0,1.0,2.0,1.0,,1.0,,,0.0236,,1.0,,4.0,,1.0,1.0,1.0,,,,,,,,
12499552,home,TSG Hoffenheim,Alexander Prass,alexander-prass,A. Prass,M,22,180,665,M,978062,EUR,990835200,M,22,22,False,,29.0,26.0,2.0,2.0,0.0,6.0,7.0,25.0,1.0,7.0,2.0,1.0,,,,,,,61.0,47.0,6.9,9.0,0.0762794,0,,,20.0,1.0,6.0,1.0,,3.0,1.0,1.0,2.0,2.0,,,3.0,,,,3.0,,2.0,,,,,1.0,,,,,,,
12499552,home,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,F,27,27,False,,34.0,30.0,1.0,1.0,1.0,15.0,16.0,19.0,,,,4.0,,,,,,,87.0,45.0,7.3,9.0,0.263133,4,,,16.0,,2.0,1.0,1.0,,,4.0,,2.0,,,1.0,,0.2344,,1.0,,,3.0,,1.0,,,andrejkramaric,1.0,1.0,1.0,,,
12499552,home,TSG Hoffenheim,Mergim Berisha,mergim-berisha,M. Berisha,F,20,186,561,M,770083,EUR,894844800,F,10,10,False,,8.0,6.0,,,0.0,3.0,5.0,3.0,,2.0,,2.0,,,,,,,61.0,15.0,7.2,3.0,0.006043,2,,,3.0,3.0,3.0,,,1.0,1.0,,1.0,,,,,1.0,0.3225,0.3874,,,1.0,1.0,,,,,,,,1.0,1.0,,
12499552,home,TSG Hoffenheim,Marius Bülter,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,F,21,21,False,,16.0,13.0,,,0.0,3.0,4.0,14.0,1.0,6.0,,1.0,,,,,,,87.0,30.0,7.1,10.0,0.0319208,2,,,10.0,1.0,3.0,,,3.0,3.0,3.0,2.0,1.0,,1.0,1.0,1.0,0.1095,0.0855,2.0,,,,,1.0,,,,,,,,,
12499552,home,TSG Hoffenheim,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,15,15,True,,8.0,7.0,,,0.0,2.0,2.0,7.0,,1.0,,1.0,,,,,,,29.0,14.0,6.4,3.0,0.00955997,0,,,5.0,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
12499552,home,TSG Hoffenheim,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,704,M,809276,EUR,906163200,F,29,29,True,,8.0,6.0,1.0,,0.0,1.0,2.0,6.0,,1.0,,1.0,,,,,,,29.0,16.0,6.7,6.0,0.00758255,1,,,5.0,,2.0,,,,,1.0,,,,2.0,1.0,1.0,0.0696,0.1389,,,,,,,,1.0,,,,,,,
12499552,home,TSG Hoffenheim,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,1129935,EUR,1119916800,M,7,7,True,,9.0,9.0,1.0,1.0,0.0,3.0,3.0,9.0,,,,1.0,,,,,,,14.0,14.0,7.1,1.0,0.0969502,1,,,8.0,,1.0,1.0,1.0,,,,,3.0,,,,,0.0701,,3.0,,,1.0,,,,,,2.0,,,,,
12499552,home,TSG Hoffenheim,Umut Tohumcu,umut-tohumcu,U. Tohumcu,M,8,176,432,M,1083410,EUR,1092182400,M,17,17,True,,3.0,3.0,,,0.0,2.0,2.0,1.0,,,,1.0,,,,,,,3.0,4.0,,,0.0042069,0,,Umut Tohumcu,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499552,home,TSG Hoffenheim,Max Moerstedt,max-moerstedt,M. Moerstedt,F,33,194,1285,M,1418703,EUR,1137283200,F,33,33,True,,2.0,1.0,,,0.0,,,2.0,,,,1.0,,,,,,,3.0,3.0,,2.0,0.00234211,0,,Max Moerstedt,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12499552,home,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499552,home,TSG Hoffenheim,Stanley N'Soki,stanley-nsoki,S. N'Soki,D,34,184,416,M,904991,EUR,923616000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499552,home,TSG Hoffenheim,Robin Hranáč,robin-hranac,R. Hranáč,D,2,189,292,M,957615,EUR,949104000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499552,home,TSG Hoffenheim,Haris Tabaković,haris-tabakovic,H. Tabaković,F,15,196,2741,M,259803,EUR,772070400,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499552,away,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,True,22.0,19.0,5.0,2.0,0.0,19.0,21.0,1.0,,,,8.0,2.0,,4.0,,,,90.0,33.0,7.1,3.0,0.00021706,0,-0.3595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499552,away,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,,76.0,67.0,9.0,2.0,0.0,26.0,29.0,47.0,1.0,4.0,4.0,5.0,,,,,,,90.0,88.0,7.1,10.0,0.0296229,2,,,41.0,1.0,2.0,,,2.0,2.0,,,,,,2.0,,0.1373,,,,,,,2.0,,1.0,edmondtapsoba,,,,,,
12499552,away,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,,79.0,76.0,3.0,3.0,0.0,32.0,34.0,46.0,3.0,4.0,3.0,2.0,,,,,,,90.0,88.0,7.3,5.0,0.0299267,0,,,44.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,jonatah,,,,,,
12499552,away,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,False,,59.0,57.0,2.0,1.0,0.0,22.0,23.0,36.0,2.0,4.0,4.0,4.0,,,,,,,86.0,71.0,7.0,3.0,0.0363591,0,,,35.0,1.0,3.0,,1.0,2.0,2.0,1.0,,,,,,,,,,,2.0,,,,,,pierohincapie,,,,,,
12499552,away,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3098,M,920379,EUR,931132800,M,19,19,False,,15.0,12.0,,,0.0,1.0,1.0,15.0,1.0,3.0,1.0,,,,,,,,57.0,31.0,6.4,10.0,0.173712,0,,,11.0,,5.0,1.0,,,,2.0,3.0,,,,3.0,,,,1.0,,1.0,,,,,,,,,,,,
12499552,away,Bayer 04 Leverkusen,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15706,M,117777,EUR,717552000,M,34,34,False,,85.0,82.0,8.0,7.0,1.0,23.0,23.0,62.0,,,1.0,5.0,,,,,,,90.0,96.0,7.7,7.0,0.317577,0,,,59.0,,5.0,,2.0,,,1.0,,2.0,,1.0,2.0,,,,,,2.0,,,,,,Granit_Xhaka,,1.0,,,,
12499552,away,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,False,,58.0,56.0,2.0,2.0,0.0,25.0,25.0,34.0,3.0,5.0,2.0,3.0,,,,,,,80.0,68.0,7.1,3.0,0.0325122,2,,,31.0,,2.0,,,2.0,1.0,,,,,,,1.0,0.0481,0.0587,1.0,,2.0,1.0,1.0,,,,,,,,,,
12499552,away,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,,71.0,64.0,1.0,1.0,0.0,12.0,14.0,67.0,1.0,4.0,3.0,6.0,,,,,,,90.0,99.0,8.4,17.0,0.704839,3,,,56.0,1.0,3.0,,,,,2.0,3.0,3.0,,,2.0,1.0,0.1609,,10.0,,,2.0,,,,,grimaldo35,4.0,1.0,,,1.0,
12499552,away,Bayer 04 Leverkusen,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2099,M,846445,EUR,857433600,F,11,11,False,,27.0,24.0,1.0,1.0,0.0,3.0,4.0,23.0,3.0,5.0,,,,,,,,,80.0,39.0,7.6,9.0,0.528036,3,,,21.0,2.0,5.0,,,,,2.0,2.0,1.0,,3.0,,1.0,0.6306,0.9874,,,,,,2.0,,,,,,,1.0,,
12499552,away,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,F,10,10,False,,80.0,70.0,,,0.0,14.0,15.0,69.0,,2.0,,6.0,,,,,,,90.0,102.0,8.2,19.0,0.604783,2,,,57.0,1.0,8.0,,1.0,1.0,1.0,1.0,,4.0,,4.0,2.0,1.0,0.8136,0.9526,4.0,,2.0,1.0,1.0,,,1.0,FWirtz,1.0,,1.0,1.0,,
12499552,away,Bayer 04 Leverkusen,Victor Okoh Boniface,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,22,22,False,,13.0,11.0,,,1.0,5.0,5.0,8.0,2.0,5.0,,4.0,,,,,,,86.0,37.0,8.5,13.0,0.277347,7,,,6.0,,6.0,,,,,3.0,,1.0,,2.0,7.0,4.0,1.7398,2.607,,,1.0,1.0,,2.0,,3.0,boniface_jrn,,1.0,,2.0,,2.0
12499552,away,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,D,30,30,True,,15.0,14.0,,,1.0,8.0,8.0,7.0,,2.0,,1.0,,,,,,,33.0,20.0,6.7,3.0,0.00646709,1,,,6.0,,2.0,1.0,,2.0,1.0,1.0,,1.0,,,1.0,,0.0294,,,,,1.0,,,,,jeremie_frimpong,,,,,,
12499552,away,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4597,M,796047,EUR,867456000,M,24,24,True,,16.0,13.0,,,0.0,6.0,6.0,12.0,,2.0,,1.0,,,,,,,10.0,23.0,6.9,5.0,0.00458434,0,,,7.0,,,,,2.0,,,,,,,,,,,2.0,,,,1.0,,,,AlexGarcia97,,,,,,
12499552,away,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,True,,7.0,7.0,,,0.0,2.0,2.0,5.0,,1.0,1.0,,,,,,,,10.0,12.0,6.6,2.0,0.00829885,0,,,5.0,,1.0,,,,,1.0,,,,,2.0,,,,,,,,,,,1.0,amine_ad10,,,,,,
12499552,away,Bayer 04 Leverkusen,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6333,M,780014,EUR,878342400,D,23,23,True,,6.0,6.0,,,0.0,6.0,6.0,,,,,2.0,,,,,,,8.0,7.0,6.6,,3.433e-05,0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499552,away,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,True,,2.0,2.0,,,0.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,,8.0,5.0,6.8,1.0,0.0413932,0,,,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,p_shicky,,,,,,
12499552,away,Bayer 04 Leverkusen,Matěj Kovář,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499552,away,Bayer 04 Leverkusen,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1268,M,1173172,EUR,1108598400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499552,away,Bayer 04 Leverkusen,Arthur,arthur,Arthur,D,13,173,2973,M,1174761,EUR,1047859200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Arthur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499552,away,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
