match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_onTargetScoringAttempt,player_sofascoreId,stat_aerialLost,stat_goalAssist,stat_bigChanceCreated,stat_keyPass,stat_wonContest,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_accurateCross,stat_totalOffside,stat_goals,stat_crossNotClaimed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_hitWoodwork,stat_bigChanceMissed
10385377,home,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1026,M,193554,EUR,798076800,M,19,19,True,6.0,5.0,,,2.0,3.0,3.0,3.0,,1.0,,,,,,15.0,9.0,6.5,2.0,0.0,0.0,0.00343007,0,,,,,3.0,,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,
10385377,home,Crystal Palace,Jaïro Riedewald,jairo-riedewald,J. Riedewald,M,44,186,1219,M,285989,EUR,842227200,M,44,44,True,2.0,,,,,,,2.0,,,,,,,,11.0,3.0,6.5,2.0,0.0,0.0,0.0,0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10385377,home,Crystal Palace,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385377,home,Crystal Palace,James Tomkins,james-tomkins,J. Tomkins,D,,192,104,M,32124,EUR,607132800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385377,home,Crystal Palace,Nathaniel Clyne,nathaniel-clyne,N. Clyne,D,17,175,676,M,43215,EUR,670809600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385377,home,Crystal Palace,Malcolm Ebiowei,ebiowei-malcolm,M. Ebiowei,M,,185,300,M,1176104,EUR,1062633600,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385377,home,Crystal Palace,Jack Wells-Morrison,jack-wells-morrison,J. Wells-Morrison,M,,180,34,M,1110301,EUR,1077062400,M,47,47,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Jack,Wells-Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385377,home,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,848276,EUR,867456000,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Matetajphilippe,,,,,,,,,,,,,,,,,
10385377,away,Southampton,Gavin Bazunu,bazunu-gavin,G. Bazunu,G,31,189,914,M,936719,EUR,1014163200,G,31,31,False,37.0,26.0,17.0,6.0,21.0,23.0,5.0,14.0,1.0,1.0,2.0,11.0,1.0,2.0,1.0,90.0,52.0,6.8,11.0,0.0,0.0,0.00082332,0,-0.2382,Gavin,Bazunu,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
10385377,away,Southampton,Lyanco,lyanco,Lyanco,D,4,187,2875,M,797893,EUR,854755200,D,4,4,False,44.0,32.0,6.0,1.0,21.0,27.0,11.0,17.0,2.0,4.0,2.0,9.0,,,,90.0,64.0,6.1,20.0,0.0,0.0,0.00303503,0,,,,,5.0,,2.0,2.0,2.0,1.0,1.0,4.0,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,,,1.0,,
10385377,away,Southampton,Duje Ćaleta-Car,duje-caleta-car,D. Ćaleta-Car,D,16,192,2892,M,257091,EUR,842918400,D,6,6,False,47.0,40.0,5.0,2.0,31.0,34.0,9.0,13.0,1.0,1.0,3.0,4.0,,,,90.0,56.0,6.9,8.0,0.0,0.0,0.00778417,0,,,,,1.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10385377,away,Southampton,Mohammed Salisu,mohammed-salisu,M. Salisu,D,22,188,5721,M,946158,EUR,924307200,D,22,22,False,91.0,76.0,7.0,3.0,43.0,49.0,34.0,43.0,6.0,8.0,7.0,10.0,,,,90.0,117.0,7.5,21.0,0.1297,0.0,0.0632427,1,,,,1.0,5.0,,1.0,1.0,1.0,1.0,,,,1.0,2.0,,salisu_sarki,2.0,,,2.0,1.0,,1.0,,1.0,,,,,,,,
10385377,away,Southampton,Mohamed Elyounoussi,mohamed-elyounoussi,M. Elyounoussi,M,10,176,2069,M,119151,EUR,775958400,M,24,24,False,14.0,13.0,,,6.0,6.0,7.0,10.0,1.0,6.0,1.0,3.0,,,,74.0,31.0,6.4,8.0,0.0896,0.0,0.0561062,1,,,,2.0,8.0,3.0,1.0,,1.0,3.0,2.0,2.0,1.0,2.0,2.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,
10385377,away,Southampton,James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,161717,EUR,783648000,M,8,8,False,53.0,43.0,4.0,2.0,16.0,17.0,30.0,45.0,1.0,4.0,,4.0,,,,90.0,70.0,7.0,20.0,0.0468,0.0,0.153878,1,,,,9.0,9.0,1.0,2.0,,,1.0,1.0,1.0,2.0,2.0,2.0,,prowsey16,2.0,,1.0,4.0,,True,1.0,,3.0,,,,,,,,
10385377,away,Southampton,Ibrahima Diallo,diallo-ibrahima,I. Diallo,M,6,180,255,M,873050,EUR,920851200,M,27,27,False,30.0,23.0,,,14.0,19.0,9.0,11.0,,5.0,1.0,3.0,,,,45.0,39.0,6.6,9.0,0.0,0.0,0.00193204,0,,,,,4.0,1.0,2.0,,,3.0,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,
10385377,away,Southampton,Stuart Armstrong,stuart-armstrong,S. Armstrong,M,16,183,281,M,117083,EUR,701913600,M,17,17,False,41.0,32.0,,,14.0,15.0,19.0,29.0,1.0,3.0,1.0,5.0,,,,86.0,53.0,6.9,12.0,0.1592,0.1205,0.176822,2,,,,3.0,4.0,1.0,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,1.0,
10385377,away,Southampton,Romain Perraud,romain-perraud,R. Perraud,D,15,173,596,M,827519,EUR,874886400,M,15,15,False,28.0,22.0,2.0,,11.0,14.0,12.0,20.0,1.0,5.0,1.0,3.0,,,,74.0,52.0,6.8,16.0,0.0495,0.0,0.10455,2,,,,6.0,4.0,,2.0,,,3.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,
10385377,away,Southampton,Joe Aribo,joe-aribo,J. Aribo,M,18,183,1387,M,818073,EUR,837907200,F,7,7,False,38.0,33.0,2.0,2.0,8.0,8.0,25.0,32.0,1.0,6.0,2.0,5.0,,,,90.0,58.0,7.3,14.0,0.0374,0.2395,0.110369,1,,,,2.0,8.0,2.0,2.0,,,4.0,4.0,3.0,1.0,,,1.0,,4.0,,1.0,2.0,,,,,,,,,,,,,
10385377,away,Southampton,Che Adams,che-adams,C. Adams,F,19,175,2940,M,773409,EUR,837216000,F,10,10,False,21.0,16.0,1.0,1.0,2.0,3.0,14.0,18.0,,3.0,,1.0,,,,90.0,36.0,5.8,12.0,0.7585,0.3635,0.127691,5,,,,,8.0,2.0,2.0,,,2.0,2.0,4.0,,1.0,,2.0,,4.0,,,2.0,1.0,,2.0,1.0,,2.0,,,,,,,3.0
10385377,away,Southampton,Ainsley Maitland-Niles,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1575,M,352768,EUR,872812800,M,3,3,True,30.0,29.0,2.0,2.0,16.0,17.0,13.0,13.0,,3.0,1.0,10.0,,,,45.0,36.0,6.8,2.0,0.0,0.0,0.017686,0,,,,,1.0,,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,
10385377,away,Southampton,Samuel Edozie,samuel-edozie,S. Edozie,M,23,181,769,M,1065214,EUR,1043712000,F,23,23,True,9.0,6.0,1.0,,3.0,5.0,3.0,5.0,1.0,2.0,,,,,,16.0,16.0,6.5,7.0,0.0,0.0,0.00059142,0,,Samuel Edozie,,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,
10385377,away,Southampton,Moussa Djenepo,moussa-djenepo,M. Djenepo,F,12,177,2136,M,869910,EUR,897868800,M,19,19,True,12.0,11.0,1.0,,5.0,5.0,6.0,7.0,,2.0,,1.0,,,,16.0,16.0,6.2,3.0,0.0,0.0,0.00693132,0,,,,,4.0,1.0,,,,1.0,1.0,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,
10385377,away,Southampton,Sékou Mara,sekou-mara,S. Mara,F,9,184,963,M,1047484,EUR,1027987200,F,18,18,True,2.0,2.0,,,1.0,1.0,1.0,1.0,2.0,3.0,,,,,,11.0,7.0,6.5,3.0,0.0444,0.0,0.00029024,1,,,,,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,
10385377,away,Southampton,Alex McCarthy,alex-mccarthy,A. McCarthy,G,1,193,297,M,45502,EUR,628646400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385377,away,Southampton,Juan Larios,juan-larios,J. Larios,D,27,170,273,M,1134532,EUR,1073865600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385377,away,Southampton,Lewis Payne,lewis-payne,L. Payne,D,2,178,17,M,1104983,EUR,1085875200,M,61,61,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385377,away,Southampton,Theo Walcott,theo-walcott,T. Walcott,M,,176,709,,10501,EUR,606009600,F,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385377,away,Southampton,Adam Armstrong,adam-armstrong,A. Armstrong,F,9,172,1450,M,361352,EUR,855532800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Adam,Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
