match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_aerialWon,stat_onTargetScoringAttempt,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_penaltyConceded,stat_blockedScoringAttempt,stat_lastManTackle,stat_totalOffside,stat_goals,stat_penaltyWon,stat_clearanceOffLine,stat_bigChanceMissed,stat_bigChanceCreated
10385509,home,Everton,Anthony Gordon,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,10,10,False,,15.0,10.0,1.0,1.0,4.0,5.0,6.0,12.0,14.0,4.0,,3.0,,,,,,,,90.0,36.0,6.4,17.0,0.0529,0.0,0.00564808,1,,,,2.0,7.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,,,2.0,,,,1.0,,,,,,,,,
10385509,home,Everton,Mason Holgate,mason-holgate,M. Holgate,D,3,187,413,M,,781544,EUR,845942400,D,4,4,True,,26.0,15.0,9.0,2.0,11.0,12.0,4.0,15.0,6.0,,9.0,3.0,,,,,,,,72.0,47.0,7.0,13.0,0.2113,0.0,0.00300385,1,,,,1.0,7.0,2.0,1.0,1.0,3.0,2.0,,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
10385509,home,Everton,Dele Alli,dele-alli,D. Alli,M,,188,9913,M,dele,198028,EUR,829180800,M,20,20,True,,13.0,10.0,,,1.0,2.0,9.0,11.0,4.0,1.0,,1.0,,,,,,,,29.0,18.0,6.3,7.0,0.0,0.0,0.00412043,0,,,,,2.0,,1.0,,,,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,
10385509,home,Everton,Rúben Vinagre,ruben-vinagre,R. Vinagre,D,19,174,703,M,,846441,EUR,923616000,D,29,29,True,,15.0,11.0,,,5.0,7.0,6.0,9.0,3.0,1.0,1.0,3.0,,,,,,,,20.0,26.0,6.5,8.0,0.0,0.0,0.00185234,0,,,,1.0,3.0,1.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,
10385509,home,Everton,Asmir Begović,asmir-begovic,A. Begović,G,31,198,823,M,,13918,EUR,551145600,G,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385509,home,Everton,Michael Keane,michael-keane,M. Keane,D,5,188,1573,M,,110846,EUR,726710400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385509,home,Everton,Jean-Philippe Gbamin,jean-philippe-gbamin,J. Gbamin,M,5,186,1191,M,,326343,EUR,811987200,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385509,home,Everton,Lewis Warrington,lewis-warrington,L. Warrington,M,25,182,56,M,,1113799,EUR,1034208000,M,51,51,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385509,home,Everton,Stanley Mills,stanley-mills,S. Mills,M,17,180,59,M,,1119657,EUR,1067040000,M,56,56,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Stanley,Mills,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385509,home,Everton,Allan,allan,Allan,M,25,175,3961,M,,158277,EUR,663292800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385509,away,Chelsea,Edouard Mendy,edouard-mendy,E. Mendy,G,16,195,19994,M,edou_mendy,845074,EUR,699408000,G,16,16,False,,19.0,18.0,3.0,2.0,16.0,17.0,2.0,2.0,,,2.0,9.0,1.0,3.0,,3.0,1.0,1.0,1.0,90.0,31.0,7.7,1.0,0.0,0.0,0.00146911,0,0.1463,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,
10385509,away,Chelsea,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,Dave,21555,EUR,620265600,D,28,28,False,True,65.0,59.0,2.0,1.0,21.0,24.0,38.0,42.0,4.0,,,5.0,,,,,,,,90.0,78.0,7.7,8.0,0.0,0.0,0.0509885,0,,,,1.0,7.0,,1.0,1.0,4.0,3.0,,,,4.0,,1.0,2.0,,2.0,,,,,,,,,,,
10385509,away,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42659,M,ThiagoSilva,33541,EUR,464659200,D,6,6,False,,76.0,67.0,11.0,6.0,33.0,38.0,34.0,38.0,2.0,,4.0,4.0,,,,,,,,90.0,88.0,7.4,10.0,0.0,0.0,0.021463,0,,,,,4.0,1.0,,,1.0,,1.0,,,1.0,1.0,3.0,3.0,,,,,,,,,,,,,
10385509,away,Chelsea,Kalidou Koulibaly,kalidou-koulibaly,K. Koulibaly,D,3,187,26311,M,kkoulibaly26,126071,EUR,677376000,D,26,26,False,,58.0,51.0,3.0,1.0,21.0,27.0,30.0,31.0,5.0,,3.0,4.0,,,,,,,,75.0,72.0,7.3,8.0,0.0474,0.1826,0.0292269,1,,,,,7.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,,1.0,3.0,1.0,,,,,,1.0,,,,,,
10385509,away,Chelsea,Reece James,reece-james,R. James,D,24,180,49594,M,ReeceJ,885908,EUR,944611200,M,24,24,False,,64.0,59.0,3.0,2.0,16.0,18.0,46.0,63.0,1.0,,3.0,6.0,,,,,,,,90.0,98.0,7.6,20.0,0.0684,0.0,0.211353,2,,,,17.0,4.0,,1.0,1.0,1.0,,,,1.0,,,1.0,2.0,,3.0,3.0,1.0,,1.0,,,,,,,
10385509,away,Chelsea,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169,44268,M,nglkante,234148,EUR,670204800,M,7,7,False,,70.0,60.0,6.0,2.0,20.0,25.0,41.0,46.0,6.0,2.0,,12.0,,,,,,,,90.0,89.0,7.4,16.0,0.0486,0.0453,0.194476,1,,,,1.0,7.0,2.0,4.0,3.0,4.0,2.0,2.0,,,1.0,,2.0,,1.0,2.0,1.0,,,,,1.0,,,,,
10385509,away,Chelsea,Jorginho,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,5,5,False,,72.0,60.0,2.0,1.0,23.0,26.0,37.0,46.0,6.0,3.0,,11.0,,,,,,,,89.0,84.0,6.8,16.0,0.7884,0.9962,0.0339092,1,,,,,2.0,3.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,
10385509,away,Chelsea,Ben Chilwell,ben-chilwell,B. Chilwell,D,3,181,10903,M,Chilly,802695,EUR,851126400,M,21,21,False,,27.0,23.0,3.0,,7.0,7.0,16.0,22.0,4.0,3.0,1.0,1.0,,,,,,,,65.0,44.0,6.5,12.0,0.0,0.0,0.00704527,0,,,,2.0,3.0,1.0,,,,,3.0,3.0,,,,,,,,,,,,,,,1.0,,,
10385509,away,Chelsea,Mason Mount,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,F,19,19,False,,27.0,25.0,,,4.0,4.0,21.0,25.0,2.0,1.0,,3.0,,,,,,,,65.0,38.0,7.2,8.0,0.1148,0.1561,0.0386091,2,,,,2.0,,,1.0,,,,2.0,,,,1.0,,,1.0,,,,,1.0,,,,,1.0,,
10385509,away,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,F,17,17,False,,27.0,19.0,1.0,,1.0,2.0,18.0,25.0,12.0,7.0,,3.0,,,,,,,,90.0,52.0,6.4,21.0,0.2398,0.0,0.163728,3,,,,,7.0,,5.0,3.0,1.0,1.0,3.0,3.0,3.0,,,,,,2.0,,,,3.0,,1.0,,,,1.0,
10385509,away,Chelsea,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,F,29,29,False,,23.0,19.0,,,3.0,4.0,16.0,19.0,8.0,1.0,,3.0,,,,,,,,75.0,33.0,6.9,8.0,0.2606,0.0436,0.0887976,3,,,,,8.0,1.0,1.0,,2.0,,2.0,1.0,3.0,2.0,,,5.0,1.0,,,1.0,,1.0,,,,,,,
10385509,away,Chelsea,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,12,12,True,,11.0,8.0,,,1.0,3.0,7.0,8.0,3.0,,1.0,1.0,,,,,,,,25.0,20.0,6.7,6.0,0.0,0.0,0.00309845,0,,,,,5.0,,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,
10385509,away,Chelsea,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37774,M,CMPulisic,817957,EUR,906076800,M,10,10,True,,4.0,3.0,1.0,,,1.0,3.0,3.0,2.0,,1.0,3.0,,,,,,,,25.0,13.0,7.0,2.0,0.0442,0.0,0.0006721,1,,,,,5.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,
10385509,away,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,32,32,True,,17.0,15.0,1.0,,8.0,9.0,9.0,10.0,2.0,1.0,,3.0,,,,,,,,15.0,25.0,6.9,6.0,0.0,0.0,0.135469,0,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,1.0
10385509,away,Chelsea,Armando Broja,armando-broja,A. Broja,F,27,191,8716,M,armando.broja,996985,EUR,1000080000,F,18,18,True,,4.0,2.0,,,,,2.0,4.0,,,,2.0,,,,,,,,15.0,10.0,7.1,3.0,0.0318,0.4907,0.00247297,1,,,,,4.0,,2.0,2.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,
10385509,away,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,23,23,True,,2.0,2.0,,,,,2.0,2.0,,,1.0,,,,,,,,,1.0,3.0,,,0.0,0.0,0.00340607,0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10385509,away,Chelsea,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385509,away,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385509,away,Chelsea,Hakim Ziyech,hakim-ziyech,H. Ziyech,M,30,181,60999,M,HZiyech,249437,EUR,732499200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385509,away,Chelsea,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
