match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,injury,length,confirmed
11409127,FT,4.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
11409127,,4.0,0.0,,90,5.0,,1,,,goal,174401051.0,True,regular,157023.0,Cassiano,,,,,,
11409127,,,,,90,3.0,,1,,,card,121005444.0,False,yellow,1002367.0,Beni Mukendi,Beni Mukendi,Foul,False,,,
11409127,,,,,90,,,1,,,substitution,122190488.0,True,regular,,,,,,False,,
11409127,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,5.0,
11409127,,,,,82,,,9,,,card,121005441.0,False,yellow,922616.0,Felippe Cardoso,Felippe Cardoso,Foul,False,,,
11409127,,,,,81,,,10,,,substitution,122190487.0,False,regular,,,,,,False,,
11409127,,,,,80,,,11,,,substitution,122190486.0,True,regular,,,,,,False,,
11409127,,,,,78,,,13,,,varDecision,21648.0,False,cardUpgrade,9668.0,Ricardo Batista,,,,,,True
11409127,,,,,73,,,18,,,card,121005438.0,True,yellow,1006073.0,Rodrigo Gomes,Rodrigo Gomes,Foul,False,,,
11409127,,,,,71,,,20,,,substitution,122190481.0,False,regular,,,,,,False,,
11409127,,,,,71,,,20,,,substitution,122190480.0,False,regular,,,,,,False,,
11409127,,,,,71,,,20,,,substitution,122190478.0,True,regular,,,,,,False,,
11409127,,,,,70,,,21,,,substitution,122190479.0,True,regular,,,,,,False,,
11409127,,3.0,0.0,,69,,,22,,,goal,174400397.0,True,regular,1006073.0,Rodrigo Gomes,,,,,,
11409127,,,,,64,,,27,,,card,121005430.0,True,yellow,920684.0,Jordan Holsgrove,Jordan Holsgrove,Foul,False,,,
11409127,,,,,63,,,28,,,substitution,122190470.0,False,regular,,,,,,False,,
11409127,,,,,56,,,35,,,varDecision,21646.0,False,penaltyNotAwarded,1020057.0,Jajá,,,,,,True
11409127,,,,,46,,,45,,,substitution,122190418.0,False,regular,,,,,,False,,
11409127,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
11409127,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,2.0,
11409127,,,,,36,,,10,,,card,121005369.0,False,yellow,931595.0,Pablo,Pablo,Foul,False,,,
11409127,,,,,32,,,14,,,card,121005358.0,False,yellow,843358.0,Neto,Neto,Foul,False,,,
11409127,,2.0,0.0,,24,,,22,,,goal,174398407.0,True,regular,826210.0,Rafik Guitane,,,,,,
11409127,,,,,14,,,32,,,card,121005327.0,True,yellow,1087321.0,Joao Marques,Joao Marques,Foul,False,,,
11409127,,1.0,0.0,,1,,,45,,,goal,174397799.0,True,regular,929894.0,Alejandro Marqués,,,,,,
