match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wasFouled,stat_totalContest,stat_bigChanceCreated,stat_wonContest,stat_totalOffside,captain,stat_dispossessed,player_sofascoreId,stat_goals,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_errorLeadToAGoal
13472871,home,Internacional,Sergio Rochet,sergio-rochet,S. Rochet,G,1,190,2554,M,581060,EUR,732844800,G,1,1,False,21.0,15.0,10.0,4.0,0.0,14.0,19.0,1.0,2.0,8.0,4.0,90.0,34.0,7.2,6.0,0.00026018,0,0.1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472871,home,Internacional,Braian Aguirre,braian-aguirre,B. Aguirre,D,35,174,797,M,1084963,EUR,964742400,D,35,35,False,44.0,38.0,2.0,1.0,0.0,13.0,14.0,25.0,30.0,2.0,,90.0,74.0,6.9,19.0,0.0344535,0,,Brian Aguirre,,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472871,home,Internacional,Clayton Sampaio,clayton,C. Sampaio,D,20,187,354,M,1394242,EUR,954806400,D,20,20,False,55.0,50.0,4.0,1.0,0.0,26.0,27.0,24.0,28.0,2.0,,90.0,71.0,7.0,6.0,0.0251377,3,,,,2.0,4.0,,5.0,,,,,1.0,1.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,0.1544,0.0627,,,,,,,,,,,,,,,,
13472871,home,Internacional,Victor Gabriel,victor-gabriel,V. Gabriel,D,41,185,831,M,1106487,EUR,1083110400,D,41,41,False,72.0,67.0,2.0,1.0,0.0,38.0,42.0,29.0,30.0,2.0,,90.0,82.0,7.2,6.0,0.0249408,0,,Victor,Gabriel,,2.0,,6.0,,2.0,1.0,1.0,,1.0,2.0,3.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
13472871,home,Internacional,Alexandro Bernabei,alexandro-bernabei,A. Bernabei,D,26,169,2144,M,989200,EUR,969753600,D,26,26,False,63.0,55.0,4.0,1.0,0.0,17.0,19.0,38.0,44.0,2.0,,90.0,96.0,7.8,15.0,0.194176,4,,,,8.0,9.0,5.0,1.0,2.0,1.0,,6.0,4.0,1.0,,3.0,,,2.0,2.0,,2.0,1.0,2.0,0.0783,0.0976,1.0,1.0,1.0,,,,,,,,,,,,,
13472871,home,Internacional,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180,899,M,345113,EUR,624931200,M,8,8,False,21.0,16.0,,,0.0,8.0,9.0,8.0,12.0,1.0,,62.0,25.0,6.5,7.0,0.00878959,0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472871,home,Internacional,Thiago Maia,thiago-maia,T. Maia,M,29,179,1392,M,358550,EUR,859075200,M,29,29,False,86.0,81.0,4.0,3.0,0.0,24.0,24.0,57.0,62.0,7.0,,90.0,95.0,7.7,6.0,0.0967528,1,,,,,2.0,,1.0,1.0,2.0,1.0,1.0,,2.0,4.0,5.0,,,,1.0,,1.0,1.0,,0.0524,,,,,,,,,,,,,,,,,
13472871,home,Internacional,Wesley Ribeiro,wesley,W. Ribeiro,M,21,175,1823,M,985766,EUR,922752000,M,21,21,False,17.0,15.0,,,0.0,5.0,5.0,10.0,12.0,3.0,,74.0,33.0,6.2,6.0,0.0365186,3,,,,2.0,5.0,,3.0,,,,1.0,,4.0,3.0,4.0,2.0,,1.0,2.0,,,,,0.2433,,1.0,2.0,,1.0,1.0,,,,,,,,,,,
13472871,home,Internacional,Alan Patrick,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,M,10,10,False,42.0,32.0,2.0,1.0,0.0,5.0,7.0,27.0,35.0,2.0,,74.0,53.0,7.3,15.0,0.243284,3,,,,4.0,4.0,,,,,1.0,5.0,2.0,1.0,,1.0,,1.0,,2.0,1.0,1.0,,2.0,0.1531,,,2.0,1.0,,,True,,,,,,,,,,
13472871,home,Internacional,Gustavo Prado,gustavo-prado,G. Prado,M,47,179,743,M,1485220,EUR,1118016000,M,47,47,False,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,,45.0,21.0,6.7,4.0,0.0053314,2,,,,,6.0,4.0,1.0,1.0,,,,,,,6.0,,,1.0,1.0,,,,,0.0444,0.3857,5.0,1.0,,1.0,,,2.0,,,,,,,,,
13472871,home,Internacional,Rafael Borré,rafael-borre,R. Borré,F,19,174,5874,M,560116,EUR,811123200,F,19,19,False,15.0,13.0,,,0.0,7.0,7.0,6.0,8.0,2.0,,90.0,28.0,6.8,7.0,0.212566,1,,,,1.0,5.0,,1.0,,1.0,2.0,1.0,,2.0,2.0,5.0,1.0,,1.0,,,1.0,1.0,1.0,0.1505,0.083,2.0,1.0,1.0,,1.0,,1.0,rafaelsantosborre,,,,,,,,
13472871,home,Internacional,Johan Carbonero,carbonero-johan,J. Carbonero,F,7,170,2389,M,925125,EUR,932428800,F,7,7,True,32.0,26.0,,,0.0,1.0,1.0,25.0,31.0,2.0,,45.0,47.0,8.1,9.0,0.0589128,6,,,,1.0,4.0,1.0,,,,,1.0,,1.0,,6.0,,2.0,2.0,2.0,1.0,1.0,,,0.3714,0.8557,3.0,3.0,,2.0,,,1.0,,1.0,,,,,,,
13472871,home,Internacional,Bruno Tabata,bruno-tabata,B. Tabata,M,17,175,1114,M,845433,EUR,859680000,F,17,17,True,16.0,14.0,,,0.0,3.0,3.0,11.0,13.0,1.0,,28.0,32.0,6.5,10.0,0.015058,4,,,,7.0,3.0,,,,,,,1.0,1.0,1.0,1.0,,,,4.0,,,,,0.1409,,,,,,1.0,,2.0,,,,,,,,,
13472871,home,Internacional,Vitinho,vitinho,Vitinho,M,28,181,1064,M,982405,EUR,922924800,F,28,28,True,5.0,4.0,,,0.0,,,4.0,5.0,,,16.0,8.0,6.7,4.0,0.00482733,0,,,,3.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13472871,home,Internacional,Raykkonen Pereira Soares,raykkonen-pereira-soares,Raykkonen,F,48,187,260,M,1888163,EUR,1215907200,F,48,48,True,1.0,1.0,,,0.0,1.0,1.0,,,,,16.0,1.0,6.4,,4.68e-06,0,,Raykkonen,Pereira Soares,,3.0,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
13472871,home,Internacional,Anthoni,anthoni,Anthoni,G,12,191,615,M,1106134,EUR,1011744000,G,24,24,True,,,,,,,,,,,,,,,,,0,,Anthoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472871,home,Internacional,Gabriel Mercado,gabriel-mercado,G. Mercado,D,25,180,995,M,128376,EUR,543024000,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472871,home,Internacional,Alan Benítez,alan-benitez,A. Benítez,D,23,177,440,M,312824,EUR,759456000,D,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472871,home,Internacional,Juninho,juninho,Juninho,D,18,186,513,M,799947,EUR,791596800,D,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472871,home,Internacional,Ramon,ramon,Ramon,D,13,176,862,M,980761,EUR,984441600,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
