match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_goodHighClaim,player_sofascoreId
11067305,home,Goiás,Raphael Guzzo,,,raphael-guzzo,R. Guzzo,M,14,180,92,M,190151,EUR,789350400,M,5,5,True,,17.0,15.0,,,6.0,6.0,9.0,11.0,,1.0,,,35.0,22.0,6.2,4.0,0.1904,0.0,0.0086345,1,,,,,3.0,,,,,1.0,,,1.0,1.0,,,,,,,,2.0,,1.0,1.0,,,
11067305,home,Goiás,Matheus Babi,,,matheus-babi,Matheus Babi,F,17,191,465,M,1007431,EUR,869184000,F,9,9,True,,8.0,5.0,1.0,1.0,,,5.0,9.0,,2.0,,,35.0,22.0,6.9,7.0,0.119,0.0,0.00313885,1,,1.0,3.0,5.0,4.0,6.0,,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,,1.0,,,,,,
11067305,home,Goiás,Alesson,,,alesson,Alesson,F,77,173,437,M,871015,EUR,919123200,F,27,27,True,,10.0,7.0,,,1.0,2.0,6.0,9.0,,2.0,,,35.0,18.0,6.2,5.0,0.1359,0.0,0.00667811,3,,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,3.0,,
11067305,home,Goiás,Julián Palacios,,,julian-palacios,J. Palacios,M,20,172,145,M,1005177,EUR,918086400,M,10,10,True,,7.0,4.0,1.0,,1.0,1.0,5.0,10.0,,1.0,,,14.0,16.0,7.3,6.0,0.0,0.0,0.150514,0,,4.0,,,1.0,4.0,1.0,1.0,1.0,,,3.0,,,,,,,,2.0,2.0,,,,,,,
11067305,home,Goiás,Luís Oyama,,,luis-oyama,Luís Oyama,M,6,171,231,M,922570,EUR,854582400,M,55,55,True,,3.0,1.0,2.0,,,,1.0,3.0,,,,,14.0,4.0,6.5,2.0,0.0,0.0,0.00036275,0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
11067305,home,Goiás,Ezequiel Oliveira,Ezequiel,,ezequiel,Ezequiel,G,12,192,25,M,1183037,EUR,1055462400,G,29,29,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067305,home,Goiás,Edu,,,edu,Edu,D,43,188,302,M,989715,EUR,961113600,D,43,43,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067305,home,Goiás,Bruno Santos,Bruno,Santos,bruno-santos,B. Santos,D,31,183,53,M,592568,EUR,729043200,D,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067305,home,Goiás,Sidimar,,,sidimar,Sidimar,D,4,185,39,M,312072,EUR,710640000,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067305,home,Goiás,Dodô,Dodô,,dodo,Dodô,M,10,170,230,M,1018871,EUR,992563200,M,95,95,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067305,home,Goiás,Apodi,,,apodi,Apodi,M,,176,138,M,33119,EUR,534816000,F,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067305,home,Goiás,Higor Meritão,,,higor-meritao,H. Meritão,M,22,186,200,M,973845,EUR,772329600,M,8,8,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067305,away,Internacional,Sergio Rochet,,,sergio-rochet,S. Rochet,G,1,190,2554,M,581060,EUR,732844800,G,33,33,False,,31.0,24.0,12.0,6.0,23.0,26.0,1.0,5.0,,12.0,1.0,2.0,90.0,45.0,7.5,7.0,0.0,0.0,0.00021623,0,0.4102,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,3.0,
11067305,away,Internacional,Fabricio Bustos,,,fabricio-bustos,F. Bustos,D,16,167,800,M,850023,EUR,830649600,D,16,16,False,,45.0,33.0,6.0,1.0,19.0,22.0,14.0,25.0,,3.0,,,90.0,64.0,6.4,18.0,0.0241,0.0,0.00862365,1,,2.0,2.0,,4.0,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,
11067305,away,Internacional,Hugo Mallo,,,hugo-mallo,H. Mallo,D,,174,274,M,83506,EUR,677548800,D,2,2,False,,105.0,95.0,3.0,2.0,62.0,63.0,33.0,43.0,5.0,6.0,,,90.0,117.0,7.4,11.0,0.0,0.0,0.0177565,0,,1.0,2.0,3.0,4.0,4.0,1.0,,,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,
11067305,away,Internacional,Gabriel Mercado,,,gabriel-mercado,G. Mercado,D,25,180,995,M,128376,EUR,543024000,D,25,25,False,,78.0,72.0,5.0,2.0,56.0,59.0,16.0,19.0,2.0,4.0,,,90.0,85.0,7.1,6.0,0.0,0.0,0.00975703,0,,,4.0,2.0,5.0,5.0,1.0,,,,,,,,,3.0,2.0,,,,,,,,,,,
11067305,away,Internacional,Renê,,,rene,Renê,D,6,174,1464,M,243113,EUR,716428800,D,6,6,False,,53.0,44.0,4.0,2.0,20.0,24.0,24.0,30.0,3.0,7.0,,,90.0,74.0,7.1,13.0,0.0,0.0,0.0183917,0,,1.0,3.0,3.0,7.0,6.0,2.0,1.0,1.0,,1.0,2.0,2.0,,2.0,,,,,1.0,,,,,,,,
11067305,away,Internacional,Charles Aránguiz,,,charles-aranguiz,C. Aránguiz,M,20,171,3505,M,18304,EUR,608774400,M,20,20,False,,66.0,58.0,5.0,3.0,26.0,27.0,32.0,39.0,,3.0,,,68.0,73.0,6.8,10.0,0.0233,0.0,0.0204898,1,,,1.0,,2.0,3.0,1.0,,,1.0,2.0,1.0,,,,2.0,1.0,,,,,,,,,,,
11067305,away,Internacional,Gabriel Girotto,,,gabriel-girotto,Gabriel,M,6,171,540,M,242052,EUR,710726400,M,23,23,False,,86.0,78.0,1.0,,41.0,46.0,37.0,40.0,,2.0,,,90.0,101.0,6.5,13.0,0.0085,0.0,0.0219451,1,,,2.0,1.0,9.0,3.0,5.0,,,1.0,3.0,1.0,2.0,,2.0,1.0,1.0,,,1.0,,1.0,,,,,,
11067305,away,Internacional,Carlos De Pena,,,carlos-de-pena,Carlos De Pena,M,27,177,495,M,311394,EUR,700272000,M,14,14,False,,16.0,15.0,,,6.0,7.0,9.0,10.0,,1.0,,,45.0,26.0,6.3,7.0,0.0429,0.0,0.0283029,1,,1.0,,2.0,4.0,2.0,1.0,1.0,,1.0,2.0,,1.0,,,,,,,1.0,,2.0,,,,,,
11067305,away,Internacional,Alan Patrick,,,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,M,10,10,False,True,22.0,17.0,,,6.0,6.0,11.0,21.0,1.0,5.0,,,68.0,38.0,6.8,12.0,0.107,0.0,0.0147486,2,,5.0,,,2.0,5.0,,2.0,2.0,1.0,,3.0,,,1.0,,,,,,,2.0,,,,1.0,,
11067305,away,Internacional,Wanderson,,,wanderson,Wanderson,M,94,175,1923,M,247483,EUR,781401600,M,11,11,False,,24.0,22.0,,,7.0,8.0,15.0,16.0,,5.0,,,81.0,38.0,7.1,4.0,0.0,0.0,0.0226566,0,,,2.0,,8.0,9.0,2.0,3.0,3.0,,1.0,1.0,3.0,1.0,1.0,5.0,3.0,,,,,1.0,,,,,,
11067305,away,Internacional,Enner Valencia,,,enner-valencia,E. Valencia,F,10,177,9801,M,106456,EUR,626140800,F,13,13,False,,8.0,6.0,,,,,6.0,8.0,,1.0,,,80.0,29.0,6.1,13.0,0.4205,0.8027,0.0192311,3,,,3.0,,11.0,4.0,,4.0,2.0,,3.0,2.0,,,,,,,,,,6.0,2.0,2.0,,1.0,,ennervalencia
11067305,away,Internacional,Mauricio,,,mauricio,Mauricio,M,18,174,5655,M,986233,EUR,993168000,M,27,27,True,,17.0,15.0,1.0,,8.0,8.0,7.0,9.0,,2.0,,,45.0,24.0,6.7,3.0,0.0368,0.0,0.00858413,2,,,1.0,1.0,2.0,2.0,,,,1.0,1.0,2.0,1.0,,,,,,,1.0,,,,,1.0,1.0,,
11067305,away,Internacional,Bruno Henrique,,,bruno-henrique,B. Henrique,M,8,180,899,M,345113,EUR,624931200,M,8,8,True,,18.0,15.0,2.0,2.0,6.0,8.0,9.0,10.0,1.0,3.0,,,22.0,24.0,6.6,5.0,0.0,0.0,0.0307468,0,,,,,4.0,1.0,,1.0,1.0,,,,2.0,,1.0,,,,,1.0,,2.0,,,,,,
11067305,away,Internacional,Lucca,Lucca,,lucca,L. Holanda,F,99,180,616,M,1199435,EUR,1049241600,F,45,45,True,,5.0,4.0,,,2.0,2.0,2.0,3.0,,,,,22.0,10.0,6.7,2.0,0.0,0.0,0.00998742,0,,,,,1.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,
11067305,away,Internacional,Luiz Adriano,,,luiz-adriano,L. Adriano,F,,183,435,M,39438,EUR,545184000,F,9,9,True,,,,,,,,,,1.0,,,,12.0,1.0,5.9,,0.0,0.0,0.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11067305,away,Internacional,Pedro Henrique,,,pedro-henrique,P. Henrique,M,7,179,1742,M,219190,EUR,645580800,F,28,28,True,,1.0,1.0,,,1.0,1.0,,,1.0,,,,9.0,2.0,6.5,,0.0,0.0,9.955e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
11067305,away,Internacional,Anthoni,Anthoni,,anthoni,Anthoni,G,12,191,615,M,1106134,EUR,1011744000,G,24,24,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067305,away,Internacional,Keiller,,,keiller,Keiller,G,18,193,462,M,840082,EUR,846547200,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067305,away,Internacional,Igor Gomes,,,igor-gomes,I. Gomes,D,25,186,325,M,997023,EUR,983836800,D,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067305,away,Internacional,Thauan Lara,Thauan Lara,,thauan-lara,Thauan Lara,D,16,176,170,M,1116956,EUR,1074729600,D,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067305,away,Internacional,Campanharo,,,campanharo,Campanharo,M,,178,121,M,220094,EUR,702345600,M,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067305,away,Internacional,Rômulo Zwarg,,,romulo,R. Zwarg,M,23,182,491,M,989384,EUR,951868800,M,40,40,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067305,away,Internacional,Gabriel Barros,,,barros-gabriel,G. Barros,M,7,182,180,M,1020259,EUR,1003968000,F,42,42,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
