match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,player_sofascoreId,stat_outfielderBlock,stat_shotOffTarget,stat_wasFouled,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_goals,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyFaced,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_penaltyConceded
10406941,home,Royal Antwerp FC,Bruny Nsimba,nsimba-bruny,B. Nsimba,F,77,181,280,M,1047536,EUR,954892800,F,17,17,True,2.0,1.0,,,1.0,2.0,,,,,,,,,,,,,16.0,6.0,6.4,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
10406941,home,Royal Antwerp FC,Michael Frey,michael-frey,M. Frey,F,99,189,394,M,134248,EUR,774576000,F,99,99,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,13.0,3.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
10406941,home,Royal Antwerp FC,Ortwin De Wolf,de-wolf-ortwin,O. D. Wolf,G,1,190,160,M,877292,EUR,830217600,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406941,home,Royal Antwerp FC,Laurit Krasniqi,laurit-krasniqi,L. Krasniqi,D,50,176,57,M,1127285,EUR,995068800,D,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Laurit,Krasniqi,,,,,,,,,,
10406941,home,Royal Antwerp FC,Zeno Van Den Bosch,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191,594,M,1103765,EUR,1057449600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406941,home,Royal Antwerp FC,Viktor Fischer,viktor-fischer,V. Fischer,F,,179,239,M,94287,EUR,771120000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406941,away,KAA Gent,Paul Nardi,paul-nardi,P. Nardi,G,16,187,112,M,155717,EUR,769219200,G,1,1,False,23.0,15.0,10.0,2.0,14.0,17.0,1.0,6.0,,,1.0,15.0,,2.0,4.0,,,,90.0,39.0,7.1,8.0,0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,
10406941,away,KAA Gent,Joseph Okumu,joseph-okumu,J. Okumu,D,2,193,662,M,985933,EUR,864604800,D,2,2,False,66.0,51.0,14.0,8.0,29.0,32.0,22.0,35.0,1.0,2.0,3.0,8.0,,,,,,,90.0,82.0,6.4,19.0,0,,3.0,,2.0,3.0,1.0,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,
10406941,away,KAA Gent,Michael Ngadeu,michael-ngadeu,M. Ngadeu,D,5,190,812,M,245705,EUR,659318400,D,5,5,False,45.0,38.0,11.0,6.0,31.0,33.0,7.0,12.0,,1.0,2.0,9.0,,,,,,,90.0,54.0,6.6,8.0,0,1.0,2.0,,,2.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,
10406941,away,KAA Gent,Jordan Torunarigha,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,801003,EUR,870912000,D,23,23,False,5.0,4.0,2.0,1.0,4.0,4.0,,1.0,1.0,3.0,1.0,2.0,,,,,,,35.0,11.0,6.6,2.0,0,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,
10406941,away,KAA Gent,Andrew Hjulsager,andrew-hjulsager,A. Hjulsager,M,17,177,166,M,186807,EUR,790128000,M,17,17,False,35.0,19.0,7.0,3.0,6.0,8.0,13.0,31.0,,4.0,2.0,4.0,,,,,,,78.0,65.0,6.6,23.0,2,,3.0,,,1.0,2.0,1.0,1.0,4.0,,,,,1.0,,,1.0,2.0,,,4.0,,,,,,1.0,,,
10406941,away,KAA Gent,Sven Kums,sven-kums,S. Kums,M,,176,162,M,45990,EUR,572832000,M,24,24,False,51.0,47.0,4.0,4.0,18.0,18.0,30.0,37.0,,1.0,1.0,6.0,,,,,,,90.0,61.0,6.6,9.0,1,,3.0,,1.0,,1.0,,1.0,2.0,2.0,True,,,,,,1.0,,,,4.0,1.0,,,,,1.0,1.0,,
10406941,away,KAA Gent,Julien De Sart,julien-de-sart,J. De Sart,M,4,187,181,M,149795,EUR,788140800,M,13,13,False,39.0,30.0,2.0,1.0,13.0,15.0,17.0,24.0,,4.0,1.0,6.0,,,,,,,69.0,47.0,6.7,10.0,0,1.0,3.0,1.0,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
10406941,away,KAA Gent,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,14,14,False,40.0,29.0,5.0,3.0,14.0,19.0,15.0,25.0,,8.0,1.0,10.0,,,,,,,90.0,77.0,6.4,24.0,1,,8.0,,3.0,3.0,6.0,5.0,1.0,,1.0,,5.0,,,,,,2.0,,,4.0,,,1.0,,,,,,
10406941,away,KAA Gent,Hyun-Seok Hong,hyun-seok-hong,H. Hong,M,24,177,1224,M,942937,EUR,929491200,F,7,7,False,35.0,27.0,2.0,,9.0,11.0,18.0,27.0,,5.0,,5.0,,,,,,,90.0,48.0,6.9,15.0,0,,1.0,,,1.0,4.0,4.0,3.0,,,,1.0,,,,,,1.0,,,3.0,,,,,,,,,
10406941,away,KAA Gent,Hugo Cuypers,hugo-cuypers,H. Cuypers,F,9,185,1408,M,836289,EUR,855273600,F,11,11,False,14.0,8.0,,,3.0,6.0,5.0,9.0,1.0,2.0,,,,,,,,,69.0,23.0,6.4,10.0,1,3.0,6.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,1.0,
10406941,away,KAA Gent,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,F,16,16,False,41.0,32.0,3.0,3.0,11.0,12.0,22.0,30.0,1.0,8.0,,,,,,,,,90.0,60.0,7.1,15.0,3,2.0,6.0,,3.0,,1.0,1.0,1.0,1.0,,,5.0,5.0,,,,3.0,1.0,,,1.0,1.0,,,,,,,,
10406941,away,KAA Gent,Bruno Godeau,bruno-godeau,B. Godeau,D,31,190,68,M,247321,EUR,705456000,D,31,31,True,16.0,14.0,2.0,1.0,12.0,13.0,2.0,3.0,,1.0,,2.0,,,,,,,34.0,19.0,6.2,2.0,0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0
10406941,away,KAA Gent,Vadis Odjidja-Ofoe,vadis-odjidja-ofoe,V. Odjidja-Ofoe,M,8,185,357,M,17806,EUR,604022400,M,8,8,True,24.0,23.0,4.0,4.0,11.0,11.0,12.0,15.0,,,,2.0,,,,,,,21.0,29.0,6.8,5.0,1,,1.0,,,,,,1.0,,1.0,,1.0,,,,,1.0,,Vadis,Odjidja-Ofoe,2.0,,,,,,,,,
10406941,away,KAA Gent,Matisse Samoise,matisse-samoise,M. Samoise,M,18,180,256,M,1046245,EUR,1006300800,M,18,18,True,15.0,12.0,,,3.0,4.0,9.0,13.0,,2.0,,1.0,,,,,,,21.0,26.0,6.7,6.0,0,1.0,1.0,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,
10406941,away,KAA Gent,Laurent Depoitre,laurent-depoitre,L. Depoitre,F,29,191,125,M,171235,EUR,597456000,F,29,29,True,5.0,2.0,,,,,2.0,5.0,1.0,2.0,,,,,,,,,21.0,9.0,6.6,4.0,0,1.0,2.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10406941,away,KAA Gent,Núrio Fortuna,nurio-fortuna,N. Fortuna,D,25,177,290,M,385388,EUR,796003200,D,25,25,True,8.0,5.0,1.0,,1.0,2.0,4.0,6.0,1.0,1.0,,,,,,,,,12.0,11.0,6.5,3.0,0,,,,,,,,,,,,,,,,,,,Núrio,Fortuna,,,,,,,,,,
10406941,away,KAA Gent,Davy Roef,davy-roef,D. Roef,G,33,187,232,M,156663,EUR,760492800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406941,away,KAA Gent,Elisha Owusu,elisha-owusu,E. Owusu,M,42,179,1299,M,904424,EUR,878860800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
