match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_keyPass,stat_dispossessed,captain,stat_bigChanceCreated,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed
12117292,home,Atlético Goianiense,Ronaldo,ronaldo,Ronaldo,G,96,193,1025,M,840106,EUR,840672000,G,1,1,False,32.0,21.0,17.0,6.0,0.0,17.0,18.0,4.0,14.0,1.0,1.0,1.0,10.0,3.0,2.0,5.0,90.0,46.0,8.2,11.0,0.00105662,0,0.8538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117292,home,Atlético Goianiense,Maguinho,maguinho,Maguinho,D,26,175,81,M,871209,EUR,694656000,D,2,2,False,13.0,9.0,1.0,,0.0,3.0,4.0,6.0,10.0,,1.0,,2.0,,,,45.0,25.0,6.6,7.0,0.0110524,3,,,,1.0,1.0,3.0,1.0,1.0,1.0,0.0848,,,,,,,,,,,,,,,,,,,,
12117292,home,Atlético Goianiense,Alix Vinicius,alix-vinicius,A. Vinicius,D,4,196,333,M,1117597,EUR,941846400,D,3,3,False,27.0,20.0,8.0,5.0,0.0,12.0,15.0,8.0,12.0,2.0,7.0,2.0,4.0,,,,90.0,40.0,7.3,7.0,0.00457012,0,,Alix Vinicius,,,4.0,,,2.0,1.0,,2.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,
12117292,home,Atlético Goianiense,Luiz Felipe,luiz-felipe,Luiz Felipe,D,3,187,139,M,831993,EUR,747532800,D,4,4,False,33.0,24.0,9.0,3.0,0.0,16.0,20.0,8.0,13.0,5.0,5.0,6.0,3.0,,,,90.0,43.0,7.2,9.0,0.00754335,1,,,,,4.0,,,1.0,1.0,0.0143,3.0,,,,,1.0,1.0,,,,,,,,,,,,,
12117292,home,Atlético Goianiense,Guilherme Romão,guilherme-romao,G. Romão,D,5,179,114,M,883908,EUR,876182400,D,6,6,False,18.0,12.0,3.0,,0.0,4.0,7.0,8.0,11.0,2.0,6.0,1.0,3.0,,,,90.0,42.0,7.2,19.0,0.0198779,0,,,,,5.0,,4.0,2.0,1.0,,2.0,1.0,2.0,,,,1.0,3.0,2.0,1.0,,,,,,,,,,
12117292,home,Atlético Goianiense,Gonzalo Freitas,gonzalo-freitas,G. Freitas,M,5,186,80,M,162579,EUR,686361600,M,5,5,False,21.0,14.0,4.0,1.0,0.0,9.0,11.0,5.0,10.0,3.0,6.0,1.0,4.0,,,,71.0,31.0,6.8,8.0,0.0048477,0,,,,,5.0,,,2.0,3.0,,,1.0,2.0,2.0,1.0,,,,,,1.0,,,,,,,,,
12117292,home,Atlético Goianiense,Gabriel Baralhas,gabriel-baralhas,G. Baralhas,M,44,178,849,M,922575,EUR,907977600,M,8,8,False,33.0,24.0,4.0,1.0,1.0,11.0,12.0,13.0,21.0,,1.0,1.0,3.0,,,,90.0,37.0,7.2,9.0,0.293092,0,,,,,3.0,,,,1.0,,,2.0,1.0,1.0,,,,,,2.0,,True,1.0,,,,,,,
12117292,home,Atlético Goianiense,Matías Lacava,matias-lacava,M. Lacava,F,36,167,824,M,1016029,EUR,1034208000,M,7,7,False,15.0,13.0,,,0.0,2.0,2.0,11.0,14.0,,1.0,,4.0,,,,62.0,23.0,6.4,8.0,0.0158728,0,,,,1.0,7.0,,,,1.0,,1.0,,,1.0,,,,2.0,,3.0,3.0,,,,,,,,,
12117292,home,Atlético Goianiense,Alejo Cruz,alejo-cruz,A. Cruz,M,15,169,217,M,1086925,EUR,967766400,M,10,10,False,15.0,13.0,1.0,1.0,0.0,2.0,3.0,13.0,19.0,1.0,5.0,,1.0,,,,62.0,38.0,7.0,13.0,0.13806,1,,Alejo Cruz Techera,,7.0,5.0,,1.0,2.0,,0.0253,,,1.0,2.0,1.0,1.0,,6.0,1.0,4.0,,,,2.0,,,,,,
12117292,home,Atlético Goianiense,Luiz Fernando,luiz-fernando,Luiz Fernando,M,32,178,624,M,874143,EUR,845424000,M,11,11,False,21.0,19.0,3.0,2.0,0.0,5.0,5.0,14.0,16.0,2.0,6.0,1.0,6.0,,,,90.0,38.0,7.4,7.0,0.0379221,4,,,,,4.0,1.0,2.0,2.0,,0.1765,1.0,,,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,,,,1.0,0.0571,,,,
12117292,home,Atlético Goianiense,Derek Freitas,derek-freitas,Derek,F,9,185,128,M,924423,EUR,881020800,F,9,9,False,7.0,5.0,,,0.0,1.0,2.0,4.0,7.0,1.0,3.0,1.0,2.0,,,,75.0,26.0,6.7,12.0,0.0100065,2,,,,2.0,8.0,,2.0,,,0.0758,2.0,,,2.0,2.0,1.0,,4.0,,,2.0,,,,1.0,0.228,,,,
