match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_outfielderBlock,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,captain,stat_penaltyWon,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
10390085,home,Toulouse,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,96542,EUR,731203200,G,30,30,False,21.0,20.0,4.0,3.0,19.0,19.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,90.0,24.0,6.2,1.0,0.0,0.0,0.00031948,0,-0.0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390085,home,Toulouse,Mikkel Desler,mikkel-desler,M. Desler,D,3,187,109,M,226958,EUR,793152000,D,3,3,False,80.0,72.0,4.0,1.0,36.0,38.0,36.0,45.0,2.0,6.0,,2.0,,,90.0,103.0,6.8,11.0,0.0435,0.0,0.0206343,1,,3.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10390085,home,Toulouse,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,600,M,991479,EUR,991094400,D,4,4,False,65.0,61.0,10.0,8.0,51.0,53.0,10.0,12.0,4.0,4.0,,1.0,,,90.0,71.0,7.1,4.0,0.0752,0.0,0.00333805,1,,,4.0,1.0,1.0,1.0,,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10390085,home,Toulouse,Rasmus Nicolaisen,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,60.0,55.0,10.0,7.0,44.0,45.0,11.0,15.0,2.0,5.0,,1.0,,,90.0,66.0,6.9,5.0,0.0,0.0,0.0309817,0,,,,1.0,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,
10390085,home,Toulouse,Gabriel Suazo,gabriel-suazo,G. Suazo,M,12,178,3981,M,818986,EUR,871084800,D,15,15,False,69.0,66.0,7.0,7.0,37.0,38.0,30.0,32.0,2.0,5.0,,,,,90.0,91.0,7.1,7.0,0.0,0.0,0.0267909,0,,1.0,3.0,,,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
10390085,home,Toulouse,Brecht Dejaegere,brecht-dejaegere,B. Dejaegere,M,19,174,153,M,122859,EUR,675475200,M,10,10,False,25.0,21.0,1.0,,5.0,5.0,16.0,22.0,4.0,1.0,,,,,84.0,36.0,6.6,10.0,0.0,0.0,0.050931,0,,2.0,4.0,,,1.0,3.0,3.0,,,1.0,,,,,,1.0,,,3.0,True,,,,,,,,,,,,
10390085,home,Toulouse,Stijn Spierings,spierings-stijn,S. Spierings,M,6,189,224,M,788977,EUR,826588800,M,17,17,False,75.0,62.0,7.0,3.0,32.0,33.0,30.0,42.0,5.0,10.0,,1.0,,,90.0,85.0,7.3,14.0,0.0,0.0,0.0661535,0,,,6.0,2.0,,2.0,1.0,1.0,1.0,1.0,4.0,2.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,
10390085,home,Toulouse,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1185,M,190883,EUR,806284800,M,8,8,False,49.0,39.0,14.0,9.0,20.0,21.0,23.0,38.0,,1.0,,,,,71.0,64.0,9.2,16.0,1.0061,0.9964,0.729425,2,,10.0,2.0,,1.0,,1.0,,,,1.0,,,,,4.0,,,,,,,4.0,2.0,2.0,1.0,1.0,,,,,,
10390085,home,Toulouse,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17753,M,1192318,EUR,1038441600,F,28,28,False,42.0,37.0,2.0,2.0,18.0,19.0,19.0,24.0,2.0,3.0,,,,,63.0,46.0,7.4,6.0,0.0486,0.301,0.294666,1,,1.0,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,fareschaibi28,,,,,
10390085,home,Toulouse,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2354,M,905381,EUR,965260800,F,27,27,False,6.0,4.0,,,,,4.0,6.0,4.0,1.0,,,,,71.0,13.0,7.0,4.0,0.4032,0.7744,0.00870711,3,,,2.0,1.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,2.0,,,1.0,,,1.0,1.0,,1.0,1.0,,,
