match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_aerialLost,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_wonContest,stat_errorLeadToAShot,captain,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_accurateCross,stat_totalOffside,stat_punches,stat_clearanceOffLine,stat_penaltyWon
14053705,home,PSV Eindhoven,Matěj Kovář,,,matej-kovar,M. Kovář,G,32,196,2094,M,927366,EUR,958521600,G,32,32,False,35.0,25.0,17.0,7.0,0.0,20.0,22.0,5.0,13.0,1.0,1.0,1.0,9.0,3.0,1.0,4.0,1.0,1.0,90.0,46.0,6.9,11.0,0.00611975,0.4347,1.0,0,0.2758,0.11,0.02,-0.15,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053705,home,PSV Eindhoven,Sergiño Dest,,,sergino-dest,S. Dest,D,8,173,6149,M,906021,EUR,973209600,D,8,8,False,44.0,40.0,2.0,1.0,0.0,10.0,10.0,30.0,34.0,4.0,1.0,1.0,6.0,,,,,,69.0,59.0,6.5,9.0,0.031939,,,0,,0.1,0.44,-0.5,,sergino,2.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14053705,home,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1610,M,1046960,EUR,1041292800,D,6,6,False,62.0,58.0,2.0,1.0,0.0,27.0,28.0,31.0,34.0,6.0,2.0,4.0,3.0,,,,,,90.0,77.0,6.7,5.0,0.014773,,1.0,0,,0.06,0.14,-0.18,,,,2.0,6.0,1.0,2.0,1.0,,,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
14053705,home,PSV Eindhoven,Yarek Gasiorowski,Yarek Gasiorowski,,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,1184317,EUR,1105488000,D,3,3,False,69.0,64.0,4.0,2.0,0.0,38.0,38.0,26.0,31.0,1.0,,2.0,4.0,,,,,,90.0,80.0,7.4,6.0,0.0291812,,,3,,0.0,0.18,-0.32,,,,2.0,3.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,2.0,1.0,0.603,0.3454,0.49,,,,,,,,,,
14053705,home,PSV Eindhoven,Anass Salah-Eddine,,,anass-salah-eddine,A. Salah-Eddine,D,2,179,6716,M,961684,EUR,1011312000,D,2,2,False,58.0,53.0,3.0,2.0,0.0,17.0,18.0,36.0,40.0,4.0,,2.0,4.0,,,,,,90.0,77.0,6.7,8.0,0.0609474,,2.0,2,,0.12,0.3,-0.47,,,,3.0,10.0,2.0,3.0,2.0,,,4.0,3.0,,,,2.0,1.0,,2.0,,0.0527,0.1524,-0.17,1.0,1.0,,,,,,,,
14053705,home,PSV Eindhoven,Jerdy Schouten,,,jerdy-schouten,J. Schouten,M,22,185,1247,M,844234,EUR,853027200,M,22,22,False,42.0,35.0,3.0,1.0,0.0,6.0,9.0,29.0,33.0,5.0,,,3.0,,,,,,69.0,51.0,6.0,9.0,0.0260503,,,1,,-0.15,0.06,0.14,,,,1.0,1.0,1.0,,,,,,3.0,,,1.0,2.0,1.0,,,,0.021,,-0.05,,,True,1.0,,,,,,
14053705,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23473,M,1063767,EUR,980640000,M,34,34,False,34.0,30.0,1.0,,0.0,10.0,10.0,20.0,24.0,6.0,,1.0,4.0,,,,,,90.0,60.0,7.1,12.0,0.607539,,,5,,-0.09,0.37,-0.09,,ismaelsaibari,1.0,,7.0,3.0,3.0,3.0,2.0,,2.0,,1.0,,,2.0,4.0,3.0,2.0,1.0,1.1185,1.0695,0.31,2.0,,,,1.0,,,,,
14053705,home,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3785,M,850816,EUR,911433600,M,23,23,False,61.0,53.0,7.0,5.0,0.0,18.0,20.0,35.0,41.0,7.0,3.0,2.0,3.0,,,,,,90.0,85.0,7.2,18.0,0.178848,,3.0,0,,0.31,0.06,-0.05,,,11.0,1.0,7.0,,4.0,2.0,1.0,,1.0,2.0,1.0,,1.0,1.0,2.0,,,,,,,1.0,,,,,3.0,,,,
14053705,home,PSV Eindhoven,Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,187,17408,M,38710,EUR,602380800,F,5,5,False,34.0,27.0,3.0,1.0,1.0,2.0,2.0,25.0,32.0,4.0,1.0,1.0,2.0,,,,,,90.0,50.0,8.1,11.0,0.796224,,2.0,2,,0.83,0.27,-0.01,,ivanperisic444,4.0,1.0,4.0,1.0,3.0,2.0,,,,2.0,,2.0,,,,2.0,,,0.0614,,-0.3,,,,,,1.0,,,,
14053705,home,PSV Eindhoven,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185,3732,M,986395,EUR,1042070400,F,9,9,False,10.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,7.0,3.0,,1.0,4.0,,,,,,90.0,17.0,6.3,3.0,0.0200348,,1.0,1,,-0.06,0.17,0.18,,,1.0,,,,,,1.0,,,2.0,1.0,,,,,,1.0,,0.6206,0.306,-0.23,,,,,1.0,,1.0,,,
14053705,home,PSV Eindhoven,Ruben van Bommel,,,ruben-van-bommel,R. van Bommel,M,7,191,2041,M,1212550,EUR,1091491200,F,7,7,False,12.0,9.0,,,0.0,5.0,5.0,4.0,7.0,3.0,,,2.0,,,,,,40.0,18.0,6.0,7.0,0.00212721,,,1,,-0.18,0.02,0.0,,,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,,,,1.0,,1.0,,0.9562,,-0.27,,,,,1.0,,,,,
14053705,home,PSV Eindhoven,Esmir Bajraktarević,Esmir Bajraktarevic,,esmir-bajraktarevic,E. Bajraktarević,F,19,175,6841,M,1136110,EUR,1110412800,F,19,19,True,19.0,15.0,2.0,1.0,0.0,4.0,4.0,11.0,15.0,4.0,,,1.0,,,,,,50.0,32.0,6.9,11.0,0.39741,,1.0,1,,0.27,0.2,-0.01,,,1.0,,3.0,1.0,1.0,,3.0,,2.0,,1.0,1.0,,,2.0,1.0,,,0.0176,,-0.05,,,,,,,,,,
14053705,home,PSV Eindhoven,Mauro Júnior,,,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,D,17,17,True,11.0,10.0,2.0,1.0,1.0,4.0,4.0,6.0,7.0,1.0,1.0,,3.0,,,,,,21.0,20.0,7.4,3.0,0.36432,,2.0,0,,0.43,0.01,-0.16,,,2.0,,5.0,,4.0,4.0,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,1.0,,,,
