match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,captain,stat_challengeLost,stat_errorLeadToAGoal,player_firstName,player_lastName,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_goalAssist,stat_penaltyConceded
10408621,home,Espanyol,Álvaro Fernández,alvaro-fernandez,Á. Fernández,G,25,186,269,M,852412,EUR,892425600,G,25,25,False,17.0,13.0,8.0,4.0,11.0,11.0,2.0,6.0,2.0,6.0,3.0,4.0,1.0,1.0,90.0,28.0,6.7,4.0,0.0,0.0,0.00121496,0,-0.4686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408621,home,Espanyol,Óscar Gil,oscar-gil,Ó. Gil,D,27,175,90,M,959820,EUR,893548800,D,2,2,False,28.0,22.0,5.0,3.0,13.0,14.0,11.0,18.0,,3.0,,,,,76.0,54.0,6.8,11.0,0.0364,0.0,0.509122,1,,4.0,2.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
10408621,home,Espanyol,Sergi Gómez,sergi-gomez,S. Gómez,D,5,185,195,M,125625,EUR,701740800,D,24,24,False,64.0,59.0,14.0,11.0,32.0,32.0,27.0,33.0,5.0,6.0,,,,,90.0,77.0,7.0,7.0,0.0,0.0,0.0269047,0,,1.0,,,1.0,2.0,,,,,,2.0,2.0,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,
10408621,home,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190,819,M,81992,EUR,677116800,D,4,4,False,55.0,43.0,11.0,8.0,28.0,29.0,15.0,27.0,2.0,5.0,,,,,90.0,66.0,5.8,15.0,0.2719,0.0,0.0157536,2,,1.0,,,2.0,3.0,,,,,2.0,,1.0,,,1.0,,,1.0,3.0,True,2.0,1.0,,,,,,,,,,,,,,
10408621,home,Espanyol,Brian Oliván,brian-olivan,B. Oliván,D,12,179,147,M,351500,EUR,765158400,D,14,14,False,41.0,32.0,7.0,3.0,11.0,11.0,24.0,41.0,,5.0,,,,,90.0,78.0,6.7,29.0,0.0714,0.0,0.139756,3,,11.0,3.0,,4.0,4.0,,4.0,1.0,,2.0,,2.0,1.0,1.0,3.0,2.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,
10408621,home,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175,1017,M,877262,EUR,838857600,M,20,20,False,28.0,22.0,4.0,2.0,8.0,10.0,14.0,20.0,2.0,1.0,,,,,59.0,39.0,6.7,9.0,0.033,0.0,0.0170709,1,,2.0,,,3.0,3.0,,,,,,,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
10408621,home,Espanyol,Vinícius Souza,vinicius-souza,Vinicius,M,5,187,1714,M,979290,EUR,929577600,M,12,12,False,37.0,35.0,4.0,4.0,18.0,18.0,18.0,21.0,1.0,3.0,,,,,90.0,59.0,7.1,8.0,0.0473,0.0,0.0366758,2,,2.0,1.0,4.0,9.0,10.0,,3.0,1.0,,1.0,,1.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,,1.0,,,,1.0,,,,,,,,,,,
10408621,home,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178,1352,M,891511,EUR,896054400,M,7,7,False,27.0,21.0,4.0,3.0,12.0,15.0,9.0,13.0,,12.0,,,,,87.0,34.0,6.4,10.0,0.0,0.0,0.101844,0,,1.0,,1.0,4.0,2.0,2.0,1.0,1.0,,,,,,,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,
10408621,home,Espanyol,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,False,52.0,42.0,15.0,10.0,13.0,14.0,31.0,50.0,,8.0,,,,,90.0,76.0,7.0,27.0,0.0,0.0,0.237929,0,,12.0,2.0,,5.0,4.0,1.0,3.0,1.0,,,,,3.0,2.0,3.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
10408621,home,Espanyol,Martin Braithwaite,martin-braithwaite,M. Braithwaite,F,22,180,6808,M,66471,EUR,676080000,M,17,17,False,18.0,13.0,,,3.0,3.0,10.0,15.0,,1.0,,,,,90.0,30.0,6.8,7.0,0.7849,1.2589,0.015251,5,,,,1.0,4.0,3.0,,2.0,,,1.0,,,,,,2.0,,,1.0,,1.0,,,,1.0,braithwaite,1.0,3.0,1.0,1.0,,,,,,
10408621,home,Espanyol,Joselu,joselu,Joselu,F,9,191,18060,M,69418,EUR,638496000,F,9,9,False,19.0,10.0,1.0,,2.0,2.0,8.0,17.0,,1.0,,,,,90.0,33.0,7.7,14.0,1.2222,1.0136,0.0385583,5,,,,,3.0,9.0,2.0,2.0,1.0,,2.0,,,,,1.0,2.0,,2.0,6.0,,,,,,1.0,joselumato,,2.0,1.0,1.0,1.0,,,,,
10408621,home,Espanyol,Dani Gómez,dani-gomez,D. Gómez,F,9,177,229,M,888930,EUR,901756800,F,19,19,True,3.0,3.0,,,1.0,1.0,2.0,3.0,,2.0,,,,,31.0,10.0,6.7,2.0,0.0,0.0,0.00377168,0,,1.0,,,1.0,3.0,1.0,,,,,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,
10408621,home,Espanyol,Rubén Sánchez,sanchez-saez-ruben,R. Sánchez,D,2,184,124,M,1021165,EUR,981244800,D,27,27,True,2.0,2.0,,,1.0,1.0,2.0,3.0,,1.0,,,,,12.0,6.0,6.7,1.0,0.0,0.0,0.013751,0,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10408621,home,Espanyol,Nicolás Melamed,nicolas-melamed,N. Melamed,M,10,173,234,M,989878,EUR,986947200,M,21,21,True,9.0,9.0,,,3.0,3.0,6.0,7.0,,2.0,,,,,13.0,13.0,6.5,2.0,0.0,0.0,0.00804585,0,,1.0,,1.0,3.0,1.0,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
10408621,home,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183,6663,M,1064026,EUR,1063324800,D,26,26,True,6.0,6.0,,,2.0,2.0,4.0,4.0,,1.0,,,,,13.0,7.0,6.5,,0.0,0.0,0.0023295,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408621,home,Espanyol,Joan García,joan-garcia,J. García,G,13,193,111965,M,930267,EUR,988934400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408621,home,Espanyol,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408621,home,Espanyol,Fernando Calero,fernando-calero,F. Calero,D,5,183,302,M,857205,EUR,811036800,D,5,5,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408621,home,Espanyol,Wassim Keddari,wassim-keddari,W. Keddari,D,5,183,448,M,1184318,EUR,1107388800,D,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,Wassim Keddari,,,,,,,,,,,,,
10408621,home,Espanyol,Daniel Villahermosa,daniel-villahermosa,D. Villahermosa,M,6,172,42,M,1012440,EUR,978393600,M,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408621,home,Espanyol,Pol Lozano,pol-lozano,P. Lozano,M,10,176,521,M,826010,EUR,939168000,M,6,6,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408621,home,Espanyol,Keidi Bare,keidi-bare,K. Bare,M,6,174,295,M,862480,EUR,872726400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408621,away,Sevilla,Bono,bono,Bono,G,37,195,54576,M,360938,EUR,670809600,G,13,13,False,25.0,11.0,21.0,8.0,6.0,11.0,5.0,14.0,1.0,7.0,2.0,3.0,,,90.0,34.0,6.4,14.0,0.0,0.0,0.00073059,0,0.2725,,,,,,,,,,,,,,,,,,,,,,,,,,BonoY,,,,,,1.0,1.0,1.0,,
