match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_shotOffTarget,stat_wasFouled,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_goalAssist
10408572,home,Almería,Fernando Martínez,fernando-martinez,F. Martínez,G,13,185,172,M,139925,EUR,644976000,G,13,13,False,34.0,20.0,19.0,6.0,19.0,24.0,1.0,10.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,1.0,90.0,45.0,5.7,14.0,0.0,0.0,0.00015863,0,-0.6895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408572,home,Almería,Chumi,chumi,Chumi,D,21,186,188,M,913455,EUR,920332800,D,21,21,False,67.0,52.0,7.0,4.0,36.0,45.0,17.0,24.0,,3.0,1.0,11.0,,,,,,90.0,96.0,6.6,19.0,0.0386,0.0,0.0684418,1,,2.0,1.0,4.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10408572,home,Almería,Rodrigo Ely,rodrigo-ely,R. Ely,D,5,188,877,M,168745,EUR,752284800,D,19,19,False,51.0,47.0,9.0,7.0,32.0,34.0,15.0,17.0,2.0,3.0,6.0,2.0,,,,,,90.0,63.0,6.8,5.0,0.0,0.0,0.0169294,0,,,,2.0,4.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10408572,home,Almería,Srđan Babić,srdan-babic,S. Babić,D,6,195,634,M,280815,EUR,830131200,D,22,22,False,30.0,27.0,4.0,2.0,19.0,22.0,8.0,8.0,1.0,1.0,2.0,4.0,,,,,,74.0,35.0,6.4,3.0,0.0,0.0,0.00135328,0,,,,1.0,2.0,,,,,,,,,2.0,,,,True,1.0,,,,,,,,,,,,
10408572,home,Almería,Álex Centelles,centelles-alex,Á. Centelles,D,20,185,70,M,964174,EUR,935971200,D,20,20,False,34.0,25.0,2.0,,10.0,12.0,16.0,25.0,1.0,4.0,3.0,5.0,,,,,,90.0,58.0,7.2,15.0,0.0168,0.3756,0.0123138,1,,3.0,1.0,1.0,4.0,,2.0,1.0,,2.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,
10408572,home,Almería,Lucas Robertone,lucas-robertone,L. Robertone,M,8,173,656,M,848926,EUR,858643200,M,5,5,False,63.0,55.0,4.0,4.0,20.0,23.0,36.0,44.0,1.0,11.0,,11.0,,,,,,90.0,83.0,7.8,12.0,0.0524,0.0,0.0850084,1,,4.0,1.0,1.0,2.0,,,,,3.0,2.0,,,2.0,,,,,1.0,,,1.0,7.0,,,,,,,,
10408572,home,Almería,Samú Costa,samuel-costa,S. Costa,M,12,183,1427,M,988351,EUR,975283200,M,23,23,False,52.0,42.0,3.0,1.0,25.0,27.0,17.0,27.0,2.0,11.0,1.0,9.0,,,,,,90.0,72.0,7.0,16.0,0.0779,0.0,0.0276786,1,,2.0,,4.0,9.0,1.0,2.0,1.0,,5.0,2.0,,,,3.0,,,,,,,1.0,3.0,1.0,1.0,,,,,,
10408572,home,Almería,Arnau Puigmal,arnau-puigmal,A. Puigmal,M,2,173,145,M,910023,EUR,979084800,M,18,18,False,15.0,11.0,,,5.0,7.0,8.0,12.0,,2.0,1.0,1.0,,,,,,57.0,28.0,6.8,10.0,0.0421,0.0,0.401936,1,,4.0,2.0,1.0,3.0,,,,,,,2.0,,1.0,1.0,,,,1.0,,,1.0,2.0,,3.0,,,,,,
10408572,home,Almería,Gonzalo Melero,gonzalo-melero,G. Melero,M,16,183,159,M,789886,EUR,757468800,M,3,3,False,24.0,20.0,2.0,2.0,5.0,5.0,15.0,20.0,,1.0,,2.0,,,,,,64.0,33.0,6.5,8.0,0.0,0.0,0.0181358,0,,1.0,,2.0,3.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,2.0,,,,,,
10408572,home,Almería,Léo Baptistão,leo-baptistao,Léo Baptistão,M,12,181,560,M,252857,EUR,714787200,M,12,12,False,21.0,15.0,,,8.0,12.0,7.0,10.0,,2.0,,5.0,,,,,,64.0,35.0,6.3,9.0,0.0316,0.0,0.00672753,1,,1.0,,,2.0,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,,1.0,,1.0,1.0,,,,,
