match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_totalTackle,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_wonTackle,stat_goalAssist,stat_challengeLost,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wasFouled,stat_totalOffside,stat_goals,captain,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_lastManTackle
10382047,home,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7090,M,brianbrobbeyy,910048,EUR,1012521600,F,9,9,False,15.0,12.0,,,4.0,4.0,8.0,11.0,2.0,2.0,1.0,,,2.0,,,,,83.0,28.0,7.7,9.0,4,,2.0,4.0,,,,5.0,1.0,2.0,,2.0,,1.0,,,,,,,,2.0,,,1.0,,1.0,,,
10382047,home,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1575,M,,97410,EUR,730252800,M,6,6,True,9.0,7.0,1.0,,3.0,4.0,4.0,5.0,,2.0,,,,3.0,,,,,23.0,14.0,7.4,2.0,2,,,,,1.0,,,,,2.0,,,,,2.0,,,,,,1.0,,,1.0,,,,,
10382047,home,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,11,176,3962,M,,1149146,EUR,1118102400,F,39,39,True,7.0,7.0,,,,,7.0,7.0,,,,,,,,,,,14.0,7.0,7.1,,0,,,,,,,,,,,1.0,,1.0,,,1.0,,Mika Godts,,,,,,,,,,,
10382047,home,AFC Ajax,Maarten Stekelenburg,maarten-stekelenburg,M. Stekelenburg,G,21,197,199,,,1941,EUR,401500800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382047,home,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186,801,M,,2622,EUR,437097600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382047,home,AFC Ajax,Youri Baas,youri-baas,Y. Baas,D,15,182,1216,M,,1000228,EUR,1047859200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382047,home,AFC Ajax,Olivier Aertssen,olivier-aertssen,O. Aertssen,D,3,185,170,M,,1049446,EUR,1091836800,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382047,home,AFC Ajax,Jorge Sánchez,jorge-sanchez,J. Sánchez,D,35,175,1456,M,,832868,EUR,881712000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382047,home,AFC Ajax,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8671,M,,861972,EUR,946598400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382047,home,AFC Ajax,Youri Regeer,youri-regeer,Y. Regeer,M,6,177,742,M,,996940,EUR,1061164800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382047,home,AFC Ajax,Silvano Vos,silvano-vos,S. Vos,M,55,190,846,M,,1142565,EUR,1110931200,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382047,home,AFC Ajax,Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,27,187,755,M,,186719,EUR,807753600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382047,home,AFC Ajax,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5041,M,,962364,EUR,968544000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382047,away,FC Utrecht,Vasilis Barkas,vasilis-barkas,V. Barkas,G,1,196,390,M,,347726,EUR,770256000,G,1,1,False,29.0,15.0,20.0,6.0,13.0,17.0,2.0,12.0,,,,,1.0,7.0,1.0,,,,90.0,40.0,7.1,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,
10382047,away,FC Utrecht,Sean Klaiber,sean-klaiber,S. Klaiber,D,31,184,217,M,,336535,EUR,775612800,D,17,17,False,23.0,16.0,3.0,2.0,10.0,14.0,6.0,9.0,,4.0,,,5.0,3.0,,,,,64.0,43.0,6.8,10.0,0,,,1.0,,,,,,,4.0,,,,,2.0,,1.0,,,,,,,,,,,,
10382047,away,FC Utrecht,Mike van der Hoorn,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190,158,M,,152414,EUR,719107200,D,33,33,False,29.0,20.0,6.0,2.0,15.0,20.0,5.0,9.0,2.0,2.0,,,5.0,5.0,,,,,79.0,41.0,6.5,9.0,1,,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,
10382047,away,FC Utrecht,Nick Viergever,nick-viergever,N. Viergever,D,24,182,150,M,,46900,EUR,618105600,D,24,24,False,36.0,31.0,4.0,2.0,22.0,23.0,9.0,14.0,1.0,6.0,1.0,,3.0,5.0,,,,,90.0,54.0,7.1,8.0,0,1.0,1.0,4.0,,,4.0,1.0,,,5.0,,,,2.0,2.0,,2.0,,,,,,,,True,,,,1.0
10382047,away,FC Utrecht,Mark van der Maarel,mark-van-der-maarel,M. van der Maarel,D,,177,47,M,,88615,EUR,618883200,D,2,2,False,23.0,16.0,2.0,1.0,10.0,14.0,6.0,9.0,1.0,3.0,,,3.0,5.0,,,,,90.0,41.0,6.3,10.0,1,,,5.0,,1.0,1.0,1.0,2.0,,2.0,,,,1.0,2.0,,3.0,,,,,,,,,,,,
10382047,away,FC Utrecht,Can Bozdoğan,can-bozdogan,C. Bozdoğan,M,8,175,306,M,,934249,EUR,986428800,M,6,6,False,26.0,21.0,3.0,,12.0,13.0,9.0,13.0,,6.0,3.0,1.0,,6.0,,,,,90.0,46.0,6.3,13.0,0,,,7.0,4.0,,,2.0,,,5.0,,,,,4.0,,1.0,,,,,,,,,,,,
10382047,away,FC Utrecht,Jens Toornstra,jens-toornstra,J. Toornstra,M,18,178,203,M,,99960,EUR,607651200,M,18,18,False,29.0,22.0,7.0,3.0,10.0,11.0,12.0,21.0,,2.0,1.0,1.0,1.0,7.0,,,,,90.0,43.0,6.4,11.0,0,3.0,,5.0,,,2.0,1.0,,,,1.0,,,1.0,,,5.0,,,,,1.0,,,,,,,
10382047,away,FC Utrecht,Othman Boussaid,othman-boussaid,O. Boussaid,M,49,166,244,M,,877032,EUR,952387200,M,26,26,False,15.0,12.0,1.0,,7.0,8.0,5.0,8.0,,1.0,1.0,,1.0,3.0,,,,,64.0,25.0,6.2,8.0,0,1.0,,4.0,2.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,
10382047,away,FC Utrecht,Sander van de Streek,sander-van-de-streek,S. v. d. Streek,M,22,180,185,M,,220155,EUR,732931200,M,22,22,False,26.0,16.0,,,11.0,15.0,5.0,11.0,1.0,8.0,1.0,,2.0,4.0,,,,,90.0,44.0,6.5,14.0,0,,5.0,11.0,1.0,,1.0,2.0,1.0,,5.0,,,,1.0,1.0,,3.0,,,,,2.0,,,,,,,
10382047,away,FC Utrecht,Taylor Booth,taylor-booth,T. Booth,M,8,173,530,M,,906024,EUR,991267200,M,10,10,False,4.0,1.0,2.0,,1.0,1.0,2.0,6.0,,2.0,,,,2.0,,,,,72.0,16.0,6.6,9.0,1,3.0,,2.0,,,,5.0,,1.0,1.0,1.0,2.0,,,,1.0,2.0,,,,,1.0,1.0,,,,,,
10382047,away,FC Utrecht,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4415,M,,894863,EUR,933552000,F,9,9,False,17.0,12.0,,,4.0,8.0,8.0,9.0,1.0,5.0,3.0,1.0,1.0,4.0,,,,,90.0,37.0,7.2,13.0,1,,3.0,8.0,2.0,,,4.0,1.0,,3.0,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,
10382047,away,FC Utrecht,Hidde ter Avest,hidde-ter-avest,H. t. Avest,D,24,182,95,M,,361788,EUR,864086400,D,5,5,True,14.0,11.0,,,2.0,4.0,9.0,11.0,,,,,3.0,1.0,,,,,26.0,24.0,6.1,4.0,0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10382047,away,FC Utrecht,Victor Jensen,victor-jensen,V. Jensen,M,7,175,409,M,,856648,EUR,949968000,M,7,7,True,14.0,12.0,2.0,2.0,4.0,5.0,8.0,10.0,,,,,,5.0,,,,,26.0,21.0,6.2,6.0,1,1.0,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10382047,away,FC Utrecht,Zakaria Labyad,zakaria-labyad,Z. Labyad,M,,173,933,M,,106142,EUR,731635200,M,20,20,True,4.0,1.0,1.0,1.0,,1.0,1.0,4.0,,2.0,,,,1.0,,,,,18.0,8.0,6.4,5.0,0,1.0,,2.0,,,,,,,2.0,,,,,2.0,,2.0,,,,,,,,,,,,
10382047,away,FC Utrecht,Ruben Kluivert,ruben-kluivert,R. Kluivert,D,21,187,1734,M,,1014540,EUR,990403200,D,25,25,True,15.0,13.0,,,9.0,10.0,4.0,5.0,1.0,1.0,,,2.0,2.0,,,,,11.0,19.0,6.7,2.0,0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
10382047,away,FC Utrecht,Thijmen Nijhuis,thijmen-nijhuis,T. Nijhuis,G,1,196,50,M,,845979,EUR,901324800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382047,away,FC Utrecht,Fabian de Keijzer,fabian-de-keijzer,F. d. Keijzer,G,1,193,109,M,,856743,EUR,957916800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382047,away,FC Utrecht,Tommy St. Jago,tommy-st-jago,T. S. Jago,D,33,186,182,M,,876232,EUR,946857600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382047,away,FC Utrecht,Rocco Robert Shein,rocco-robert-shein,R. R. Shein,M,19,185,267,M,,954624,EUR,1058140800,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382047,away,FC Utrecht,Bart Ramselaar,bart-ramselaar,B. Ramselaar,M,10,180,132,M,,788951,EUR,836006400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382047,away,FC Utrecht,Naoki Maeda,naoki-maeda,N. Maeda,F,41,175,130,M,,309728,EUR,785030400,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
