match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_penaltyConceded,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,player_sofascoreId,stat_punches,stat_errorLeadToAShot,stat_totalOffside
12450214,home,Stade Brestois,Abdallah Sima,abdallah-sima,A.Sima,F,19,188.0,2455,M,1029018,EUR,992736000,F,17,17,False,10.0,7.0,,,0.0,2.0,2.0,5.0,8.0,,2.0,,,,,,,45.0,19.0,6.1,8.0,0.00425358,1,,,,,,,3.0,,4.0,1.0,7.0,1.0,1.0,,,,,1.0,0.069,,,2.0,,,1.0,,,,0.3253,1.0,,,,,
12450214,home,Stade Brestois,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182.0,203,M,1129751,EUR,870566400,D,25,25,True,17.0,14.0,,,0.0,12.0,14.0,2.0,3.0,3.0,2.0,,,,,,,45.0,26.0,7.0,3.0,0.00119819,0,,,,,,,,,1.0,1.0,1.0,3.0,,,,3.0,,1.0,,1.0,,,,,,,2.0,2.0,,,,,,,
12450214,home,Stade Brestois,Kamory Doumbia,kamory-doumbia,K. Doumbia,M,23,170.0,5674,M,1156353,EUR,1045526400,M,9,9,True,6.0,5.0,,,0.0,2.0,3.0,3.0,3.0,,1.0,,,,,,,24.0,11.0,6.7,3.0,0.00411904,0,,Kamory Doumbia,,,,,1.0,,,,1.0,3.0,1.0,,,,,,,,,,,,,,3.0,2.0,,,,kamory_doumbia03,,,
12450214,home,Stade Brestois,Mama Baldé,mama-balde,M. Baldé,F,17,183.0,1081,M,557166,EUR,815616000,F,14,14,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,,24.0,10.0,6.6,5.0,0.0361654,0,,,,,,,1.0,,2.0,2.0,5.0,5.0,,,,,1.0,,,1.0,,,3.0,,,,2.0,2.0,,,,,,,
12450214,home,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172.0,689,M,825681,EUR,828057600,M,10,10,True,4.0,3.0,,,0.0,2.0,2.0,2.0,7.0,,1.0,,,,,,,11.0,11.0,6.5,7.0,0.0689521,0,,,,5.0,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
12450214,home,Stade Brestois,Romain Faivre,romain-faivre,R. Faivre,M,28,180.0,1033,M,913942,EUR,900374400,M,21,21,True,,,,,0.0,,,,,,,,,,,,,10.0,2.0,6.4,1.0,,1,,,,,,,,,,,,,,,,,,,0.0381,,,,,,,1.0,,,,,,,,,
12450214,home,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190.0,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450214,home,Stade Brestois,Luc Zogbé,luc-zogbe,L. Zogbé,D,12,178.0,643,M,1499870,EUR,1111622400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450214,home,Stade Brestois,Hamidou Makalou,hamdiou-makalou,H. Makalou,M,33,164.0,1318,M,1597197,EUR,1152921600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,Hamdiou,Makalou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450214,home,Stade Brestois,Jonas Martin,jonas-martin,J. Martin,M,90,184.0,95,M,123264,EUR,639619200,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450214,away,RC Lens,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184.0,1508,M,134029,EUR,702691200,G,30,30,False,26.0,17.0,15.0,6.0,0.0,14.0,17.0,3.0,9.0,2.0,9.0,1.0,3.0,,4.0,,,90.0,39.0,7.3,9.0,0.00149645,0,0.5616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
12450214,away,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180.0,273,M,369650,EUR,722563200,D,24,24,False,60.0,51.0,11.0,6.0,0.0,30.0,32.0,21.0,28.0,10.0,6.0,,,,,,,90.0,77.0,7.2,11.0,0.0126147,0,,,,,,1.0,,,5.0,5.0,7.0,7.0,1.0,,,,1.0,,,1.0,,,2.0,1.0,,,,,,,,,,,
12450214,away,RC Lens,Malang Sarr,malang-sarr,M. Sarr,D,20,182.0,2159,M,826203,EUR,917049600,D,20,20,False,55.0,52.0,6.0,4.0,0.0,42.0,43.0,10.0,12.0,4.0,4.0,,,,,,,90.0,68.0,7.5,3.0,0.00886343,1,,,,,,1.0,,,1.0,1.0,2.0,3.0,,1.0,,,1.0,1.0,0.0197,1.0,,,1.0,1.0,1.0,,1.0,1.0,0.0629,,,,,,
12450214,away,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184.0,4462,M,860307,EUR,927849600,D,14,14,False,63.0,60.0,7.0,7.0,0.0,37.0,38.0,23.0,25.0,3.0,7.0,,,,,,,90.0,82.0,6.8,7.0,0.120609,0,,,,,,,2.0,,1.0,1.0,4.0,2.0,1.0,,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,
12450214,away,RC Lens,Ruben Aguilar,ruben-aguilar,R. Aguilar,M,2,172.0,407,M,579576,EUR,735782400,M,2,2,False,56.0,49.0,1.0,,0.0,22.0,25.0,27.0,35.0,2.0,6.0,,,,,,,89.0,81.0,7.0,16.0,0.037718,0,,,,4.0,,,2.0,,,,1.0,4.0,,,,,,,,,,,3.0,2.0,,,2.0,1.0,,,,,,,
12450214,away,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177.0,523,M,231946,EUR,755481600,M,28,28,False,63.0,58.0,4.0,3.0,1.0,28.0,31.0,30.0,32.0,2.0,7.0,,,,,,,90.0,87.0,7.0,16.0,0.146371,3,,,,,,,5.0,,,1.0,6.0,6.0,,1.0,,,2.0,1.0,0.3971,3.0,,2.0,4.0,1.0,1.0,2.0,2.0,,,1.0,,,,1.0,
12450214,away,RC Lens,Neil El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,186.0,16055,M,1128530,EUR,994032000,M,23,23,False,57.0,53.0,3.0,3.0,0.0,22.0,25.0,33.0,39.0,4.0,3.0,,,,,,,90.0,78.0,7.7,11.0,0.0568721,2,,Neil,El Aynaoui,7.0,2.0,1.0,1.0,,,2.0,4.0,5.0,,,,2.0,1.0,3.0,0.8066,1.0,,1.0,,,1.0,1.0,2.0,1.0,0.9146,,1.0,,,,
12450214,away,RC Lens,Anass Zaroury,anass-zaroury,A. Zaroury,F,9,176.0,4199,M,877036,EUR,973555200,M,21,21,False,28.0,22.0,3.0,2.0,1.0,11.0,14.0,14.0,18.0,,4.0,,,,,,,90.0,43.0,7.0,12.0,0.280517,2,,,,4.0,3.0,,4.0,,,,,1.0,,1.0,,,,,0.2327,2.0,,,,,1.0,1.0,1.0,,0.2227,1.0,,zaroury,,,
12450214,away,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187.0,757,M,788921,EUR,656812800,F,7,7,False,16.0,14.0,2.0,1.0,0.0,7.0,7.0,7.0,9.0,,1.0,,,,,,,36.0,22.0,6.7,2.0,0.00416988,2,,,,,,,,True,3.0,,3.0,2.0,,,,1.0,2.0,,0.1818,,,,,,,2.0,,,,,,,,,
12450214,away,RC Lens,Andy Diouf,andy-diouf,A. Diouf,M,17,187.0,3993,M,1048889,EUR,1053129600,F,18,18,False,34.0,25.0,1.0,,0.0,7.0,7.0,19.0,28.0,1.0,8.0,,,,,,,90.0,51.0,6.9,18.0,0.151796,1,,,,1.0,1.0,,6.0,,2.0,1.0,7.0,6.0,,,,,1.0,2.0,0.2079,2.0,,1.0,5.0,3.0,1.0,,1.0,1.0,0.5626,1.0,,,,,1.0
12450214,away,RC Lens,Goduine Koyalipou,goduine-koyalipou,G. Koyalipou,F,9,183.0,1187,M,891505,EUR,950572800,F,19,19,False,17.0,13.0,,,0.0,7.0,8.0,6.0,9.0,2.0,1.0,,,,,,,89.0,30.0,7.5,7.0,0.00827718,3,,,,,,,2.0,,3.0,2.0,4.0,3.0,,,1.0,,1.0,,0.5002,2.0,,1.0,,,1.0,1.0,,,0.1876,,1.0,,,,1.0
12450214,away,RC Lens,Jeremy Agbonifo,agbonifo-jeremy,J. Agbonifo,F,9,178.0,364,M,1403575,EUR,1130112000,F,25,25,True,13.0,10.0,1.0,,0.0,1.0,2.0,9.0,11.0,,,,,,,,,54.0,27.0,7.0,9.0,0.020888,2,,,,,,1.0,3.0,,2.0,1.0,8.0,4.0,1.0,,,,,4.0,0.039,,,,4.0,2.0,2.0,,1.0,1.0,0.3141,,,,,,
12450214,away,RC Lens,Tom Pouilly,tom-pouilly,T. Pouilly,D,2,180.0,77,M,1387163,EUR,1055894400,M,34,34,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,,,,1.0,3.0,,,0.0229625,0,,Tom Pouilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450214,away,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171.0,742,M,227862,EUR,798249600,F,22,22,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,6.0,2.0,7.9,,0.0540873,1,,,,,,,,,,,,,,1.0,,,,,0.1371,1.0,,,,,1.0,,,,0.4757,,1.0,,,,
12450214,away,RC Lens,Adam Delplace,adam-delplace,A. Delplace,G,50,,68,M,1545303,EUR,1157241600,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,Adam Delplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450214,away,RC Lens,Kyllian Antonio,kyllian-antonio,K. Antonio,D,32,183.0,243,M,1546405,EUR,1199404800,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450214,away,RC Lens,Nidal Čelik,nidal-celik,N. Čelik,D,13,192.0,682,M,1399503,EUR,1153094400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450214,away,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183.0,483,M,787540,EUR,840499200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450214,away,RC Lens,Hamzat Ojediran,hamzat-ojediran,H. Ojediran,M,15,177.0,292,M,1002447,EUR,1068768000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450214,away,RC Lens,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168.0,5158,M,123166,EUR,709257600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,papy.mendy,,,
