match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,length,from,playerName,reason,rescinded,confirmed
12450214,FT,1.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12450214,,,,,90,3.0,,1,,,substitution,123888950.0,False,False,regular,,,,,,,,
12450214,,1.0,3.0,,90,,,1,,,goal,304565231.0,,False,regular,227862.0,Wesley Saïd,,,,,,
12450214,,,,,90,,,1,,,substitution,123888920.0,False,False,regular,,,,,,,,
12450214,,,,,90,0.0,,1,,,injuryTime,,,,,,,5.0,,,,,
12450214,,,,,86,,,5,,,substitution,123888903.0,False,True,regular,,,,,,,,
12450214,,,,,78,,,13,,,substitution,123888894.0,False,True,regular,,,,,,,,
12450214,,,,,66,,,25,,,substitution,123888719.0,False,True,regular,,,,,,,,
12450214,,,,,66,,,25,,,substitution,123888718.0,True,True,injury,,,,,,,,
12450214,,,,,46,,,45,,,substitution,123888449.0,False,True,regular,,,,,,,,
12450214,HT,1.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12450214,,1.0,2.0,,45,7.0,,1,,,goal,304406110.0,,False,penalty,1128530.0,Neil El Aynaoui,,penalty,,,,
12450214,,,,,45,5.0,,1,,,card,123364431.0,,True,red,984527.0,Abdoulaye Ndiaye,,,Abdoulaye Ndiaye,Professional handball,False,
12450214,,,,,45,4.0,,1,,,varDecision,33108.0,,False,penaltyNotAwarded,231946.0,Adrien Thomasson,,,,,,False
12450214,,,,,45,0.0,,1,,,injuryTime,,,,,,,4.0,,,,,
12450214,,,,,36,,,10,,,substitution,123888241.0,True,False,injury,,,,,,,,
12450214,,,,,21,,,25,,,varDecision,33105.0,,True,penaltyAwarded,1029018.0,Abdallah Sima,,,,,,False
12450214,,1.0,1.0,,17,,,29,,,goal,304334334.0,,False,regular,891505.0,Goduine Koyalipou,,,,,,
12450214,,1.0,0.0,,13,,,33,,,goal,304329163.0,,True,regular,801306.0,Pierre Lees Melou,,,,,,
