match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_accurateLongBalls,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_penaltyConceded,stat_dispossessed,stat_accurateCross,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_penaltyWon,stat_goals
11451063,home,Alanyaspor,Ertuğrul Taşkıran,,,ertugrul-taskiran,E. Taşkıran,G,1,191,137,M,105974,EUR,626227200,G,1,1,False,20.0,18.0,1.0,16.0,17.0,2.0,3.0,1.0,1.0,1.0,10.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,90.0,28.0,6.1,3.0,0.00025366,0,-0.8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451063,home,Alanyaspor,Loide Augusto,Loide Augusto,,loide-augusto,L. Augusto,M,50,183,1033,M,1110708,EUR,951523200,D,27,27,False,89.0,75.0,3.0,23.0,29.0,52.0,63.0,4.0,,,7.0,,,,,,,,90.0,109.0,6.6,21.0,0.0601807,1,,3.0,1.0,7.0,6.0,3.0,1.0,2.0,1.0,1.0,0.0099,1.0,,,,,,,,,,,,,,,,,
11451063,home,Alanyaspor,Furkan Bayır,,,furkan-bayir,F. Bayır,D,23,188,77,M,1003161,EUR,950054400,D,4,4,False,82.0,80.0,5.0,50.0,51.0,30.0,31.0,5.0,1.0,2.0,6.0,,,,,,,,90.0,94.0,6.5,2.0,0.0121574,1,,,,6.0,,,,5.0,1.0,3.0,0.2019,,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,
11451063,home,Alanyaspor,Fatih Aksoy,,,fatih-aksoy,F. Aksoy,D,20,189,69,M,827922,EUR,878774400,D,20,20,False,105.0,99.0,6.0,65.0,68.0,34.0,37.0,4.0,1.0,3.0,12.0,,,,,,,,90.0,112.0,6.6,7.0,0.0199915,0,,,2.0,3.0,,,,,1.0,,,1.0,4.0,2.0,,,,1.0,,,1.0,,,,,,,,
11451063,home,Alanyaspor,Yusuf Özdemir,Yusuf Ozdemir,,yusuf-ozdemir,Y. Özdemir,M,88,181,157,M,1084884,EUR,979084800,D,88,88,False,34.0,25.0,3.0,8.0,10.0,18.0,25.0,4.0,1.0,1.0,1.0,,1.0,,,,,,45.0,44.0,6.0,11.0,0.0752604,0,,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,
11451063,home,Alanyaspor,Nicolas Janvier,,,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,M,17,17,False,88.0,82.0,7.0,29.0,29.0,55.0,61.0,3.0,2.0,,7.0,,1.0,,,,,,90.0,100.0,7.2,7.0,0.21734,2,,2.0,,2.0,,,2.0,2.0,,1.0,0.0489,2.0,4.0,,,,,2.0,1.0,,,2.0,,,,,,,
11451063,home,Alanyaspor,Richard,,,richard-candido,Richard,M,36,191,349,M,897617,EUR,761529600,M,25,25,False,76.0,75.0,7.0,41.0,41.0,34.0,35.0,1.0,1.0,2.0,5.0,,1.0,,,,,,77.0,88.0,7.5,2.0,0.0266483,0,,,,2.0,,,,2.0,,,,2.0,7.0,,,,,4.0,1.0,,,,,,,,,,
11451063,home,Alanyaspor,Efecan Karaca,,,efecan-karaca,E. Karaca,M,7,166,109,M,60510,EUR,627177600,M,7,7,False,54.0,47.0,1.0,12.0,12.0,35.0,45.0,6.0,1.0,,3.0,,,,,,,,86.0,71.0,6.9,15.0,0.0678816,0,,3.0,,7.0,6.0,2.0,,3.0,2.0,1.0,,1.0,,,,,,,3.0,,,,True,,,,,,
11451063,home,Alanyaspor,João Novais,,,joao-novais,J. Novais,M,7,183,160,M,233370,EUR,742262400,M,10,10,False,20.0,18.0,,4.0,4.0,15.0,19.0,3.0,,,1.0,,2.0,,,,,,77.0,33.0,7.0,8.0,0.182511,1,,3.0,,2.0,,,,,2.0,1.0,0.0327,2.0,,,,1.0,,,,,2.0,1.0,,1.0,,,,,
11451063,home,Alanyaspor,Carlos Eduardo,,,carlos-eduardo,Carlos Eduardo,F,96,173,354,M,795295,EUR,844905600,M,28,28,False,20.0,16.0,1.0,7.0,7.0,9.0,14.0,7.0,1.0,1.0,6.0,,3.0,,,,,,45.0,44.0,6.5,14.0,0.0282795,1,,1.0,,4.0,7.0,2.0,,1.0,1.0,,0.0644,,,1.0,,,,,1.0,,,,,,1.0,,,,
