match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_unsuccessfulTouch,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_keyPass,stat_challengeLost,captain,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,player_sofascoreId,stat_blockedScoringAttempt
11453051,home,Al Wehda,Mohammed Al-Qarni,mohammed-al-qarni,M. Al-Qarni,M,,174,4,M,148870,EUR,627868800,M,8,8,True,16.0,16.0,1.0,1.0,1.0,9.0,9.0,7.0,7.0,,1.0,,,,,,,24.0,17.0,7.0,1.0,0,,,2.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,
11453051,home,Al Wehda,Abdullah Bukhari,abdullah-bukhari,A. Bukhari,D,3,177,10,M,832637,EUR,774489600,D,3,3,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,,,12.0,5.0,6.2,2.0,0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,
11453051,home,Al Wehda,Yousef Alharbi,yousef-alharbi,Y. Alharbi,M,35,169,6,M,881833,EUR,858470400,M,35,35,True,6.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,4.0,,,,,,,,,12.0,8.0,6.5,1.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453051,home,Al Wehda,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174,33,M,1095802,EUR,979171200,M,90,90,True,3.0,1.0,,,0.0,,,1.0,4.0,,,,,,,,,12.0,5.0,6.4,4.0,0,1.0,,,,,,,,Hazzaa Ahmed Al-Ghamdi,,,,,,,,,,,,,,,,,,,,
11453051,home,Al Wehda,Ayman Al-Hussaini,ayman-al-hussaini,A. Al-Hussaini,G,12,180,1,M,872206,EUR,835747200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Ayman,,,,,Al-Hussaini,,,,,,,,,,,,,,,
11453051,home,Al Wehda,Naif Kariri,kireiri-naif,N. Kariri,D,38,164,10,M,948907,EUR,892684800,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453051,home,Al Wehda,Jaber Assiri,jaber-assiri,J. Assiri,F,20,178,4,M,920524,EUR,875059200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453051,home,Al Wehda,Azzam Al Bishi,azzam-al-bishi,A. A. Bishi,F,15,181,6,M,1399138,EUR,1015545600,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Azzam Al Bishi,,,,,,,,,,,,,,,,,,,,
11453051,away,Al-Hilal,Mohammed Al-Owais,mohammed-al-owais,M. Al-Owais,G,33,185,753,M,791416,EUR,687052800,G,21,21,False,14.0,14.0,3.0,3.0,0.0,12.0,12.0,2.0,2.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,90.0,21.0,6.7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453051,away,Al-Hilal,Mohammed Al-Burayk,mohammed-al-burayk,M. Al-Burayk,D,2,173,281,M,804096,EUR,716515200,D,2,2,False,58.0,50.0,5.0,3.0,1.0,17.0,19.0,34.0,42.0,1.0,5.0,,,,,,,90.0,85.0,7.4,13.0,1,3.0,1.0,5.0,5.0,,1.0,4.0,,,5.0,,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,
11453051,away,Al-Hilal,Kalidou Koulibaly,kalidou-koulibaly,K. Koulibaly,D,3,187,26133,M,126071,EUR,677376000,D,3,3,False,37.0,33.0,7.0,4.0,0.0,15.0,16.0,18.0,21.0,1.0,2.0,,,,,,,45.0,42.0,6.8,5.0,0,,,1.0,3.0,,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,kkoulibaly26,
11453051,away,Al-Hilal,Hassan Al Tambakti,hassan-al-tambakti,H. A. Tambakti,D,87,182,1188,M,881837,EUR,918518400,D,87,87,False,64.0,64.0,8.0,8.0,0.0,40.0,40.0,24.0,24.0,2.0,3.0,,,,,,,90.0,75.0,7.2,1.0,0,,2.0,3.0,5.0,,,4.0,3.0,,,,,,,1.0,,,1.0,,,,,,,,,,,
11453051,away,Al-Hilal,Renan Lodi,renan-lodi,R. Lodi,D,16,173,4256,M,851150,EUR,891993600,D,6,6,False,21.0,18.0,3.0,3.0,0.0,8.0,10.0,10.0,12.0,,2.0,,,,,,,61.0,39.0,7.2,6.0,0,1.0,,3.0,4.0,,3.0,1.0,1.0,,2.0,2.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,renan_lodi,
11453051,away,Al-Hilal,Mohamed Kanno,mohamed-kanno,M. Kanno,M,28,191,1575,M,828524,EUR,780192000,M,28,28,False,93.0,86.0,9.0,7.0,0.0,36.0,37.0,50.0,56.0,3.0,4.0,,,,,,,90.0,107.0,8.2,8.0,3,,,1.0,5.0,,1.0,1.0,,,1.0,3.0,1.0,1.0,,,1.0,1.0,,2.0,,,,,1.0,2.0,1.0,,,
11453051,away,Al-Hilal,Mohammed Al-Qahtani,al-qahtani-mohammed,M. Al-Qahtani,M,15,167,790,M,1134261,EUR,1027382400,M,56,56,False,38.0,33.0,1.0,1.0,0.0,11.0,13.0,22.0,26.0,1.0,4.0,,,,,,,89.0,48.0,6.9,11.0,1,1.0,,3.0,3.0,,,,,Mohammed Al-Qahtani,,1.0,1.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
11453051,away,Al-Hilal,Salman Al-Faraj,salman-al-faraj,S. Al-Faraj,M,7,180,489,M,148858,EUR,617932800,M,7,7,False,66.0,62.0,4.0,4.0,0.0,21.0,21.0,41.0,47.0,,3.0,,,,,,,90.0,80.0,7.2,10.0,2,2.0,,3.0,2.0,,2.0,1.0,,,,,,2.0,,1.0,1.0,1.0,,,2.0,True,,,,1.0,,,,1.0
11453051,away,Al-Hilal,Abdullah Al-Hamdan,abdullah-al-hamdan,A. Al-Hamdan,F,9,185,1411,M,915991,EUR,937094400,M,14,14,False,41.0,33.0,2.0,,0.0,10.0,11.0,23.0,31.0,,7.0,,,,,,,90.0,50.0,7.6,10.0,2,1.0,,1.0,4.0,,,3.0,,,,1.0,,1.0,,,,,,3.0,1.0,,1.0,2.0,,1.0,,,,1.0
11453051,away,Al-Hilal,Salem Al-Dawsari,salem-al-dawsari,S. Al-Dawsari,M,29,171,11126,M,160893,EUR,682560000,M,29,29,False,31.0,27.0,3.0,2.0,1.0,7.0,7.0,22.0,27.0,,4.0,,,,,,,72.0,48.0,7.5,12.0,3,3.0,,3.0,3.0,,,,,,,,1.0,4.0,,2.0,4.0,3.0,,4.0,,,1.0,,1.0,2.0,,2.0,29salem,
11453051,away,Al-Hilal,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184,1112,M,818779,EUR,752112000,F,11,11,False,9.0,8.0,,,0.0,2.0,2.0,6.0,7.0,,,,,,,,,61.0,14.0,6.8,2.0,3,,,2.0,1.0,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,1.0
11453051,away,Al-Hilal,Ali Albulayhi,ali-albulayhi,A. Albulayhi,D,3,182,1057,M,1138857,EUR,627609600,D,5,5,True,34.0,31.0,7.0,4.0,0.0,18.0,19.0,13.0,15.0,1.0,2.0,,,,,,,45.0,37.0,6.6,3.0,0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11453051,away,Al-Hilal,Yasir Al-Shahrani,yasir-al-shahrani,Y. Al-Shahrani,D,12,171,762,M,160923,EUR,706752000,D,12,12,True,18.0,17.0,,,0.0,5.0,5.0,13.0,17.0,2.0,1.0,,,,,,,29.0,33.0,6.6,6.0,0,4.0,,1.0,2.0,,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,
11453051,away,Al-Hilal,Aleksandar Mitrović,aleksandar-mitrovic,A. Mitrović,F,9,189,24095,M,192144,EUR,779673600,F,9,9,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,,,,,,29.0,9.0,7.1,4.0,1,,,1.0,1.0,,,,,,,1.0,,2.0,,,1.0,,,,,,,,,1.0,1.0,,AleksMitrović,
11453051,away,Al-Hilal,Nasser Al-Dawsari,nasser-al-dawsari,N. Al-Dawsari,M,16,178,1153,M,872607,EUR,914025600,M,16,16,True,6.0,5.0,,,0.0,,1.0,5.0,5.0,1.0,,,,,,,,18.0,10.0,6.7,1.0,0,,,,2.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
11453051,away,Al-Hilal,Muteb Al-Mufarrij,muteb-almufarrij,M. Al-Mufarrij,D,32,181,105,M,847379,EUR,840412800,D,32,32,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453051,away,Al-Hilal,Mohammed Al-Rubaie,mohammed-al-rubaie,M. Al-Rubaie,G,17,190,648,M,920497,EUR,871516800,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453051,away,Al-Hilal,Saud Abdulhamid,abdulhamid-saud,S. Abdulhamid,D,23,178,8457,M,966849,EUR,932256000,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,s.abdulhamed66,
11453051,away,Al-Hilal,Sergej Milinković-Savić,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191,13384,M,331447,EUR,793843200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,sms,
11453051,away,Al-Hilal,Abdulelah Al-Malki,abdulelah-al-malki,A. Al-Malki,M,88,170,376,M,818840,EUR,781833600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
