match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_lastManTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_errorLeadToAShot,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_outfielderBlock,stat_penaltyConceded,stat_aerialLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,player_sofascoreId,stat_goals,stat_errorLeadToAGoal,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyWon
14167909,home,Stade Rennais,Brice Samba,brice-samba,B. Samba,G,30,186.0,2098,M,164055,EUR,767232000,G,30,30,False,20.0,13.0,9.0,2.0,0.0,12.0,13.0,1.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,2.0,90.0,30.0,6.7,9.0,0.00346725,0.4994,0,-0.0776,0.05,-0.02,-0.15,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167909,home,Stade Rennais,Alidu Seidu,alidu-seidu,A. Seidu,D,36,173.0,2225,M,1049515,EUR,960076800,D,36,36,False,48.0,41.0,1.0,1.0,0.0,24.0,24.0,17.0,24.0,10.0,2.0,4.0,8.0,,,,,90.0,77.0,7.4,12.0,0.0455668,,0,,0.15,0.11,0.13,,Alidu Seidu,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14167909,home,Stade Rennais,Jérémy Jacquet,jeremy-jacquet,J. Jacquet,D,97,191.0,9015,M,1445625,EUR,1121212800,D,97,97,False,58.0,49.0,12.0,7.0,0.0,26.0,31.0,23.0,27.0,6.0,4.0,5.0,3.0,,,,,90.0,70.0,6.7,11.0,0.00689378,,1,,0.16,0.1,-0.29,,,,,,2.0,3.0,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0542,-0.22,,,,,,,,,,,,,,,,,,
14167909,home,Stade Rennais,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186.0,600,M,991479,EUR,991094400,D,24,24,False,43.0,34.0,2.0,,0.0,20.0,24.0,14.0,19.0,5.0,6.0,1.0,,,,,,90.0,54.0,6.0,10.0,0.00722558,,2,,0.01,0.1,-0.58,,,,,,5.0,2.0,,,,,1.0,,,,,,2.0,0.1027,0.02,2.0,1.0,1.0,,,,,,,,,,,,,,,
14167909,home,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180.0,1176,M,806076,EUR,883526400,M,10,10,False,33.0,26.0,,,1.0,7.0,9.0,19.0,24.0,6.0,,7.0,,,,,,77.0,60.0,7.4,14.0,0.462058,,3,,0.38,0.36,-0.2,,,,7.0,4.0,,6.0,2.0,1.0,,,1.0,3.0,5.0,1.0,1.0,,,0.2837,0.06,1.0,,,1.0,5.0,3.0,1.0,1.0,1.0,0.2605,,,,,,,,
14167909,home,Stade Rennais,Mahdi Camara,camara-mahdi,M. Camara,M,45,178.0,964,M,916041,EUR,899164800,M,45,45,False,31.0,24.0,1.0,,0.0,8.0,12.0,16.0,19.0,10.0,,1.0,4.0,,,,,90.0,52.0,7.0,13.0,0.0213295,,1,,0.02,0.08,-0.1,,,,2.0,,2.0,4.0,,5.0,,2.0,1.0,3.0,,2.0,,,,0.0217,0.13,,,,2.0,1.0,1.0,,,1.0,0.0459,,,,,,,,
14167909,home,Stade Rennais,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172.0,1149,M,581314,EUR,786758400,M,21,21,False,63.0,56.0,5.0,4.0,0.0,21.0,21.0,35.0,42.0,4.0,1.0,6.0,2.0,,,,,90.0,79.0,7.5,10.0,0.173509,,1,,0.57,0.13,-0.05,,,,,,,4.0,1.0,,,1.0,1.0,,3.0,1.0,,,1.0,0.0256,0.01,1.0,,,,3.0,2.0,1.0,,,,True,,,,,,,
14167909,home,Stade Rennais,Seko Fofana,seko-fofana,S. Fofana,M,42,184.0,11416,M,191188,EUR,799804800,M,8,8,False,29.0,26.0,2.0,,0.0,5.0,5.0,21.0,24.0,4.0,,7.0,1.0,,,,,90.0,44.0,7.4,9.0,0.050817,,3,,0.04,0.23,-0.19,,,,1.0,,,6.0,2.0,1.0,,1.0,1.0,3.0,,2.0,1.0,,1.0,0.6543,0.49,1.0,,,,1.0,,,,1.0,0.3875,,sekofofana,1.0,,,,,
14167909,home,Stade Rennais,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173.0,1164,M,1102502,EUR,1021507200,M,26,26,False,43.0,32.0,4.0,1.0,0.0,8.0,12.0,24.0,31.0,3.0,1.0,2.0,1.0,,,,,90.0,73.0,6.2,18.0,0.127283,,0,,0.4,0.07,-0.46,,Quentin Merlin,,4.0,2.0,,6.0,1.0,2.0,,1.0,1.0,2.0,3.0,3.0,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,
14167909,home,Stade Rennais,Esteban Lepaul,lepaul-esteban,E. Lepaul,F,9,177.0,1997,M,966621,EUR,956016000,F,9,9,False,22.0,18.0,,,1.0,8.0,9.0,10.0,13.0,3.0,,4.0,2.0,,,,,90.0,36.0,6.3,8.0,0.136429,,4,,0.19,-0.26,0.19,,,,1.0,1.0,,8.0,,,,1.0,2.0,,2.0,,2.0,,1.0,0.4547,-0.6,1.0,,,5.0,3.0,1.0,1.0,,1.0,0.2156,,,,,,,,
