match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_errorLeadToAShot,player_sofascoreId,stat_totalCross,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,captain,stat_dispossessed,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside
12437877,home,Celta Vigo,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,13,13,False,27.0,22.0,10.0,5.0,0.0,20.0,20.0,2.0,7.0,1.0,4.0,8.0,1.0,4.0,5.0,1.0,2.0,2.0,90.0,43.0,7.8,5.0,0.00075252,0,0.3543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437877,home,Celta Vigo,Jailson,jailson,Jailson,D,,187,384,M,794861,EUR,810432000,D,16,16,False,60.0,56.0,3.0,,0.0,36.0,37.0,20.0,23.0,7.0,4.0,4.0,,,,,,,75.0,69.0,6.8,4.0,0.0148487,0,,,,3.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437877,home,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185,781,M,360718,EUR,801964800,D,2,2,False,66.0,64.0,1.0,1.0,0.0,54.0,55.0,10.0,11.0,7.0,9.0,3.0,,,,,,,90.0,81.0,7.4,2.0,0.00327791,0,,,,1.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12437877,home,Celta Vigo,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188,7636,M,69408,EUR,662342400,D,20,20,False,102.0,93.0,5.0,4.0,0.0,68.0,73.0,25.0,30.0,8.0,5.0,7.0,1.0,,,,,,90.0,115.0,6.5,11.0,0.0174227,0,,,,3.0,5.0,6.0,3.0,1.0,1.0,,,1.0,1.0,,,marcosalonso28,1.0,1.0,1.0,,,,,,,,,,,,,
12437877,home,Celta Vigo,Sergio Carreira,sergio-carreira,S. Carreira,M,5,170,466,M,1002764,EUR,971395200,M,5,5,False,36.0,27.0,2.0,1.0,0.0,13.0,16.0,15.0,21.0,3.0,1.0,3.0,,,,,,,90.0,47.0,6.4,11.0,0.0986982,1,,,,2.0,1.0,5.0,2.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,0.0897,0.3551,,,,,,,,
12437877,home,Celta Vigo,Damián Rodríguez,damian-rodriguez,D. Rodríguez,M,23,180,272,M,1216080,EUR,1047859200,M,25,25,False,52.0,49.0,1.0,1.0,0.0,31.0,31.0,18.0,21.0,1.0,1.0,5.0,,,,,,,59.0,57.0,6.5,3.0,0.0209371,0,,,,1.0,,4.0,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,
12437877,home,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,4,4,False,48.0,43.0,5.0,2.0,0.0,19.0,19.0,24.0,29.0,3.0,1.0,5.0,,,,,,,76.0,58.0,6.4,9.0,0.0192452,0,,Hugo Sotelo,,3.0,,6.0,1.0,,3.0,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,
12437877,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,M,3,3,False,65.0,57.0,3.0,1.0,0.0,31.0,35.0,26.0,32.0,1.0,2.0,5.0,,,,,,,90.0,83.0,7.5,11.0,0.129166,1,,,,,,5.0,4.0,2.0,1.0,1.0,1.0,,,,,,2.0,,,,,1.0,0.0887,0.134,1.0,,,,,,,
12437877,home,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,34.0,22.0,1.0,,0.0,9.0,11.0,13.0,23.0,3.0,,,1.0,,,,,,59.0,41.0,7.0,14.0,0.1822,0,,,,,,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,i.aspas10,,,1.0,,,,,,,True,1.0,2.0,,,,
12437877,home,Celta Vigo,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187,4084,M,785989,EUR,727228800,F,7,7,False,36.0,29.0,2.0,1.0,1.0,11.0,13.0,18.0,24.0,4.0,,2.0,2.0,,,,,,83.0,53.0,7.3,16.0,0.262426,2,,,,2.0,,8.0,1.0,1.0,1.0,1.0,,4.0,1.0,,,,1.0,,3.0,,,,0.1163,,,,2.0,2.0,1.0,1.0,1.0,
12437877,home,Celta Vigo,Alfon González,alfon-gonzalez,A. González,F,17,172,607,M,1468090,EUR,925776000,F,12,12,False,19.0,17.0,2.0,,1.0,5.0,5.0,12.0,15.0,2.0,1.0,3.0,2.0,,,,,,90.0,32.0,8.1,8.0,0.0960447,3,,,,,,6.0,1.0,,,,2.0,2.0,,,,,1.0,,2.0,,,2.0,0.6854,1.2064,1.0,,1.0,2.0,1.0,,1.0,
12437877,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,True,28.0,23.0,1.0,,0.0,15.0,18.0,8.0,11.0,1.0,,2.0,,,,,,,31.0,31.0,6.7,7.0,0.0120926,0,,,,1.0,1.0,2.0,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,
12437877,home,Celta Vigo,Iker Losada,iker-losada,I. Losada,M,18,175,443,M,992331,EUR,996624000,M,14,14,True,9.0,3.0,,,0.0,1.0,2.0,2.0,7.0,,1.0,,,,,,,,31.0,14.0,6.6,8.0,0.00073082,0,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12437877,home,Celta Vigo,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183,6577,M,962890,EUR,1042934400,M,6,6,True,5.0,3.0,,,0.0,2.0,3.0,1.0,2.0,3.0,,3.0,2.0,,,,,,15.0,9.0,6.5,3.0,0.00124523,0,,,,,,2.0,1.0,,1.0,1.0,,1.0,,,,ilaixmk,,,,,,,,,,,,,,,,
12437877,home,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178,597,M,1526627,EUR,1056585600,D,32,32,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,14.0,7.0,6.7,2.0,0.00017357,0,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,
12437877,home,Celta Vigo,Pablo Durán,pablo-duran,P. Durán,F,18,176,741,M,1398524,EUR,990748800,F,18,18,True,4.0,,,,0.0,,1.0,,3.0,1.0,,1.0,,,,,,,13.0,4.0,6.6,4.0,,0,,Pablo Durán,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
12437877,home,Celta Vigo,César Fernández,cesar-fernandez,C. Fernández,G,13,181,11,M,1191206,EUR,1075248000,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Cesar Fernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
