match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_fouls,stat_totalCross,stat_accurateCross,stat_dispossessed,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_challengeLost,stat_bigChanceCreated,stat_lastManTackle,stat_goodHighClaim,stat_punches,stat_hitWoodwork,stat_clearanceOffLine,stat_errorLeadToAShot,stat_goals
12436469,home,Leicester City,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,9,9,False,6.0,5.0,,,0.0,2.0,3.0,3.0,3.0,9.0,2.0,2.0,,,,,90.0,19.0,6.5,5.0,0.032541,6,,,,2.0,1.0,2.0,,3.0,,,,1.0,0.6774,0.5992,,,,,,4.0,,,1.0,Vardy7,1.0,,True,1.0,2.0,,,,,,,,,
12436469,home,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185,1743,M,361696,EUR,891561600,D,3,3,True,47.0,43.0,2.0,,0.0,22.0,22.0,21.0,25.0,1.0,,1.0,,,,,45.0,50.0,6.7,4.0,0.00596358,0,,,,,,3.0,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,
12436469,home,Leicester City,Harry Winks,harry-winks,H. Winks,M,8,178,1220,M,545780,EUR,823219200,M,8,8,True,45.0,40.0,,,0.0,17.0,17.0,23.0,30.0,,1.0,7.0,,,,,45.0,51.0,7.3,7.0,0.182654,0,,,,,,3.0,1.0,,,,,,,,,,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,
12436469,home,Leicester City,Hamza Choudhury,hamza-choudhury,H. Choudhury,M,17,178,84995,M,833057,EUR,875664000,M,17,17,True,27.0,27.0,1.0,1.0,0.0,8.0,8.0,20.0,20.0,2.0,2.0,1.0,,,,,37.0,37.0,7.1,2.0,0.172981,0,,,,,,2.0,1.0,,,,1.0,,,,,2.0,1.0,1.0,1.0,,1.0,1.0,,HChoudhury,,,,,,1.0,1.0,,,,,,,
12436469,home,Leicester City,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,151499,EUR,728611200,F,14,14,True,10.0,8.0,1.0,1.0,0.0,1.0,1.0,7.0,11.0,1.0,1.0,1.0,,,,,37.0,16.0,6.8,5.0,0.0100498,0,,,,,,2.0,,,,,,1.0,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,
12436469,home,Leicester City,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,1117025,EUR,1103760000,M,40,40,True,3.0,1.0,,,0.0,,,1.0,3.0,4.0,1.0,,,,,,11.0,7.0,6.5,3.0,0.00091175,0,,Facundo Buonanotte,,1.0,,2.0,,,,,,2.0,,,,,,,,1.0,,,,facubuonanotte_,,,,,,1.0,,,,,,,,
12436469,home,Leicester City,Daniel Iversen,daniel-iversen,D. Iversen,G,1,193,286,M,796986,EUR,869270400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436469,home,Leicester City,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436469,home,Leicester City,Luke Thomas,luke-thomas,L. Thomas,D,33,178,491,M,991584,EUR,992131200,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436469,home,Leicester City,Patson Daka,patson-daka,P. Daka,F,20,185,15501,M,865057,EUR,907891200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,patsondaka,,,,,,,,,,,,,,
12436469,away,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,252669,EUR,727228800,G,1,1,False,28.0,19.0,10.0,1.0,0.0,19.0,22.0,,6.0,,,17.0,3.0,4.0,2.0,1.0,90.0,48.0,8.0,9.0,5.93e-05,0,0.7936,,,,,2.0,,,2.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,2.0,1.0,,,,
12436469,away,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,143047,EUR,695520000,D,2,2,False,59.0,50.0,8.0,6.0,1.0,27.0,32.0,23.0,27.0,1.0,,3.0,,,,,90.0,69.0,7.6,11.0,0.0304017,0,,,,,,2.0,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,
12436469,away,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,846308,EUR,910569600,D,4,4,False,50.0,46.0,2.0,,0.0,44.0,44.0,2.0,6.0,3.0,,1.0,,,,,90.0,56.0,7.3,5.0,0.00060677,1,,,,1.0,3.0,4.0,,,1.0,,1.0,,0.0517,,2.0,,1.0,1.0,,2.0,,,,,,,,,1.0,,,,,,1.0,,,
12436469,away,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,False,72.0,61.0,11.0,5.0,0.0,49.0,53.0,12.0,19.0,1.0,1.0,4.0,,,,,90.0,86.0,7.9,12.0,0.00361224,0,,,,1.0,2.0,9.0,1.0,,4.0,,1.0,2.0,,,1.0,,4.0,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,
12436469,away,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,252821,EUR,753408000,M,22,22,False,29.0,20.0,6.0,2.0,1.0,8.0,11.0,12.0,19.0,5.0,,1.0,,,,,89.0,46.0,7.0,14.0,0.0674901,0,,,,,,4.0,,,2.0,,2.0,2.0,,,,,2.0,1.0,1.0,3.0,1.0,,1.0,nelsonsemedo50,,,True,,,1.0,,,,,,,,
12436469,away,Wolverhampton,André,andre,André,M,7,176,9098,M,1035996,EUR,995241600,M,7,7,False,59.0,52.0,5.0,3.0,0.0,42.0,47.0,10.0,12.0,2.0,,11.0,,,,,90.0,71.0,7.0,8.0,0.00700981,0,,André,,,,5.0,,,4.0,,1.0,2.0,,,,,3.0,2.0,,1.0,,,,Andre7,,,,,,1.0,,,,,,,,
12436469,away,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,1015267,EUR,981936000,M,8,8,False,53.0,49.0,2.0,2.0,0.0,27.0,28.0,22.0,25.0,10.0,,6.0,,,,,89.0,70.0,6.5,8.0,0.00893807,2,,,,1.0,1.0,5.0,,1.0,2.0,,2.0,1.0,0.6017,0.1081,,1.0,3.0,1.0,,4.0,,,2.0,joaogomes.01,,,,1.0,1.0,3.0,,,,,,,,
12436469,away,Wolverhampton,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,M,19,19,False,21.0,17.0,2.0,,0.0,12.0,14.0,5.0,7.0,4.0,,5.0,,,,,83.0,36.0,7.6,5.0,0.0021041,1,,,,3.0,2.0,4.0,,1.0,3.0,,,,0.26,0.2315,,2.0,2.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,1.0
12436469,away,Wolverhampton,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,280979,EUR,849225600,F,29,29,False,23.0,14.0,4.0,,1.0,7.0,10.0,7.0,16.0,5.0,2.0,3.0,,,,,74.0,38.0,7.7,16.0,0.00958294,1,,,,1.0,,3.0,,1.0,,,1.0,3.0,0.0455,0.0841,,,,,1.0,,3.0,,1.0,,,,,,,1.0,,,,,,,,1.0
12436469,away,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,886363,EUR,927763200,F,10,10,False,49.0,40.0,7.0,4.0,0.0,24.0,28.0,19.0,25.0,11.0,6.0,9.0,,,,,90.0,76.0,7.8,18.0,0.306815,3,,,,2.0,,5.0,1.0,1.0,2.0,,2.0,2.0,0.1539,0.1018,,1.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,Cunha,1.0,,,,1.0,1.0,1.0,,,,,,,1.0
12436469,away,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,9,9,False,10.0,8.0,,,0.0,4.0,4.0,4.0,6.0,7.0,1.0,2.0,,,,,84.0,19.0,6.4,7.0,0.00074065,0,,,,1.0,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,3.0,,,3.0,,,1.0,,,,,,,,,,,,
12436469,away,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,786186,EUR,822614400,F,11,11,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,,16.0,5.0,6.4,1.0,0.00096399,0,,,,1.0,,,,,,,,,,,,,,,,,,,,Hwangso,,,,,,,,,,,,,,
12436469,away,Wolverhampton,Craig Dawson,craig-dawson,C. Dawson,D,,188,419,M,50027,EUR,641952000,D,15,15,True,10.0,9.0,3.0,2.0,0.0,9.0,9.0,,1.0,,,1.0,,,,,12.0,10.0,6.6,1.0,2.79e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436469,away,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172,746,M,932628,EUR,1003276800,M,20,20,True,12.0,11.0,1.0,1.0,0.0,9.0,10.0,2.0,2.0,1.0,,1.0,,,,,11.0,14.0,6.6,1.0,0.00020984,0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
12436469,away,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,845273,EUR,898905600,M,27,27,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436469,away,Wolverhampton,Carlos Forbs,carlos-borges,C. Forbs,F,9,169,11023,M,1069486,EUR,1079654400,F,26,26,True,,,,,0.0,,,,,,,,,,,,1.0,3.0,,1.0,,0,,Carlos Forbs,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12436469,away,Wolverhampton,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436469,away,Wolverhampton,Bastien Meupiyou,bastien-meupiyou,B. Meupiyou,D,33,191,529,M,1405973,EUR,1142726400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436469,away,Wolverhampton,Pedro Lima,lima-pedro,P. Lima,D,17,174,3651,M,1597270,EUR,1151712000,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,Pedro,Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436469,away,Wolverhampton,Luke Cundle,luke-cundle,L. Cundle,M,25,174,208,M,988966,EUR,1019779200,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
