match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_interceptionWon,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_fouls,stat_unsuccessfulTouch,captain,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_accurateCross,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork
11372041,home,KAA Gent,Davy Roef,,,davy-roef,D. Roef,G,33,187,232,M,156663,EUR,760492800,G,33,33,False,22.0,19.0,9.0,6.0,18.0,19.0,1.0,3.0,1.0,1.0,10.0,3.0,3.0,5.0,1.0,1.0,90.0,38.0,8.5,3.0,0.0001854,0,1.7283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372041,home,KAA Gent,Ismael Kandouss,,,ismael-kandouss,I. Kandouss,D,27,192,739,M,934196,EUR,879292800,D,5,5,False,74.0,62.0,11.0,4.0,31.0,35.0,31.0,40.0,2.0,3.0,2.0,,,,,,90.0,82.0,7.8,13.0,0.0162976,1,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0206,1.0,,,,,,,,,,,,,,,,,,,
11372041,home,KAA Gent,Tsuyoshi Watanabe,,,tsuyoshi-watanabe,T. Watanabe,D,4,187,1372,M,942213,EUR,855100800,D,4,4,False,69.0,65.0,12.0,10.0,43.0,44.0,22.0,25.0,2.0,4.0,2.0,,,,,,90.0,80.0,7.8,4.0,0.00523153,0,,,,,,6.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
11372041,home,KAA Gent,Jordan Torunarigha,,,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,801003,EUR,870912000,D,23,23,False,63.0,57.0,6.0,1.0,32.0,34.0,25.0,30.0,,4.0,4.0,,,,,,74.0,81.0,6.7,11.0,0.00888619,0,,1.0,1.0,7.0,,5.0,,1.0,1.0,,,1.0,2.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,
11372041,home,KAA Gent,Matisse Samoise,,,matisse-samoise,M. Samoise,M,18,180,256,M,1046245,EUR,1006300800,M,18,18,False,52.0,43.0,10.0,7.0,13.0,17.0,30.0,37.0,,4.0,6.0,,,,,,90.0,81.0,7.0,16.0,0.153965,0,,2.0,1.0,7.0,,1.0,2.0,2.0,,,2.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,
11372041,home,KAA Gent,Pieter Gerkens,,,pieter-gerkens,P. Gerkens,M,18,180,179,M,190401,EUR,808272000,M,8,8,False,9.0,8.0,1.0,,1.0,1.0,7.0,8.0,1.0,1.0,,,,,,,29.0,13.0,6.5,3.0,0.00167642,0,,,2.0,3.0,,1.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,
11372041,home,KAA Gent,Julien De Sart,,,julien-de-sart,J. De Sart,M,4,187,181,M,149795,EUR,788140800,M,13,13,False,65.0,50.0,18.0,12.0,25.0,28.0,25.0,38.0,4.0,8.0,3.0,,,,,,90.0,84.0,7.8,18.0,0.0323381,1,,1.0,,,1.0,5.0,1.0,2.0,2.0,0.0204,,2.0,,,,2.0,2.0,,2.0,True,,,,,,,,,,
11372041,home,KAA Gent,Archie Brown,,,brown-archie,A. Brown,D,3,190,3096,M,1009738,EUR,1022544000,M,3,3,False,36.0,25.0,6.0,,9.0,12.0,16.0,24.0,,3.0,8.0,,,,,,74.0,62.0,7.2,19.0,0.0204752,0,,,2.0,7.0,,1.0,,2.0,1.0,,1.0,4.0,,,1.0,3.0,1.0,2.0,3.0,,1.0,,,,,,,,,
11372041,home,KAA Gent,Hyun-Seok Hong,,,hyun-seok-hong,H. Hong,M,24,177,1224,M,942937,EUR,929491200,F,7,7,False,56.0,50.0,3.0,3.0,16.0,17.0,34.0,43.0,,5.0,7.0,,,,,,90.0,79.0,8.3,14.0,0.517804,1,,4.0,1.0,6.0,,,,1.0,1.0,0.0458,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,,1.0,2.0,1.0,,,,,,,
11372041,home,KAA Gent,Matías Fernández,Matias Fernandez,,fernandez-matias,M. Fernandez,F,7,183,1683,M,1149144,EUR,1107388800,F,28,28,False,19.0,15.0,4.0,4.0,5.0,7.0,10.0,14.0,,3.0,3.0,,,,,,90.0,33.0,7.7,9.0,0.0131575,3,,2.0,4.0,6.0,2.0,,,,,0.4484,,,3.0,1.0,,1.0,,,2.0,,,,1.0,1.0,,,,,,
