match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_keyPass,captain,stat_fouls,stat_hitWoodwork,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_goodHighClaim,stat_outfielderBlock,stat_goals
12499456,home,FC St. Pauli,Oladapo Afolayan,,,oladapo-afolayan,O. Afolayan,F,21,180,303,M,871621,EUR,873936000,F,17,17,False,17.0,13.0,1.0,,0.0,4.0,4.0,10.0,17.0,2.0,,,45.0,37.0,6.6,18.0,0.253019,3,,,,6.0,1.0,,2.0,,1.0,,,,,5.0,1.0,0.19,4.0,4.0,1.0,1.0,,,,,,1.0,,0.0695,,1.0,,,,
12499456,home,FC St. Pauli,Lars Ritzka,,,lars-ritzka,L. Ritzka,D,21,185,86,M,873347,EUR,894499200,D,21,21,True,33.0,19.0,6.0,1.0,0.0,12.0,17.0,7.0,17.0,3.0,,,57.0,42.0,6.5,15.0,0.00367864,0,,,3.0,,3.0,,,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
12499456,home,FC St. Pauli,Noah Weißhaupt,,,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,F,13,13,True,20.0,19.0,,,0.0,7.0,7.0,13.0,16.0,1.0,,,45.0,24.0,6.7,4.0,0.0858637,0,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,
12499456,home,FC St. Pauli,Adam Dźwigała,,,adam-dzwigala,A. Dźwigała,D,25,185,440,M,252343,EUR,811987200,D,25,25,True,19.0,16.0,4.0,1.0,0.0,10.0,11.0,6.0,8.0,2.0,,,26.0,25.0,6.6,3.0,0.00389655,1,,,,,1.0,,,,1.0,2.0,1.0,,,,1.0,0.01,,,,,,,,,,,,,,,,,,
12499456,home,FC St. Pauli,Johannes Eggestein,,,johannes-eggestein,J. Eggestein,F,19,183,466,M,591588,EUR,894585600,F,11,11,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,1.0,,,26.0,11.0,6.3,4.0,0.00144271,0,,2.0,,4.0,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,
12499456,home,FC St. Pauli,Scott Banks,,,scott-banks,S. Banks,M,18,183,120,M,944027,EUR,978307200,F,18,18,True,2.0,2.0,,,0.0,1.0,1.0,2.0,2.0,,,,14.0,3.0,6.5,,0.052435,0,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
12499456,home,FC St. Pauli,Ben Voll,,,ben-voll,B. Voll,G,1,195,91,M,987437,EUR,976320000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499456,home,FC St. Pauli,Connor Metcalfe,,,connor-metcalfe,C. Metcalfe,M,24,178,230,M,888854,EUR,941760000,M,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499456,home,FC St. Pauli,Erik Ahlstrand,,,erik-ahlstrand,E. Ahlstrand,M,14,182,128,M,980742,EUR,1003017600,M,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499456,home,FC St. Pauli,Robert Wagner,,,wagner-robert,R. Wagner,M,18,181,160,M,1131338,EUR,1058140800,M,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499456,away,VfL Bochum 1848,Timo Horn,,,timo-horn,T. Horn,G,1,192,267,M,97923,EUR,737164800,G,1,1,False,44.0,25.0,29.0,11.0,0.0,17.0,20.0,8.0,24.0,10.0,1.0,2.0,90.0,53.0,7.2,19.0,0.00791711,0,0.1325,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,
12499456,away,VfL Bochum 1848,Tim Oermann,,,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,False,52.0,46.0,5.0,2.0,0.0,36.0,38.0,10.0,15.0,4.0,,,90.0,66.0,7.3,10.0,0.179623,0,,,1.0,1.0,6.0,,,,,,1.0,5.0,4.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,
12499456,away,VfL Bochum 1848,Jakov Medić,,,jakov-medic,J. Medić,D,5,194,859,M,872307,EUR,905126400,D,13,13,False,60.0,58.0,1.0,1.0,0.0,51.0,51.0,7.0,9.0,8.0,,,84.0,77.0,7.3,4.0,0.00575046,0,,1.0,,2.0,1.0,,2.0,1.0,,9.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,2.0,
12499456,away,VfL Bochum 1848,Bernardo,,,bernardo,Bernardo,D,13,186,580,M,828571,EUR,800409600,D,5,5,False,45.0,33.0,9.0,2.0,0.0,27.0,32.0,6.0,13.0,2.0,,,90.0,57.0,6.9,15.0,0.00293636,0,,1.0,2.0,2.0,4.0,,,,,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
12499456,away,VfL Bochum 1848,Felix Passlack,,,passlack-felix,F. Passlack,M,25,170,280,M,795000,EUR,896400000,M,15,15,False,15.0,12.0,2.0,1.0,1.0,8.0,9.0,4.0,7.0,2.0,,,90.0,30.0,7.6,7.0,0.368332,2,,2.0,,4.0,1.0,,,,,3.0,,1.0,,3.0,,0.0652,,1.0,,1.0,,2.0,,,,2.0,,0.5549,1.0,,,,1.0,
12499456,away,VfL Bochum 1848,Matúš Bero,,,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,19,19,False,44.0,31.0,3.0,3.0,0.0,13.0,13.0,18.0,31.0,2.0,,,90.0,55.0,7.2,13.0,0.0490511,1,,,,1.0,5.0,,1.0,1.0,1.0,,,3.0,1.0,,1.0,0.0916,,,,1.0,,1.0,,,,,,,,,,,,
12499456,away,VfL Bochum 1848,Ibrahima Sissoko,,,ibrahima-sissoko,I. Sissoko,M,28,193,1219,M,829093,EUR,877910400,M,6,6,False,31.0,23.0,5.0,2.0,0.0,11.0,16.0,12.0,15.0,5.0,,,57.0,39.0,6.9,9.0,0.0241365,0,,,,1.0,2.0,,,,,4.0,,2.0,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,
12499456,away,VfL Bochum 1848,Mats Pannewig,,,mats-pannewig,M. Pannewig,M,24,195,73,M,1197157,EUR,1098921600,M,24,24,False,17.0,13.0,2.0,,0.0,11.0,11.0,2.0,6.0,4.0,,,77.0,30.0,7.0,7.0,0.00069086,1,,1.0,1.0,3.0,5.0,1.0,,,,3.0,1.0,4.0,2.0,3.0,,0.0365,,,,,,1.0,,,,1.0,,0.3135,,,,,,
12499456,away,VfL Bochum 1848,Maximilian Wittek,,,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,M,32,32,False,21.0,19.0,2.0,1.0,0.0,8.0,8.0,14.0,18.0,5.0,,,90.0,47.0,7.1,8.0,0.260266,1,,,,1.0,2.0,,,,,2.0,,2.0,,4.0,,0.0278,,5.0,3.0,1.0,True,1.0,,,,1.0,,0.1333,,,,,,
12499456,away,VfL Bochum 1848,Myron Boadu,,,myron-boadu,M. Boadu,F,21,183,1727,M,856744,EUR,979430400,F,9,9,False,17.0,10.0,1.0,1.0,0.0,3.0,4.0,7.0,13.0,1.0,,,77.0,28.0,8.6,11.0,0.0222095,2,,,2.0,4.0,6.0,,5.0,4.0,,,,,,2.0,,1.0645,1.0,,,1.0,,2.0,,,,2.0,1.0,1.6507,,,,,,2.0
12499456,away,VfL Bochum 1848,Giorgos Masouras,,,giorgos-masouras,G. Masouras,M,9,184,1892,M,592560,EUR,757382400,F,11,11,False,18.0,11.0,2.0,1.0,0.0,2.0,4.0,9.0,14.0,3.0,,,77.0,23.0,6.7,10.0,0.0507748,0,,5.0,2.0,7.0,4.0,2.0,,,,,,1.0,1.0,2.0,1.0,,,,,1.0,,,,,,,2.0,,,,,,,
12499456,away,VfL Bochum 1848,Anthony Losilla,,,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,True,26.0,22.0,1.0,,0.0,15.0,15.0,7.0,11.0,3.0,,,33.0,29.0,6.8,4.0,0.00808389,1,,,4.0,,4.0,,,,1.0,2.0,,,,,,0.0299,,,,,,,,,,,,,,,,,,
12499456,away,VfL Bochum 1848,Moritz Broschinski,,,moritz-broschinski,M. Broschinski,F,17,188,263,M,924205,EUR,969667200,F,29,29,True,3.0,2.0,,,0.0,,1.0,2.0,3.0,1.0,,,13.0,6.0,6.8,2.0,0.00414671,1,,,,1.0,1.0,,,,1.0,,,1.0,,,,0.0092,,1.0,,1.0,,1.0,,,,,,,,,,,,
12499456,away,VfL Bochum 1848,Koji Miyoshi,,,koji-miyoshi,K. Miyoshi,M,23,167,672,M,358984,EUR,859334400,M,23,23,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,,,,13.0,4.0,6.5,,0.00773729,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499456,away,VfL Bochum 1848,Dani de Wit,,,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,M,10,10,True,10.0,9.0,,,0.0,4.0,4.0,5.0,6.0,,,,13.0,12.0,6.7,1.0,0.00273912,0,,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499456,away,VfL Bochum 1848,Kacper Kościerski,Kacper Koscierski,,kacper-koscierski,K. Koscierski,D,35,180,98,M,1926445,EUR,1182556800,D,43,43,True,,,,,0.0,,,,,,,,6.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499456,away,VfL Bochum 1848,Patrick Drewes,,,patrick-drewes,P. Drewes,G,30,194,349,M,132607,EUR,728784000,G,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499456,away,VfL Bochum 1848,Erhan Mašović,,,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,M,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499456,away,VfL Bochum 1848,Cristian Gamboa,,,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499456,away,VfL Bochum 1848,Gerrit Holtmann,,,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
