match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,player_sofascoreId,stat_dispossessed,stat_keyPass,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_goalAssist,stat_totalOffside,stat_goals
11035056,home,Cremonese,Daniel Ciofani,daniel-ciofani,D. Ciofani,F,,191,59,M,132410,EUR,491616000,F,9,9,False,14.0,8.0,1.0,1.0,2.0,3.0,6.0,11.0,,,,,,,67.0,19.0,6.7,7.0,0,,,,2.0,4.0,6.0,,,1.0,1.0,,1.0,2.0,4.0,1.0,,,,1.0,,,,1.0,True,,,,,,,,,,
11035056,home,Cremonese,Cristian Buonaiuto,cristian-buonaiuto,C. Buonaiuto,F,92,179,56,M,126989,EUR,725587200,M,10,10,True,18.0,13.0,1.0,,8.0,10.0,5.0,10.0,,3.0,,,,,45.0,34.0,6.8,11.0,1,,,2.0,1.0,4.0,5.0,,,,,,2.0,,,2.0,,,,2.0,4.0,3.0,,3.0,,1.0,1.0,1.0,,,,,,,
11035056,home,Cremonese,Cyriel Dessers,cyriel-dessers,C. Dessers,F,33,184,3780,M,541464,EUR,786844800,F,90,90,True,9.0,6.0,,,3.0,4.0,3.0,5.0,,1.0,,,,,45.0,21.0,6.0,9.0,2,,,,3.0,5.0,,,,,,,,,,,,,1.0,1.0,1.0,,,4.0,,1.0,1.0,2.0,,,,,,,
11035056,home,Cremonese,Leonardo Sernicola,leonardo-sernicola,L. Sernicola,M,17,188,110,M,812314,EUR,870220800,D,17,17,True,13.0,6.0,3.0,1.0,2.0,6.0,4.0,7.0,,2.0,,,,,27.0,24.0,6.5,7.0,0,,,,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11035056,home,Cremonese,Felix Afena-Gyan,felix-afena-gyan,F. Afena-Gyan,F,33,175,3195,M,1108921,EUR,1042934400,F,20,20,True,5.0,1.0,,,1.0,3.0,,2.0,,1.0,,,,,23.0,8.0,6.5,5.0,1,Felix,Afena-Gyan,,1.0,1.0,2.0,1.0,,,,,,,2.0,,,ohenegyanfelix9,,,,,,1.0,,,,,,,,,,,
11035056,home,Cremonese,Luka Lochoshvili,luka-lochoshvili,L. Lochoshvili,D,24,191,1055,M,827473,EUR,896400000,D,44,44,True,10.0,8.0,2.0,,8.0,9.0,,1.0,,2.0,,,,,14.0,10.0,6.4,2.0,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035056,home,Cremonese,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3216,M,865646,EUR,962409600,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035056,home,Cremonese,Gianluca Saro,gianluca-saro,G. Saro,G,23,179,82,M,962018,EUR,961891200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035056,home,Cremonese,Giacomo Quagliata,giacomo-quagliata,G. Quagliata,M,12,177,118,M,973300,EUR,950918400,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035056,home,Cremonese,Paolo Ghiglione,ghiglione-paolo,P. Ghiglione,M,18,188,100,M,787642,EUR,854841600,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035056,home,Cremonese,Pablo Galdames,pablo-galdames,P. Galdames,M,4,177,1057,M,386230,EUR,851904000,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035056,away,Fiorentina,Pietro Terracciano,pietro-terracciano,P. Terracciano,G,1,193,1594,M,136856,EUR,636854400,G,1,1,False,36.0,28.0,19.0,11.0,23.0,25.0,5.0,11.0,2.0,8.0,1.0,3.0,,3.0,90.0,46.0,7.9,8.0,0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,
11035056,away,Fiorentina,Dodô,dodo,Dodô,D,2,166,3362,M,822518,EUR,911260800,D,2,2,False,52.0,42.0,7.0,1.0,23.0,24.0,20.0,30.0,,12.0,,,,,90.0,82.0,7.6,15.0,0,,,2.0,,3.0,11.0,,,7.0,5.0,,,2.0,1.0,1.0,,,1.0,2.0,3.0,3.0,,,,,,,,,,1.0,,,
11035056,away,Fiorentina,Lucas Martínez Quarta,lucas-martinez-quarta,L. M. Quarta,D,28,183,3118,M,795297,EUR,831686400,D,28,28,False,69.0,54.0,19.0,11.0,36.0,38.0,18.0,31.0,2.0,8.0,,,,,90.0,82.0,7.1,15.0,3,,,,4.0,9.0,5.0,,,,,,1.0,3.0,3.0,2.0,,chinomartinezquarta96,,,1.0,1.0,1.0,,,,,2.0,,,,,,,
11035056,away,Fiorentina,Igor Júlio,igor-julio,I. Júlio,D,3,185,1332,M,842513,EUR,886809600,D,98,98,False,59.0,52.0,5.0,3.0,39.0,43.0,13.0,16.0,3.0,6.0,,,,,90.0,67.0,7.3,7.0,1,,,,3.0,3.0,4.0,,,,,,,,4.0,,1.0,,,,,,1.0,,,,,,,,,,,,
11035056,away,Fiorentina,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184,1312,M,122848,EUR,715305600,D,3,3,False,87.0,68.0,15.0,7.0,37.0,42.0,36.0,55.0,,14.0,,,,,90.0,118.0,8.0,27.0,1,,,10.0,1.0,2.0,1.0,,,1.0,,,,,,1.0,,,,5.0,,,1.0,1.0,True,1.0,,,,,,5.0,1.0,,
11035056,away,Fiorentina,Sofyan Amrabat,sofyan-amrabat,S. Amrabat,M,34,183,27456,M,359272,EUR,840585600,M,34,34,False,53.0,48.0,3.0,2.0,24.0,25.0,24.0,30.0,1.0,8.0,,,,,90.0,68.0,6.9,8.0,1,,,2.0,1.0,4.0,5.0,,1.0,1.0,,,,3.0,3.0,,,sofyanamrabat,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
11035056,away,Fiorentina,Rolando Mandragora,rolando-mandragora,R. Mandragora,M,8,183,2131,M,548178,EUR,867542400,M,38,38,False,48.0,35.0,7.0,3.0,6.0,9.0,31.0,42.0,,2.0,,,,,86.0,63.0,7.1,15.0,2,,,3.0,1.0,2.0,3.0,1.0,,,,,2.0,,,1.0,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,
11035056,away,Fiorentina,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180,1410,M,802142,EUR,894067200,M,11,11,False,31.0,26.0,3.0,2.0,6.0,6.0,21.0,26.0,,2.0,,,,,86.0,46.0,7.4,9.0,4,,,1.0,,2.0,5.0,,,,,,,2.0,,,,,1.0,2.0,5.0,5.0,2.0,3.0,,1.0,1.0,2.0,,,,1.0,,1.0,
11035056,away,Fiorentina,Antonín Barák,antonin-barak,A. Barák,M,72,190,779,M,330705,EUR,786412800,M,72,72,False,35.0,27.0,1.0,1.0,6.0,7.0,21.0,28.0,,3.0,,,,,70.0,49.0,7.4,11.0,2,,,,1.0,3.0,7.0,,1.0,2.0,2.0,,1.0,,,,,,,3.0,6.0,4.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,
11035056,away,Fiorentina,Nicolás González,nicolas-gonzalez,N. González,M,23,180,17175,M,901325,EUR,891820800,M,22,22,False,39.0,26.0,3.0,1.0,6.0,8.0,21.0,35.0,,5.0,,,,,90.0,63.0,7.4,21.0,3,,,4.0,,5.0,11.0,,,1.0,,,4.0,3.0,4.0,,,nicoigonzalez,1.0,2.0,3.0,2.0,,2.0,,,1.0,3.0,,,,1.0,,,1.0
11035056,away,Fiorentina,Arthur Cabral,arthur-cabral,A. Cabral,F,19,186,4958,M,870762,EUR,893462400,F,9,9,False,22.0,15.0,1.0,,2.0,3.0,13.0,20.0,,3.0,,,,,83.0,40.0,7.1,15.0,6,,,1.0,1.0,5.0,2.0,1.0,,,,,,,1.0,1.0,,arthurcabral9,1.0,2.0,3.0,1.0,2.0,4.0,,,1.0,3.0,,,,,,,1.0
11035056,away,Fiorentina,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,,180,1098,M,36784,EUR,619747200,M,5,5,True,10.0,8.0,,,2.0,2.0,6.0,8.0,,1.0,,,,,20.0,12.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035056,away,Fiorentina,Luka Jović,luka-jovic,L. Jović,F,9,181,15080,M,319129,EUR,882835200,F,7,7,True,2.0,2.0,,,,,2.0,2.0,,1.0,,,,,12.0,4.0,6.5,2.0,0,,,,2.0,2.0,,,,,,,,,,,,lukajovic,,,,,,2.0,,,,,,,,,,,
11035056,away,Fiorentina,Gaetano Castrovilli,gaetano-castrovilli,G. Castrovilli,M,8,185,639,M,587628,EUR,856137600,M,10,10,True,6.0,4.0,1.0,,1.0,1.0,3.0,5.0,,1.0,,,,,9.0,9.0,6.6,3.0,1,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
11035056,away,Fiorentina,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175,2226,M,357598,EUR,898560000,M,77,77,True,8.0,8.0,,,2.0,2.0,6.0,6.0,,,,,,,9.0,11.0,6.9,,0,,,,,,2.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
11035056,away,Fiorentina,Michele Cerofolini,michele-cerofolini,M. Cerofolini,G,31,191,126,M,869273,EUR,915408000,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035056,away,Fiorentina,Tommaso Vannucchi,vannucchi-tommaso,T. Vannucchi,G,1,197,112,M,1416232,EUR,1173052800,G,51,51,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035056,away,Fiorentina,Aleksa Terzić,aleksa-terzic,A. Terzić,D,3,184,775,M,876860,EUR,934848000,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035056,away,Fiorentina,Luca Ranieri,luca-ranieri,L. Ranieri,D,6,187,1093,M,893998,EUR,924825600,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035056,away,Fiorentina,Lorenzo Venuti,lorenzo-venuti,L. Venuti,D,18,176,102,M,357756,EUR,797644800,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035056,away,Fiorentina,Alfred Duncan,alfred-duncan,A. Duncan,M,32,178,578,M,232224,EUR,731721600,M,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035056,away,Fiorentina,Alessandro Bianco,bianco-alessandro,A. Bianco,M,22,173,535,M,1101992,EUR,1033430400,M,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035056,away,Fiorentina,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180,1411,M,893640,EUR,928368000,F,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035056,away,Fiorentina,Christian Kouamé,christian-kouame,C. Kouamé,F,31,185,2366,M,812946,EUR,881366400,F,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,christianmichael.11,,,,,,,,,,,,,,,,,
