match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,player_firstName,player_lastName,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,captain,player_sofascoreId,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_blockedScoringAttempt
10389952,home,RC Lens,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,22.0,19.0,13.0,10.0,14.0,15.0,5.0,7.0,1.0,3.0,1.0,1.0,1.0,90.0,24.0,6.1,3.0,0.0,0.0,0.00184394,0,-1.1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389952,home,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,66.0,65.0,2.0,1.0,38.0,38.0,27.0,29.0,1.0,5.0,,,,90.0,77.0,6.9,3.0,0.0,0.0,0.0137019,0,,1.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10389952,home,RC Lens,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,64.0,58.0,1.0,,43.0,45.0,15.0,19.0,2.0,2.0,,,,90.0,76.0,6.8,7.0,0.222,0.0,0.0104047,1,,,2.0,1.0,5.0,,,,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10389952,home,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,94.0,88.0,8.0,5.0,44.0,44.0,44.0,50.0,2.0,1.0,,,,90.0,100.0,6.6,6.0,0.0,0.0,0.10013,0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
10389952,home,RC Lens,Jimmy Cabot,jimmy-cabot,J. Cabot,M,,164,72,M,308130,EUR,766627200,M,19,19,False,33.0,27.0,3.0,2.0,13.0,13.0,15.0,27.0,2.0,4.0,,,,78.0,65.0,7.0,19.0,0.0,0.0,0.48843,0,,7.0,,6.0,3.0,2.0,1.0,1.0,2.0,,5.0,,1.0,2.0,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10389952,home,RC Lens,Salis Abdul Samed,abdul-samed-salis,S. A. Samed,M,99,180,2025,M,993455,EUR,954028800,M,26,26,False,58.0,55.0,,,35.0,35.0,21.0,24.0,,6.0,,,,90.0,68.0,7.7,4.0,0.1568,0.4611,0.0766746,2,,1.0,,1.0,3.0,,,2.0,2.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,
10389952,home,RC Lens,Łukasz Poręba,lukasz-poreba,Ł. Poręba,M,8,179,654,M,942336,EUR,952905600,M,13,13,False,31.0,30.0,3.0,2.0,12.0,12.0,18.0,19.0,,3.0,,,,87.0,38.0,6.5,4.0,0.4891,0.0,0.0597653,1,,,1.0,3.0,2.0,1.0,,,1.0,1.0,2.0,,2.0,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,
10389952,home,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,M,3,3,False,25.0,24.0,1.0,1.0,13.0,14.0,13.0,17.0,1.0,2.0,,,,87.0,48.0,7.2,8.0,0.0635,0.0,0.213984,1,,6.0,,3.0,4.0,,,2.0,2.0,,1.0,2.0,,1.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,
10389952,home,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171,742,M,227862,EUR,798249600,F,22,22,False,17.0,17.0,,,9.0,9.0,8.0,8.0,,1.0,,,,44.0,24.0,7.7,1.0,0.4024,0.5876,0.0288147,3,,,,2.0,2.0,2.0,2.0,,,,,,1.0,,2.0,,,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,
10389952,home,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,False,46.0,39.0,2.0,2.0,16.0,18.0,24.0,29.0,,4.0,,,,90.0,62.0,8.9,10.0,1.228,1.7396,0.222378,5,,1.0,1.0,2.0,3.0,2.0,2.0,1.0,,,1.0,,,,,,,,3.0,,1.0,1.0,1.0,5.0,2.0,1.0,,,True,,,,,
10389952,home,RC Lens,David Pereira da Costa,david-pereira-da-costa,D. P. d. Costa,M,10,165,576,M,1023091,EUR,978652800,F,20,20,False,43.0,40.0,1.0,,13.0,13.0,27.0,31.0,,2.0,,,,79.0,52.0,8.2,7.0,0.0,0.0,0.773226,0,,1.0,,1.0,3.0,2.0,2.0,,1.0,1.0,2.0,,,,,,,,3.0,2.0,,,1.0,,,,,2.0,,,,,,
10389952,home,RC Lens,Loïs Openda,lois-openda,L. Openda,F,20,177,15661,M,835480,EUR,950659200,F,11,11,True,7.0,6.0,,,4.0,4.0,2.0,3.0,,,,,,46.0,14.0,6.8,5.0,0.409,0.0635,0.00199365,1,,,,5.0,,2.0,,,,,2.0,,2.0,,,,,,,,,1.0,,1.0,1.0,,,,,l_openda,,,,
