match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceCreated,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_totalOffside,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_challengeLost,stat_punches
14025096,home,Brentford,Igor Thiago,,,igor-thiago,I. Thiago,F,9,191,31181,M,,1016907,EUR,993513600,F,9,9,False,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,4.0,1.0,,,,,,89.0,22.0,8.3,5.0,0.00591772,25.914596756636,3.0,2.52,4.935,,4,,0.02,0.01,0.22,,,,1.0,4.0,2.0,,,,,,1.0,,,,,1.0,3.0,,2.0,,1.1733,0.72,,1.0,2.0,2.0,,1.0,1.7509,,,
14025096,home,Brentford,Rico Henry,,,rico-henry,R. Henry,D,3,175,712,M,,599128,EUR,868320000,D,3,3,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,,,,,,,16.0,6.0,6.2,1.0,0.00134522,,,,,,0,,-0.04,,-0.18,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14025096,home,Brentford,Reiss Nelson,,,reiss-nelson,R. Nelson,M,11,175,4847,M,reissnelson,826139,EUR,944784000,F,11,11,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,2.0,,,,,,15.0,6.0,6.5,1.0,0.00091146,,,,,,0,,0.05,,0.16,,,,,2.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,
14025096,home,Brentford,Yehor Yarmolyuk,,,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,,1031258,EUR,1078099200,M,18,18,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,1.0,,,,,,15.0,5.0,6.6,1.0,0.00376572,5.9273859331074,1.0,5.88,5.88,,0,,0.07,0.01,0.13,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
14025096,home,Brentford,Keane Lewis-Potter,,,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,,972421,EUR,982800000,F,23,23,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,,,9.0,5.0,6.5,1.0,7.976e-05,,,,,,0,,0.01,,0.13,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14025096,home,Brentford,Hákon Rafn Valdimarsson,,,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,496,M,,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025096,home,Brentford,Ethan Pinnock,,,ethan-pinnock,E. Pinnock,D,5,194,1052,M,,855864,EUR,738633600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025096,home,Brentford,Kristoffer Ajer,,,kristoffer-ajer,K. Ajer,D,20,196,1144,M,,576384,EUR,892771200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025096,home,Brentford,Frank Onyeka,,,frank-onyeka,F. Onyeka,M,16,183,4631,M,,885864,EUR,883612800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025096,home,Brentford,Vitaly Janelt,,,vitaly-janelt,V. Janelt,M,27,184,1191,M,,814873,EUR,894758400,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025096,away,Burnley,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3081,M,,42209,EUR,600825600,G,1,1,False,48.0,17.0,39.0,8.0,0.0,11.0,15.0,6.0,33.0,1.0,13.0,1.0,1.0,1.0,,,90.0,59.0,5.6,31.0,0.00742765,35.275559643886,7.0,-17.01,3.465,-0.0001,0,-0.8539,0.18,-0.02,-0.17,-0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14025096,away,Burnley,Kyle Walker,,,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,False,34.0,28.0,7.0,4.0,0.0,21.0,24.0,7.0,10.0,7.0,4.0,,,,,,90.0,66.0,6.5,16.0,0.00523025,78.852076121142,13.0,-11.235,12.705,,0,,-0.08,0.15,-0.34,,,,2.0,6.0,8.0,,,1.0,4.0,3.0,2.0,,1.0,,,5.0,,,,,,,,2.0,,,,,,,,
14025096,away,Burnley,Axel Tuanzebe,,,axel-tuanzebe,A. Tuanzebe,D,6,185,6307,M,,817979,EUR,879465600,D,6,6,False,32.0,27.0,5.0,2.0,0.0,20.0,24.0,7.0,8.0,5.0,2.0,,,,,,90.0,41.0,5.3,5.0,0.0090392,13.112463981216,3.0,-6.3,-0.94500000000001,,0,,0.16,0.0,-0.76,,,,1.0,6.0,1.0,,,1.0,,,,1.0,3.0,,,3.0,,,,1.0,,,,,,,,1.0,,,,
14025096,away,Burnley,Maxime Estève,Maxime Estève,,maxime-esteve,M. Estève,D,5,192,1470,M,,1117223,EUR,1022371200,D,5,5,False,35.0,30.0,3.0,1.0,0.0,22.0,23.0,8.0,12.0,8.0,2.0,,,,,,90.0,47.0,6.1,5.0,0.00157902,29.867259266411,6.0,-17.955,-0.315,,0,,-0.02,0.01,-0.46,,,,1.0,2.0,3.0,,,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,
14025096,away,Burnley,Quilindschy Hartman,,,quilindschy-hartman,Q. Hartman,D,3,183,1269,M,,1392044,EUR,1005696000,D,3,3,False,36.0,25.0,4.0,,0.0,17.0,19.0,8.0,17.0,6.0,6.0,,,,,,90.0,64.0,6.1,21.0,0.0143948,47.749420906495,9.0,-37.275,1.47,,1,,-0.1,0.07,-0.39,,4.0,,,4.0,7.0,3.0,2.0,1.0,5.0,4.0,1.0,,,1.0,,3.0,,,1.0,,0.0152,0.01,,,,,,,,,,
14025096,away,Burnley,Josh Cullen,,,cullen-josh,J. Cullen,M,24,175,875,M,,792122,EUR,828835200,M,24,24,False,46.0,34.0,9.0,2.0,0.0,25.0,26.0,9.0,20.0,1.0,4.0,,,,,,81.0,62.0,6.5,21.0,0.0110103,79.477567296586,5.0,-38.325,0.52499999999999,,0,,-0.09,0.11,0.24,,5.0,,,5.0,3.0,2.0,,,1.0,1.0,,,,,True,2.0,1.0,,,,,,,2.0,,,,,,,,
14025096,away,Burnley,Florentino Luís,,,florentino-luis,F. Luís,M,16,184,3615,M,,855845,EUR,935020800,M,16,16,False,43.0,31.0,4.0,2.0,0.0,19.0,24.0,12.0,19.0,4.0,4.0,,,,,,75.0,56.0,7.1,12.0,0.0103225,43.550567269271,6.0,-19.95,1.575,,0,,-0.01,0.05,0.16,,,,2.0,2.0,7.0,,,2.0,5.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,
14025096,away,Burnley,Loum Tchaouna,,,loum-tchaouna,L. Tchaouna,F,17,180,1357,M,,1004505,EUR,1062979200,M,17,17,False,17.0,12.0,,,0.0,5.0,7.0,7.0,10.0,,2.0,,,,,,75.0,26.0,6.5,7.0,0.00891807,29.194652704202,4.0,-14.805,1.995,,0,,-0.31,0.09,-0.02,,1.0,,1.0,5.0,5.0,1.0,,,4.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,1.0,
14025096,away,Burnley,Hannibal Mejbri,,,hannibal-mejbri,H. Mejbri,M,28,182,23655,M,hannibal_mj,1009386,EUR,1043107200,M,28,28,False,22.0,15.0,4.0,1.0,0.0,2.0,3.0,13.0,19.0,,2.0,,,,,,60.0,32.0,6.6,10.0,0.0263133,62.925452940377,8.0,-17.43,5.565,,2,,0.11,0.13,-0.04,,1.0,,1.0,3.0,4.0,,,,1.0,,2.0,,1.0,,,2.0,,,,,0.0857,0.02,,2.0,,,,,,2.0,1.0,
14025096,away,Burnley,Lyle Foster,,,foster-lyle,L. Foster,F,9,180,7126,M,,901907,EUR,967939200,M,9,9,False,13.0,6.0,,,0.0,5.0,7.0,1.0,6.0,2.0,3.0,,,,,,75.0,25.0,6.1,12.0,0.00231023,35.020665551698,5.0,-9.555,7.455,,0,,-0.32,0.1,-0.08,,,,2.0,9.0,4.0,1.0,,,2.0,2.0,2.0,,1.0,,,4.0,1.0,,,,,,,,,,,,,,2.0,
14025096,away,Burnley,Zian Flemming,,,flemming-zian,Z. Flemming,F,19,183,1606,M,,875137,EUR,901929600,F,19,19,False,13.0,10.0,,,0.0,3.0,3.0,7.0,10.0,2.0,,,,,,,90.0,22.0,6.8,6.0,0.0167645,23.763130814709,5.0,-13.02,1.785,,3,,-0.11,0.05,-0.03,,,,3.0,6.0,3.0,1.0,,,,,1.0,,1.0,,,3.0,,,,,0.8456,0.31,,,2.0,1.0,,,0.9567,1.0,1.0,
14025096,away,Burnley,Lesley Ugochukwu,,,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,l.ugochukwu8,1048916,EUR,1080259200,M,8,8,True,11.0,6.0,2.0,,0.0,2.0,3.0,4.0,8.0,1.0,1.0,,,,,,30.0,15.0,6.3,6.0,0.00211865,38.000992881015,5.0,-6.615,6.3,,0,,-0.02,0.0,-0.11,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
14025096,away,Burnley,Jacob Bruun Larsen,,,jacob-bruun-larsen,J. B. Larsen,M,7,183,710,M,,809276,EUR,906163200,F,7,7,True,7.0,5.0,,,0.0,,,5.0,7.0,,1.0,,,,,,15.0,8.0,6.5,3.0,0.038722,28.406773632809,3.0,-18.795,3.15,,0,,-0.01,0.11,0.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14025096,away,Burnley,Jaidon Anthony,,,jaidon-anthony,J. Anthony,M,11,177,1095,M,,1020680,EUR,944006400,F,11,11,True,8.0,8.0,,,0.0,3.0,3.0,5.0,5.0,,,,,,,,15.0,13.0,6.9,2.0,0.00373665,32.291291370401,3.0,28.035,17.325,,0,,-0.17,-0.34,0.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,
14025096,away,Burnley,Josh Laurent,,,josh-laurent,J. Laurent,M,29,188,191,M,,552036,EUR,799718400,M,29,29,True,8.0,6.0,2.0,,0.0,3.0,3.0,3.0,5.0,,,,,,,,15.0,13.0,6.4,3.0,0.0298226,13.561192116019,2.0,-1.995,1.89,,0,,0.03,0.0,-0.14,,1.0,1.0,1.0,,2.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
14025096,away,Burnley,Armando Broja,,,armando-broja,A. Broja,F,27,191,8716,M,armando.broja,996985,EUR,1000080000,F,27,27,True,6.0,3.0,,,0.0,1.0,1.0,2.0,5.0,,,,,,,,9.0,8.0,6.4,5.0,0.0053357,13.372850257144,1.0,-12.39,-12.39,,0,,-0.3,0.11,-0.01,,,,2.0,2.0,2.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
14025096,away,Burnley,Max Weiss,,,max-weiss,M. Weiss,G,13,190,244,M,,1128801,EUR,1087257600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025096,away,Burnley,Hjalmar Ekdal,,,hjalmar-ekdal,H. Ekdal,D,18,187,549,M,,875360,EUR,908928000,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025096,away,Burnley,Lucas Pires,,,lucas-pires,L. Pires,D,23,182,554,M,,1136896,EUR,985392000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025096,away,Burnley,Marcus Edwards,,,edwards-marcus,M. Edwards,M,10,167,2823,M,,795066,EUR,912643200,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
