match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_wasFouled,stat_fouls,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_interceptionWon,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_bigChanceMissed,stat_totalOffside,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_errorLeadToAGoal
12504677,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,,793645,EUR,854064000,F,7,7,True,16.0,13.0,2.0,2.0,1.0,4.0,5.0,10.0,12.0,,,,26.0,24.0,9.2,4.0,0.924627,2,,,1.0,,1.0,,3.0,,,,1.0,1.0,3.0,,,1.0,1.0,3.0,2.0,0.8135,0.9739,,,1.0,1.0,,,,,1.0,,,,,,,,
12504677,home,Bologna,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2354,M,,905381,EUR,965260800,F,24,24,True,11.0,7.0,,,0.0,3.0,3.0,4.0,8.0,2.0,,,26.0,17.0,7.1,4.0,0.0254397,1,,,,,,,4.0,3.0,,,1.0,,1.0,,,1.0,,,,0.3457,,,,,,,,1.0,,,1.0,1.0,,,,,,
12504677,home,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,kacper_urbanski10,1012383,EUR,1094515200,M,82,82,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,2.0,,,13.0,6.0,6.6,,0.0134336,0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504677,home,Bologna,Benjamín Domínguez,benjamin-dominguez,B. Domínguez,M,30,172,3282,M,,1162611,EUR,1063929600,F,30,30,True,7.0,6.0,1.0,,0.0,3.0,3.0,3.0,4.0,1.0,,,13.0,12.0,6.6,3.0,0.00180957,1,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,0.078,,,,1.0,,Benjamín Domínguez,,1.0,,,,,,,,,,
12504677,home,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,129,M,,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504677,home,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,580,M,,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504677,home,Bologna,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,,862697,EUR,887414400,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504677,home,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,,355486,EUR,863568000,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504677,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,,98212,EUR,751248000,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504677,home,Bologna,Martin Erlić,martin-erlic,M. Erlić,D,6,192,1953,M,,789234,EUR,885600000,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504677,home,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186,1385,M,,1067204,EUR,1042502400,M,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504677,home,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181,1972,M,,907152,EUR,935452800,M,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504677,home,Bologna,Tommaso Corazza,corazza-tommaso,T. Corazza,M,27,174,263,M,,1137366,EUR,1088467200,D,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504677,home,Bologna,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182,2419,M,,996919,EUR,1065225600,F,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504677,away,Venezia,Filip Stanković,filip-stankovic,F. Stanković,G,1,185,1020,M,,986355,EUR,1014595200,G,35,35,False,28.0,18.0,16.0,7.0,0.0,15.0,18.0,3.0,10.0,6.0,2.0,6.0,90.0,39.0,7.8,10.0,0.00342463,0,-0.1421,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,
12504677,away,Venezia,Jay Idzes,jay-idzes,J. Idzes,D,21,190,19111,M,jayidzes,933641,EUR,959904000,D,4,4,False,37.0,31.0,4.0,1.0,0.0,23.0,24.0,8.0,13.0,3.0,,,90.0,57.0,5.9,8.0,0.00312646,0,,,,,,4.0,1.0,,3.0,4.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,
12504677,away,Venezia,Michael Svoboda,michael-svoboda,M. Svoboda,D,30,195,196,M,,888340,EUR,908409600,D,30,30,False,49.0,45.0,7.0,4.0,0.0,35.0,37.0,10.0,13.0,9.0,,,90.0,61.0,6.3,7.0,0.0026152,0,,,1.0,1.0,2.0,4.0,2.0,,1.0,3.0,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,
12504677,away,Venezia,Marin Šverko,marin-sverko,M. Šverko,D,33,186,248,M,,822485,EUR,886550400,D,33,33,False,21.0,18.0,1.0,,0.0,15.0,16.0,3.0,5.0,3.0,,,75.0,38.0,6.2,7.0,0.00240484,0,,,,,2.0,2.0,7.0,2.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
12504677,away,Venezia,Antonio Candela,candela-antonio,A. Candela,D,26,182,271,M,,862464,EUR,956793600,M,27,27,False,16.0,13.0,2.0,1.0,0.0,8.0,9.0,7.0,9.0,1.0,,,90.0,32.0,6.3,11.0,0.226681,0,,,2.0,2.0,,8.0,2.0,,1.0,,2.0,2.0,3.0,1.0,,2.0,2.0,1.0,,,,2.0,1.0,2.0,,,,,,,,,,,,,,
12504677,away,Venezia,Alfred Duncan,alfred-duncan,A. Duncan,M,32,178,572,M,,232224,EUR,731721600,M,32,32,False,16.0,10.0,2.0,,0.0,7.0,9.0,3.0,7.0,2.0,,,53.0,26.0,6.1,9.0,0.00136693,0,,,,,1.0,5.0,4.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,,,1.0,,3.0,2.0,,,,,,,,,,,,,
12504677,away,Venezia,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,,876259,EUR,961286400,M,14,14,False,37.0,33.0,4.0,2.0,0.0,21.0,21.0,12.0,16.0,1.0,,,90.0,50.0,5.8,8.0,0.00566605,1,,,,,,4.0,2.0,1.0,2.0,3.0,1.0,2.0,,1.0,,,,,,0.1346,,,1.0,1.0,,,,1.0,,,,,,,,,,1.0
12504677,away,Venezia,Ridgeciano Haps,ridgeciano-haps,R. Haps,D,5,175,339,M,,250501,EUR,739843200,M,5,5,False,10.0,9.0,1.0,1.0,0.0,5.0,5.0,4.0,6.0,1.0,,,45.0,17.0,6.4,2.0,0.00716027,0,,,1.0,,,2.0,2.0,,2.0,2.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,
12504677,away,Venezia,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,968,M,,965009,EUR,1033171200,F,11,11,False,19.0,12.0,1.0,,0.0,3.0,5.0,9.0,14.0,5.0,,,90.0,42.0,6.8,17.0,0.0674144,2,,,,1.0,2.0,7.0,9.0,3.0,1.0,,1.0,4.0,1.0,,,1.0,,,,0.1896,,4.0,,5.0,3.0,,,1.0,1.0,,,1.0,,,,,,
12504677,away,Venezia,Gianluca Busio,gianluca-busio,G. Busio,M,6,170,907,M,,896180,EUR,1022544000,F,6,6,False,30.0,23.0,1.0,,0.0,12.0,15.0,12.0,18.0,7.0,,,90.0,46.0,6.7,14.0,0.144556,0,,,3.0,1.0,2.0,4.0,6.0,4.0,,3.0,,3.0,1.0,1.0,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,
12504677,away,Venezia,Joel Pohjanpalo,joel-pohjanpalo,J. Pohjanpalo,F,20,184,2714,M,,137155,EUR,779414400,F,20,20,False,24.0,16.0,2.0,1.0,0.0,8.0,10.0,8.0,14.0,1.0,,,85.0,29.0,6.6,9.0,0.00953505,2,,True,,2.0,3.0,5.0,3.0,,1.0,,,,,1.0,,,,,1.0,0.1207,0.3957,1.0,,,,,,,1.0,,,,,,,,,
12504677,away,Venezia,Mikael Ellertsson,mikael-ellertsson,M. Ellertsson,M,77,182,433,M,,933203,EUR,1015804800,M,77,77,True,7.0,4.0,2.0,1.0,0.0,1.0,2.0,3.0,6.0,1.0,,,45.0,18.0,6.3,6.0,0.00286226,0,,,1.0,1.0,,4.0,4.0,1.0,,1.0,3.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12504677,away,Venezia,John Yeboah,john-yeboah,J. Yeboah,F,10,170,3981,M,,879802,EUR,961718400,M,10,10,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,,,22.0,9.0,6.5,2.0,0.00090386,0,,,,,,1.0,3.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,
12504677,away,Venezia,Giorgio Altare,giorgio-altare,G. Altare,D,15,190,132,M,,882004,EUR,902620800,D,15,15,True,7.0,6.0,,,0.0,4.0,4.0,2.0,3.0,1.0,,,15.0,12.0,6.6,2.0,0.00270902,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12504677,away,Venezia,Domen Črnigoj,domen-crnigoj,D. Črnigoj,M,89,187,119,M,,232096,EUR,816652800,M,22,22,True,6.0,4.0,,,0.0,4.0,4.0,,2.0,1.0,,,15.0,11.0,6.6,4.0,8.867e-05,0,,,,2.0,,3.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,
12504677,away,Venezia,Antonio Raimondo,antonio-raimondo,A. Raimondo,F,9,185,362,M,,1121578,EUR,1079568000,F,45,45,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,11.0,5.0,6.5,2.0,0.00145441,0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,Antonio Raimondo,,,,,,,,,,,,
12504677,away,Venezia,Matteo Grandi,matteo-grandi,M. Grandi,G,23,190,41,M,,125807,EUR,718848000,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504677,away,Venezia,Bruno Bertinato,bertinato-bruno,B. Bertinato,G,1,194,124,M,,977079,EUR,896486400,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504677,away,Venezia,Joel Schingtienne,schingtienne-joel,J. Schingtienne,D,3,188,258,M,,1388438,EUR,1029283200,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Joel Schingtienne,,,,,,,,,,,,
12504677,away,Venezia,Bjarki Steinn Bjarkason,bjarki-steinn-bjarkason,B. S. Bjarkason,M,19,180,137,M,,933207,EUR,958003200,M,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504677,away,Venezia,Richie Sagrado,richie-sagrado,R. Sagrado,M,20,182,280,M,,1198069,EUR,1075420800,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Richie Sagrado,,,,,,,,,,,,
12504677,away,Venezia,Issa Doumbia,issa-doumbia,I. Doumbia,M,8,185,313,M,,1141754,EUR,1066262400,M,97,97,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504677,away,Venezia,Saad El Haddad,saad-el-haddad,S. E. Haddad,M,80,175,2394,M,,1887618,EUR,1122163200,M,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Saad El Haddad,,,,,,,,,,,,
12504677,away,Venezia,Franco Carboni,carboni-franco,F. Carboni,M,29,190,965,M,,1086199,EUR,1049414400,D,79,79,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504677,away,Venezia,Christian Gytkjær,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,,78939,EUR,641952000,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
