match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,player_sofascoreId,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_blockedScoringAttempt,stat_challengeLost,stat_dispossessed,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_goalAssist,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches
11406766,home,Fiorentina,Christian Kouamé,christian-kouame,C. Kouamé,F,31,185,2375,M,812946,EUR,881366400,F,99,99,False,16.0,13.0,,,2.0,3.0,,1.0,,,,71.0,23.0,6.4,5.0,0.0410568,2,,,,11.0,14.0,1.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,0.4701,christianmichael.11,,,1.0,,0.256,1.0,1.0,1.0,,,,,,,,1.0,,
11406766,home,Fiorentina,Nicolás González,nicolas-gonzalez,N. González,M,23,180,17229,M,901325,EUR,891820800,F,10,10,True,13.0,11.0,2.0,2.0,3.0,4.0,,1.0,,,,45.0,21.0,8.2,4.0,0.0458789,5,,,,8.0,9.0,,,,1.0,,1.0,,2.0,,,1.0,,,1.1328,nicoigonzalez,,,3.0,2.0,1.2524,,,,,,,1.0,,,,1.0,,
11406766,home,Fiorentina,Pietro Comuzzo,comuzzo-pietro,P. Comuzzo,D,15,185,1322,M,1210848,EUR,1108857600,D,37,37,True,21.0,12.0,,,10.0,16.0,,1.0,,,,19.0,22.0,6.7,9.0,0.00063835,0,,Pietro Comuzzo,,2.0,5.0,,,8.0,1.0,8.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11406766,home,Fiorentina,Andrea Belotti,andrea-belotti,A. Belotti,F,19,181,3521,M,220223,EUR,756345600,F,20,20,True,3.0,2.0,,,,,,1.0,,,,19.0,5.0,6.7,2.0,0.0936958,0,,,,3.0,4.0,1.0,,,1.0,,1.0,,,,,,,,,gallobelotti,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,
11406766,home,Fiorentina,Maxime López,maxime-lopez,M. López,M,21,167,1284,M,352802,EUR,881193600,M,8,8,True,9.0,9.0,,,4.0,4.0,,,,,,10.0,11.0,6.7,1.0,0.0048319,0,,,,5.0,6.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11406766,home,Fiorentina,Gaetano Castrovilli,gaetano-castrovilli,G. Castrovilli,M,8,185,640,M,587628,EUR,856137600,M,17,17,True,3.0,3.0,,,,,,,,,,7.0,5.0,,2.0,0.00201581,0,,,,3.0,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406766,home,Fiorentina,Pietro Terracciano,pietro-terracciano,P. Terracciano,G,1,193,1591,M,136856,EUR,636854400,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406766,home,Fiorentina,Tommaso Martinelli,martinelli-tommaso,T. Martinelli,G,50,194,712,M,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406766,home,Fiorentina,Nikola Milenković,nikola-milenkovic,N. Milenković,D,31,195,5064,M,836168,EUR,876614400,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,milenkovicn_4,,,,,,,,,,,,,,,,,,
11406766,home,Fiorentina,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,122848,EUR,715305600,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406766,home,Fiorentina,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,300,M,32040,EUR,688348800,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406766,home,Fiorentina,Dodô,dodo,Dodô,D,2,166,3348,M,822518,EUR,911260800,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406766,home,Fiorentina,Lucas Beltrán,lucas-beltran,L. Beltrán,M,15,177,3780,M,962029,EUR,985824000,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,beltranlucass,,,,,,,,,,,,,,,,,,
11406766,home,Fiorentina,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,,180,1099,M,36784,EUR,619747200,M,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406766,home,Fiorentina,Gino Infantino,gino-infantino,G. Infantino,M,32,178,956,M,1086992,EUR,1053302400,M,19,19,True,,,,,,,,,,,,,,,,,0,,Gino Infantino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406766,away,Sassuolo,Andrea Consigli,andrea-consigli,A. Consigli,G,,189,262,M,38618,EUR,538704000,G,47,47,False,26.0,11.0,23.0,8.0,4.0,5.0,2.0,4.0,5.0,,,90.0,35.0,6.4,15.0,0.00201895,0,-0.5459,,,7.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0
11406766,away,Sassuolo,Ruan,ruan,Ruan,D,4,187,1238,M,914487,EUR,928713600,D,44,44,False,15.0,10.0,1.0,,8.0,12.0,2.0,4.0,,,,64.0,27.0,6.1,6.0,0.00089264,1,,,,2.0,3.0,,,,2.0,3.0,,,1.0,3.0,2.0,1.0,,2.0,0.0089,,,,,,,,,,,,1.0,1.0,,,,,,
11406766,away,Sassuolo,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,4,191,1585,M,893642,EUR,949968000,D,19,19,False,22.0,18.0,5.0,1.0,16.0,16.0,2.0,1.0,,,,90.0,26.0,5.7,4.0,0.00538561,0,,,,2.0,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11406766,away,Sassuolo,Gian Marco Ferrari,gian-marco-ferrari,G. M. Ferrari,D,,189,224,M,170887,EUR,705888000,D,13,13,False,35.0,31.0,12.0,9.0,21.0,21.0,2.0,2.0,,,,90.0,38.0,5.9,4.0,0.0050881,0,,,,10.0,14.0,,5.0,,6.0,,,,,,,,,,,,True,,,,,,,1.0,,,,1.0,,,,,,
11406766,away,Sassuolo,Mattia Viti,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,21,21,False,14.0,9.0,3.0,1.0,7.0,10.0,1.0,3.0,,,,45.0,26.0,6.5,7.0,0.00033367,0,,,,2.0,4.0,,,,4.0,4.0,1.0,,,4.0,4.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,
11406766,away,Sassuolo,Cristian Volpato,volpato-cristian,C. Volpato,M,7,187,875,M,1155625,EUR,1068854400,M,23,23,False,20.0,13.0,,,7.0,12.0,,5.0,,,,45.0,33.0,6.6,12.0,0.00266532,0,,,,6.0,10.0,2.0,1.0,2.0,8.0,7.0,3.0,2.0,,3.0,2.0,1.0,,3.0,,,,,,,,,,2.0,1.0,,,,,,,,,
11406766,away,Sassuolo,Daniel Boloca,boloca-daniel,D. Boloca,M,11,185,442,M,882592,EUR,914284800,M,24,24,False,25.0,21.0,2.0,1.0,10.0,11.0,3.0,8.0,,,,73.0,38.0,6.5,6.0,0.00511923,1,,,,11.0,15.0,1.0,,2.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,,,1.0,0.0355,,,,,,,,,3.0,1.0,,1.0,,,,,,,
11406766,away,Sassuolo,Pedro Obiang,pedro-obiang,P. Obiang,M,14,192,280,M,46799,EUR,701654400,M,14,14,False,19.0,13.0,3.0,,8.0,11.0,1.0,3.0,,,,64.0,22.0,6.1,6.0,0.0125688,0,,,,5.0,8.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,2.0,,,,1.0,,,,,,
11406766,away,Sassuolo,Josh Doig,josh-doig,J. Doig,D,3,189,836,M,989276,EUR,1021680000,M,43,43,False,24.0,15.0,3.0,,11.0,13.0,,5.0,,,,90.0,43.0,6.7,14.0,0.0446014,0,,,,6.0,13.0,2.0,2.0,,4.0,3.0,2.0,,,2.0,2.0,2.0,1.0,,,,,,,,,3.0,,,,,1.0,2.0,1.0,2.0,,,,
11406766,away,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,42,187,1387,M,924973,EUR,921283200,F,42,42,False,33.0,28.0,3.0,1.0,12.0,13.0,1.0,2.0,,,,90.0,47.0,7.7,7.0,0.0223193,2,,,,17.0,21.0,1.0,1.0,2.0,4.0,7.0,2.0,1.0,,1.0,1.0,,3.0,1.0,0.1179,,,,2.0,1.0,0.145,1.0,,,1.0,,,,,1.0,,,,
11406766,away,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,99,185,2688,M,826198,EUR,927072000,F,9,9,False,17.0,6.0,,,4.0,5.0,3.0,1.0,,,,90.0,30.0,6.5,14.0,0.0005546,2,,,,2.0,12.0,,9.0,3.0,11.0,6.0,1.0,,1.0,,,1.0,3.0,,0.0821,,,,,,,,1.0,,1.0,,,,,,,,,
11406766,away,Sassuolo,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,14,179,1671,M,825861,EUR,920160000,M,11,11,True,15.0,13.0,,,8.0,10.0,,3.0,,,,45.0,23.0,6.3,6.0,0.00336018,1,,,,5.0,7.0,2.0,,,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,0.0224,,,,,,,,1.0,,,,,1.0,,,,,,
11406766,away,Sassuolo,Samuele Mulattieri,mulattieri-samuele,S. Mulattieri,F,7,183,531,M,927030,EUR,970876800,F,8,8,True,12.0,9.0,1.0,,5.0,5.0,,2.0,,,,45.0,15.0,6.4,4.0,0.0033494,0,,,,4.0,7.0,,5.0,,5.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,
11406766,away,Sassuolo,Filippo Missori,filippo-missori,F. Missori,D,2,182,223,M,1121184,EUR,1080086400,D,2,2,True,5.0,4.0,,,3.0,3.0,2.0,,,,,26.0,10.0,6.5,1.0,0.0178355,0,,,,2.0,3.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
11406766,away,Sassuolo,Matheus Henrique,matheus-henrique,M. Henrique,M,8,175,2961,M,912786,EUR,882489600,M,7,7,True,12.0,12.0,1.0,1.0,7.0,7.0,,2.0,,,,26.0,13.0,6.5,,0.00559823,0,,,,5.0,5.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11406766,away,Sassuolo,Emil Konradsen Ceide,emil-konradsen-ceide,E. K. Ceide,F,35,175,915,M,933263,EUR,999475200,F,15,15,True,5.0,4.0,,,1.0,1.0,,,,,,17.0,7.0,6.6,2.0,0.00053662,0,,,,3.0,4.0,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
11406766,away,Sassuolo,Gianluca Pegolo,gianluca-pegolo,G. Pegolo,G,,182,58,M,43985,EUR,354326400,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406766,away,Sassuolo,Alessio Cragno,alessio-cragno,A. Cragno,G,22,184,263,M,148740,EUR,772761600,G,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406766,away,Sassuolo,Martin Erlić,martin-erlic,M. Erlić,D,6,192,1953,M,789234,EUR,885600000,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406766,away,Sassuolo,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178,644,M,934409,EUR,963705600,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406766,away,Sassuolo,Jeremy Toljan,jeremy-toljan,J. Toljan,D,22,182,343,M,149606,EUR,776304000,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406766,away,Sassuolo,Luca Lipani,luca-lipani,L. Lipani,M,35,185,442,M,1154898,EUR,1116374400,M,35,35,True,,,,,,,,,,,,,,,,,0,,Luca Lipani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406766,away,Sassuolo,Uroš Račić,uros-racic,U. Račić,M,10,193,669,M,839909,EUR,890092800,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
