match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_keyPass,stat_interceptionWon,stat_wasFouled,stat_totalCross,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_challengeLost,stat_accurateCross,stat_bigChanceCreated,captain,player_sofascoreId,stat_totalOffside
12499314,home,Udinese,Daniele Padelli,,,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499314,home,Udinese,Răzvan Sava,,,razvan-sava,R. Sava,G,90,195,1061,M,1001997,EUR,1024617600,G,90,90,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499314,home,Udinese,James Abankwah,,,james-abankwah,J. Abankwah,D,25,188,423,M,1127232,EUR,1074211200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499314,home,Udinese,Matteo Palma,Matteo,Palma,matteo-palma,M. Palma,D,13,194,608,M,1495719,EUR,1205366400,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499314,home,Udinese,Enzo Ebosse,,,enzo-ebosse,E. Ebosse,D,77,185,507,M,848279,EUR,921110400,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499314,home,Udinese,Rui Modesto,,,rui-modesto,R. Modesto,M,18,181,693,M,1068286,EUR,939254400,M,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499314,away,Inter,Yann Sommer,,,yann-sommer,Y. Sommer,G,1,183,12749,M,16206,EUR,598320000,G,1,1,False,44.0,39.0,11.0,7.0,0.0,39.0,40.0,,4.0,7.0,,,1.0,90.0,48.0,6.4,5.0,0.0001088,0,-0.8437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yannsommer,
12499314,away,Inter,Yann Bisseck,,,yann-bisseck,Y. Bisseck,D,31,194,5415,M,906275,EUR,975456000,D,31,31,False,77.0,72.0,2.0,,0.0,54.0,58.0,19.0,21.0,3.0,,,,90.0,90.0,6.8,7.0,0.0104361,0,,1.0,3.0,1.0,6.0,,,,,,5.0,1.0,1.0,,,,1.0,,,1.0,2.0,2.0,,,,,1.0,,,,
12499314,away,Inter,Francesco Acerbi,,,francesco-acerbi,F. Acerbi,D,15,192,5573,M,126816,EUR,571449600,D,15,15,False,89.0,87.0,6.0,6.0,0.0,73.0,74.0,14.0,15.0,2.0,,,,90.0,106.0,7.5,2.0,0.00799148,0,,,2.0,,5.0,,,,,,6.0,1.0,,,,2.0,1.0,,,3.0,2.0,,,,,,,,,,
12499314,away,Inter,Alessandro Bastoni,,,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,826188,EUR,923961600,D,95,95,False,74.0,66.0,7.0,4.0,0.0,53.0,57.0,14.0,19.0,5.0,,,,75.0,87.0,6.9,11.0,0.0223137,1,,1.0,1.0,4.0,3.0,,,1.0,,,4.0,1.0,1.0,0.0357,0.0243,,1.0,1.0,,1.0,1.0,2.0,,,,2.0,1.0,,,alessandrobastoni,
12499314,away,Inter,Matteo Darmian,,,matteo-darmian,M. Darmian,M,36,182,3779,M,19352,EUR,628560000,M,36,36,False,55.0,42.0,11.0,6.0,1.0,20.0,29.0,24.0,31.0,1.0,,,,90.0,82.0,7.6,20.0,0.308638,1,,,1.0,3.0,5.0,,1.0,,,,4.0,3.0,1.0,0.0632,,,2.0,,3.0,1.0,1.0,5.0,1.0,,,2.0,2.0,1.0,,,
12499314,away,Inter,Davide Frattesi,,,davide-frattesi,D. Frattesi,M,16,178,5601,M,835600,EUR,937958400,M,16,16,False,30.0,28.0,3.0,3.0,0.0,13.0,13.0,15.0,17.0,2.0,,,,85.0,44.0,7.6,3.0,0.029365,4,,1.0,,3.0,4.0,1.0,2.0,1.0,1.0,1.0,,2.0,,0.7991,0.2656,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,davidefrrattesi_22,
12499314,away,Inter,Hakan Çalhanoğlu,,,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,135700,EUR,760665600,M,20,20,False,91.0,83.0,18.0,14.0,0.0,47.0,51.0,39.0,43.0,3.0,,,,90.0,98.0,7.5,8.0,0.160941,1,,,,2.0,3.0,,,,1.0,,,2.0,,0.0274,,,1.0,,3.0,,1.0,3.0,,,,2.0,3.0,1.0,,HÇalhanoğlu,
12499314,away,Inter,Henrikh Mkhitaryan,,,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,37151,EUR,601344000,M,22,22,False,42.0,37.0,2.0,2.0,0.0,19.0,20.0,19.0,24.0,8.0,,,,90.0,57.0,6.9,9.0,0.0626462,1,,,1.0,3.0,3.0,1.0,1.0,,,,3.0,1.0,,0.0246,,,1.0,,1.0,,1.0,2.0,1.0,,,1.0,1.0,,,micki_taryan,
12499314,away,Inter,Federico Dimarco,,,federico-dimarco,F. Dimarco,M,32,174,15308,M,284361,EUR,879120000,M,32,32,False,25.0,20.0,2.0,,1.0,9.0,10.0,14.0,21.0,4.0,,,,65.0,37.0,7.3,8.0,0.11666,1,,,,3.0,,,,,1.0,,,,,0.0351,,2.0,,2.0,2.0,,,6.0,,,,1.0,3.0,1.0,,dimarco32,
12499314,away,Inter,Marcus Thuram,,,marcus-thuram,M. Thuram,F,9,192,25521,M,791702,EUR,870825600,F,9,9,False,19.0,15.0,1.0,,1.0,3.0,6.0,12.0,13.0,2.0,,,,75.0,31.0,7.1,11.0,0.0516669,1,,1.0,1.0,4.0,3.0,,,1.0,,,,1.0,4.0,0.084,0.0925,1.0,1.0,,3.0,,1.0,,3.0,,,,,,,m_thuram,1.0
12499314,away,Inter,Lautaro Martínez,,,lautaro-martinez,L. Martínez,F,10,175,122092,M,823984,EUR,872208000,F,10,10,False,14.0,13.0,,,0.0,5.0,5.0,8.0,9.0,2.0,,,,85.0,29.0,8.5,5.0,0.265274,4,,1.0,1.0,6.0,4.0,,1.0,3.0,,2.0,1.0,1.0,1.0,0.7337,1.285,,1.0,2.0,3.0,,1.0,,4.0,1.0,1.0,1.0,,1.0,True,LautaroM,1.0
12499314,away,Inter,Carlos Augusto,,,carlos-augusto,C. Augusto,D,30,184,7355,M,929199,EUR,915667200,D,30,30,True,11.0,11.0,2.0,2.0,0.0,6.0,6.0,5.0,5.0,1.0,,,,25.0,16.0,6.5,1.0,0.00223878,1,,1.0,1.0,1.0,3.0,,1.0,,,,1.0,2.0,1.0,0.3005,,,1.0,,,,,,,,1.0,,,,,,
12499314,away,Inter,Stefan de Vrij,,,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,91046,EUR,697248000,D,6,6,True,8.0,8.0,1.0,1.0,0.0,6.0,6.0,2.0,2.0,,,,,15.0,8.0,6.3,,0.00075906,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stefandevrij,
12499314,away,Inter,Mehdi Taremi,,,mehdi-taremi,M. Taremi,F,99,187,20235,M,812533,EUR,711417600,F,99,99,True,9.0,8.0,,,0.0,1.0,2.0,7.0,7.0,,,,,15.0,10.0,6.5,1.0,0.0183613,0,,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,mehditaremi9,1.0
12499314,away,Inter,Piotr Zieliński,,,piotr-zielinski,P. Zieliński,M,7,180,18478,M,138605,EUR,769392000,M,7,7,True,8.0,6.0,1.0,,0.0,1.0,2.0,5.0,6.0,,,,,9.0,10.0,6.5,4.0,0.00592709,0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,zielu_94,
12499314,away,Inter,Joaquín Correa,,,joaquin-correa,J. Correa,F,30,188,5676,M,249929,EUR,776736000,F,11,11,True,4.0,3.0,,,0.0,,,3.0,4.0,1.0,,,,8.0,7.0,6.9,1.0,0.00324943,1,,3.0,1.0,3.0,1.0,,,1.0,,,,,,0.1173,0.485,,,,,,,,,,,,,,,tucocorrea,
12499314,away,Inter,Josep Martínez,,,josep-martinez,J. Martínez,G,13,191,2817,M,845291,EUR,896227200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499314,away,Inter,Raffaele Di Gennaro,,,raffaele-di-gennaro,R. D. Gennaro,G,12,188,1343,M,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499314,away,Inter,Tomás Palacios,,,tiago-tomas-palacios,T. Palacios,D,24,195,2235,M,1173598,EUR,1051488000,D,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499314,away,Inter,Benjamin Pavard,,,benjamin-pavard,B. Pavard,D,28,186,10877,M,787505,EUR,827971200,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,benpavard21,
12499314,away,Inter,Kristjan Asllani,,,kristjan-asllani,K. Asllani,M,23,179,5914,M,996820,EUR,1015632000,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KristjanAsllani,
12499314,away,Inter,Denzel Dumfries,,,denzel-dumfries,D. Dumfries,M,2,189,15021,M,759520,EUR,829785600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddumfries2,
12499314,away,Inter,Marko Arnautović,,,marko-arnautovic,M. Arnautović,F,89,192,8675,M,21927,EUR,608947200,F,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m.arnautovic7,
