match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_outfielderBlock,captain,stat_wasFouled,stat_aerialLost,stat_dispossessed,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_goalAssist,stat_bigChanceMissed,stat_bigChanceCreated
11453210,home,Al-Fateh,Jacob Rinne,,,jacob-rinne,J. Rinne,G,35,188.0,92,M,289025,EUR,740534400,G,1,1,False,23.0,20.0,9.0,6.0,17.0,18.0,3.0,5.0,9.0,1.0,90.0,30.0,6.5,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453210,home,Al-Fateh,Saeed Baattia,Saeed Baattia,,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200,D,12,12,False,28.0,18.0,5.0,1.0,6.0,8.0,12.0,21.0,5.0,,90.0,45.0,6.4,18.0,0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11453210,home,Al-Fateh,Jason Denayer,,,jason-denayer,J. Denayer,D,,184.0,657,M,352664,EUR,804297600,D,64,64,False,40.0,36.0,3.0,3.0,27.0,29.0,9.0,11.0,3.0,,90.0,52.0,7.3,4.0,0,,2.0,3.0,1.0,,3.0,2.0,,,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,
11453210,home,Al-Fateh,Marwane Saadane,,,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400,D,17,17,False,59.0,43.0,14.0,5.0,24.0,28.0,19.0,31.0,6.0,,90.0,68.0,7.0,16.0,0,,,5.0,,,4.0,,2.0,1.0,,,2.0,2.0,True,1.0,,,,,,,,,,,,,,,,,
11453210,home,Al-Fateh,Salem Alnajdi,,,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600,D,83,83,False,26.0,20.0,2.0,1.0,14.0,18.0,6.0,8.0,10.0,,88.0,47.0,7.1,11.0,0,,5.0,7.0,2.0,,3.0,3.0,4.0,3.0,2.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11453210,home,Al-Fateh,Sofiane Bendebka,,,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400,M,28,28,False,24.0,21.0,5.0,3.0,5.0,5.0,16.0,19.0,5.0,,83.0,34.0,7.1,7.0,1,,8.0,,3.0,,1.0,1.0,,,3.0,4.0,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,
11453210,home,Al-Fateh,Mukhtar Ali,,,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600,M,7,7,False,41.0,33.0,6.0,4.0,19.0,21.0,14.0,21.0,5.0,,90.0,53.0,6.7,11.0,0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,
11453210,home,Al-Fateh,Mourad Batna,,,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800,M,11,11,False,25.0,22.0,1.0,,4.0,4.0,21.0,31.0,4.0,,90.0,54.0,7.6,17.0,3,10.0,5.0,7.0,2.0,5.0,,,2.0,2.0,4.0,3.0,,1.0,,1.0,,,3.0,1.0,,3.0,4.0,1.0,1.0,1.0,,,,,,,
11453210,home,Al-Fateh,Lucas Zelarayán,Lucas,Zelarayán,lucas-zelarayan,L. Zelarayán,M,10,172.0,1289,M,249061,EUR,708998400,M,10,10,False,49.0,38.0,9.0,7.0,12.0,16.0,27.0,36.0,5.0,,90.0,71.0,7.4,19.0,2,3.0,4.0,6.0,,2.0,,,,,2.0,1.0,,,,4.0,,3.0,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,
11453210,home,Al-Fateh,Cristian Tello,,,cristian-tello,C. Tello,M,,178.0,644,M,114157,EUR,681868800,M,37,37,False,27.0,23.0,2.0,1.0,7.0,8.0,16.0,20.0,3.0,,90.0,46.0,7.0,11.0,4,1.0,2.0,4.0,,3.0,,2.0,3.0,1.0,3.0,,,,,,,,,1.0,,,1.0,,3.0,,,,,,,,
11453210,home,Al-Fateh,Djaniny,,,djaniny,Djaniny,F,,190.0,371,M,975869,EUR,669513600,F,21,21,False,21.0,13.0,,,4.0,5.0,9.0,17.0,4.0,,90.0,37.0,6.6,15.0,2,1.0,8.0,3.0,1.0,3.0,3.0,,2.0,2.0,,1.0,1.0,,,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,
11453210,home,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,True,8.0,8.0,,,5.0,5.0,3.0,3.0,,,15.0,9.0,6.6,,0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11453210,home,Al-Fateh,Tawfiq Buhumaid,,,tawfiq-buhumaid,T. Buhumaid,D,25,179.0,6,M,871425,EUR,562464000,M,25,25,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,,10.0,10.0,6.7,1.0,0,,,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
11453210,home,Al-Fateh,Waled Al Enazi,,,waled-al-enazi,W. A. Enazi,G,87,191.0,13,M,818123,EUR,836611200,G,55,55,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453210,home,Al-Fateh,Fahd Mohammed Al-Harbi,,,fahd-mohammed-al-harbi,F. M. Al-Harbi,D,12,182.0,14,M,974013,EUR,856828800,D,5,5,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453210,home,Al-Fateh,Ali Alzubaidi,,,ali-alzubaidi,A. Alzubaidi,D,2,177.0,7,M,160903,EUR,726105600,D,2,2,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453210,home,Al-Fateh,Qasim Lajami,,,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453210,home,Al-Fateh,Abbas Sadiq Alhassan,Abbas Sadiq Alhassan,,abbas-sadiq-alhassan,A. S. Alhassan,M,6,174.0,52,M,1096520,EUR,1079222400,M,66,66,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453210,home,Al-Fateh,Saad Al-Shurafa,Saad Al-Shurafa,,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,1494819,EUR,1098489600,F,49,49,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453210,home,Al-Fateh,Abdullah Al-Anazi,Abdullah Al-Anazi,,abdullah-al-anazi,A. Al-Anazi,F,94,179.0,42,M,1434206,EUR,1042934400,M,94,94,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453210,away,Damac FC,Moustapha Zeghba,,,moustapha-zeghba,M. Zeghba,G,1,190.0,852,M,888378,EUR,659145600,G,30,30,False,29.0,14.0,16.0,1.0,14.0,17.0,,12.0,7.0,3.0,90.0,36.0,6.6,16.0,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,
11453210,away,Damac FC,Ramzi Sawlan,,,sawlan-ramzi,R. Sawlan,D,15,,23,M,965309,EUR,892857600,D,51,51,False,31.0,23.0,5.0,1.0,11.0,14.0,12.0,18.0,5.0,,90.0,46.0,6.8,10.0,0,1.0,3.0,6.0,1.0,2.0,2.0,,3.0,2.0,,,,,,2.0,1.0,,,,,,1.0,,,,,,,1.0,,,
11453210,away,Damac FC,Noor Al-Rashidi,Noor Al-Rashidi,,noor-al-rashidi,N. Al-Rashidi,D,4,179.0,18,M,1065328,EUR,794966400,D,4,4,False,41.0,35.0,6.0,2.0,19.0,22.0,16.0,19.0,11.0,,90.0,56.0,7.4,6.0,0,,1.0,4.0,,1.0,4.0,1.0,3.0,2.0,,,,3.0,,,1.0,,,,,,1.0,,,,,,,,,,
