match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_keyPass,stat_aerialLost,stat_wonTackle,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_dispossessed,stat_totalOffside,player_sofascoreId,captain,stat_blockedScoringAttempt,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_hitWoodwork,stat_goals
12117070,home,São Paulo,Jandrei,,,jandrei,Jandrei,G,93,186,1016,M,874979,EUR,730944000,G,93,93,False,28.0,25.0,6.0,4.0,0.0,24.0,25.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,90.0,37.0,6.7,3.0,0.00024306,0,-0.6627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117070,home,São Paulo,Igor Vinícius,,,igor-vinicius,I. Vinícius,D,18,173,1630,M,840119,EUR,859939200,D,2,2,False,92.0,86.0,1.0,1.0,0.0,38.0,41.0,50.0,56.0,,4.0,,5.0,2.0,,,,90.0,112.0,6.7,12.0,0.118831,0,,5.0,2.0,5.0,2.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
12117070,home,São Paulo,Robert Arboleda,,,robert-arboleda,R. Arboleda,D,5,187,3954,M,338937,EUR,688089600,D,5,5,False,54.0,52.0,4.0,3.0,0.0,42.0,43.0,10.0,11.0,,1.0,2.0,5.0,,,,,90.0,58.0,6.5,2.0,0.00242685,0,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12117070,home,São Paulo,Diego Costa,Diego,Costa,diego-costa,D. Costa,D,4,184,1151,M,995293,EUR,932515200,D,4,4,False,68.0,64.0,6.0,2.0,0.0,44.0,44.0,20.0,24.0,1.0,1.0,5.0,4.0,,,,,90.0,77.0,7.0,4.0,0.0052882,1,,,,2.0,,,,,,1.0,,,1.0,1.0,1.0,0.0342,0.0455,,,,,,,,,,,,,
12117070,home,São Paulo,Welington,,,welington,Welington,M,34,170,939,M,1009920,EUR,982540800,D,6,6,False,55.0,49.0,2.0,1.0,0.0,22.0,23.0,28.0,40.0,5.0,8.0,3.0,3.0,2.0,,,,90.0,93.0,7.2,21.0,0.0349759,1,,8.0,1.0,6.0,,1.0,,1.0,1.0,4.0,,,,,1.0,0.0429,,1.0,3.0,5.0,,,,,,,,,,
12117070,home,São Paulo,Giuliano Galoppo,,,giuliano-galoppo,G. Galoppo,M,34,179,1928,M,926413,EUR,929664000,M,8,8,False,32.0,30.0,5.0,5.0,0.0,18.0,19.0,12.0,14.0,,,,2.0,,,,,61.0,43.0,6.3,7.0,0.00943564,1,,1.0,,6.0,2.0,1.0,,,,1.0,,1.0,,,2.0,0.0118,,1.0,,3.0,,,,,,,,,,
12117070,home,São Paulo,Alisson,,,alisson,Alisson,M,25,174,2789,M,291723,EUR,740966400,M,25,25,False,79.0,74.0,6.0,6.0,0.0,30.0,30.0,44.0,49.0,,6.0,,5.0,1.0,,,,80.0,97.0,7.1,11.0,0.0220126,1,,,,6.0,,5.0,2.0,3.0,,1.0,3.0,,,,,0.0154,,1.0,,1.0,2.0,,,,,,,,,
12117070,home,São Paulo,Wellington Rato,,,wellington-rato,W. Rato,M,10,172,1278,M,865356,EUR,708825600,M,27,27,False,45.0,40.0,6.0,5.0,0.0,18.0,19.0,24.0,32.0,,3.0,1.0,,1.0,,,,61.0,57.0,7.2,9.0,0.0436085,0,,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
12117070,home,São Paulo,Luciano,,,luciano,Luciano,M,10,181,8486,M,282557,EUR,737683200,M,10,10,False,20.0,17.0,2.0,2.0,0.0,4.0,4.0,13.0,16.0,2.0,6.0,1.0,4.0,2.0,,,,75.0,32.0,7.1,7.0,0.0343685,2,,,,3.0,1.0,,,2.0,,1.0,1.0,,1.0,,,0.1133,0.021,1.0,,1.0,1.0,,luciano10,,,,,,,
12117070,home,São Paulo,Michel Araújo,,,michel-araujo,M. Araújo,M,15,178,1551,M,924857,EUR,843868800,M,15,15,False,33.0,27.0,2.0,1.0,0.0,13.0,14.0,14.0,21.0,,5.0,,3.0,2.0,,,,61.0,47.0,6.9,10.0,0.0377684,2,,2.0,,6.0,5.0,1.0,1.0,2.0,2.0,,,,1.0,,,0.0747,0.0847,1.0,,1.0,1.0,,,,,,,,,
12117070,home,São Paulo,Jonathan Calleri,,,jonathan-calleri,J. Calleri,F,9,181,9901,M,340519,EUR,748742400,F,9,9,False,20.0,13.0,,,0.0,6.0,6.0,8.0,15.0,4.0,8.0,,1.0,4.0,,,,90.0,33.0,7.2,9.0,0.153265,2,,1.0,1.0,2.0,,,,,2.0,1.0,,,,,1.0,0.3149,,2.0,,2.0,,1.0,jocalleri,True,,,,,,
12117070,home,São Paulo,Rodrigo Nestor,,,rodrigo-nestor,R. Nestor,M,11,174,2064,M,905461,EUR,965779200,M,11,11,True,16.0,15.0,1.0,1.0,0.0,3.0,3.0,13.0,19.0,,,,2.0,,,,,29.0,31.0,6.7,10.0,0.233058,1,,6.0,1.0,1.0,,,,,2.0,,,,,,,0.0128,,,1.0,2.0,1.0,,,,1.0,,,,,
