match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_bigChanceMissed,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_totalOffside
12767385,home,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188.0,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,31.0,19.0,25.0,13.0,0.0,12.0,18.0,7.0,13.0,1.0,6.0,1.0,2.0,90.0,37.0,7.1,12.0,0.00129493,0,0.1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12767385,home,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175.0,6662,M,,1021721,EUR,838252800,D,96,96,False,15.0,11.0,3.0,1.0,0.0,5.0,7.0,6.0,8.0,1.0,2.0,,,35.0,25.0,6.7,6.0,0.0225737,1,,1.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,0.026,1.0,,,,,,,,,,,,,,,,,,,,,,
12767385,home,Vasco da Gama,João Victor,joao-victor,J. Victor,D,38,187.0,1769,M,,982998,EUR,900633600,D,38,38,False,37.0,32.0,12.0,7.0,0.0,21.0,22.0,11.0,15.0,4.0,,,,90.0,49.0,7.4,6.0,0.0695409,1,,1.0,3.0,3.0,,,,,,0.0113,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12767385,home,Vasco da Gama,Léo,leo,Léo,D,3,183.0,707,M,,360940,EUR,826070400,D,3,3,False,33.0,29.0,5.0,3.0,0.0,20.0,21.0,9.0,12.0,7.0,1.0,,,90.0,47.0,7.3,4.0,0.00208963,1,,,2.0,3.0,,,1.0,3.0,3.0,0.2818,,,,,,3.0,,2.0,1.0,,,,,,,,,,,,,,
12767385,home,Vasco da Gama,Leandrinho,leandrinho,Leandrinho,M,12,170.0,995,M,,1589416,EUR,1111017600,D,66,66,False,34.0,27.0,3.0,1.0,0.0,15.0,16.0,13.0,20.0,3.0,,,,69.0,56.0,6.8,10.0,0.0519886,1,,2.0,7.0,6.0,1.0,,,2.0,2.0,0.0172,1.0,2.0,,1.0,,1.0,2.0,3.0,,Leandro Viana,da Silva Gama,2.0,1.0,1.0,1.0,,,,,,,,
12767385,home,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177.0,1953,M,,973293,EUR,883785600,M,25,25,False,38.0,33.0,3.0,3.0,0.0,17.0,20.0,16.0,18.0,2.0,4.0,,,90.0,55.0,7.4,7.0,0.00932998,2,,,6.0,6.0,,,,4.0,2.0,0.2285,,,1.0,1.0,,1.0,2.0,2.0,,,,,,3.0,1.0,1.0,1.0,0.2938,,,,,
12767385,home,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180.0,1394,M,,1391962,EUR,1016409600,M,85,85,False,36.0,30.0,2.0,2.0,0.0,17.0,19.0,13.0,17.0,1.0,5.0,,,87.0,50.0,6.9,7.0,0.0104234,1,,1.0,6.0,5.0,,,,3.0,1.0,0.0154,,1.0,1.0,1.0,,3.0,1.0,2.0,,Matheus Carvalho,,,,2.0,,,,,,,,,
12767385,home,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183.0,2505,M,,877591,EUR,858297600,M,2,2,False,38.0,27.0,3.0,,0.0,16.0,18.0,11.0,21.0,6.0,5.0,,,90.0,60.0,6.5,16.0,0.00333545,2,,2.0,5.0,,1.0,,,,,0.0971,,,2.0,1.0,,,,,,,,1.0,,,,1.0,,0.0994,,,,,
12767385,home,Vasco da Gama,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,,172.0,68539,M,Coutinho,119159,EUR,708307200,M,11,11,False,26.0,24.0,1.0,,0.0,8.0,8.0,17.0,22.0,,4.0,,,69.0,42.0,6.8,9.0,0.0641866,1,,,2.0,2.0,2.0,1.0,,,,0.0141,2.0,,1.0,1.0,,,1.0,1.0,,,,4.0,1.0,,2.0,,,,,,,,
12767385,home,Vasco da Gama,Emerson Rodríguez,emerson-rodriguez,E. Rodríguez,M,10,174.0,618,M,,1082956,EUR,967161600,M,17,17,False,13.0,11.0,2.0,2.0,0.0,4.0,4.0,7.0,10.0,,3.0,,,45.0,29.0,6.7,10.0,0.0181941,0,,2.0,10.0,5.0,4.0,2.0,,1.0,,,3.0,,3.0,,,1.0,2.0,,,Emerson Rodríguez,,1.0,,3.0,2.0,,,,,,,,
