match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonContest,stat_wasFouled,stat_accurateCross,stat_dispossessed,player_sofascoreId,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_totalOffside,stat_goals
13472688,home,Santos,Gabriel Brazão,,,gabriel-brazao,G. Brazão,G,77,191,3074,M,905448,EUR,970704000,G,77,77,False,15.0,11.0,6.0,2.0,0.0,11.0,11.0,4.0,1.0,1.0,6.0,1.0,2.0,90.0,21.0,6.7,4.0,0.00010267,1.0,0,-0.6426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472688,home,Santos,Gonzalo Escobar,,,gonzalo-escobar,G. Escobar,D,31,171,1242,M,840500,EUR,858470400,D,31,31,False,31.0,27.0,1.0,1.0,0.0,17.0,19.0,12.0,,2.0,9.0,,,90.0,50.0,6.9,8.0,0.0307811,2.0,3,,10.0,1.0,2.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.1276,0.0704,,,,,,,,,,
13472688,home,Santos,Zé Ivaldo,,,ze-ivaldo,Z. Ivaldo,D,2,185,1464,M,844602,EUR,856483200,D,2,2,False,33.0,27.0,5.0,1.0,0.0,24.0,25.0,8.0,,7.0,1.0,,,90.0,44.0,6.6,7.0,0.00107412,,0,,3.0,,1.0,2.0,3.0,4.0,1.0,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
13472688,home,Santos,João Basso,,,joao-basso,J. Basso,D,13,189,689,M,850955,EUR,853113600,D,3,3,False,30.0,26.0,7.0,4.0,0.0,18.0,20.0,10.0,,4.0,1.0,,,89.0,42.0,7.0,5.0,0.00765836,1.0,0,,8.0,,1.0,,3.0,6.0,,1.0,,,,1.0,,3.0,1.0,1.0,2.0,,,1.0,2.0,,,,,,,,
13472688,home,Santos,Souza,Souza,,souza,Souza,D,33,179,2869,M,1482340,EUR,1150416000,D,33,33,False,20.0,19.0,,,0.0,11.0,11.0,9.0,,3.0,3.0,,,90.0,53.0,6.7,12.0,0.198761,1.0,0,,8.0,5.0,,1.0,7.0,6.0,2.0,4.0,,,,1.0,,1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,3.0,,,,,,
13472688,home,Santos,Tomás Rincón,,,tomas-rincon,T. Rincón,M,8,175,2716,M,46798,EUR,569030400,M,8,8,False,14.0,12.0,1.0,,0.0,6.0,6.0,8.0,,,5.0,,,51.0,22.0,6.9,3.0,0.0088114,,0,,6.0,,1.0,1.0,3.0,4.0,1.0,2.0,,,,1.0,1.0,1.0,,1.0,1.0,,,2.0,,,,,,,,,
13472688,home,Santos,Zé Rafael,,,ze-rafael,Z. Rafael,M,6,175,2603,M,329069,EUR,740188800,M,6,6,False,26.0,25.0,2.0,2.0,0.0,18.0,18.0,8.0,,2.0,6.0,,,89.0,39.0,7.4,2.0,0.00608507,,1,,7.0,,,,1.0,7.0,,1.0,1.0,,,1.0,1.0,4.0,3.0,,,0.0899,,1.0,2.0,,1.0,,,,,,
13472688,home,Santos,Álvaro Barreal,,,alvaro-barreal,Á. Barreal,M,22,172,2811,M,949687,EUR,966470400,M,22,22,False,27.0,22.0,2.0,,0.0,13.0,14.0,13.0,,,4.0,,,89.0,45.0,6.8,10.0,0.00540628,,4,,9.0,2.0,,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1579,0.3531,,,,,,,,,,
13472688,home,Santos,Benjamín Rollheiser,,,benjamin-rollheiser,B. Rollheiser,M,32,175,4255,M,922454,EUR,953856000,M,32,32,False,30.0,22.0,1.0,,0.0,5.0,5.0,25.0,,,3.0,,,82.0,47.0,7.2,14.0,0.126736,3.0,2,,17.0,5.0,,1.0,3.0,5.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,,2.0,0.0602,,2.0,1.0,,1.0,,,,,,
13472688,home,Santos,Guilherme,,,guilherme,Guilherme,M,11,178,3515,M,844605,EUR,797731200,M,11,11,False,21.0,19.0,2.0,2.0,0.0,4.0,5.0,16.0,,2.0,3.0,,,90.0,43.0,6.9,10.0,0.0506096,1.0,3,,15.0,4.0,,1.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.1659,0.1046,,2.0,1.0,2.0,,,,,,
