match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalCross,stat_totalContest,stat_wonContest,player_sofascoreId,stat_goalAssist,stat_accurateCross,stat_dispossessed,captain,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
11407474,home,Udinese,Isaac Success,isaac-success,S. Isaac,F,29,182.0,366,M,359640,EUR,820972800,F,7,7,False,1.0,,1.0,,,,,1.0,,,,,,,,7.0,2.0,,1.0,,0,,Isaac,Success,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11407474,home,Udinese,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201.0,5063,M,962364,EUR,968544000,F,17,17,True,15.0,6.0,,,2.0,3.0,4.0,13.0,3.0,6.0,2.0,,,,,83.0,39.0,8.4,21.0,0.00256522,2,,,,7.0,10.0,,1.0,,,2.0,,,,2.0,2.0,8.0,,1.0,1.0,0.5643,0.9388,,1.0,,,,,,2.0,,,2.0,,,,,,,
11407474,home,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180.0,807,M,575852,EUR,891043200,M,4,4,True,2.0,1.0,,,,,2.0,3.0,,1.0,4.0,,,,,24.0,10.0,6.5,2.0,0.371728,2,,,,,1.0,,,,,1.0,,,2.0,,,,,,,0.1561,,2.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,
11407474,home,Udinese,Florian Thauvin,florian-thauvin,F. Thauvin,F,24,179.0,8040,M,148824,EUR,728006400,F,26,26,True,2.0,2.0,,,1.0,1.0,2.0,2.0,,2.0,,,,,,24.0,9.0,6.9,4.0,0.0883442,2,,,,,,1.0,,,,,,,1.0,,,3.0,,,,0.2598,,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,
11407474,home,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,19,189.0,682,M,609206,EUR,801360000,D,19,19,True,1.0,1.0,,,1.0,1.0,,,,,2.0,,,,,12.0,5.0,6.6,,3.7e-07,0,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11407474,home,Udinese,Hassane Kamara,hassane-kamara,H. Kamara,M,11,168.0,1023,M,351434,EUR,762825600,D,12,12,True,,,,,,,,,,,,,,,,11.0,,6.2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
11407474,home,Udinese,Maduka Okoye,maduka-okoye,M. Okoye,G,40,197.0,2162,M,891656,EUR,935798400,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,home,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191.0,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,home,Udinese,Adam Masina,adam-masina,A. Masina,D,,189.0,5428,M,259995,EUR,757468800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,home,Udinese,Antonio Tikvić,antonio-tikvic,A. Tikvić,D,4,195.0,341,M,1154189,EUR,1082505600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,home,Udinese,Thomas Kristensen,thomas-kristensen,T. Kristensen,D,31,197.0,904,M,1063373,EUR,1011225600,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,Thomas Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,home,Udinese,Axel Guessand,axel-guessand,A. Guessand,D,19,192.0,119,M,1136819,EUR,1099699200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,Axel Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,home,Udinese,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175.0,217,M,1009661,EUR,915408000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,home,Udinese,Domingos Quina,domingos-quina,D. Quina,M,8,173.0,417,M,842582,EUR,942883200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,home,Udinese,Etienne Camara,etienne-camara,E. Camara,M,5,190.0,287,M,1097542,EUR,1048982400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,Etienne Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,home,Udinese,Marley Aké,ake-marley,M. Aké,M,39,177.0,518,M,988839,EUR,978652800,F,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,away,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191.0,564,M,253391,EUR,820454400,G,1,1,False,23.0,18.0,13.0,8.0,11.0,11.0,7.0,12.0,,,6.0,,,,3.0,90.0,32.0,6.7,5.0,0.00124614,0,-0.9014,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
11407474,away,Hellas Verona,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180.0,2199,M,1096210,EUR,1000425600,D,38,38,False,48.0,40.0,3.0,2.0,22.0,24.0,18.0,31.0,2.0,6.0,5.0,,,,,90.0,74.0,6.2,20.0,0.0106329,0,,,,,3.0,1.0,3.0,,1.0,2.0,1.0,,,,,1.0,,,,,,,7.0,4.0,1.0,,,,,,,,,,,,,,
11407474,away,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192.0,1399,M,1050692,EUR,1072569600,D,42,42,False,66.0,55.0,8.0,3.0,41.0,46.0,14.0,20.0,2.0,3.0,3.0,,,,,90.0,82.0,6.5,12.0,0.00512962,1,,,,2.0,4.0,,6.0,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,0.0832,,,,,,,,,,,,,,,,,,,
11407474,away,Hellas Verona,Bruno Amione,bruno-amione,B. Amione,D,2,189.0,503,M,990050,EUR,1010016000,D,2,2,False,59.0,47.0,7.0,3.0,29.0,32.0,18.0,27.0,4.0,8.0,6.0,,,,,90.0,64.0,5.8,13.0,0.00937933,1,,,,3.0,3.0,1.0,,,1.0,,,,1.0,,,,,,2.0,0.0218,,,,1.0,,,,,,,,,,,,,,,1.0
11407474,away,Hellas Verona,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181.0,1614,M,1034303,EUR,1044662400,D,24,24,False,38.0,24.0,4.0,2.0,12.0,18.0,13.0,27.0,,3.0,8.0,,,,,90.0,84.0,6.9,29.0,0.0325409,1,,,,2.0,12.0,,1.0,,4.0,3.0,2.0,,,,,2.0,,6.0,1.0,0.0406,,,7.0,2.0,1.0,,,1.0,1.0,,,,1.0,,,,,,
11407474,away,Hellas Verona,Michael Folorunsho,michael-folorunsho,M. Folorunsho,M,90,190.0,1521,M,869795,EUR,886809600,M,90,90,False,25.0,17.0,4.0,3.0,11.0,13.0,6.0,15.0,3.0,11.0,6.0,,,,,90.0,47.0,6.4,18.0,0.0023374,1,,,,,7.0,2.0,1.0,,,5.0,2.0,,1.0,,,4.0,,1.0,3.0,0.0355,,1.0,3.0,3.0,1.0,,,,1.0,,,,,,,,,,
11407474,away,Hellas Verona,Ondrej Duda,ondrej-duda,O. Duda,M,11,181.0,1121,M,246319,EUR,786585600,M,33,33,False,48.0,35.0,9.0,3.0,17.0,19.0,19.0,32.0,,2.0,7.0,,,,,90.0,62.0,6.6,16.0,0.0933355,2,,,,1.0,3.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,1.0,1.0,0.038,,2.0,3.0,,,,,1.0,,,,,2.0,,,,,,
11407474,away,Hellas Verona,Tomáš Suslov,tomas-suslov,T. Suslov,F,31,175.0,1258,M,964154,EUR,1023408000,M,31,31,False,35.0,26.0,7.0,5.0,11.0,12.0,17.0,28.0,,7.0,10.0,,,,,90.0,74.0,7.6,23.0,0.274275,2,,,,2.0,13.0,3.0,1.0,,,6.0,4.0,,2.0,,,6.0,,3.0,,0.0467,,3.0,5.0,3.0,2.0,,1.0,2.0,3.0,,,,,,,,,,
11407474,away,Hellas Verona,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179.0,1937,M,877037,EUR,959299200,M,26,26,False,22.0,12.0,1.0,1.0,2.0,2.0,11.0,22.0,3.0,11.0,2.0,,,,,90.0,46.0,7.7,20.0,0.181418,2,,,,1.0,8.0,,,,,1.0,,1.0,,1.0,1.0,2.0,,2.0,2.0,0.2219,0.2641,2.0,2.0,8.0,4.0,,1.0,1.0,2.0,,,1.0,1.0,,,,,,
11407474,away,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181.0,680,M,41157,EUR,653356800,M,8,8,False,23.0,18.0,1.0,1.0,7.0,7.0,11.0,19.0,,1.0,1.0,,,,,84.0,37.0,6.5,12.0,0.00800412,0,,,,1.0,3.0,,1.0,,,2.0,1.0,,,,,2.0,,,,,,,3.0,1.0,,,,,,True,,,,,,,,,
11407474,away,Hellas Verona,Milan Đurić,milan-duric,M. Đurić,F,9,199.0,819,M,76132,EUR,643334400,F,11,11,False,10.0,3.0,,,2.0,4.0,1.0,6.0,4.0,5.0,1.0,,,,,79.0,19.0,7.0,7.0,0.00014115,2,,,,5.0,5.0,,1.0,,,,,,,2.0,1.0,,,,1.0,0.8048,1.0382,,,,,,,,,,,,,,,,,,
11407474,away,Hellas Verona,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,90,182.0,985,M,284363,EUR,864172800,F,99,99,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,11.0,3.0,6.6,,0.00148058,0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11407474,away,Hellas Verona,Thomas Henry,thomas-henry,T. Henry,F,9,191.0,450,M,795541,EUR,780019200,F,9,9,True,3.0,1.0,,,,,1.0,3.0,2.0,3.0,,,,,,15.0,5.0,7.3,3.0,0.00015385,1,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,0.1197,0.862,,,,,,,,,,,,,,,,,,
11407474,away,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185.0,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,away,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195.0,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,away,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180.0,300,M,32040,EUR,688348800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,away,Hellas Verona,Nicolò Calabrese,calabrese-nicolo,N. Calabrese,D,37,,43,M,1425823,EUR,1100563200,D,75,75,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,away,Hellas Verona,Juan Cabal,juan-cabal,J. Cabal,D,32,185.0,4400,M,988037,EUR,978912000,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,away,Hellas Verona,Josh Doig,josh-doig,J. Doig,D,3,189.0,836,M,989276,EUR,1021680000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,away,Hellas Verona,Martin Hongla,martin-hongla,M. Hongla,M,78,183.0,1195,M,856062,EUR,890006400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,away,Hellas Verona,Charlys,charlys,Charlys,M,8,186.0,163,M,1466543,EUR,1077148800,M,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,Charlys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,away,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183.0,687,M,800408,EUR,860716800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,away,Hellas Verona,Juan Manuel Cruz,juan-manuel-cruz,J. Cruz,F,18,184.0,211,M,1017372,EUR,932342400,F,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,away,Hellas Verona,Jordi Mboula,jordi-mboula,J. Mboula,F,2,182.0,263,M,826003,EUR,921542400,F,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407474,away,Hellas Verona,Yayah Kallon,yayah-kallon,Y. Kallon,F,9,175.0,173,M,967510,EUR,993859200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
