match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_lastManTackle,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_shotOffTarget,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_accurateCross,player_sofascoreId,stat_hitWoodwork
12530669,home,Eyüpspor,Mame Thiam,mame-thiam,M. Thiam,F,17,185,1076,M,180981,EUR,718588800,F,9,9,False,15.0,12.0,,,0.0,3.0,3.0,9.0,12.0,4.0,3.0,,,,,,90.0,33.0,6.4,8.0,0.00937643,1,,,6.0,1.0,7.0,3.0,,1.0,1.0,1.0,,,1.0,1.0,4.0,,,,,,,,1.0,,0.154,0.1809,,,,,1.0,1.0,,,
12530669,home,Eyüpspor,Caner Erkin,caner-erkin,C. Erkin,D,88,181,260,M,15680,EUR,591926400,D,88,88,True,36.0,23.0,6.0,1.0,1.0,12.0,16.0,14.0,27.0,3.0,3.0,,,,,,61.0,59.0,6.4,22.0,0.451008,0,,7.0,,2.0,3.0,3.0,2.0,,1.0,1.0,,,,,1.0,,1.0,2.0,,,,,,,,,,,,1.0,,,3.0,,
12530669,home,Eyüpspor,Halil Akbunar,halil-akbunar,H. Akbunar,M,77,170,140,M,217782,EUR,752803200,F,7,7,True,11.0,11.0,,,0.0,3.0,3.0,8.0,11.0,,,,,,,,28.0,18.0,6.5,7.0,0.0175387,0,,3.0,,2.0,4.0,2.0,1.0,2.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,
12530669,home,Eyüpspor,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,75,180,459,M,255957,EUR,726710400,D,75,75,True,11.0,10.0,1.0,,0.0,5.0,5.0,5.0,6.0,,2.0,,,,,,28.0,16.0,6.0,3.0,0.0117761,1,,,,,3.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,0.0153,,1.0,,,,,,,,
12530669,home,Eyüpspor,Umut Bozok,umut-bozok,U. Bozok,F,19,178,386,M,869839,EUR,843091200,F,19,19,True,13.0,10.0,1.0,1.0,0.0,4.0,5.0,6.0,8.0,,,,,,,,28.0,17.0,6.5,5.0,0.0173433,1,,,,,2.0,1.0,1.0,,,,,,1.0,,2.0,,1.0,1.0,,,,,,,0.0162,,1.0,,,,,,,,
12530669,home,Eyüpspor,Hüseyin Maldar,huseyin-maldar,H. Maldar,D,21,175,63,M,1618510,EUR,1169769600,F,17,17,True,12.0,11.0,,,0.0,6.0,6.0,5.0,7.0,,1.0,,,,,,9.0,17.0,4.5,4.0,0.00516149,0,,1.0,,,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
12530669,home,Eyüpspor,Cengiz Alp Köseer,alp-koseer-cengiz,C. A. Köseer,G,,185,18,M,947937,EUR,1041379200,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530669,home,Eyüpspor,Muhammed Birkan Tetik,muhammed-birkan-tetik,M. B. Tetik,G,1,190,18,M,788087,EUR,814060800,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530669,home,Eyüpspor,Hamza Akman,hamza-akman,H. Akman,M,18,170,348,M,1394720,EUR,1096243200,M,81,81,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530669,home,Eyüpspor,Recep Niyaz,recep-niyaz,R. Niyaz,M,20,165,36,M,116944,EUR,807321600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530669,home,Eyüpspor,Dorukhan Toköz,dorukhan-tokoz,D. Toköz,M,24,180,156,M,796133,EUR,832636800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530669,away,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,16,190,9264,M,28381,EUR,519264000,G,1,1,False,33.0,23.0,16.0,6.0,0.0,20.0,21.0,3.0,12.0,,12.0,1.0,1.0,2.0,1.0,1.0,90.0,40.0,6.9,10.0,0.00104684,0,-0.4186,,,1.0,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,Muslera,
12530669,away,Galatasaray,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5736,M,286909,EUR,797644800,D,29,29,False,29.0,23.0,3.0,1.0,0.0,14.0,15.0,10.0,15.0,1.0,1.0,,,,,,45.0,37.0,6.7,8.0,0.0309395,0,,1.0,,1.0,2.0,2.0,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,przemek.franek_,
12530669,away,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12299,M,566102,EUR,834537600,D,6,6,False,42.0,34.0,8.0,2.0,0.0,25.0,28.0,9.0,14.0,7.0,4.0,,,,,,90.0,55.0,6.6,9.0,0.00315795,0,,,,,2.0,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,DAVINSON,
12530669,away,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,178963,EUR,778896000,D,42,42,False,53.0,46.0,11.0,6.0,0.0,31.0,34.0,15.0,19.0,4.0,3.0,,,,,,90.0,62.0,7.0,7.0,0.0260279,0,,,1.0,2.0,1.0,5.0,,,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,abdulkerimbard1,
12530669,away,Galatasaray,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,17,17,False,35.0,29.0,3.0,1.0,0.0,17.0,18.0,12.0,19.0,6.0,6.0,,,,,,90.0,58.0,6.9,8.0,0.0152845,0,,2.0,2.0,2.0,3.0,6.0,,,1.0,1.0,,1.0,1.0,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
12530669,away,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8760,M,754794,EUR,823996800,M,34,34,False,40.0,38.0,5.0,5.0,0.0,19.0,20.0,19.0,20.0,1.0,4.0,,,,,,83.0,54.0,8.1,4.0,0.0186347,2,,,,,3.0,5.0,3.0,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,1.0,1.0,0.3052,0.3964,,1.0,,,,,,ltorreira34,
12530669,away,Galatasaray,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8827,M,307284,EUR,746841600,M,99,99,False,38.0,36.0,3.0,3.0,1.0,23.0,24.0,15.0,16.0,2.0,7.0,,,,,,90.0,51.0,7.8,3.0,0.237528,0,,2.0,,1.0,3.0,6.0,,,5.0,4.0,1.0,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,,2.0,,,2.0,,
12530669,away,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173,9047,M,857738,EUR,962928000,M,11,11,False,20.0,17.0,2.0,2.0,0.0,2.0,2.0,15.0,18.0,,4.0,,,,,,76.0,35.0,6.9,13.0,0.283592,2,,,,,6.0,2.0,,2.0,6.0,2.0,,,,,4.0,,1.0,3.0,,,,,,,0.1583,,2.0,,,1.0,,,,yunusakgun17,1.0
12530669,away,Galatasaray,Gabriel Sara,gabriel-sara,G. Sara,M,8,178,11687,M,913593,EUR,930355200,M,20,20,False,22.0,14.0,,,0.0,4.0,5.0,12.0,22.0,,2.0,,,,,,67.0,38.0,6.6,17.0,0.131753,0,,5.0,1.0,1.0,3.0,2.0,,,2.0,,,,,,3.0,1.0,,2.0,,,,,,,,,,,,,,,2.0,gabrielsara,
12530669,away,Galatasaray,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8501,M,355088,EUR,864259200,M,7,7,False,23.0,20.0,3.0,2.0,0.0,5.0,5.0,16.0,20.0,,1.0,,,,,,90.0,45.0,7.4,7.0,0.218822,4,,2.0,1.0,,8.0,9.0,4.0,1.0,3.0,3.0,,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,,,,2.0,1.0,0.9916,1.4282,2.0,,,,,1.0,1.0,rolandsallai,
12530669,away,Galatasaray,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,229308,M,822471,EUR,914889600,F,45,45,False,16.0,12.0,2.0,1.0,1.0,2.0,2.0,10.0,14.0,4.0,3.0,,,,,,76.0,36.0,8.8,7.0,0.025317,6,,,2.0,8.0,4.0,11.0,,,4.0,3.0,,2.0,,,1.0,1.0,1.0,1.0,,,,,2.0,1.0,1.1013,0.5704,2.0,2.0,,1.0,3.0,1.0,,Osimhen9,1.0
12530669,away,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185,4087,M,138152,EUR,784425600,D,23,23,True,11.0,8.0,3.0,2.0,1.0,4.0,5.0,5.0,7.0,,1.0,,,,,,45.0,20.0,7.0,4.0,0.421895,0,,1.0,,,2.0,2.0,,,,,,,2.0,2.0,,,2.0,1.0,,,,,,,,,,,,1.0,,,1.0,,
12530669,away,Galatasaray,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,27997,M,125407,EUR,719798400,F,77,77,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,1.0,,,,,,23.0,11.0,8.7,1.0,0.108909,3,,,1.0,,3.0,2.0,,,,,,,1.0,,,1.0,2.0,1.0,,,,,3.0,2.0,0.8506,1.8058,,,,,,,,ÁMorata,
12530669,away,Galatasaray,Ahmed Kutucu,ahmed-kutucu,A. Kutucu,M,21,181,3238,M,906049,EUR,951868800,F,21,21,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,,,,,,,,14.0,6.0,6.2,3.0,0.00021496,0,,,,,3.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12530669,away,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169,10127,M,32493,EUR,547257600,F,10,10,True,4.0,3.0,,,0.0,3.0,3.0,,2.0,,,,,,,,14.0,7.0,6.5,3.0,5.248e-05,0,,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,driesmertens,
12530669,away,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2104,M,142619,EUR,741657600,M,8,8,True,6.0,5.0,,,0.0,2.0,3.0,3.0,3.0,,2.0,,,,,,11.0,9.0,6.7,1.0,0.00237813,0,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
12530669,away,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530669,away,Galatasaray,Metehan Baltacı,metehan-baltaci,M. Baltacı,D,3,189,2121,M,997155,EUR,1036281600,D,90,90,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530669,away,Galatasaray,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,4,184,7106,M,897291,EUR,934848000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ismaijakobs,
12530669,away,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,992912,EUR,885686400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530669,away,Galatasaray,Yusuf Demir,yusuf-demir,Y. Demir,F,,173,4507,M,962283,EUR,1054512000,F,30,30,True,,,,,,,,,,,,,,,,,,1.0,,1.0,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,yusufdemir.10,
