match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_dispossessed,stat_outfielderBlock,stat_ownGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceCreated,player_sofascoreId,stat_errorLeadToAShot
12530725,home,Alanyaspor,Ertuğrul Taşkıran,,,ertugrul-taskiran,E. Taşkıran,G,1,191,137,M,105974,EUR,626227200,G,1,1,False,28.0,16.0,19.0,7.0,0.0,13.0,15.0,3.0,13.0,1.0,1.0,1.0,1.0,3.0,15.0,5.0,2.0,5.0,1.0,1.0,1.0,90.0,50.0,7.6,13.0,0.00051656,0,-1.0318,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530725,home,Alanyaspor,Florent Hadergjonaj,,,florent-hadergjonaj,F. Hadergjonaj,D,94,183,410,M,354860,EUR,775612800,D,94,94,False,38.0,25.0,15.0,6.0,1.0,8.0,9.0,19.0,35.0,,2.0,3.0,,1.0,1.0,,,,,,,90.0,69.0,7.0,26.0,0.223703,1,,6.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0201,3.0,,,,,,,,,,,,,,,,
12530725,home,Alanyaspor,Fatih Aksoy,,,fatih-aksoy,F. Aksoy,D,20,189,69,M,827922,EUR,878774400,D,20,20,False,29.0,22.0,6.0,3.0,0.0,15.0,19.0,7.0,10.0,1.0,6.0,5.0,3.0,7.0,2.0,,,,,,,84.0,42.0,6.6,8.0,0.00466358,0,,,,,,,,3.0,3.0,2.0,,,True,1.0,1.0,1.0,1.0,,,,,,,,,,,
12530725,home,Alanyaspor,Nuno Lima,Nuno Lima,,nuno-lima,N. Lima,D,3,184,123,M,1133301,EUR,984700800,D,3,3,False,25.0,19.0,4.0,1.0,0.0,17.0,18.0,2.0,7.0,2.0,5.0,3.0,,11.0,2.0,,,,,,,90.0,46.0,6.9,8.0,0.00048009,0,,,,,,,,1.0,1.0,1.0,,,,2.0,,,,2.0,2.0,,,,,,,,,
12530725,home,Alanyaspor,Fidan Aliti,,,fidan-aliti,F. Aliti,D,5,182,320,M,385296,EUR,749606400,D,5,5,False,23.0,16.0,9.0,3.0,0.0,9.0,11.0,7.0,13.0,,3.0,2.0,,3.0,3.0,,,,,,,90.0,32.0,6.5,8.0,0.0738908,0,,1.0,,,,,,1.0,1.0,1.0,,1.0,,2.0,,1.0,,,1.0,1.0,,,,,,,,
12530725,home,Alanyaspor,Yusuf Özdemir,Yusuf Ozdemir,,yusuf-ozdemir,Y. Özdemir,M,88,181,157,M,1084884,EUR,979084800,D,88,88,False,11.0,8.0,4.0,4.0,0.0,3.0,3.0,6.0,11.0,1.0,3.0,5.0,,4.0,4.0,,,,,,,90.0,35.0,7.0,8.0,0.0199937,3,,3.0,1.0,4.0,2.0,1.0,,1.0,1.0,1.0,0.3155,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,0.1786,,,,
12530725,home,Alanyaspor,Gaius Makouta,,,makouta-gaius,G. Makouta,M,42,180,298,M,847013,EUR,869788800,M,42,42,False,40.0,33.0,4.0,3.0,0.0,16.0,19.0,17.0,23.0,,2.0,5.0,,1.0,8.0,,,,,,,90.0,50.0,6.8,11.0,0.0194719,0,,2.0,,,,,,1.0,,1.0,,1.0,,,1.0,4.0,,1.0,,,,,,,,,,
12530725,home,Alanyaspor,Richard,,,richard-candido,Richard,M,36,191,349,M,897617,EUR,761529600,M,25,25,False,30.0,27.0,2.0,,0.0,13.0,16.0,14.0,14.0,2.0,7.0,5.0,3.0,4.0,6.0,,,,,,,90.0,47.0,6.8,5.0,0.0114032,1,,,,1.0,1.0,1.0,3.0,1.0,1.0,,0.0298,,,3.0,1.0,1.0,,1.0,,,,,,,,,,
12530725,home,Alanyaspor,Tonny Vilhena,,,tonny-vilhena,T. Vilhena,M,52,175,507,M,149659,EUR,789091200,M,52,52,False,18.0,14.0,3.0,2.0,0.0,6.0,7.0,10.0,18.0,1.0,3.0,5.0,,1.0,2.0,,,,,,,90.0,43.0,7.6,13.0,0.114026,1,,7.0,2.0,,,,1.0,3.0,1.0,2.0,0.1381,1.0,,,2.0,1.0,,1.0,,,,1.0,,0.146,1.0,,,
12530725,home,Alanyaspor,Sergio Córdova,,,sergio-cordova,S. Córdova,F,9,188,672,M,881222,EUR,871084800,F,9,9,False,15.0,10.0,1.0,1.0,0.0,2.0,2.0,9.0,14.0,2.0,10.0,6.0,2.0,,3.0,,,,,,,72.0,28.0,6.8,10.0,0.0617317,1,,1.0,1.0,2.0,,1.0,,,,1.0,0.0398,2.0,,5.0,2.0,5.0,,1.0,,,,,,,,1.0,,
