match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,player_firstName,player_lastName,stat_dispossessed,stat_errorLeadToAShot,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_ownGoals
11453017,home,Al-Taawoun,Musa Barrow,musa-barrow,M. Barrow,F,99,183.0,3277,M,916680,EUR,911001600,F,99,99,False,42.0,37.0,1.0,,10.0,10.0,27.0,32.0,2.0,6.0,,,,90.0,58.0,7.4,8.0,4,,3.0,4.0,1.0,1.0,2.0,,,1.0,,,1.0,,,3.0,,,1.0,,2.0,,,,1.0,2.0,,,,,,,,,
11453017,home,Al-Taawoun,Saad Fahad Al Nasser,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172.0,581,M,1118494,EUR,978912000,M,8,8,True,7.0,7.0,,,3.0,3.0,4.0,5.0,2.0,1.0,1.0,,,10.0,12.0,6.7,1.0,0,1.0,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
11453017,home,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400,D,93,93,True,1.0,1.0,,,1.0,1.0,,,,1.0,,,,11.0,3.0,6.6,,0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453017,home,Al-Taawoun,Mohammed Aldhulayfi,mohammed-aldhulayfi,M. Aldhulayfi,G,27,184.0,13,M,992982,EUR,958089600,G,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453017,home,Al-Taawoun,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177.0,13,M,846889,EUR,808531200,D,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453017,home,Al-Taawoun,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170.0,23,M,1521216,EUR,956534400,D,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Fahad Al Abdulrazzaq,,,,,,,,,,,,,,,,,,
11453017,home,Al-Taawoun,Iyad Luay Ali Madani,iyad-luay-ali-madani,I. L. A. Madani,D,6,,9,M,1536874,EUR,994291200,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Iyad Luay Ali Madani,,,,,,,,,,,,,,,,,,
11453017,home,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Ahmed Bahusayn,,,,,,,,,,,,,,,,,,
11453017,home,Al-Taawoun,Rakan Al-Tulayhi,rakan-al-tulayhi,R. Al-Tulayhi,M,23,173.0,75,,1862895,EUR,1037750400,M,91,91,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Rakan Al-Tulayhi,,,,,,,,,,,,,,,,,,
11453017,home,Al-Taawoun,Sattam Al-Roqi,sattam-al-roqi,S. Al-Roqi,F,24,169.0,18,M,1521951,EUR,1017273600,M,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sattam Al-Roqi,,,,,,,,,,,,,,,,,,
11453017,away,Al-Ittihad,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400,G,34,34,False,21.0,11.0,13.0,3.0,11.0,13.0,,8.0,,8.0,,,3.0,90.0,29.0,6.7,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
11453017,away,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173.0,417,M,894437,EUR,921196800,D,13,13,False,34.0,27.0,2.0,,12.0,15.0,15.0,19.0,6.0,2.0,1.0,,,75.0,55.0,6.7,13.0,0,,,4.0,4.0,,,,,4.0,3.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
11453017,away,Al-Ittihad,Omar Hawsawi,omar-hawsawi,O. Hawsawi,D,,184.0,54,M,350072,EUR,496627200,D,4,4,False,43.0,37.0,5.0,2.0,35.0,39.0,2.0,4.0,1.0,6.0,,,,90.0,50.0,6.5,7.0,0,,,2.0,,,2.0,,1.0,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,
11453017,away,Al-Ittihad,Luiz Felipe,luiz-felipe,L. Felipe,D,5,187.0,1042,M,850035,EUR,858988800,D,5,5,False,63.0,58.0,2.0,2.0,54.0,57.0,4.0,6.0,1.0,8.0,,,,90.0,71.0,6.9,5.0,0,,1.0,3.0,,,6.0,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11453017,away,Al-Ittihad,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400,D,28,28,False,47.0,36.0,3.0,2.0,15.0,22.0,21.0,27.0,2.0,4.0,,,,90.0,73.0,6.4,16.0,0,2.0,,3.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,
11453017,away,Al-Ittihad,Romarinho,romarinho,Romarinho,M,,176.0,1742,M,797619,EUR,660960000,M,90,90,False,33.0,29.0,,,10.0,11.0,20.0,24.0,2.0,3.0,2.0,,,90.0,58.0,6.7,15.0,2,2.0,1.0,6.0,1.0,,,,2.0,,,,1.0,,,,,,4.0,,4.0,,1.0,2.0,,,,,,2.0,,,,,
11453017,away,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169.0,44806,M,234148,EUR,670204800,M,7,7,False,62.0,56.0,3.0,2.0,20.0,21.0,38.0,44.0,2.0,6.0,,,,90.0,74.0,7.2,11.0,1,3.0,,3.0,2.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,,2.0,,2.0,1.0,,,,,,,nglkante,,,,
11453017,away,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,1048371,EUR,1016150400,M,14,14,False,64.0,59.0,1.0,1.0,35.0,38.0,24.0,26.0,5.0,7.0,,,,90.0,77.0,7.1,8.0,0,,,4.0,1.0,,,1.0,2.0,4.0,4.0,,,1.0,1.0,,Awad Al Nashri,,2.0,,,,,,,,,,,,,,,,
11453017,away,Al-Ittihad,Igor Coronado,igor-coronado,I. Coronado,M,77,170.0,5336,M,152098,EUR,714096000,M,10,10,False,55.0,42.0,6.0,2.0,14.0,17.0,30.0,50.0,1.0,4.0,1.0,,,90.0,84.0,7.4,28.0,5,12.0,,5.0,2.0,,,,,,,,1.0,,,2.0,,,3.0,,,,2.0,3.0,,,,,,1.0,igor_coronado,1.0,1.0,,
11453017,away,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,90,184.0,194410,M,3306,EUR,566870400,F,9,9,False,34.0,29.0,,,10.0,10.0,19.0,24.0,3.0,1.0,,,,90.0,47.0,7.5,10.0,3,,1.0,3.0,3.0,2.0,,,,,,1.0,4.0,1.0,,,,,,,2.0,True,,2.0,1.0,,,,,1.0,KBenz9,,2.0,1.0,1.0
11453017,away,Al-Ittihad,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,9,182.0,11081,M,826961,EUR,661392000,F,99,99,False,18.0,10.0,,,2.0,6.0,8.0,13.0,7.0,7.0,3.0,,,75.0,35.0,6.3,19.0,0,1.0,1.0,11.0,3.0,,,,,,,4.0,,4.0,,,,,3.0,,4.0,,,,,,,,1.0,,abderrazak_hamdallah,,,,
11453017,away,Al-Ittihad,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800,D,33,33,True,14.0,10.0,,,3.0,4.0,7.0,10.0,5.0,2.0,,,,15.0,20.0,6.9,5.0,0,,,,2.0,2.0,,,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,
11453017,away,Al-Ittihad,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,93,176.0,147,M,791578,EUR,750556800,F,77,77,True,19.0,14.0,,,4.0,5.0,10.0,15.0,,2.0,,,,15.0,24.0,6.9,6.0,1,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11453017,away,Al-Ittihad,Abdullah Al-Mayouf,abdullah-al-mayouf,A. Al-Mayouf,G,,187.0,197,M,118159,EUR,538358400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453017,away,Al-Ittihad,Turki Al-Jaadi,turki-al-jaadi,T. Al-Jaadi,D,12,170.0,28,M,1542114,EUR,1048982400,M,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Turki Al Jaadi,,,,,,,,,,,,,,,,,,
11453017,away,Al-Ittihad,Suwailem Al-Manhali,swailem-al-menhali,S. Al-Menhali,D,93,182.0,54,M,1217919,EUR,1082160000,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453017,away,Al-Ittihad,Faisal Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185.0,951,M,966452,EUR,997660800,M,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Faisal,Al-Ghamdi,,,,,,,,,,,,,,,,,
11453017,away,Al-Ittihad,Sultan Farhan,sultan-farhan,S. Farhan,M,5,180.0,54,M,908619,EUR,843609600,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453017,away,Al-Ittihad,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800,F,70,70,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453017,away,Al-Ittihad,Marwan Alsahafi,alsahafi-marwan,M. Alsahafi,F,9,179.0,1132,M,1474689,EUR,1076976000,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
