match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_dispossessed,stat_wonTackle,captain,stat_accurateCross,player_firstName,player_lastName,stat_goodHighClaim,stat_goals,stat_outfielderBlock,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
11406834,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,lukaszskorupski28,44906,EUR,673401600,G,28,28,False,12.0,8.0,6.0,2.0,8.0,10.0,2.0,7.0,3.0,3.0,90.0,22.0,6.9,4.0,2.373e-05,0,0.3789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406834,home,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,,355486,EUR,863568000,D,3,3,False,79.0,62.0,11.0,3.0,29.0,35.0,46.0,6.0,,,90.0,102.0,6.9,22.0,0.019216,3,,33.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0416,2.0,,,,,,,,,,,,,,,,,,
11406834,home,Bologna,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2235,M,,898815,EUR,911260800,D,31,31,False,77.0,72.0,4.0,3.0,50.0,51.0,26.0,6.0,,,90.0,87.0,6.7,5.0,0.0104135,0,,22.0,,4.0,,6.0,1.0,1.0,1.0,,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,
11406834,home,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185,4571,M,,818481,EUR,898819200,D,26,26,False,74.0,70.0,6.0,6.0,43.0,46.0,29.0,8.0,,,90.0,84.0,7.1,7.0,0.0172225,0,,27.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,,,1.0,,2.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,
11406834,home,Bologna,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,,1092409,EUR,1039996800,D,15,15,False,77.0,73.0,5.0,4.0,32.0,34.0,44.0,2.0,,,90.0,96.0,7.0,9.0,0.0305989,2,,41.0,1.0,1.0,,2.0,1.0,2.0,1.0,,1.0,1.0,,,,0.097,,,1.0,,1.0,1.0,,,,,,,,,,,,,
11406834,home,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1928,M,,115516,EUR,703296000,M,8,8,False,89.0,80.0,3.0,1.0,27.0,30.0,60.0,6.0,,,90.0,105.0,7.1,15.0,0.162527,1,,53.0,1.0,2.0,,8.0,2.0,,,,1.0,2.0,1.0,2.0,3.0,0.0182,2.0,,,1.0,,,3.0,1.0,,,,,,,,,,,
11406834,home,Bologna,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1820,M,,826064,EUR,922838400,M,21,21,False,29.0,25.0,1.0,,8.0,10.0,22.0,5.0,,,79.0,48.0,6.9,10.0,0.0456206,1,,17.0,3.0,4.0,1.0,9.0,4.0,3.0,1.0,,1.0,,2.0,,3.0,0.0117,1.0,,1.0,,,,,2.0,,,,,,,,,,,
11406834,home,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182,1236,M,,850891,EUR,852508800,M,20,20,False,42.0,39.0,,,18.0,18.0,24.0,2.0,,,69.0,46.0,6.7,3.0,0.00802268,1,,21.0,,,2.0,1.0,2.0,,,,1.0,1.0,,,1.0,0.0234,,,,,,,,,,,,,,,,,,,
11406834,home,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181,1972,M,,907152,EUR,935452800,M,19,19,False,80.0,74.0,5.0,3.0,32.0,33.0,47.0,2.0,,,90.0,99.0,7.3,7.0,0.0260999,2,,42.0,,2.0,,5.0,2.0,1.0,,1.0,,1.0,,,1.0,0.0246,2.0,1.0,2.0,2.0,1.0,,,,True,,,,,,,,,,
11406834,home,Bologna,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,AS56,901891,EUR,930441600,M,56,56,False,31.0,26.0,1.0,1.0,9.0,11.0,25.0,2.0,,,74.0,50.0,7.1,13.0,0.0743142,1,,18.0,5.0,,,4.0,7.0,4.0,2.0,1.0,,,1.0,1.0,1.0,0.0217,4.0,1.0,,4.0,,,,1.0,,1.0,,,,,,,,,
11406834,home,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,9,9,False,25.0,21.0,1.0,1.0,5.0,6.0,20.0,3.0,,,79.0,43.0,6.7,12.0,0.0255553,5,,16.0,1.0,1.0,,5.0,3.0,2.0,1.0,,4.0,,2.0,4.0,1.0,0.2782,1.0,,,,1.0,,2.0,,,,,,,,,,,,
11406834,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2495,M,,814882,EUR,889660800,M,6,6,True,15.0,12.0,,,2.0,3.0,14.0,1.0,,,21.0,21.0,6.5,7.0,0.00931225,0,,10.0,2.0,,,3.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,
11406834,home,Bologna,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184,4721,M,,944327,EUR,972432000,F,11,11,True,9.0,8.0,,,3.0,3.0,9.0,1.0,,,16.0,19.0,7.3,5.0,0.00526655,1,,5.0,3.0,,,1.0,5.0,2.0,2.0,1.0,,,2.0,1.0,1.0,0.0191,1.0,,,1.0,,,,1.0,,,,,,,,,,,
11406834,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,,793645,EUR,854064000,F,7,7,True,9.0,5.0,1.0,1.0,,1.0,9.0,,,,11.0,14.0,6.6,6.0,0.00588659,0,,5.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
