match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_keyPass,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork
12765154,home,FC Noah,Gonçalo Gregório,goncalo-gregorio,G. Gregório,F,8,184.0,177,M,842288,EUR,803088000.0,F,8,8,False,23.0,17.0,,,0.0,12.0,14.0,5.0,9.0,4.0,1.0,3.0,1.0,,,,,,,70.0,31.0,6.5,9.0,0.0195683,1,,,,2.0,8.0,1.0,,,,1.0,1.0,1.0,2.0,0.3152,,,5.0,,1.0,,1.0,1.0,,1.0,0.2686,,,1.0,
12765154,home,FC Noah,Artak Dashyan,artak-dashyan,A. Dashyan,M,10,181.0,81,M,583996,EUR,627523200.0,M,10,10,True,11.0,6.0,,,0.0,2.0,3.0,4.0,9.0,3.0,,1.0,1.0,,,,,,,45.0,21.0,6.3,11.0,0.004308,0,,,1.0,1.0,6.0,1.0,,,,1.0,,3.0,1.0,,,,2.0,1.0,,,,1.0,,,,,,,
12765154,home,FC Noah,Bryan Mendoza,mendoza-bryan,B. Mendoza,D,,180.0,17,M,1001795,EUR,731462400.0,M,14,14,True,8.0,8.0,,,0.0,7.0,7.0,1.0,1.0,,,2.0,,,,,,,,20.0,11.0,6.6,,0.00031778,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765154,home,FC Noah,Matheus Aiás,matheus-aias,M. Aiás,F,9,175.0,296,M,899902,EUR,851904000.0,F,9,9,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,1.0,,,,,,,,,20.0,7.0,6.6,1.0,0.0270167,0,,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,
12765154,home,FC Noah,Aleksandar Miljković,aleksandar-miljkovic,A. Miljković,D,26,181.0,41,M,39591,EUR,635990400.0,D,26,26,True,14.0,12.0,2.0,1.0,0.0,8.0,8.0,4.0,6.0,2.0,,2.0,,,,,,,,13.0,17.0,6.7,2.0,0.00222596,0,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
12765154,home,FC Noah,Grenik Petrosyan,grenik-petrosyan,G. Petrosyan,M,10,174.0,24,M,958802,EUR,1007510400.0,F,30,30,True,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765154,home,FC Noah,Ognjen Čančarević,ognjen-cancarevic,O. Čančarević,G,55,188.0,207,M,795899,EUR,622684800.0,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765154,home,FC Noah,Gonçalo Silva,goncalo-silva,G. Silva,D,37,184.0,76,M,169729,EUR,675993600.0,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765154,home,FC Noah,Guðmundur Þórarinsson,gudmundur-thorarinsson,G. Þórarinsson,D,4,183.0,59,M,66758,EUR,703296000.0,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765154,home,FC Noah,Artem Avanesyan,artem-avanesyan,A. Avanesyan,M,18,177.0,19,M,862988,EUR,932169600.0,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765154,away,Víkingur Reykjavík,Ingvar Jónsson,ingvar-jonsson,I. Jónsson,G,1,186.0,26,M,116610,EUR,624672000.0,G,1,1,False,33.0,25.0,20.0,12.0,0.0,21.0,24.0,4.0,9.0,,,12.0,,,2.0,5.0,,,,90.0,39.0,7.9,8.0,0.00349662,0,1.4163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765154,away,Víkingur Reykjavík,Viktor Örlygur Andrason,viktor-orlygur-andrason,V. Ö. Andrason,M,8,178.0,14,M,858261,EUR,949708800.0,D,8,8,False,34.0,26.0,8.0,5.0,0.0,14.0,18.0,12.0,18.0,4.0,4.0,3.0,2.0,,,,,,,90.0,47.0,7.4,11.0,0.366786,1,,True,2.0,2.0,4.0,,,,1.0,,,,1.0,0.0265,,,1.0,2.0,,1.0,1.0,,,,,,1.0,,
12765154,away,Víkingur Reykjavík,Oliver Ekroth,oliver-ekroth,O. Ekroth,D,4,186.0,12,M,809295,EUR,695692800.0,D,4,4,False,49.0,43.0,4.0,2.0,0.0,35.0,36.0,8.0,13.0,6.0,11.0,3.0,,,,,,,,90.0,64.0,7.6,6.0,0.00327367,0,,,,4.0,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
12765154,away,Víkingur Reykjavík,Jón Guðni Fjóluson,jon-gudni-fjoluson,J. G. Fjóluson,D,5,193.0,29,M,64502,EUR,608169600.0,D,5,5,False,50.0,35.0,10.0,1.0,0.0,24.0,30.0,11.0,23.0,8.0,4.0,7.0,1.0,,,,,,,90.0,67.0,7.1,18.0,0.00849044,0,,,3.0,6.0,2.0,,,,2.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,
12765154,away,Víkingur Reykjavík,Davíð Örn Atlason,david-orn-atlason,D. Ö. Atlason,D,24,,7,M,794815,EUR,777168000.0,M,24,24,False,46.0,39.0,4.0,2.0,0.0,22.0,24.0,17.0,22.0,4.0,2.0,6.0,1.0,,,,,,,72.0,66.0,7.0,10.0,0.0926171,0,,,,1.0,4.0,,,,,1.0,1.0,1.0,1.0,,,,,2.0,,,1.0,3.0,2.0,,,,,,
12765154,away,Víkingur Reykjavík,Aron Elís Þrándarson,aron-elis-thrandarson,A. E. Þrándarson,M,21,186.0,32,M,135629,EUR,784425600.0,M,21,21,False,32.0,22.0,3.0,1.0,0.0,7.0,9.0,15.0,27.0,10.0,1.0,8.0,2.0,,,,,,,88.0,59.0,7.0,22.0,0.177613,0,,,4.0,5.0,14.0,3.0,,,4.0,3.0,1.0,3.0,3.0,,,,4.0,3.0,,,1.0,1.0,,,,,,,
12765154,away,Víkingur Reykjavík,Gisli Thordarson,gisli-gottskalk-thordarson,G. Thordarson,M,23,191.0,275,M,1388767,EUR,1094947200.0,M,11,11,False,31.0,26.0,2.0,1.0,0.0,13.0,14.0,13.0,18.0,4.0,2.0,6.0,,,,,,,,90.0,48.0,7.0,11.0,0.0113192,0,,,1.0,2.0,5.0,1.0,,1.0,2.0,2.0,2.0,4.0,2.0,,Gisli Gottskalk,Thordarson,1.0,1.0,,,,,,,,,,,
12765154,away,Víkingur Reykjavík,Karl Friðleifur Gunnarsson,karl-fridleifur-gunnarsson,K. F. Gunnarsson,D,22,186.0,41,M,907515,EUR,994377600.0,M,22,22,False,30.0,26.0,,,0.0,9.0,12.0,17.0,22.0,1.0,1.0,1.0,,,,,,,,90.0,56.0,6.8,13.0,0.0225134,0,,,4.0,,2.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,
12765154,away,Víkingur Reykjavík,Ari Sigurpálsson,ari-sigurpalsson,A. Sigurpálsson,F,25,178.0,98,M,990395,EUR,1047859200.0,F,17,17,False,19.0,12.0,,,0.0,4.0,5.0,8.0,15.0,2.0,1.0,4.0,,,,,,,,72.0,33.0,6.8,13.0,0.020622,0,,,1.0,,3.0,,,,,,,4.0,,,,,2.0,,,,1.0,3.0,2.0,,,,,1.0,
12765154,away,Víkingur Reykjavík,Danijel Dejan Djuric,danijel-dejan-djuric,D. D. Djuric,M,22,174.0,175,M,983500,EUR,1041724800.0,F,19,19,False,25.0,21.0,2.0,2.0,0.0,8.0,8.0,13.0,19.0,6.0,,2.0,,,,,,,,90.0,44.0,7.1,12.0,0.0770139,2,,,2.0,,8.0,1.0,1.0,,,3.0,2.0,2.0,1.0,0.0657,,,2.0,1.0,,,,6.0,3.0,1.0,0.0369,,,1.0,
12765154,away,Víkingur Reykjavík,Valdimar Þór Ingimundarson,valdimar-thor-ingimundarson,V. Ingimundarson,F,25,181.0,61,M,843175,EUR,925257600.0,F,25,25,False,16.0,12.0,,,0.0,4.0,4.0,8.0,13.0,3.0,,2.0,1.0,,,,,,,60.0,28.0,6.7,10.0,0.00782749,3,,,1.0,,3.0,1.0,1.0,,,,,2.0,1.0,0.5875,,,,,1.0,1.0,,3.0,2.0,1.0,0.629,,,,1.0
12765154,away,Víkingur Reykjavík,Nikolaj Hansen,nikolaj-hansen,N. A. Hansen,F,23,192.0,163,M,193640,EUR,732153600.0,F,23,23,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,,,,,,,30.0,16.0,6.7,4.0,0.00075101,0,,,,2.0,6.0,2.0,,2.0,,1.0,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,
12765154,away,Víkingur Reykjavík,Tarik Ibrahimagić,tarik-ibrahimagic,T. Ibrahimagić,M,20,184.0,44,M,1017669,EUR,980208000.0,M,20,20,True,7.0,6.0,1.0,,0.0,4.0,4.0,2.0,3.0,1.0,2.0,1.0,,,,,,,,18.0,11.0,6.5,2.0,0.0004421,0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12765154,away,Víkingur Reykjavík,Helgi Guðjónsson,helgi-gudjonsson,H. Guðjónsson,M,9,180.0,46,M,862344,EUR,933724800.0,F,9,9,True,3.0,2.0,1.0,,0.0,2.0,2.0,,3.0,,,,,,,,,,,18.0,6.0,6.5,3.0,2.637e-05,0,,,2.0,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
12765154,away,Víkingur Reykjavík,Dadi Jónsson,dadi-jonsson,D. Jónsson,M,8,,60,M,1511022,EUR,1149984000.0,D,30,30,True,3.0,1.0,,,0.0,1.0,2.0,,1.0,,1.0,1.0,,,,,,,,8.0,5.0,6.7,2.0,8.41e-06,0,,,,,,,,1.0,,,,,,,Dadi Jónsson,,,,,,,,,,,,,,
12765154,away,Víkingur Reykjavík,Pálmi Rafn Arinbjörnsson,palmi-rafn-arinbjornsson,P. R. Arinbjörnsson,G,13,191.0,13,M,1029425,EUR,1070064000.0,G,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765154,away,Víkingur Reykjavík,Jochum Magnússon,jochum-magnusson,J. Magnússon,G,16,,5,M,1385002,EUR,1195862400.0,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765154,away,Víkingur Reykjavík,Davíd Aronsson,david-aronsson,D. Aronsson,D,3,,1,M,1896445,EUR,,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Davíd Aronsson,,,,,,,,,,,,,,
12765154,away,Víkingur Reykjavík,Sveinn Gísli Þorkelsson,sveinn-gisli-thorkelsson,S. G. Þorkelsson,D,2,,12,M,1196096,EUR,1061251200.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765154,away,Víkingur Reykjavík,Halldór Smári Sigurðsson,halldor-smari-sigurdsson,H. S. Sigurðsson,D,12,194.0,6,M,795774,EUR,591926400.0,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765154,away,Víkingur Reykjavík,Matthías Vilhjálmsson,matthias-vilhjalmsson,M. Vilhjálmsson,M,,186.0,25,M,25122,EUR,538963200.0,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765154,away,Víkingur Reykjavík,Óskar Örn Hauksson,oskar-orn-hauksson,Ó. Ö. Hauksson,F,18,175.0,2,M,55734,EUR,461980800.0,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
