match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_expectedGoals,captain,stat_accurateCross,stat_outfielderBlock,stat_keyPass,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_goals,stat_goalAssist,stat_bigChanceCreated
11407431,home,Lecce,Wladimiro Falcone,,,wladimiro-falcone,W. Falcone,G,30,195.0,839,M,256667,EUR,797644800,G,30,30,False,23.0,17.0,11.0,5.0,17.0,17.0,6.0,1.0,1.0,8.0,1.0,1.0,1.0,90.0,31.0,6.7,6.0,0.00014426,0,0.0146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407431,home,Lecce,Valentin Gendrey,,,valentin-gendrey,V. Gendrey,D,15,179.0,294,M,944899,EUR,961545600,D,17,17,False,34.0,28.0,5.0,2.0,15.0,18.0,17.0,1.0,2.0,1.0,,,,90.0,49.0,6.1,13.0,0.011,0,,13.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
11407431,home,Lecce,Marin Pongračić,,,marin-pongracic,M. Pongračić,D,5,193.0,2505,M,847467,EUR,873936000,D,5,5,False,58.0,51.0,8.0,6.0,28.0,32.0,26.0,3.0,4.0,6.0,,,,90.0,68.0,7.0,8.0,0.111417,1,,23.0,,5.0,,,,1.0,,1.0,2.0,3.0,1.0,5.0,2.0,0.0247,,,,,,,,,,,,,,,
11407431,home,Lecce,Federico Baschirotto,,,federico-baschirotto,F. Baschirotto,D,6,187.0,1366,M,786175,EUR,843177600,D,6,6,False,50.0,39.0,6.0,2.0,30.0,35.0,15.0,4.0,5.0,5.0,,,,90.0,57.0,6.5,11.0,0.00330871,0,,9.0,,3.0,1.0,,,1.0,,,2.0,,,4.0,,,True,,,,,,,,,,,,,,
11407431,home,Lecce,Antonino Gallo,,,antonino-gallo,A. Gallo,D,25,183.0,673,M,945616,EUR,947030400,D,25,25,False,42.0,29.0,13.0,5.0,8.0,11.0,41.0,1.0,2.0,8.0,1.0,,,81.0,71.0,7.0,26.0,0.0994071,0,,22.0,10.0,2.0,,,,,,2.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,
11407431,home,Lecce,Hamza Rafia,,,hamza-rafia,H. Rafia,M,24,178.0,2318,M,857772,EUR,923011200,M,8,8,False,15.0,10.0,3.0,1.0,1.0,1.0,15.0,,4.0,3.0,3.0,,,56.0,26.0,6.6,9.0,0.00720353,0,,9.0,1.0,6.0,,2.0,1.0,,,1.0,1.0,3.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,
11407431,home,Lecce,Ylber Ramadani,,,ylber-ramadani,Y. Ramadani,M,20,185.0,1041,M,841977,EUR,829267200,M,20,20,False,52.0,43.0,3.0,3.0,13.0,19.0,34.0,1.0,7.0,6.0,2.0,,,90.0,68.0,7.2,12.0,0.023167,1,,31.0,1.0,5.0,,,2.0,3.0,2.0,2.0,1.0,3.0,,1.0,1.0,0.0446,,1.0,,,1.0,1.0,,,,,,,,,
11407431,home,Lecce,Joan González,,,joan-gonzalez,J. González,M,,190.0,178,M,1137730,EUR,1012521600,M,16,16,False,37.0,31.0,2.0,2.0,12.0,14.0,23.0,2.0,3.0,3.0,1.0,,,90.0,40.0,6.6,7.0,0.0245028,0,,19.0,,5.0,,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,
11407431,home,Lecce,Pontus Almqvist,,,pontus-almqvist,P. Almqvist,F,11,183.0,456,M,856065,EUR,931564800,F,7,7,False,9.0,7.0,,,2.0,2.0,7.0,1.0,4.0,1.0,2.0,,,56.0,14.0,6.9,2.0,0.00556097,1,,5.0,,1.0,1.0,,1.0,,,,,,,,,0.039,,,,,1.0,,1.0,0.1257,,,,,,,
11407431,home,Lecce,Nikola Krstović,,,nikola-krstovic,N. Krstović,F,90,185.0,4445,M,839156,EUR,954892800,F,9,9,False,9.0,7.0,1.0,,3.0,4.0,5.0,1.0,5.0,,4.0,,,62.0,26.0,6.8,9.0,0.0166039,2,,4.0,,11.0,,4.0,2.0,,,2.0,2.0,4.0,1.0,,,0.094,,,1.0,2.0,1.0,,1.0,0.0947,1.0,,,,,,
