match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,captain,stat_challengeLost,stat_interceptionWon,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_keyPass,stat_aerialWon,stat_totalOffside,stat_goals,stat_blockedScoringAttempt,stat_punches,stat_errorLeadToAGoal,stat_errorLeadToAShot
12450985,home,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,99,198,4805,M,marcinbulka1,889590,EUR,938995200,G,1,1,False,31.0,21.0,17.0,8.0,0.0,16.0,21.0,5.0,10.0,16.0,1.0,5.0,6.0,1.0,1.0,90.0,48.0,8.4,10.0,0.00151855,0,0.5011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450985,home,Nice,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183,1788,M,,985934,EUR,909446400,D,55,55,False,24.0,20.0,4.0,3.0,0.0,14.0,15.0,6.0,9.0,2.0,,,,,,90.0,40.0,7.5,5.0,0.00529626,0,,1.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12450985,home,Nice,Dante,dante,Dante,D,4,188,1257,M,,3577,EUR,435283200,D,4,4,False,37.0,31.0,8.0,4.0,0.0,24.0,28.0,7.0,9.0,4.0,,,,,,90.0,52.0,7.4,6.0,0.00308263,0,,,3.0,1.0,4.0,2.0,1.0,,,2.0,,,True,1.0,5.0,,,,,,,,,,,,,,,,,,,,
12450985,home,Nice,Melvin Bard,melvin-bard,M. Bard,D,26,173,502,M,,906075,EUR,973468800,D,26,26,False,26.0,20.0,4.0,3.0,0.0,13.0,14.0,7.0,13.0,4.0,,,,,,90.0,56.0,7.7,12.0,0.00609748,2,,,3.0,6.0,3.0,1.0,4.0,2.0,1.0,,,,,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0643,0.0257,,,,,,,,,,,
12450985,home,Nice,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,,821728,EUR,717379200,M,92,92,False,29.0,23.0,3.0,1.0,0.0,13.0,15.0,11.0,20.0,8.0,,,,,,90.0,56.0,7.7,12.0,0.192386,1,,,1.0,5.0,5.0,,3.0,2.0,,,,,,,3.0,6.0,1.0,2.0,2.0,,1.0,,0.2051,0.2379,1.0,1.0,1.0,2.0,,,,,,,
12450985,home,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176,11417,M,hicham_boudaoui,985923,EUR,938044800,M,6,6,False,22.0,20.0,2.0,1.0,0.0,10.0,10.0,11.0,13.0,8.0,,,,,,90.0,37.0,7.1,5.0,0.00744916,1,,2.0,3.0,5.0,2.0,,3.0,2.0,1.0,,,,,,2.0,1.0,,1.0,,1.0,,2.0,0.0293,,1.0,,,,,,,,,,
12450985,home,Nice,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,,344751,EUR,794707200,M,28,28,False,35.0,30.0,1.0,,0.0,24.0,26.0,6.0,9.0,5.0,,,,,,88.0,48.0,6.7,9.0,0.0136468,0,,,6.0,7.0,2.0,,3.0,1.0,2.0,4.0,,,,1.0,1.0,,,2.0,1.0,,,1.0,,,,,,,2.0,,,,,,
12450985,home,Nice,Ali Abdi,ali-abdi,A. Abdi,M,2,183,4213,M,,919027,EUR,756345600,M,2,2,False,15.0,10.0,1.0,,0.0,2.0,4.0,8.0,12.0,1.0,,,,,,67.0,24.0,6.8,7.0,0.0105166,1,,2.0,3.0,2.0,4.0,,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,,,0.031,,,,,1.0,1.0,1.0,,,,,
12450985,home,Nice,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,,930245,EUR,993945600,F,29,29,False,13.0,9.0,,,1.0,6.0,7.0,4.0,8.0,5.0,,,,,,90.0,30.0,8.3,10.0,0.183358,2,,,6.0,7.0,1.0,,5.0,5.0,,1.0,,,,,,2.0,2.0,3.0,,,2.0,1.0,0.1756,0.3909,1.0,1.0,1.0,1.0,1.0,,1.0,,,,
12450985,home,Nice,Mohamed-Ali Cho,mohamed-ali-cho,M. Cho,F,25,182,1757,M,,1063235,EUR,1074470400,F,25,25,False,15.0,8.0,1.0,1.0,0.0,4.0,6.0,5.0,10.0,3.0,,,,,,81.0,30.0,7.3,13.0,0.10506,3,,1.0,7.0,2.0,,,1.0,1.0,,1.0,,,,,,1.0,3.0,2.0,,1.0,1.0,1.0,0.3267,0.7591,1.0,,,2.0,,,1.0,1.0,,,
12450985,home,Nice,Gaëtan Laborde,gaetan-laborde,G. Laborde,F,9,181,848,M,,149730,EUR,767923200,F,24,24,False,25.0,16.0,1.0,1.0,0.0,7.0,9.0,9.0,16.0,2.0,,,,,,88.0,43.0,7.7,13.0,0.0710522,3,,4.0,4.0,6.0,2.0,2.0,,,4.0,1.0,,,,,1.0,,,1.0,1.0,2.0,,2.0,0.2762,,,1.0,,2.0,3.0,1.0,,1.0,,,
12450985,home,Nice,Moise Bombito,bombito-moise,M. Bombito,D,64,190,602,M,,1469180,EUR,954374400,D,64,64,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,23.0,8.0,6.6,,3.77e-06,0,,1.0,2.0,,4.0,,,,,1.0,Moise Bombito,,,,,,,,,,,,,,,,,,,,,,,,
12450985,home,Nice,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10091,M,bouanani,1153265,EUR,1102464000,M,19,19,True,3.0,2.0,,,0.0,,,2.0,5.0,,,,,,,9.0,10.0,6.5,6.0,0.00128489,0,,,2.0,,,1.0,,,1.0,,Badredine Bouanani,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
12450985,home,Nice,Tom Louchet,tom-louchet,T. Louchet,M,20,176,395,M,,1127313,EUR,1052006400,M,20,20,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,2.0,4.0,,,0.00038154,1,,,,,1.0,,,,,,,,,,1.0,,,,,,,,0.0263,,,,,,,,,1.0,,,
12450985,home,Nice,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,22,181,2715,M,,845486,EUR,851731200,M,22,22,True,1.0,1.0,,,0.0,,,1.0,1.0,2.0,,,,,,2.0,5.0,,2.0,0.00017915,0,,,2.0,1.0,,,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
12450985,home,Nice,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450985,home,Nice,Mohamed Abdelmonem,mohamed-abdelmonem,M. Abdelmonem,D,33,183,28932,M,mohamed_abdelmonem66,926506,EUR,917827200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450985,home,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,5,186,6281,M,,1120615,EUR,1085529600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450985,home,Nice,Issiaga Camara,issiaga-camara,I. Camara,M,20,178,283,M,,1518668,EUR,1107302400,M,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450985,home,Nice,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,12001,M,youssoufa_10,997006,EUR,1100908800,F,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450985,away,Olympique de Marseille,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13363,M,gerorulli,128383,EUR,706320000,G,1,1,False,31.0,27.0,7.0,4.0,0.0,26.0,29.0,1.0,2.0,9.0,,3.0,3.0,1.0,1.0,90.0,41.0,7.0,4.0,0.00047428,0,-0.5865,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,
12450985,away,Olympique de Marseille,Amir Murillo,michael-murillo,A. Murillo,D,62,183,3561,M,,839493,EUR,823996800,D,62,62,False,71.0,71.0,,,0.0,26.0,26.0,45.0,47.0,6.0,,,,,,90.0,90.0,7.2,6.0,0.048046,0,,1.0,5.0,9.0,2.0,1.0,4.0,3.0,1.0,2.0,,,,1.0,,2.0,2.0,,,,,2.0,,,,,,2.0,3.0,,,,,,
