match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_goalAssist,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalContest,stat_clearanceOffLine,stat_totalCross,stat_accurateCross,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
10389948,home,Nantes,Moses Simon,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,F,27,27,False,,17.0,12.0,1.0,1.0,3.0,4.0,9.0,17.0,,3.0,,6.0,,,,90.0,35.0,7.6,16.0,0.5421,0.8298,0.298373,3,,,,1.0,6.0,,,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,2.0,4.0,,4.0,,1.0,,2.0,,1.0,1.0,1.0,,,
10389948,home,Nantes,Fábio,fabio,Fábio,D,2,172,306,M,40677,EUR,647481600,D,2,2,True,,9.0,2.0,5.0,,,3.0,2.0,7.0,,,1.0,4.0,,,,31.0,16.0,6.2,9.0,0.0,0.0,0.00057523,0,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,
10389948,home,Nantes,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,930245,EUR,993945600,F,7,7,True,,2.0,1.0,,,,,1.0,2.0,,2.0,,1.0,,,,11.0,6.0,6.2,2.0,0.1812,0.0,0.00025009,1,,,,1.0,3.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,
10389948,home,Nantes,Dennis Appiah,dennis-appiah,D. Appiah,D,8,179,168,M,123164,EUR,708048000,D,12,12,True,,,,,,,,,,,,,,,,,1.0,3.0,,2.0,0.0,0.0,1.4e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389948,home,Nantes,Rémy Descamps,remy-descamps,R. Descamps,G,40,194,488,M,788180,EUR,835660800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389948,home,Nantes,Sébastien Corchia,sebastien-corchia,S. Corchia,D,14,176,100,M,47549,EUR,657417600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389948,home,Nantes,Lohann Doucet,lohann-doucet,L. Doucet,M,15,180,176,M,1170523,EUR,1031961600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Lohann Doucet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389948,home,Nantes,Gor Manvelyan,gor-manvelyan,G. Manvelyan,M,27,180,190,M,1129370,EUR,1018310400,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389948,home,Nantes,Mohamed Achi,mohamed-achi,M. Achi,M,7,181,105,M,1172764,EUR,1011139200,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Mohamed Achi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389948,home,Nantes,Joe-Loïc Affamah,joe-loic-affamah,J. Affamah,F,61,175,22,M,1131539,EUR,1025308800,F,61,61,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Joe-Loïc,Affamah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389948,away,Lille,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5877,M,595598,EUR,795657600,G,1,1,False,,25.0,20.0,8.0,3.0,16.0,17.0,4.0,8.0,,,,5.0,,,,90.0,29.0,6.4,5.0,0.0,0.0,0.00185305,0,-0.1702,,,,,,,,,,,,,,,,,,,,,,,,,leocjardim,,,,2.0,2.0,
10389948,away,Lille,Akim Zedadka,akim-zedadka,A. Zedadka,D,80,173,1095,M,558524,EUR,801792000,D,13,13,False,,23.0,20.0,1.0,,4.0,5.0,17.0,19.0,,,1.0,3.0,,,,45.0,34.0,6.3,6.0,0.0222,0.0,0.0975457,1,,,,,3.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,
10389948,away,Lille,José Fonte,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,False,True,69.0,64.0,2.0,2.0,45.0,47.0,19.0,22.0,3.0,5.0,4.0,3.0,,,,90.0,77.0,7.0,5.0,0.0,0.0,0.00850479,0,,,,1.0,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10389948,away,Lille,Alexsandro Ribeiro,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,False,,72.0,63.0,10.0,3.0,43.0,46.0,20.0,27.0,1.0,3.0,5.0,11.0,,,,90.0,85.0,6.5,13.0,0.0,0.0,0.00771448,0,,Alexsandro Ribeiro,,3.0,6.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,
10389948,away,Lille,Tiago Djaló,tiago-djalo,T. Djaló,D,35,190,2965,M,892735,EUR,955238400,D,3,3,False,,22.0,17.0,1.0,1.0,7.0,8.0,10.0,15.0,3.0,7.0,4.0,5.0,,,,45.0,39.0,6.7,8.0,0.0,0.0,0.00679829,0,,,,4.0,6.0,,,3.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,
10389948,away,Lille,Benjamin André,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,,92.0,79.0,11.0,6.0,39.0,43.0,40.0,49.0,5.0,8.0,5.0,10.0,,,,90.0,114.0,6.8,16.0,0.2449,0.0,0.0398784,2,,,,2.0,9.0,1.0,2.0,1.0,,,,2.0,2.0,,1.0,2.0,3.0,,2.0,,,,1.0,,1.0,,,1.0,,,,
10389948,away,Lille,Angel Gomes,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,20,20,False,,73.0,63.0,6.0,4.0,36.0,37.0,28.0,39.0,,3.0,,3.0,,,,85.0,85.0,7.3,13.0,0.033,0.0,0.107713,1,,,,,1.0,1.0,,2.0,2.0,,,,1.0,,,1.0,,2.0,,,3.0,1.0,,,1.0,,,,,,,
10389948,away,Lille,Jonathan David,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,M,9,9,False,,33.0,24.0,1.0,,5.0,6.0,20.0,28.0,,6.0,1.0,7.0,,,,90.0,53.0,7.6,14.0,0.154,0.0,0.197405,2,,,,2.0,6.0,2.0,,1.0,,2.0,1.0,,2.0,2.0,1.0,3.0,1.0,2.0,3.0,,1.0,1.0,2.0,,1.0,jodavid,,,,,,
10389948,away,Lille,Rémy Cabella,remy-cabella,R. Cabella,M,20,171,1177,M,72998,EUR,636854400,M,17,17,False,,66.0,55.0,,,16.0,16.0,44.0,64.0,,4.0,1.0,2.0,,,,90.0,97.0,7.6,24.0,0.2362,0.8799,0.805321,2,,,,2.0,6.0,1.0,,2.0,1.0,,,,2.0,,,1.0,,3.0,3.0,,14.0,5.0,1.0,1.0,,,2.0,,,,,1.0
10389948,away,Lille,Jonathan Bamba,jonathan-bamba,J. Bamba,F,19,175,1936,M,595576,EUR,827798400,M,7,7,False,,51.0,34.0,1.0,,12.0,13.0,22.0,42.0,1.0,6.0,,9.0,,,,90.0,74.0,6.9,25.0,0.7171,0.3102,0.245872,3,,,,,4.0,,,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,3.0,,2.0,1.0,,4.0,,,1.0,1.0,,1.0,,,,,
10389948,away,Lille,Mohamed Bayo,mohamed-bayo,M. Bayo,F,9,188,4444,M,909318,EUR,896918400,F,27,27,False,,18.0,8.0,,,3.0,4.0,5.0,15.0,2.0,3.0,,,,,,77.0,30.0,6.2,17.0,0.6298,0.0,0.00768799,3,,,,3.0,8.0,,,,,3.0,,,3.0,,,,3.0,1.0,1.0,,1.0,,1.0,1.0,2.0,mohamedbayo27,1.0,,,,,
10389948,away,Lille,Bafodé Diakité,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,True,,24.0,19.0,4.0,3.0,12.0,13.0,7.0,11.0,,2.0,1.0,3.0,,,,45.0,35.0,6.8,7.0,0.0,0.0,0.00471447,0,,,,,1.0,,1.0,2.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
10389948,away,Lille,Ismaily,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,True,,32.0,27.0,1.0,,8.0,9.0,19.0,23.0,,1.0,,4.0,,,,45.0,44.0,7.4,5.0,0.1657,0.6311,0.0823992,2,,,,1.0,3.0,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,
10389948,away,Lille,Gabriel Gudmundsson,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,D,5,5,True,,7.0,5.0,1.0,1.0,2.0,3.0,3.0,4.0,,2.0,,,,,,13.0,12.0,6.5,3.0,0.0,0.0,0.00092461,0,,,,,2.0,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
10389948,away,Lille,Jonas Martin,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,8,8,True,,15.0,15.0,2.0,2.0,11.0,11.0,4.0,4.0,1.0,2.0,,,,,,9.0,16.0,6.9,,0.0,0.0,0.00126556,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10389948,away,Lille,Adam Jakubech,adam-jakubech,A. Jakubech,G,16,189,44,M,787686,EUR,852163200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389948,away,Lille,Lucas Chevalier,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389948,away,Lille,Leny Yoro,leny-yoro,L. Yoro,D,15,190,20033,M,1153315,EUR,1131840000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Leny Yoro,,,,,,,,,,,,,,,,,,,,,,,,YL15,,,,,,
10389948,away,Lille,Yusuf Yazıcı,yusuf-yazici,Y. Yazıcı,M,97,183,2263,M,827804,EUR,854496000,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389948,away,Lille,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,1199043,EUR,1073088000,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,carlos_baleba,,,,,,
