match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_goals,stat_outfielderBlock,stat_lastManTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_hitWoodwork,stat_totalOffside,captain,stat_bigChanceMissed,stat_punches,stat_clearanceOffLine
11777279,home,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,13,13,False,30.0,29.0,1.0,29.0,29.0,1.0,2.0,2.0,4.0,5.0,1.0,2.0,3.0,90.0,42.0,7.0,1.0,8.12e-05,0,1.0407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11777279,home,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,pedroporro29,913654,EUR,937180800,D,23,23,False,62.0,52.0,5.0,18.0,19.0,62.0,,5.0,,7.0,,,,90.0,108.0,8.3,30.0,0.453405,5,,3.0,1.0,38.0,19.0,4.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,0.168,0.2901,5.0,,,,,,,,,,,,,
11777279,home,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,108.0,101.0,3.0,48.0,52.0,56.0,2.0,4.0,2.0,10.0,,,,90.0,122.0,8.3,8.0,0.0917495,2,,1.0,,53.0,,,,1.0,,,,,,1.0,1.0,,1.0,2.0,1.0,,1.0,0.2687,0.5496,1.0,,,1.0,1.0,1.0,2.0,,,,,,,
11777279,home,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2694,M,,94758,EUR,735609600,D,33,33,False,76.0,74.0,,37.0,39.0,37.0,1.0,4.0,2.0,4.0,,,,90.0,85.0,6.9,3.0,0.0700885,0,,,,37.0,,,4.0,5.0,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,2.0,,,,,,,
11777279,home,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,udogiethree,983572,EUR,1038441600,D,38,38,False,50.0,43.0,,19.0,20.0,30.0,3.0,8.0,3.0,7.0,,,,90.0,72.0,6.6,11.0,0.0479403,0,,,,24.0,,,,3.0,1.0,1.0,1.0,1.0,,,,,4.0,2.0,2.0,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,
11777279,home,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181,19170,M,YB8,844842,EUR,841363200,M,8,8,False,119.0,112.0,1.0,32.0,34.0,85.0,,3.0,1.0,5.0,,,,84.0,130.0,7.4,8.0,0.134261,2,,1.0,,80.0,,,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,2.0,,,1.0,0.2179,,1.0,,,,,,1.0,,,,,,,
11777279,home,Tottenham Hotspur,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,5,5,False,100.0,93.0,4.0,25.0,25.0,75.0,2.0,2.0,,5.0,,,,67.0,109.0,7.4,10.0,0.15127,0,,3.0,,68.0,,,,2.0,,1.0,,,,,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,
11777279,home,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,dejan_k10,928124,EUR,956620800,M,21,21,False,65.0,60.0,1.0,10.0,11.0,58.0,,6.0,,6.0,,,,90.0,99.0,7.0,26.0,0.347117,1,,1.0,,50.0,4.0,,,16.0,,6.0,9.0,2.0,,,1.0,,2.0,4.0,4.0,,4.0,0.0547,,3.0,,,,,,2.0,,,,,,,
11777279,home,Tottenham Hotspur,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,20,177,15743,M,locelso_giovani,798835,EUR,829008000,M,18,18,False,61.0,55.0,2.0,8.0,8.0,54.0,,5.0,,4.0,,,,67.0,75.0,7.9,9.0,0.337609,3,,1.0,,47.0,1.0,,1.0,2.0,,1.0,,,,1.0,1.0,1.0,,1.0,,4.0,,0.1675,0.0683,3.0,,,,,,1.0,,1.0,,,,,
11777279,home,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,M,22,22,False,33.0,29.0,,6.0,6.0,29.0,,2.0,,5.0,,,,84.0,46.0,7.8,7.0,0.10579,5,,,,23.0,2.0,,1.0,1.0,,,2.0,2.0,,2.0,2.0,1.0,,,1.0,,,0.4415,0.0694,2.0,,,,,,,,,1.0,,,,
