match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_interceptionWon,stat_fouls,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_totalContest,stat_unsuccessfulTouch,stat_dispossessed,stat_totalTackle,stat_accurateCross,stat_bigChanceCreated,stat_wonTackle,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_errorLeadToAShot,stat_clearanceOffLine,stat_lastManTackle,stat_hitWoodwork,stat_totalOffside
14083243,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192.0,995,M,294377,EUR,736646400,G,1,1,False,True,25.0,15.0,18.0,8.0,0.0,9.0,11.0,6.0,14.0,1.0,1.0,1.0,10.0,1.0,4.0,6.0,1.0,1.0,90.0,39.0,8.7,10.0,0.00130195,0.7862,0,1.2828,0.01,0.0,0.2,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083243,home,Osasuna,Flavien Boyomo,boyomo-flavien,F. Boyomo,D,22,181.0,2526,M,1067582,EUR,1002412800,D,22,22,False,,21.0,14.0,6.0,2.0,0.0,8.0,8.0,6.0,13.0,3.0,,5.0,3.0,,,,,,90.0,32.0,6.6,10.0,0.0012487,,0,,-0.01,0.14,0.22,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083243,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194.0,940,M,900792,EUR,783302400,D,24,24,False,,24.0,22.0,7.0,5.0,0.0,17.0,17.0,5.0,7.0,3.0,,4.0,3.0,,,,,,90.0,38.0,7.6,2.0,0.00282505,,1,,0.14,0.03,0.95,,,,,2.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,0.0141,-0.17,,,,,,,,,,,,,,,,,,,,
14083243,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180.0,216,M,897902,EUR,712281600,D,3,3,False,,12.0,12.0,1.0,1.0,0.0,9.0,9.0,3.0,3.0,3.0,1.0,3.0,1.0,,,,,,90.0,23.0,6.6,2.0,0.00118492,,0,,0.01,-0.07,0.0,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14083243,home,Osasuna,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175.0,797,M,842419,EUR,840412800,M,19,19,False,,32.0,22.0,4.0,,0.0,11.0,13.0,11.0,19.0,2.0,,3.0,4.0,,,,,,90.0,61.0,6.8,18.0,0.00871632,,0,,-0.11,0.2,0.21,,,,2.0,,1.0,1.0,1.0,2.0,,,,,,,4.0,2.0,1.0,,,,,,,,,,,,,,,,
14083243,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182.0,703,M,976141,EUR,895017600,M,7,7,False,,54.0,43.0,8.0,5.0,1.0,17.0,18.0,26.0,36.0,1.0,,2.0,2.0,,,,,,90.0,69.0,7.5,19.0,0.214221,,0,,0.36,0.11,0.23,,,,6.0,,,,,2.0,,,1.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
14083243,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190.0,714,M,187313,EUR,774576000,M,6,6,False,,37.0,28.0,3.0,2.0,0.0,18.0,20.0,10.0,17.0,3.0,,4.0,4.0,,,,,,90.0,43.0,6.9,9.0,0.00792754,,0,,0.07,-0.01,0.28,,,,,1.0,1.0,2.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
14083243,home,Osasuna,Abel Bretones,abel-bretones,A. Bretones,D,23,188.0,428,M,1010165,EUR,966816000,M,23,23,False,,27.0,20.0,3.0,1.0,0.0,7.0,11.0,13.0,16.0,3.0,1.0,4.0,6.0,,,,,,90.0,56.0,7.2,10.0,0.0593181,,1,,0.13,0.28,-0.03,,,,1.0,,3.0,2.0,2.0,9.0,,,2.0,0.0259,-0.17,3.0,2.0,,2.0,1.0,,,3.0,3.0,1.0,0.1541,,,,,,,,,
14083243,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177.0,1253,M,985329,EUR,1006819200,F,10,10,False,,24.0,20.0,3.0,2.0,0.0,7.0,8.0,13.0,16.0,5.0,1.0,2.0,9.0,,,,,,71.0,37.0,6.6,9.0,0.0160997,,0,,0.04,0.25,0.19,,,,,,,1.0,,3.0,,,1.0,,,2.0,2.0,2.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,
14083243,home,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192.0,691,M,997280,EUR,973209600,F,9,9,False,,11.0,4.0,,,0.0,1.0,3.0,3.0,8.0,3.0,,1.0,1.0,,,,,,60.0,19.0,7.5,9.0,0.00167592,,2,,-0.12,0.06,0.13,,,,,1.0,1.0,1.0,1.0,3.0,,,2.0,0.6495,0.55,,1.0,1.0,,,,,,,2.0,0.7477,1.0,,,,,,,,
